x,y,z
1137.7564889192581,2220.0,-8712.5
2685.0,740.0,-8798.107242584229
1550.549959242344,740.0,-8712.5
2685.0,2220.0,-8858.182983398438
895.0,740.0,-8664.92748260498
895.0,2220.0,-8690.635414123535
1868.381615281105,3700.0,-8712.5
2685.0,3700.0,-8813.243503570557
895.0,3700.0,-8597.077541351318
2311.6165900230408,5180.0,-8712.5
2685.0,5180.0,-8762.444438934326
895.0,5180.0,-8530.001068115234
2063.366727232933,6660.0,-8712.5
2685.0,6660.0,-8780.201740264893
895.0,6660.0,-8590.365447998047
895.0,8000.202007293701,-8712.5
895.0,8140.0,-8725.257987976074
2685.0,8140.0,-8854.73201751709
1947.3453438282013,9620.0,-8897.5
2685.0,9620.0,-8929.56434249878
2685.0,8988.288345336914,-8897.5
895.0,9620.0,-8853.79976272583
895.0,10690.367527008057,-8897.5
895.0,11100.0,-8914.551582336426
2685.0,11100.0,-8951.39928817749
2685.0,12357.447986602783,-8897.5
895.0,11698.943710327148,-8897.5
895.0,12580.0,-8873.051776885986
2685.0,12580.0,-8888.20779800415
895.0,14060.0,-8723.134479522705
2685.0,14060.0,-8736.490211486816
2685.0,14218.988609313965,-8712.5
895.0,14126.841468811035,-8712.5
895.0,15285.157814025879,-8527.5
2685.0,15443.742752075195,-8527.5
895.0,15540.0,-8486.404571533203
2685.0,15540.0,-8512.96854019165
2685.0,16507.113075256348,-8342.5
895.0,16297.43408203125,-8342.5
895.0,17020.0,-8203.709774017334
2685.0,17020.0,-8251.651382446289
2685.0,17550.171394348145,-8157.5
895.0,17265.067977905273,-8157.5
2240.736511349678,18500.0,-7972.5
2685.0,18500.0,-7988.574867248535
895.0,18246.81625366211,-7972.5
895.0,18500.0,-7924.883728027344
2685.0,18603.139419555664,-7972.5
895.0,19384.319534301758,-7787.5
2685.0,19800.398750305176,-7787.5
895.0,19980.0,-7695.503883361816
2685.0,19980.0,-7759.960021972656
2685.0,21342.26348876953,-7602.5
895.0,20913.18634033203,-7602.5
895.0,21460.0,-7548.885822296143
2685.0,21460.0,-7589.0631103515625
895.0,22940.0,-7477.4677658081055
2685.0,22940.0,-7484.890518188477
895.0,24420.0,-7461.127548217773
2685.0,24420.0,-7441.701221466064
895.0,25900.0,-7480.9003829956055
2685.0,25900.0,-7447.351913452148
895.0,27380.0,-7509.838390350342
2685.0,27380.0,-7477.453651428223
895.0,28860.0,-7521.9965171813965
2685.0,28860.0,-7502.3796463012695
895.0,30340.0,-7502.454452514648
2685.0,30340.0,-7498.702850341797
895.0,31820.0,-7447.841682434082
2685.0,31820.0,-7456.538963317871
2685.0,32595.675506591797,-7417.5
895.0,32351.364059448242,-7417.5
895.0,33300.0,-7364.361476898193
2685.0,33300.0,-7382.797679901123
895.0,34780.0,-7269.381580352783
2685.0,34780.0,-7295.786762237549
2685.0,35889.167251586914,-7232.5
895.0,35414.26918029785,-7232.5
895.0,36260.0,-7184.3255043029785
2685.0,36260.0,-7211.763858795166
895.0,37740.0,-7105.202407836914
2685.0,37740.0,-7135.2399253845215
2365.8784872293472,39220.0,-7047.5
895.0,38696.110916137695,-7047.5
2685.0,39220.0,-7054.3927574157715
895.0,39220.0,-7016.461772918701
2685.0,39328.51982116699,-7047.5
2685.0,40700.0,-6961.82430267334
895.0,40700.0,-6908.176956176758
2685.0,42073.76670837402,-6862.5
895.0,41231.07048034668,-6862.5
895.0,42180.0,-6781.759395599365
2685.0,42180.0,-6854.925518035889
1377.310234606266,43660.0,-6677.5
895.0,43362.466049194336,-6677.5
2685.0,43660.0,-6748.922996520996
895.0,43660.0,-6651.517543792725
2685.0,44830.542221069336,-6677.5
2685.0,45140.0,-6658.94100189209
895.0,45140.0,-6542.314586639404
1236.8424946069717,46620.0,-6492.5
895.0,46127.20489501953,-6492.5
2685.0,46620.0,-6596.570262908936
895.0,46620.0,-6468.173866271973
1905.2364480495453,48100.0,-6492.5
2685.0,48100.0,-6552.564449310303
895.0,48100.0,-6415.33597946167
2495.174635052681,49580.0,-6492.5
2685.0,49580.0,-6508.541698455811
895.0,49580.0,-6358.025245666504
2685.0,49965.638732910156,-6492.5
1199.4315814971924,51060.0,-6307.5
2685.0,51060.0,-6447.995948791504
895.0,50516.912536621094,-6307.5
895.0,51060.0,-6278.813228607178
2184.786848425865,52540.0,-6307.5
2685.0,52540.0,-6361.154403686523
895.0,52540.0,-6169.084510803223
2685.0,53256.378173828125,-6307.5
1625.3950443863869,54020.0,-6122.5
2685.0,54020.0,-6251.098937988281
895.0,53045.02380371094,-6122.5
895.0,54020.0,-6033.310527801514
2624.3272817134857,55500.0,-6122.5
2685.0,55500.0,-6130.6178855896
895.0,55008.48648071289,-5937.5
1244.2369654774666,55500.0,-5937.5
895.0,55500.0,-5890.3142166137695
2685.0,55608.25164794922,-6122.5
2093.507626056671,56980.0,-5937.5
2685.0,56980.0,-6021.239910125732
895.0,56980.0,-5765.738582611084
2669.0229326486588,58460.0,-5937.5
2685.0,58460.0,-5939.816875457764
895.0,57202.606353759766,-5752.5
1393.9529019594193,58460.0,-5752.5
895.0,58460.0,-5679.105224609375
2685.0,58547.576904296875,-5937.5
1639.5398846268654,59940.0,-5752.5
2685.0,59940.0,-5901.704521179199
895.0,59940.0,-5644.606857299805
1555.461646616459,61420.0,-5752.5
2685.0,61420.0,-5902.1223068237305
895.0,61420.0,-5663.993663787842
1287.8523834049702,62900.0,-5752.5
2685.0,62900.0,-5918.915596008301
895.0,62900.0,-5705.381965637207
1110.136075988412,64380.0,-5752.5
2685.0,64380.0,-5922.032051086426
895.0,64380.0,-5729.248676300049
1309.6432483196259,65860.0,-5752.5
2685.0,65860.0,-5891.228122711182
895.0,65860.0,-5710.578880310059
1922.079216837883,67340.0,-5752.5
2685.0,67340.0,-5828.030986785889
895.0,67340.0,-5650.620994567871
2663.328337073326,68820.0,-5752.5
2685.0,68820.0,-5754.651737213135
895.0,68820.0,-5576.366653442383
2685.0,68878.47869873047,-5752.5
1305.6552496552467,70300.0,-5567.5
2685.0,70300.0,-5701.543560028076
895.0,69082.65731811523,-5567.5
895.0,70300.0,-5527.52384185791
1410.9935316443443,71780.0,-5567.5
2685.0,71780.0,-5679.497604370117
895.0,71780.0,-5522.177314758301
1262.3589751124382,73260.0,-5567.5
2685.0,73260.0,-5676.918201446533
895.0,73260.0,-5539.377098083496
1171.5658962726593,74740.0,-5567.5
2685.0,74740.0,-5669.876537322998
895.0,74740.0,-5548.945236206055
1480.6774827837944,76220.0,-5567.5
2685.0,76220.0,-5640.454406738281
895.0,76220.0,-5532.367897033691
2334.3589103221893,77700.0,-5567.5
2685.0,77700.0,-5587.167682647705
895.0,77700.0,-5487.629547119141
2685.0,78156.38000488281,-5567.5
2685.0,79180.0,-5524.500541687012
895.0,79180.0,-5431.331520080566
895.0,80660.0,-5386.422386169434
2685.0,80660.0,-5467.201805114746
1602.349611222744,82140.0,-5382.5
895.0,80867.69592285156,-5382.5
2685.0,82140.0,-5418.67374420166
895.0,82140.0,-5359.229621887207
2685.0,83229.09378051758,-5382.5
2685.0,83620.0,-5369.887390136719
895.0,83620.0,-5331.840667724609
895.0,85100.0,-5289.282989501953
2685.0,85100.0,-5311.77848815918
895.0,86580.0,-5234.977912902832
2685.0,86580.0,-5246.901741027832
2489.2780709266663,88060.0,-5197.5
895.0,87924.81246948242,-5197.5
2685.0,88060.0,-5197.958717346191
895.0,88060.0,-5193.840141296387
895.0,88716.42028808594,-5197.5
895.0,89540.0,-5202.253723144531
1983.645163178444,89540.0,-5197.5
2685.0,88255.14541625977,-5197.5
2685.0,89540.0,-5194.588203430176
2685.0,91020.0,-5248.006896972656
2685.0,89622.59735107422,-5197.5
895.0,91020.0,-5280.83553314209
895.0,92296.87713623047,-5382.5
895.0,92500.0,-5398.878326416016
1336.333104223013,92500.0,-5382.5
2685.0,92500.0,-5334.429244995117
2685.0,93980.0,-5409.8381423950195
2685.0,93450.5583190918,-5382.5
895.0,93980.0,-5502.386131286621
895.0,95460.0,-5544.448394775391
2685.0,95460.0,-5438.133239746094
895.0,96940.0,-5517.955703735352
2685.0,96940.0,-5411.448593139648
2685.0,97712.09045410156,-5382.5
895.0,98420.0,-5451.803016662598
2185.89815557003,98420.0,-5382.5
2685.0,98420.0,-5356.6325759887695
895.0,99900.0,-5393.785858154297
1138.917514681816,99900.0,-5382.5
2685.0,99900.0,-5313.575248718262
895.0,100985.791015625,-5382.5
895.0,101380.0,-5378.536682128906
2685.0,101380.0,-5304.8822021484375
895.0,101963.25134277344,-5382.5
895.0,102860.0,-5388.807716369629
1050.282607972622,102860.0,-5382.5
2685.0,102860.0,-5318.616905212402
895.0,104340.0,-5383.586807250977
924.6595364436507,104340.0,-5382.5
2685.0,104340.0,-5320.512466430664
