x,y,z
946.4514949545264,2220.0,-5937.5
895.0,740.0,-5973.26301574707
895.0,2103.3066296577454,-5937.5
2685.0,2220.0,-6040.809497833252
2685.0,740.0,-6046.773529052734
895.0,2220.0,-5934.406833648682
1839.7749519348145,3700.0,-5937.5
2685.0,3700.0,-5996.523513793945
895.0,3700.0,-5872.757339477539
2137.7187871932983,5180.0,-5937.5
2685.0,5180.0,-5972.498722076416
895.0,5180.0,-5861.340217590332
1050.1964939385653,6660.0,-5937.5
2685.0,6660.0,-6018.173561096191
895.0,6660.0,-5930.097713470459
2263.9785784482956,8140.0,-6122.5
2685.0,8140.0,-6133.798561096191
2685.0,7994.719276428223,-6122.5
895.0,8140.0,-6087.16817855835
895.0,6729.084949493408,-5937.5
895.0,8454.332885742188,-6122.5
895.0,9620.0,-6250.324058532715
2685.0,9620.0,-6255.102481842041
895.0,10733.359928131104,-6307.5
895.0,11100.0,-6326.413974761963
2509.161997437477,11100.0,-6307.5
2685.0,11100.0,-6305.43436050415
895.0,11638.213062286377,-6307.5
895.0,12580.0,-6274.773693084717
2685.0,12580.0,-6251.42427444458
2685.0,13833.812828063965,-6122.5
895.0,13907.605628967285,-6122.5
895.0,14060.0,-6104.898662567139
2685.0,14060.0,-6099.328422546387
2685.0,15177.068481445312,-5937.5
895.0,15090.749168395996,-5937.5
895.0,15540.0,-5863.9972496032715
2685.0,15540.0,-5884.931697845459
2685.0,16366.076545715332,-5752.5
895.0,16174.05746459961,-5752.5
895.0,17020.0,-5603.718204498291
2685.0,17020.0,-5648.00630569458
2685.0,17540.980110168457,-5567.5
895.0,17241.45179748535,-5567.5
1496.201161146164,18500.0,-5382.5
2685.0,18500.0,-5420.425338745117
895.0,18383.00308227539,-5382.5
895.0,18500.0,-5363.741989135742
2685.0,18784.58683013916,-5382.5
1776.3627484440804,19980.0,-5197.5
2685.0,19980.0,-5224.833908081055
895.0,19778.508758544922,-5197.5
895.0,19980.0,-5171.605758666992
2685.0,20248.67992401123,-5197.5
2685.0,21460.0,-5075.731010437012
895.0,21460.0,-5041.521987915039
2685.0,22431.566162109375,-5012.5
895.0,22062.559814453125,-5012.5
895.0,22940.0,-4970.90633392334
2685.0,22940.0,-4979.9127197265625
895.0,24420.0,-4950.577392578125
2685.0,24420.0,-4939.367752075195
895.0,25900.0,-4966.958541870117
2685.0,25900.0,-4944.694519042969
895.0,27380.0,-4995.746231079102
2685.0,27380.0,-4974.189338684082
895.0,28860.0,-5009.482345581055
2685.0,28860.0,-4999.0179443359375
895.0,30340.0,-4992.135772705078
2685.0,30340.0,-4995.830917358398
895.0,31820.0,-4938.923149108887
2685.0,31820.0,-4954.789123535156
895.0,33300.0,-4854.553031921387
2685.0,33300.0,-4881.577835083008
2685.0,34221.35566711426,-4827.5
895.0,33720.18508911133,-4827.5
895.0,34780.0,-4760.038909912109
2685.0,34780.0,-4795.166778564453
895.0,36260.0,-4675.577049255371
2685.0,36260.0,-4713.153762817383
2685.0,37608.80401611328,-4642.5
895.0,36879.58740234375,-4642.5
895.0,37740.0,-4597.263412475586
2685.0,37740.0,-4635.72509765625
895.0,39220.0,-4507.498779296875
2685.0,39220.0,-4554.0423583984375
2685.0,40698.436126708984,-4457.5
895.0,39889.159927368164,-4457.5
895.0,40700.0,-4397.498359680176
2685.0,40700.0,-4457.398376464844
963.7275278940797,42180.0,-4272.5
895.0,42144.85801696777,-4272.5
2685.0,42180.0,-4349.077568054199
895.0,42180.0,-4269.4865798950195
2685.0,43212.82539367676,-4272.5
2685.0,43660.0,-4239.657249450684
895.0,43660.0,-4138.873519897461
1771.7635095119476,45140.0,-4087.5
895.0,44350.805740356445,-4087.5
2685.0,45140.0,-4148.560218811035
895.0,45140.0,-4029.37557220459
2685.0,46536.10412597656,-4087.5
2685.0,46620.0,-4083.8895416259766
895.0,46620.0,-3955.982208251953
908.0404822668061,48100.0,-3902.5
895.0,48072.78465270996,-3902.5
2685.0,48100.0,-4037.8202056884766
895.0,48100.0,-3901.516227722168
1624.413741827011,49580.0,-3902.5
2685.0,49580.0,-3990.4255294799805
895.0,49580.0,-3842.4179077148438
2436.903667449951,51060.0,-3902.5
2685.0,51060.0,-3925.4513931274414
895.0,51060.0,-3760.5869674682617
2685.0,51436.334533691406,-3902.5
1551.0445848107338,52540.0,-3717.5
2685.0,52540.0,-3835.9718704223633
895.0,51628.956298828125,-3717.5
895.0,52540.0,-3649.2103958129883
2630.930255651474,54020.0,-3717.5
2685.0,54020.0,-3723.9051055908203
895.0,53800.030212402344,-3532.5
1066.4974258095026,54020.0,-3532.5
895.0,54020.0,-3512.2317504882812
2685.0,54099.130859375,-3717.5
2127.970843911171,55500.0,-3532.5
2685.0,55500.0,-3605.1594161987305
895.0,55500.0,-3371.071014404297
2685.0,56489.32205200195,-3532.5
1604.5472061634064,56980.0,-3347.5
2685.0,56980.0,-3496.8611907958984
895.0,55783.326416015625,-3347.5
895.0,56980.0,-3249.033851623535
2194.1476052999496,58460.0,-3347.5
2685.0,58460.0,-3417.572250366211
895.0,58433.5270690918,-3162.5
905.8675632579252,58460.0,-3162.5
895.0,58460.0,-3160.944595336914
2457.0042860507965,59940.0,-3347.5
2685.0,59940.0,-3379.7372436523438
1152.5147032737732,59940.0,-3162.5
895.0,59940.0,-3125.864715576172
2418.954926133156,61420.0,-3347.5
2685.0,61420.0,-3382.643394470215
1022.3744191974401,61420.0,-3162.5
895.0,61420.0,-3145.629081726074
2218.906090259552,62900.0,-3347.5
2685.0,62900.0,-3403.0866622924805
895.0,61997.554779052734,-3162.5
895.0,62900.0,-3189.349784851074
2115.8509171009064,64380.0,-3347.5
2685.0,64380.0,-3409.241943359375
