x,y,z
943.320642337203,2220.0,-6492.5
895.0,740.0,-6511.139450073242
895.0,2034.223620891571,-6492.5
2685.0,2220.0,-6591.304893493652
2685.0,740.0,-6581.843318939209
895.0,2220.0,-6489.797801971436
1925.3623527288437,3700.0,-6492.5
2685.0,3700.0,-6549.746513366699
895.0,3700.0,-6417.197666168213
2234.5661747455597,5180.0,-6492.5
2685.0,5180.0,-6526.729488372803
895.0,5180.0,-6395.510215759277
1318.5773693025112,6660.0,-6492.5
2685.0,6660.0,-6572.5165367126465
895.0,6660.0,-6468.740558624268
2607.4118554592133,8140.0,-6677.5
2685.0,8140.0,-6680.217018127441
2685.0,8102.491035461426,-6677.5
895.0,8140.0,-6620.101757049561
895.0,6891.254234313965,-6492.5
895.0,8697.157382965088,-6677.5
895.0,9620.0,-6771.136913299561
2685.0,9620.0,-6790.298595428467
895.0,11100.0,-6842.361602783203
2685.0,11100.0,-6833.961429595947
895.0,12580.0,-6794.0057373046875
2685.0,12580.0,-6778.518028259277
2685.0,13564.444122314453,-6677.5
895.0,13625.414009094238,-6677.5
895.0,14060.0,-6628.775749206543
2685.0,14060.0,-6626.85266494751
2685.0,14979.015502929688,-6492.5
895.0,14900.766792297363,-6492.5
895.0,15540.0,-6387.9731369018555
2685.0,15540.0,-6410.4206466674805
2685.0,16167.76668548584,-6307.5
895.0,15988.677787780762,-6307.5
907.622741847299,17020.0,-6122.5
2685.0,17020.0,-6168.028755187988
895.0,17018.22723388672,-6122.5
895.0,17020.0,-6122.183837890625
2685.0,17305.378646850586,-6122.5
895.0,18123.51161956787,-5937.5
2685.0,18472.911682128906,-5937.5
895.0,18500.0,-5874.918956756592
2685.0,18500.0,-5933.252983093262
2685.0,19826.202659606934,-5752.5
895.0,19406.99146270752,-5752.5
895.0,19980.0,-5676.054401397705
2685.0,19980.0,-5731.749744415283
2144.4160771369934,21460.0,-5567.5
895.0,21180.29109954834,-5567.5
2685.0,21460.0,-5578.573436737061
895.0,21460.0,-5542.548599243164
2685.0,21626.822090148926,-5567.5
2685.0,22940.0,-5481.714210510254
895.0,22940.0,-5471.972465515137
895.0,24420.0,-5452.250442504883
2685.0,24420.0,-5440.246162414551
895.0,25900.0,-5469.043731689453
2685.0,25900.0,-5445.533409118652
895.0,27380.0,-5497.793312072754
2685.0,27380.0,-5475.276641845703
895.0,28860.0,-5511.628227233887
2685.0,28860.0,-5500.15323638916
895.0,30340.0,-5493.983840942383
2685.0,30340.0,-5496.713562011719
895.0,31820.0,-5439.485397338867
2685.0,31820.0,-5455.100135803223
2685.0,33271.98295593262,-5382.5
895.0,32816.91276550293,-5382.5
895.0,33300.0,-5355.286064147949
2685.0,33300.0,-5381.1224365234375
895.0,34780.0,-5261.407089233398
2685.0,34780.0,-5295.1715087890625
1964.4147270917892,36260.0,-5197.5
895.0,35884.625244140625,-5197.5
2685.0,36260.0,-5212.170486450195
895.0,36260.0,-5176.129417419434
2685.0,36539.94178771973,-5197.5
2685.0,37740.0,-5135.595741271973
895.0,37740.0,-5097.718391418457
1064.594328328967,39220.0,-5012.5
895.0,39148.97644042969,-5012.5
2685.0,39220.0,-5053.746452331543
895.0,39220.0,-5008.257217407227
2685.0,39855.07369995117,-5012.5
2685.0,40700.0,-4958.276786804199
895.0,40700.0,-4899.099426269531
2187.0191717147827,42180.0,-4827.5
895.0,41524.12170410156,-4827.5
2685.0,42180.0,-4849.580535888672
895.0,42180.0,-4771.031188964844
2685.0,42478.8663482666,-4827.5
941.1467397585511,43660.0,-4642.5
2685.0,43660.0,-4741.1298751831055
895.0,43630.66467285156,-4642.5
895.0,43660.0,-4639.919891357422
2579.2124366760254,45140.0,-4642.5
2685.0,45140.0,-4649.540252685547
895.0,45140.0,-4531.352081298828
2685.0,45301.12976074219,-4642.5
908.344140262343,46620.0,-4457.5
2685.0,46620.0,-4585.871696472168
895.0,46600.75645446777,-4457.5
895.0,46620.0,-4456.544456481934
1610.9591475129128,48100.0,-4457.5
2685.0,48100.0,-4539.8828125
895.0,48100.0,-4403.0424880981445
2260.068198442459,49580.0,-4457.5
2685.0,49580.0,-4492.876281738281
895.0,49580.0,-4344.583549499512
2685.0,50392.70034790039,-4457.5
1001.5210196375847,51060.0,-4272.5
2685.0,51060.0,-4428.918380737305
895.0,50879.78759765625,-4272.5
895.0,51060.0,-4262.648162841797
2044.7862607240677,52540.0,-4272.5
2685.0,52540.0,-4340.003433227539
895.0,52540.0,-4151.551055908203
2685.0,53433.191833496094,-4272.5
1498.9594775438309,54020.0,-4087.5
2685.0,54020.0,-4228.594398498535
895.0,53234.70977783203,-4087.5
895.0,54020.0,-4015.540657043457
2520.5759412050247,55500.0,-4087.5
2685.0,55500.0,-4109.058303833008
895.0,55200.64529418945,-3902.5
1111.506472080946,55500.0,-3902.5
895.0,55500.0,-3874.0185928344727
2685.0,55792.342681884766,-4087.5
1978.400382399559,56980.0,-3902.5
2685.0,56980.0,-4000.9506225585938
895.0,56980.0,-3750.6095123291016
2556.728418469429,58460.0,-3902.5
2685.0,58460.0,-3920.9206771850586
895.0,57537.14538574219,-3717.5
1269.3634855747223,58460.0,-3717.5
895.0,58460.0,-3663.43204498291
2685.0,59175.4296875,-3902.5
1515.1039984822273,59940.0,-3717.5
2685.0,59940.0,-3883.233871459961
895.0,59940.0,-3628.9012145996094
1414.3042474985123,61420.0,-3717.5
2685.0,61420.0,-3885.7448196411133
895.0,61420.0,-3648.3226013183594
2661.3657319545746,62900.0,-3902.5
2685.0,62900.0,-3905.3285217285156
2685.0,62690.418395996094,-3902.5
1114.6354775875807,62900.0,-3717.5
895.0,62900.0,-3691.1653900146484
2607.072573900223,64380.0,-3902.5
2685.0,64380.0,-3910.95027923584
903.9619460050017,64380.0,-3717.5
895.0,64380.0,-3716.526107788086
2685.0,64807.259216308594,-3902.5
1076.9124894589186,65860.0,-3717.5
2685.0,65860.0,-3882.171058654785
895.0,65860.0,-3698.866195678711
1661.2508636713028,67340.0,-3717.5
2685.0,67340.0,-3821.1842346191406
895.0,67340.0,-3639.9217224121094
2368.712555170059,68820.0,-3717.5
2685.0,68820.0,-3749.7711181640625
895.0,68820.0,-3566.951789855957
2685.0,69726.17706298828,-3717.5
1030.3632196038961,70300.0,-3532.5
2685.0,70300.0,-3697.4731063842773
895.0,69876.99768066406,-3532.5
895.0,70300.0,-3518.9826583862305
1096.8731677532196,71780.0,-3532.5
2685.0,71780.0,-3677.26131439209
895.0,71780.0,-3514.132957458496
900.611035071779,73260.0,-3532.5
2685.0,73260.0,-3675.8484649658203
895.0,73260.0,-3532.0511627197266
895.0,73322.85415649414,-3532.5
895.0,74740.0,-3542.8952407836914
2685.0,74740.0,-3669.608497619629
991.0312780365348,76220.0,-3532.5
895.0,75660.79391479492,-3532.5
2685.0,76220.0,-3641.837043762207
895.0,76220.0,-3526.3489532470703
1718.6111590266228,77700.0,-3532.5
2685.0,77700.0,-3591.1791229248047
895.0,77700.0,-3482.937355041504
2685.0,79124.7055053711,-3532.5
2685.0,79180.0,-3530.265693664551
895.0,79180.0,-3428.4798431396484
895.0,80660.0,-3385.459213256836
2685.0,80660.0,-3476.4165115356445
895.0,82140.0,-3358.911476135254
2685.0,82140.0,-3431.9590377807617
1392.6259163022041,83620.0,-3347.5
895.0,82771.74835205078,-3347.5
2685.0,83620.0,-3386.8960571289062
895.0,83620.0,-3332.5317001342773
2685.0,84678.16635131836,-3347.5
2685.0,85100.0,-3332.1153259277344
895.0,85100.0,-3292.403106689453
895.0,86580.0,-3240.6894302368164
2685.0,86580.0,-3272.665557861328
895.0,88060.0,-3201.829719543457
2685.0,88060.0,-3228.3139419555664
895.0,89540.0,-3210.941963195801
2685.0,89540.0,-3226.9434356689453
895.0,91020.0,-3288.623275756836
2685.0,91020.0,-3280.8829498291016
895.0,91754.58572387695,-3347.5
2685.0,92500.0,-3368.0335998535156
2685.0,92154.9429321289,-3347.5
895.0,92500.0,-3407.747230529785
895.0,93980.0,-3511.4639282226562
2685.0,93980.0,-3444.993667602539
895.0,94696.98791503906,-3532.5
895.0,95460.0,-3555.3525924682617
1389.1126450896263,95460.0,-3532.5
2685.0,95460.0,-3474.125747680664
895.0,96719.25109863281,-3532.5
895.0,96940.0,-3528.594551086426
2685.0,96940.0,-3449.139060974121
895.0,98420.0,-3462.789077758789
2685.0,98420.0,-3394.8114013671875
895.0,99900.0,-3405.3802490234375
2685.0,99900.0,-3350.7406616210938
2685.0,100408.96453857422,-3347.5
895.0,101380.0,-3390.18611907959
2457.5661277770996,101380.0,-3347.5
2685.0,101380.0,-3341.471748352051
2685.0,102860.0,-3353.888168334961
2685.0,102108.12133789062,-3347.5
895.0,102860.0,-3400.691452026367
895.0,104340.0,-3395.140266418457
2685.0,104340.0,-3353.8401794433594
2685.0,104586.92260742188,-3347.5
895.0,105732.78442382812,-3347.5
895.0,105820.0,-3344.574089050293
2685.0,105820.0,-3316.492118835449
895.0,107300.0,-3257.8821563720703
2685.0,107300.0,-3245.8284759521484
895.0,108780.0,-3175.3144454956055
2685.0,108780.0,-3175.0180435180664
2685.0,109456.2142944336,-3162.5
895.0,109589.04754638672,-3162.5
895.0,110260.0,-3152.117462158203
2685.0,110260.0,-3147.970657348633
895.0,110533.68347167969,-3162.5
2685.0,111740.0,-3182.4958419799805
2685.0,110890.37078857422,-3162.5
895.0,111740.0,-3209.0393447875977
895.0,113220.0,-3308.400344848633
2685.0,113220.0,-3257.2046661376953
895.0,113885.58898925781,-3347.5
895.0,114700.0,-3396.1367416381836
2206.713719367981,114700.0,-3347.5
2685.0,114700.0,-3330.2691650390625
2685.0,116180.0,-3370.784492492676
2685.0,115337.12310791016,-3347.5
895.0,116180.0,-3432.839775085449
895.0,117660.0,-3411.871452331543
2685.0,117660.0,-3368.732261657715
2685.0,118628.02062988281,-3347.5
895.0,119140.0,-3354.1676330566406
1556.5085116028786,119140.0,-3347.5
2685.0,119140.0,-3336.510543823242
895.0,119302.10083007812,-3347.5
895.0,120620.0,-3294.2831420898438
2685.0,120620.0,-3296.5456771850586
895.0,122100.0,-3250.3366088867188
2685.0,122100.0,-3262.772789001465
895.0,123580.0,-3220.3012084960938
2685.0,123580.0,-3237.947006225586
895.0,125060.0,-3201.026611328125
2685.0,125060.0,-3221.6505432128906
895.0,126540.0,-3191.828269958496
2685.0,126540.0,-3214.817771911621
895.0,128020.0,-3192.1274948120117
2685.0,128020.0,-3219.0746688842773
895.0,129500.0,-3204.534034729004
2685.0,129500.0,-3237.611083984375
895.0,130980.0,-3234.5877838134766
2685.0,130980.0,-3272.930908203125
895.0,132460.0,-3279.7834396362305
2685.0,132460.0,-3321.916275024414
1441.1394983530045,133940.0,-3347.5
2685.0,133940.0,-3379.076690673828
2685.0,133130.65887451172,-3347.5
895.0,133940.0,-3333.8626861572266
895.0,134260.40771484375,-3347.5
895.0,135420.0,-3398.011131286621
2685.0,135420.0,-3440.129852294922
895.0,136900.0,-3470.0523376464844
2685.0,136900.0,-3501.0475158691406
895.0,138166.72607421875,-3532.5
2685.0,138380.0,-3558.807792663574
2685.0,137715.5062866211,-3532.5
895.0,138380.0,-3543.2819747924805
895.0,139860.0,-3615.0648880004883
2685.0,139860.0,-3611.3259887695312
895.0,141340.0,-3679.299430847168
2685.0,141340.0,-3655.015640258789
895.0,142555.38360595703,-3717.5
895.0,142820.0,-3725.985565185547
1246.1258462071419,142820.0,-3717.5
2685.0,142820.0,-3683.611373901367
895.0,144300.0,-3744.9228286743164
1803.1202739477158,144300.0,-3717.5
2685.0,144300.0,-3691.499900817871
895.0,145780.0,-3734.8451614379883
1475.32275557518,145780.0,-3717.5
2685.0,145780.0,-3682.185821533203
895.0,147260.0,-3719.511299133301
972.3983722552657,147260.0,-3717.5
2685.0,147260.0,-3674.0517044067383
3606.3521480560303,2220.0,-6677.5
4475.0,740.0,-6756.412792205811
3649.285135269165,740.0,-6677.5
4475.0,2220.0,-6756.571578979492
3960.788496732712,3700.0,-6677.5
4475.0,3700.0,-6728.201675415039
4225.62784075737,5180.0,-6677.5
4475.0,5180.0,-6701.768970489502
4032.6197373867035,6660.0,-6677.5
4475.0,6660.0,-6711.982841491699
4475.0,8140.0,-6759.491844177246
4475.0,9620.0,-6808.502616882324
4475.0,11100.0,-6815.713653564453
4475.0,12580.0,-6756.352806091309
4475.0,13506.284408569336,-6677.5
4475.0,14060.0,-6630.983238220215
4475.0,15246.495704650879,-6492.5
4475.0,15540.0,-6458.511161804199
4475.0,16672.972564697266,-6307.5
4475.0,17020.0,-6261.564750671387
4475.0,18027.245903015137,-6122.5
2746.4878475666046,18500.0,-5937.5
4475.0,18500.0,-6057.71146774292
4475.0,19400.727500915527,-5937.5
2975.078264474869,19980.0,-5752.5
4475.0,19980.0,-5860.791168212891
4475.0,20894.754371643066,-5752.5
4475.0,21460.0,-5686.159591674805
4475.0,22773.909034729004,-5567.5
4475.0,22940.0,-5552.679901123047
4475.0,24420.0,-5478.930854797363
4475.0,25900.0,-5467.093124389648
4475.0,27380.0,-5498.487739562988
4475.0,28860.0,-5537.418022155762
4475.0,30340.0,-5549.989700317383
4475.0,31820.0,-5519.7369384765625
2720.4775416851044,33300.0,-5382.5
4475.0,33300.0,-5451.860885620117
4475.0,34497.59666442871,-5382.5
4475.0,34780.0,-5366.392669677734
4475.0,36260.0,-5283.798141479492
4216.236996650696,37740.0,-5197.5
4475.0,37740.0,-5208.138008117676
4475.0,37951.28662109375,-5197.5
4475.0,39220.0,-5134.57950592041
3714.8740220069885,40700.0,-5012.5
4475.0,40700.0,-5053.0816650390625
4475.0,41363.88114929199,-5012.5
4475.0,42180.0,-4963.22811126709
3857.402790784836,43660.0,-4827.5
4475.0,43660.0,-4873.402786254883
4475.0,44537.33573913574,-4827.5
4475.0,45140.0,-4796.435661315918
3344.9920403957367,46620.0,-4642.5
4475.0,46620.0,-4740.062828063965
3838.573304414749,48100.0,-4642.5
4475.0,48100.0,-4699.433174133301
4265.466750860214,49580.0,-4642.5
4475.0,49580.0,-4662.415390014648
4475.0,50211.844329833984,-4642.5
2958.48419547081,51060.0,-4457.5
4475.0,51060.0,-4616.255722045898
3675.2226769924164,52540.0,-4457.5
4475.0,52540.0,-4552.196197509766
4393.017199039459,54020.0,-4457.5
4475.0,54020.0,-4468.47110748291
3011.384378671646,54020.0,-4272.5
4475.0,54191.05499267578,-4457.5
3782.1693456172943,55500.0,-4272.5
4475.0,55500.0,-4374.662704467773
4409.323412179947,56980.0,-4272.5
4475.0,56980.0,-4282.796440124512
3230.4868614673615,56980.0,-4087.5
4475.0,57186.97326660156,-4272.5
3709.405187368393,58460.0,-4087.5
4475.0,58460.0,-4210.233001708984
3971.711869239807,59940.0,-4087.5
4475.0,59940.0,-4166.477012634277
