x,y,z
989.2690010741353,2220.0,-7602.5
2685.0,740.0,-7684.438209533691
1182.2232848405838,740.0,-7602.5
2685.0,2220.0,-7721.156063079834
895.0,740.0,-7587.564163208008
895.0,2220.0,-7596.173229217529
1904.7131222486496,3700.0,-7602.5
2685.0,3700.0,-7677.694358825684
895.0,3700.0,-7509.203243255615
2300.487941503525,5180.0,-7602.5
2685.0,5180.0,-7642.656116485596
895.0,5180.0,-7462.510757446289
1776.4207357168198,6660.0,-7602.5
2685.0,6660.0,-7677.659072875977
895.0,6660.0,-7532.933750152588
895.0,7380.34854888916,-7602.5
895.0,8140.0,-7675.810089111328
2685.0,8140.0,-7768.795623779297
895.0,9358.7357711792,-7787.5
2685.0,9620.0,-7859.385242462158
2685.0,8445.20793914795,-7787.5
895.0,9620.0,-7811.385059356689
895.0,11100.0,-7876.602668762207
2685.0,11100.0,-7891.189880371094
895.0,12580.0,-7832.400665283203
2685.0,12580.0,-7832.232704162598
2685.0,13016.728553771973,-7787.5
895.0,13005.674171447754,-7787.5
895.0,14060.0,-7675.963935852051
2685.0,14060.0,-7681.225776672363
2685.0,14590.14175415039,-7602.5
895.0,14516.84154510498,-7602.5
895.0,15540.0,-7436.229076385498
2685.0,15540.0,-7461.10143661499
2685.0,15795.161170959473,-7417.5
895.0,15640.845832824707,-7417.5
895.0,16639.847526550293,-7232.5
2685.0,16879.249992370605,-7232.5
895.0,17020.0,-7161.877288818359
2685.0,17020.0,-7208.58247756958
2685.0,17979.1215133667,-7047.5
895.0,17659.450569152832,-7047.5
895.0,18500.0,-6897.559413909912
2685.0,18500.0,-6960.332412719727
2685.0,19170.454216003418,-6862.5
895.0,18740.729217529297,-6862.5
895.0,19980.0,-6683.908634185791
2685.0,19980.0,-6745.370407104492
2685.0,20598.29029083252,-6677.5
895.0,20047.170333862305,-6677.5
895.0,21460.0,-6544.555950164795
2685.0,21460.0,-6584.089622497559
2685.0,22794.645881652832,-6492.5
895.0,22531.997032165527,-6492.5
895.0,22940.0,-6473.063087463379
2685.0,22940.0,-6482.698268890381
895.0,24420.0,-6455.462455749512
2685.0,24420.0,-6440.832901000977
895.0,25900.0,-6472.9762840271
2685.0,25900.0,-6446.017112731934
895.0,26926.95945739746,-6492.5
895.0,27380.0,-6501.34407043457
1491.9110098481178,27380.0,-6492.5
2685.0,27380.0,-6475.368671417236
2685.0,28860.0,-6499.953098297119
2685.0,28419.560775756836,-6492.5
895.0,28860.0,-6514.802131652832
895.0,30340.0,-6496.11328125
2685.0,30340.0,-6496.093521118164
2685.0,30465.107040405273,-6492.5
895.0,30436.03988647461,-6492.5
895.0,31820.0,-6441.531562805176
2685.0,31820.0,-6454.507617950439
895.0,33300.0,-6357.651214599609
2685.0,33300.0,-6381.014747619629
2685.0,34540.78384399414,-6307.5
895.0,34088.48571777344,-6307.5
895.0,34780.0,-6264.211902618408
2685.0,34780.0,-6293.563461303711
895.0,36260.0,-6178.545379638672
2685.0,36260.0,-6210.968227386475
2126.4019334316254,37740.0,-6122.5
895.0,37295.636978149414,-6122.5
2685.0,37740.0,-6133.447113037109
895.0,37740.0,-6098.876762390137
2685.0,37938.65425109863,-6122.5
2685.0,39220.0,-6053.065013885498
895.0,39220.0,-6011.107196807861
2032.153463959694,40700.0,-5937.5
895.0,40214.93110656738,-5937.5
2685.0,40700.0,-5958.246021270752
895.0,40700.0,-5902.036209106445
2685.0,40984.17892456055,-5937.5
2685.0,42180.0,-5851.236438751221
895.0,42180.0,-5773.880462646484
2685.0,43525.85975646973,-5752.5
895.0,42421.88659667969,-5752.5
895.0,43660.0,-5644.064159393311
2685.0,43660.0,-5742.775192260742
1390.8353525400162,45140.0,-5567.5
895.0,44696.13380432129,-5567.5
2685.0,45140.0,-5652.90470123291
895.0,45140.0,-5535.12020111084
2389.8221629858017,46620.0,-5567.5
2685.0,46620.0,-5588.820476531982
895.0,46620.0,-5460.513000488281
2685.0,47310.78315734863,-5567.5
2685.0,48100.0,-5543.6848068237305
895.0,48100.0,-5406.1542892456055
1299.1523264348507,49580.0,-5382.5
895.0,48703.282470703125,-5382.5
2685.0,49580.0,-5498.758735656738
895.0,49580.0,-5348.842849731445
2112.2655218839645,51060.0,-5382.5
2685.0,51060.0,-5436.284255981445
895.0,51060.0,-5268.705635070801
2685.0,51957.55599975586,-5382.5
1271.1493282020092,52540.0,-5197.5
2685.0,52540.0,-5348.121604919434
895.0,52003.427734375,-5197.5
895.0,52540.0,-5157.463150024414
2353.1526547670364,54020.0,-5197.5
2685.0,54020.0,-5237.5043869018555
895.0,54020.0,-5021.313018798828
2685.0,54512.46765136719,-5197.5
1887.0260971784592,55500.0,-5012.5
2685.0,55500.0,-5118.174362182617
895.0,54111.86767578125,-5012.5
895.0,55500.0,-4880.416221618652
2685.0,56924.19174194336,-5012.5
1398.2942122220993,56980.0,-4827.5
2685.0,56980.0,-5008.413887023926
895.0,56126.45263671875,-4827.5
895.0,56980.0,-4756.102409362793
1983.0248540639877,58460.0,-4827.5
2685.0,58460.0,-4929.014854431152
895.0,58460.0,-4668.446464538574
2240.062109231949,59940.0,-4827.5
2685.0,59940.0,-4890.891914367676
895.0,59572.501068115234,-4642.5
953.1197379156947,59940.0,-4642.5
895.0,59940.0,-4634.144287109375
2195.2111142873764,61420.0,-4827.5
2685.0,61420.0,-4892.54753112793
895.0,60595.03707885742,-4642.5
895.0,61420.0,-4653.321495056152
1986.4796578884125,62900.0,-4827.5
2685.0,62900.0,-4911.083946228027
895.0,62900.0,-4696.188278198242
1871.929561495781,64380.0,-4827.5
2685.0,64380.0,-4915.419883728027
895.0,64380.0,-4721.68025970459
2118.107886314392,65860.0,-4827.5
2685.0,65860.0,-4885.191116333008
895.0,65860.0,-4702.968826293945
2685.0,67212.24227905273,-4827.5
900.1189980423078,67340.0,-4642.5
2685.0,67340.0,-4822.166175842285
895.0,67327.21801757812,-4642.5
895.0,67340.0,-4641.984825134277
1614.0720558166504,68820.0,-4642.5
2685.0,68820.0,-4750.777053833008
895.0,68820.0,-4569.712142944336
2123.517079949379,70300.0,-4642.5
2685.0,70300.0,-4697.663230895996
895.0,70300.0,-4521.764183044434
2309.4406002759933,71780.0,-4642.5
2685.0,71780.0,-4676.212196350098
895.0,71780.0,-4515.702056884766
2282.2601997852325,73260.0,-4642.5
2685.0,73260.0,-4674.250297546387
895.0,73260.0,-4533.624496459961
2321.4352703094482,74740.0,-4642.5
2685.0,74740.0,-4667.588310241699
895.0,74740.0,-4544.8383712768555
2685.0,76022.03170776367,-4642.5
2685.0,76220.0,-4638.730049133301
895.0,76220.0,-4527.522850036621
895.0,77700.0,-4482.462692260742
2685.0,77700.0,-4587.682571411133
1435.2173814177513,79180.0,-4457.5
895.0,78370.78872680664,-4457.5
2685.0,79180.0,-4526.285018920898
895.0,79180.0,-4428.071517944336
2421.920972466469,80660.0,-4457.5
2685.0,80660.0,-4470.106964111328
895.0,80660.0,-4385.165214538574
2685.0,81059.08126831055,-4457.5
2685.0,82140.0,-4424.201354980469
895.0,82140.0,-4357.513732910156
895.0,83620.0,-4330.621604919434
2685.0,83620.0,-4378.08967590332
895.0,85100.0,-4289.362449645996
2685.0,85100.0,-4321.5629959106445
2685.0,86255.07568359375,-4272.5
895.0,85560.61431884766,-4272.5
895.0,86580.0,-4236.032676696777
2685.0,86580.0,-4259.012298583984
895.0,88060.0,-4196.533584594727
2685.0,88060.0,-4213.221015930176
895.0,89540.0,-4206.029739379883
2685.0,89540.0,-4210.9613037109375
895.0,90825.31188964844,-4272.5
895.0,91020.0,-4282.752685546875
1848.338183760643,91020.0,-4272.5
2685.0,91020.0,-4263.854942321777
2685.0,92500.0,-4351.40079498291
2685.0,91168.24615478516,-4272.5
