time,X,Y,Z,litho
98.5,400000.0,7651000.0,-3483.15,9.0
98.5,401000.0,7651000.0,-3533.05,9.0
98.5,402000.0,7651000.0,-3632.53,9.0
98.5,403000.0,7651000.0,-3720.35,9.0
98.5,404000.0,7651000.0,-3825.49,9.0
98.5,405000.0,7651000.0,-4000.63,9.0
98.5,406000.0,7651000.0,-4215.62,9.0
98.5,407000.0,7651000.0,-4373.14,9.0
98.5,408000.0,7651000.0,-4418.0,26.0
98.5,409000.0,7651000.0,-4415.72,37.0
98.5,410000.0,7651000.0,-4421.49,44.0
98.5,411000.0,7651000.0,-4406.16,255.0
98.5,412000.0,7651000.0,-4359.47,255.0
98.5,413000.0,7651000.0,-4264.76,255.0
98.5,414000.0,7651000.0,-4113.69,255.0
98.5,415000.0,7651000.0,-4006.86,255.0
98.5,416000.0,7651000.0,-4045.66,255.0
98.5,417000.0,7651000.0,-4168.21,255.0
98.5,418000.0,7651000.0,-4262.77,255.0
98.5,419000.0,7651000.0,-4331.99,255.0
98.5,420000.0,7651000.0,-4406.23,255.0
98.5,421000.0,7651000.0,-4462.99,255.0
98.5,422000.0,7651000.0,-4455.21,255.0
98.5,423000.0,7651000.0,-4366.76,255.0
98.5,424000.0,7651000.0,-4280.91,255.0
98.5,425000.0,7651000.0,-4255.26,255.0
98.5,426000.0,7651000.0,-4241.54,255.0
98.5,427000.0,7651000.0,-4270.69,255.0
98.5,428000.0,7651000.0,-4425.01,255.0
98.5,429000.0,7651000.0,-4642.91,255.0
98.5,430000.0,7651000.0,-4753.89,255.0
98.5,431000.0,7651000.0,-4654.09,255.0
98.5,432000.0,7651000.0,-4424.63,255.0
98.5,433000.0,7651000.0,-4233.81,16.0
98.5,434000.0,7651000.0,-4201.75,16.0
98.5,435000.0,7651000.0,-4382.6,16.0
98.5,436000.0,7651000.0,-4685.54,16.0
98.5,437000.0,7651000.0,-4937.04,16.0
98.5,438000.0,7651000.0,-5079.7,21.0
98.5,439000.0,7651000.0,-5100.36,24.0
98.5,440000.0,7651000.0,-4888.73,24.0
98.5,441000.0,7651000.0,-4501.9,25.0
98.5,442000.0,7651000.0,-4289.68,25.0
98.5,443000.0,7651000.0,-4398.74,25.0
98.5,444000.0,7651000.0,-4623.01,25.0
98.5,445000.0,7651000.0,-4792.87,25.0
98.5,446000.0,7651000.0,-4886.97,25.0
98.5,447000.0,7651000.0,-4932.04,25.0
98.5,448000.0,7651000.0,-4951.83,25.0
98.5,449000.0,7651000.0,-4961.46,25.0
98.5,450000.0,7651000.0,-5016.28,25.0
98.5,451000.0,7651000.0,-5151.16,25.0
98.5,452000.0,7651000.0,-5263.6,25.0
98.5,453000.0,7651000.0,-5231.1,25.0
98.5,454000.0,7651000.0,-5105.33,25.0
98.5,455000.0,7651000.0,-5025.42,25.0
98.5,456000.0,7651000.0,-5051.46,25.0
98.5,457000.0,7651000.0,-5165.2,25.0
98.5,458000.0,7651000.0,-5321.23,25.0
98.5,459000.0,7651000.0,-5448.64,25.0
98.5,460000.0,7651000.0,-5485.79,25.0
98.5,461000.0,7651000.0,-5465.17,25.0
98.5,462000.0,7651000.0,-5465.2,25.0
98.5,463000.0,7651000.0,-5460.18,25.0
98.5,464000.0,7651000.0,-5339.54,25.0
98.5,465000.0,7651000.0,-4884.18,25.0
98.5,466000.0,7651000.0,-3947.12,25.0
98.5,467000.0,7651000.0,-2969.96,25.0
98.5,468000.0,7651000.0,-2462.75,25.0
98.5,469000.0,7651000.0,-2287.33,25.0
98.5,470000.0,7651000.0,-2161.84,25.0
98.5,471000.0,7651000.0,-2073.24,25.0
98.5,472000.0,7651000.0,-2119.21,25.0
98.5,473000.0,7651000.0,-2349.09,25.0
98.5,474000.0,7651000.0,-2716.26,25.0
98.5,475000.0,7651000.0,-3151.47,25.0
98.5,476000.0,7651000.0,-3569.1,25.0
98.5,477000.0,7651000.0,-3831.44,25.0
98.5,478000.0,7651000.0,-3878.84,25.0
98.5,479000.0,7651000.0,-3786.42,25.0
98.5,480000.0,7651000.0,-3656.74,25.0
98.5,481000.0,7651000.0,-3589.87,25.0
98.5,482000.0,7651000.0,-3586.85,21.0
98.5,483000.0,7651000.0,-3599.52,21.0
98.5,484000.0,7651000.0,-3766.57,21.0
98.5,485000.0,7651000.0,-4299.41,21.0
