time,X,Y,Z,litho
90.5,400000.0,7651000.0,-3359.89,9.0
90.5,401000.0,7651000.0,-3423.97,9.0
90.5,402000.0,7651000.0,-3556.39,9.0
90.5,403000.0,7651000.0,-3676.98,46.0
90.5,404000.0,7651000.0,-3796.37,46.0
90.5,405000.0,7651000.0,-3971.45,37.0
90.5,406000.0,7651000.0,-4184.64,37.0
90.5,407000.0,7651000.0,-4341.8,16.0
90.5,408000.0,7651000.0,-4384.78,37.0
90.5,409000.0,7651000.0,-4376.61,28.0
90.5,410000.0,7651000.0,-4376.19,28.0
90.5,411000.0,7651000.0,-4350.77,19.0
90.5,412000.0,7651000.0,-4286.31,1.0
90.5,413000.0,7651000.0,-4163.67,1.0
90.5,414000.0,7651000.0,-3973.25,10.0
90.5,415000.0,7651000.0,-3826.3,17.0
90.5,416000.0,7651000.0,-3821.0,17.0
90.5,417000.0,7651000.0,-3896.71,17.0
90.5,418000.0,7651000.0,-3971.9,22.0
90.5,419000.0,7651000.0,-4045.94,22.0
90.5,420000.0,7651000.0,-4123.15,22.0
90.5,421000.0,7651000.0,-4184.27,22.0
90.5,422000.0,7651000.0,-4198.1,17.0
90.5,423000.0,7651000.0,-4143.01,17.0
90.5,424000.0,7651000.0,-4055.71,17.0
90.5,425000.0,7651000.0,-3989.77,22.0
90.5,426000.0,7651000.0,-3963.82,22.0
90.5,427000.0,7651000.0,-4020.71,17.0
90.5,428000.0,7651000.0,-4196.45,17.0
90.5,429000.0,7651000.0,-4427.98,17.0
90.5,430000.0,7651000.0,-4581.3,1.0
90.5,431000.0,7651000.0,-4543.13,25.0
90.5,432000.0,7651000.0,-4349.76,25.0
90.5,433000.0,7651000.0,-4166.5,25.0
90.5,434000.0,7651000.0,-4142.5,25.0
90.5,435000.0,7651000.0,-4333.41,25.0
90.5,436000.0,7651000.0,-4630.61,25.0
90.5,437000.0,7651000.0,-4867.86,25.0
90.5,438000.0,7651000.0,-5002.3,25.0
90.5,439000.0,7651000.0,-5020.01,25.0
90.5,440000.0,7651000.0,-4797.49,25.0
90.5,441000.0,7651000.0,-4406.81,24.0
90.5,442000.0,7651000.0,-4219.76,21.0
90.5,443000.0,7651000.0,-4330.0,21.0
90.5,444000.0,7651000.0,-4511.23,21.0
90.5,445000.0,7651000.0,-4645.96,21.0
90.5,446000.0,7651000.0,-4722.4,21.0
90.5,447000.0,7651000.0,-4750.1,21.0
90.5,448000.0,7651000.0,-4761.85,21.0
90.5,449000.0,7651000.0,-4794.71,21.0
90.5,450000.0,7651000.0,-4895.04,21.0
90.5,451000.0,7651000.0,-5063.1,21.0
90.5,452000.0,7651000.0,-5194.54,21.0
90.5,453000.0,7651000.0,-5182.18,21.0
90.5,454000.0,7651000.0,-5068.97,21.0
90.5,455000.0,7651000.0,-4991.21,21.0
90.5,456000.0,7651000.0,-5017.53,21.0
90.5,457000.0,7651000.0,-5131.41,21.0
90.5,458000.0,7651000.0,-5287.52,21.0
90.5,459000.0,7651000.0,-5415.01,21.0
90.5,460000.0,7651000.0,-5452.24,21.0
90.5,461000.0,7651000.0,-5431.69,16.0
90.5,462000.0,7651000.0,-5431.8,16.0
90.5,463000.0,7651000.0,-5426.87,16.0
90.5,464000.0,7651000.0,-5306.32,16.0
90.5,465000.0,7651000.0,-4851.07,37.0
90.5,466000.0,7651000.0,-3914.11,37.0
90.5,467000.0,7651000.0,-2937.07,37.0
90.5,468000.0,7651000.0,-2429.97,37.0
90.5,469000.0,7651000.0,-2254.67,37.0
90.5,470000.0,7651000.0,-2129.31,37.0
90.5,471000.0,7651000.0,-2040.83,37.0
90.5,472000.0,7651000.0,-2086.94,37.0
90.5,473000.0,7651000.0,-2316.95,37.0
90.5,474000.0,7651000.0,-2684.27,37.0
90.5,475000.0,7651000.0,-3119.62,37.0
90.5,476000.0,7651000.0,-3537.39,37.0
90.5,477000.0,7651000.0,-3799.87,37.0
90.5,478000.0,7651000.0,-3847.42,37.0
90.5,479000.0,7651000.0,-3755.14,37.0
90.5,480000.0,7651000.0,-3625.61,37.0
90.5,481000.0,7651000.0,-3558.9,37.0
90.5,482000.0,7651000.0,-3556.03,37.0
90.5,483000.0,7651000.0,-3568.86,37.0
90.5,484000.0,7651000.0,-3736.05,37.0
90.5,485000.0,7651000.0,-4269.03,37.0
90.5,486000.0,7651000.0,-5064.58,37.0
90.5,487000.0,7651000.0,-5754.07,37.0
90.5,488000.0,7651000.0,-6263.3,37.0
90.5,489000.0,7651000.0,-6766.77,37.0
90.5,490000.0,7651000.0,-7237.36,37.0
90.5,491000.0,7651000.0,-7505.26,37.0
90.5,492000.0,7651000.0,-7420.75,37.0
90.5,493000.0,7651000.0,-7121.36,37.0
90.5,494000.0,7651000.0,-6881.82,37.0
90.5,495000.0,7651000.0,-6473.94,37.0
90.5,496000.0,7651000.0,-5412.33,37.0
90.5,497000.0,7651000.0,-4264.64,37.0
90.5,498000.0,7651000.0,-3891.08,37.0
90.5,499000.0,7651000.0,-4038.08,37.0
90.5,500000.0,7651000.0,-4596.38,37.0
90.5,501000.0,7651000.0,-5417.76,37.0
90.5,502000.0,7651000.0,-5829.97,37.0
90.5,503000.0,7651000.0,-5610.98,37.0
90.5,504000.0,7651000.0,-4923.45,37.0
90.5,505000.0,7651000.0,-4081.13,37.0
90.5,506000.0,7651000.0,-3520.01,37.0
90.5,507000.0,7651000.0,-3500.62,37.0
