index	X	Y	Depth
5886	743083.64	7233167.38	-5835.95
5887	743133.64	7233167.38	-5825.44
5888	735233.64	7233217.38	-6092.68
5889	735283.64	7233217.38	-6102.92
5890	735333.64	7233217.38	-6101.94
5891	735383.64	7233217.38	-6093.47
5892	735433.64	7233217.38	-6078.00
5893	735483.64	7233217.38	-6054.66
5894	735533.64	7233217.38	-6032.04
5895	735583.64	7233217.38	-6017.88
5896	735633.64	7233217.38	-6009.10
5897	735683.64	7233217.38	-6003.50
5898	735733.64	7233217.38	-5997.96
5899	735783.64	7233217.38	-5991.63
5900	735833.64	7233217.38	-5985.26
5901	735883.64	7233217.38	-5979.97
5902	735933.64	7233217.38	-5975.39
5903	735983.64	7233217.38	-5971.82
5904	736033.64	7233217.38	-5968.17
5905	736083.64	7233217.38	-5964.74
5906	736133.64	7233217.38	-5962.99
5907	736183.64	7233217.38	-5968.17
5908	736233.64	7233217.38	-5983.21
5909	736283.64	7233217.38	-6009.19
5910	736333.64	7233217.38	-6042.86
5911	736383.64	7233217.38	-6080.14
5912	736433.64	7233217.38	-6111.43
5913	736483.64	7233217.38	-6133.40
5914	736533.64	7233217.38	-6147.67
5915	736583.64	7233217.38	-6159.85
5916	736633.64	7233217.38	-6174.85
5917	736683.64	7233217.38	-6194.54
5918	736733.64	7233217.38	-6215.79
5919	736783.64	7233217.38	-6238.38
5920	736833.64	7233217.38	-6256.62
5921	736883.64	7233217.38	-6268.27
5922	736933.64	7233217.38	-6275.51
5923	736983.64	7233217.38	-6279.69
5924	737033.64	7233217.38	-6279.79
5925	737083.64	7233217.38	-6278.60
5926	737133.64	7233217.38	-6278.12
5927	737183.64	7233217.38	-6276.93
5928	737233.64	7233217.38	-6274.34
5929	737283.64	7233217.38	-6269.80
5930	737333.64	7233217.38	-6263.51
5931	737383.64	7233217.38	-6257.09
5932	737433.64	7233217.38	-6250.81
5933	737483.64	7233217.38	-6244.70
5934	737533.64	7233217.38	-6237.97
5935	737583.64	7233217.38	-6231.13
5936	737633.64	7233217.38	-6223.85
5937	737683.64	7233217.38	-6216.14
5938	737733.64	7233217.38	-6210.12
5939	737783.64	7233217.38	-6206.63
5940	737833.64	7233217.38	-6202.57
5941	737883.64	7233217.38	-6196.09
5942	737933.64	7233217.38	-6188.36
5943	737983.64	7233217.38	-6178.76
5944	738033.64	7233217.38	-6167.46
5945	738083.64	7233217.38	-6157.16
5946	738133.64	7233217.38	-6148.10
5947	738183.64	7233217.38	-6137.33
5948	738233.64	7233217.38	-6123.84
5949	738283.64	7233217.38	-6109.71
5950	738333.64	7233217.38	-6095.47
5951	738383.64	7233217.38	-6082.11
5952	738433.64	7233217.38	-6071.07
5953	738483.64	7233217.38	-6062.97
5954	738533.64	7233217.38	-6057.52
5955	738583.64	7233217.38	-6051.53
5956	738633.64	7233217.38	-6045.34
5957	738683.64	7233217.38	-6038.62
5958	738733.64	7233217.38	-6029.59
5959	738783.64	7233217.38	-6017.13
5960	738833.64	7233217.38	-6001.99
5961	738883.64	7233217.38	-5984.99
5962	738933.64	7233217.38	-5969.67
5963	738983.64	7233217.38	-5955.40
5964	739033.64	7233217.38	-5944.40
5965	739083.64	7233217.38	-5938.04
5966	739133.64	7233217.38	-5935.69
5967	739183.64	7233217.38	-5936.05
5968	739233.64	7233217.38	-5941.39
5969	739283.64	7233217.38	-5950.77
5970	739333.64	7233217.38	-5963.30
5971	739383.64	7233217.38	-5975.96
5972	739433.64	7233217.38	-5987.79
5973	739483.64	7233217.38	-5998.53
5974	739533.64	7233217.38	-6007.68
5975	739583.64	7233217.38	-6015.33
5976	739633.64	7233217.38	-6021.44
5977	739683.64	7233217.38	-6024.94
5978	739733.64	7233217.38	-6026.42
5979	739783.64	7233217.38	-6023.76
5980	739833.64	7233217.38	-6019.23
5981	739883.64	7233217.38	-6015.71
5982	739933.64	7233217.38	-6014.34
5983	739983.64	7233217.38	-6011.91
5984	740033.64	7233217.38	-6010.25
5985	740083.64	7233217.38	-6009.27
5986	740133.64	7233217.38	-6008.35
5987	740183.64	7233217.38	-6006.19
5988	740233.64	7233217.38	-6006.80
5989	740283.64	7233217.38	-6007.24
5990	740333.64	7233217.38	-6007.25
5991	740383.64	7233217.38	-6005.83
5992	740433.64	7233217.38	-6004.19
5993	740483.64	7233217.38	-6003.32
5994	740533.64	7233217.38	-6002.74
5995	740583.64	7233217.38	-6001.39
5996	740633.64	7233217.38	-6000.10
5997	740683.64	7233217.38	-5999.66
5998	740733.64	7233217.38	-5998.73
5999	740783.64	7233217.38	-5997.23
6000	740833.64	7233217.38	-5995.58
6001	740883.64	7233217.38	-5992.97
6002	740933.64	7233217.38	-5990.47
6003	740983.64	7233217.38	-5989.94
6004	741033.64	7233217.38	-5990.45
6005	741083.64	7233217.38	-5991.80
6006	741133.64	7233217.38	-5992.40
6007	741183.64	7233217.38	-5991.24
6008	741233.64	7233217.38	-5987.91
6009	741283.64	7233217.38	-5983.32
6010	741333.64	7233217.38	-5976.54
6011	741383.64	7233217.38	-5968.00
6012	741433.64	7233217.38	-5960.07
6013	741483.64	7233217.38	-5951.44
6014	741533.64	7233217.38	-5945.34
6015	741583.64	7233217.38	-5942.44
6016	741633.64	7233217.38	-5941.13
6017	741683.64	7233217.38	-5941.25
6018	741733.64	7233217.38	-5943.28
6019	741783.64	7233217.38	-5945.18
6020	741833.64	7233217.38	-5946.76
6021	741883.64	7233217.38	-5949.28
6022	741933.64	7233217.38	-5950.62
6023	741983.64	7233217.38	-5950.33
6024	742033.64	7233217.38	-5949.78
6025	742083.64	7233217.38	-5948.49
6026	742133.64	7233217.38	-5945.70
6027	742183.64	7233217.38	-5942.14
6028	742233.64	7233217.38	-5938.67
6029	742283.64	7233217.38	-5935.31
6030	742333.64	7233217.38	-5931.39
6031	742383.64	7233217.38	-5925.14
6032	742433.64	7233217.38	-5916.78
6033	742483.64	7233217.38	-5906.65
6034	742533.64	7233217.38	-5894.59
6035	742583.64	7233217.38	-5880.44
6036	742633.64	7233217.38	-5867.38
6037	742683.64	7233217.38	-5856.80
6038	742733.64	7233217.38	-5847.59
6039	742783.64	7233217.38	-5840.40
6040	742833.64	7233217.38	-5833.92
6041	742883.64	7233217.38	-5835.80
6042	742933.64	7233217.38	-5837.65
6043	742983.64	7233217.38	-5838.62
6044	743033.64	7233217.38	-5840.04
6045	743083.64	7233217.38	-5839.33
6046	743133.64	7233217.38	-5830.51
6047	743183.64	7233217.38	-5821.87
6048	735133.64	7233267.38	-6070.70
6049	735183.64	7233267.38	-6075.06
6050	735233.64	7233267.38	-6080.36
6051	735283.64	7233267.38	-6087.63
6052	735333.64	7233267.38	-6091.47
6053	735383.64	7233267.38	-6089.17
6054	735433.64	7233267.38	-6078.91
6055	735483.64	7233267.38	-6060.01
6056	735533.64	7233267.38	-6040.74
6057	735583.64	7233267.38	-6024.02
6058	735633.64	7233267.38	-6012.93
6059	735683.64	7233267.38	-6007.69
6060	735733.64	7233267.38	-6002.03
6061	735783.64	7233267.38	-5994.81
6062	735833.64	7233267.38	-5987.51
6063	735883.64	7233267.38	-5981.99
6064	735933.64	7233267.38	-5976.86
6065	735983.64	7233267.38	-5973.04
6066	736033.64	7233267.38	-5970.50
6067	736083.64	7233267.38	-5968.18
6068	736133.64	7233267.38	-5968.29
6069	736183.64	7233267.38	-5977.79
6070	736233.64	7233267.38	-6001.71
6071	736283.64	7233267.38	-6036.03
6072	736333.64	7233267.38	-6076.43
6073	736383.64	7233267.38	-6115.35
6074	736433.64	7233267.38	-6144.27
6075	736483.64	7233267.38	-6160.28
6076	736533.64	7233267.38	-6169.35
6077	736583.64	7233267.38	-6177.55
6078	736633.64	7233267.38	-6190.88
6079	736683.64	7233267.38	-6207.65
6080	736733.64	7233267.38	-6225.31
6081	736783.64	7233267.38	-6244.26
6082	736833.64	7233267.38	-6257.99
6083	736883.64	7233267.38	-6266.76
6084	736933.64	7233267.38	-6272.22
6085	736983.64	7233267.38	-6275.50
6086	737033.64	7233267.38	-6275.11
6087	737083.64	7233267.38	-6273.22
6088	737133.64	7233267.38	-6271.75
6089	737183.64	7233267.38	-6270.87
6090	737233.64	7233267.38	-6269.15
6091	737283.64	7233267.38	-6265.32
6092	737333.64	7233267.38	-6259.13
6093	737383.64	7233267.38	-6252.70
6094	737433.64	7233267.38	-6246.22
6095	737483.64	7233267.38	-6240.07
6096	737533.64	7233267.38	-6233.76
6097	737583.64	7233267.38	-6228.37
6098	737633.64	7233267.38	-6222.68
6099	737683.64	7233267.38	-6216.35
6100	737733.64	7233267.38	-6211.21
6101	737783.64	7233267.38	-6207.81
6102	737833.64	7233267.38	-6203.29
6103	737883.64	7233267.38	-6195.70
6104	737933.64	7233267.38	-6186.48
6105	737983.64	7233267.38	-6176.38
6106	738033.64	7233267.38	-6165.18
6107	738083.64	7233267.38	-6154.57
6108	738133.64	7233267.38	-6145.45
6109	738183.64	7233267.38	-6134.95
6110	738233.64	7233267.38	-6121.59
6111	738283.64	7233267.38	-6107.36
6112	738333.64	7233267.38	-6092.82
6113	738383.64	7233267.38	-6080.22
6114	738433.64	7233267.38	-6070.40
6115	738483.64	7233267.38	-6063.09
6116	738533.64	7233267.38	-6057.55
6117	738583.64	7233267.38	-6050.96
6118	738633.64	7233267.38	-6043.71
6119	738683.64	7233267.38	-6036.55
6120	738733.64	7233267.38	-6028.00
6121	738783.64	7233267.38	-6016.17
6122	738833.64	7233267.38	-6001.39
6123	738883.64	7233267.38	-5984.80
6124	738933.64	7233267.38	-5970.42
6125	738983.64	7233267.38	-5957.53
6126	739033.64	7233267.38	-5947.41
6127	739083.64	7233267.38	-5941.97
6128	739133.64	7233267.38	-5939.88
6129	739183.64	7233267.38	-5940.56
6130	739233.64	7233267.38	-5946.57
6131	739283.64	7233267.38	-5956.93
6132	739333.64	7233267.38	-5969.94
6133	739383.64	7233267.38	-5982.42
6134	739433.64	7233267.38	-5993.86
6135	739483.64	7233267.38	-6003.85
6136	739533.64	7233267.38	-6012.24
6137	739583.64	7233267.38	-6019.83
6138	739633.64	7233267.38	-6026.28
6139	739683.64	7233267.38	-6030.53
6140	739733.64	7233267.38	-6032.89
6141	739783.64	7233267.38	-6031.17
6142	739833.64	7233267.38	-6025.92
6143	739883.64	7233267.38	-6020.59
6144	739933.64	7233267.38	-6016.77
6145	739983.64	7233267.38	-6013.56
6146	740033.64	7233267.38	-6011.52
6147	740083.64	7233267.38	-6009.41
6148	740133.64	7233267.38	-6006.53
6149	740183.64	7233267.38	-6004.57
6150	740233.64	7233267.38	-6002.77
6151	740283.64	7233267.38	-6002.23
6152	740333.64	7233267.38	-6003.10
6153	740383.64	7233267.38	-6002.80
6154	740433.64	7233267.38	-6001.85
6155	740483.64	7233267.38	-6001.61
6156	740533.64	7233267.38	-6001.95
6157	740583.64	7233267.38	-6001.69
6158	740633.64	7233267.38	-6001.11
6159	740683.64	7233267.38	-6000.84
6160	740733.64	7233267.38	-5999.52
6161	740783.64	7233267.38	-5997.36
6162	740833.64	7233267.38	-5995.67
6163	740883.64	7233267.38	-5993.07
6164	740933.64	7233267.38	-5989.81
6165	740983.64	7233267.38	-5988.27
6166	741033.64	7233267.38	-5987.54
6167	741083.64	7233267.38	-5988.18
6168	741133.64	7233267.38	-5987.65
6169	741183.64	7233267.38	-5985.46
6170	741233.64	7233267.38	-5981.45
6171	741283.64	7233267.38	-5976.31
6172	741333.64	7233267.38	-5968.73
6173	741383.64	7233267.38	-5960.03
6174	741433.64	7233267.38	-5952.42
6175	741483.64	7233267.38	-5944.36
6176	741533.64	7233267.38	-5939.00
6177	741583.64	7233267.38	-5937.26
6178	741633.64	7233267.38	-5936.79
6179	741683.64	7233267.38	-5937.75
6180	741733.64	7233267.38	-5940.17
6181	741783.64	7233267.38	-5942.36
6182	741833.64	7233267.38	-5944.72
6183	741883.64	7233267.38	-5947.32
6184	741933.64	7233267.38	-5948.71
6185	741983.64	7233267.38	-5948.97
6186	742033.64	7233267.38	-5948.85
6187	742083.64	7233267.38	-5948.24
6188	742133.64	7233267.38	-5946.36
6189	742183.64	7233267.38	-5943.31
6190	742233.64	7233267.38	-5939.16
6191	742283.64	7233267.38	-5934.26
6192	742333.64	7233267.38	-5929.09
6193	742383.64	7233267.38	-5919.08
6194	742433.64	7233267.38	-5906.03
6195	742483.64	7233267.38	-5892.60
6196	742533.64	7233267.38	-5879.51
6197	742583.64	7233267.38	-5865.88
6198	742633.64	7233267.38	-5856.13
6199	742683.64	7233267.38	-5847.89
6200	742733.64	7233267.38	-5841.13
6201	742783.64	7233267.38	-5835.43
6202	742833.64	7233267.38	-5829.60
6203	742883.64	7233267.38	-5829.34
6204	742933.64	7233267.38	-5829.50
6205	742983.64	7233267.38	-5831.88
6206	743033.64	7233267.38	-5836.57
6207	743083.64	7233267.38	-5835.25
6208	743133.64	7233267.38	-5828.89
6209	743183.64	7233267.38	-5820.65
6210	735083.64	7233317.38	-6068.32
6211	735133.64	7233317.38	-6068.31
6212	735183.64	7233317.38	-6068.62
6213	735233.64	7233317.38	-6069.52
6214	735283.64	7233317.38	-6074.10
6215	735333.64	7233317.38	-6081.23
6216	735383.64	7233317.38	-6088.69
6217	735433.64	7233317.38	-6081.96
6218	735483.64	7233317.38	-6070.84
6219	735533.64	7233317.38	-6054.25
6220	735583.64	7233317.38	-6034.13
6221	735633.64	7233317.38	-6017.78
6222	735683.64	7233317.38	-6011.82
6223	735733.64	7233317.38	-6006.37
6224	735783.64	7233317.38	-5999.12
6225	735833.64	7233317.38	-5991.66
6226	735883.64	7233317.38	-5984.94
6227	735933.64	7233317.38	-5978.26
6228	735983.64	7233317.38	-5973.59
6229	736033.64	7233317.38	-5971.49
6230	736083.64	7233317.38	-5971.40
6231	736133.64	7233317.38	-5975.26
6232	736183.64	7233317.38	-5992.34
6233	736233.64	7233317.38	-6023.32
6234	736283.64	7233317.38	-6063.89
6235	736333.64	7233317.38	-6107.42
6236	736383.64	7233317.38	-6144.43
6237	736433.64	7233317.38	-6168.45
6238	736483.64	7233317.38	-6180.70
6239	736533.64	7233317.38	-6187.75
6240	736583.64	7233317.38	-6195.11
6241	736633.64	7233317.38	-6206.60
6242	736683.64	7233317.38	-6220.93
6243	736733.64	7233317.38	-6235.42
6244	736783.64	7233317.38	-6248.92
6245	736833.64	7233317.38	-6259.78
6246	736883.64	7233317.38	-6265.94
6247	736933.64	7233317.38	-6268.96
6248	736983.64	7233317.38	-6270.72
6249	737033.64	7233317.38	-6270.18
6250	737083.64	7233317.38	-6268.49
6251	737133.64	7233317.38	-6266.56
6252	737183.64	7233317.38	-6264.95
6253	737233.64	7233317.38	-6263.23
6254	737283.64	7233317.38	-6259.58
6255	737333.64	7233317.38	-6254.08
6256	737383.64	7233317.38	-6248.24
6257	737433.64	7233317.38	-6241.95
6258	737483.64	7233317.38	-6236.54
6259	737533.64	7233317.38	-6231.15
6260	737583.64	7233317.38	-6226.25
6261	737633.64	7233317.38	-6222.84
6262	737683.64	7233317.38	-6218.05
6263	737733.64	7233317.38	-6213.09
6264	737783.64	7233317.38	-6208.33
6265	737833.64	7233317.38	-6201.80
6266	737883.64	7233317.38	-6192.42
6267	737933.64	7233317.38	-6182.11
6268	737983.64	7233317.38	-6172.01
6269	738033.64	7233317.38	-6161.49
6270	738083.64	7233317.38	-6151.23
6271	738133.64	7233317.38	-6142.21
6272	738183.64	7233317.38	-6132.30
6273	738233.64	7233317.38	-6119.89
6274	738283.64	7233317.38	-6105.97
6275	738333.64	7233317.38	-6092.39
6276	738383.64	7233317.38	-6080.41
6277	738433.64	7233317.38	-6070.61
6278	738483.64	7233317.38	-6062.81
6279	738533.64	7233317.38	-6056.14
6280	738583.64	7233317.38	-6048.04
6281	738633.64	7233317.38	-6040.03
6282	738683.64	7233317.38	-6032.55
6283	738733.64	7233317.38	-6024.56
6284	738783.64	7233317.38	-6013.83
6285	738833.64	7233317.38	-6000.38
6286	738883.64	7233317.38	-5985.05
6287	738933.64	7233317.38	-5971.92
6288	738983.64	7233317.38	-5959.82
6289	739033.64	7233317.38	-5950.18
6290	739083.64	7233317.38	-5945.15
6291	739133.64	7233317.38	-5943.64
6292	739183.64	7233317.38	-5945.33
6293	739233.64	7233317.38	-5952.37
6294	739283.64	7233317.38	-5963.37
6295	739333.64	7233317.38	-5976.41
6296	739383.64	7233317.38	-5988.32
6297	739433.64	7233317.38	-5999.27
6298	739483.64	7233317.38	-6008.89
6299	739533.64	7233317.38	-6017.11
6300	739583.64	7233317.38	-6024.30
6301	739633.64	7233317.38	-6030.72
6302	739683.64	7233317.38	-6035.18
6303	739733.64	7233317.38	-6037.45
6304	739783.64	7233317.38	-6036.37
6305	739833.64	7233317.38	-6031.71
6306	739883.64	7233317.38	-6025.80
6307	739933.64	7233317.38	-6019.83
6308	739983.64	7233317.38	-6015.34
6309	740033.64	7233317.38	-6012.44
6310	740083.64	7233317.38	-6008.17
6311	740133.64	7233317.38	-6004.22
6312	740183.64	7233317.38	-6001.52
6313	740233.64	7233317.38	-5999.03
6314	740283.64	7233317.38	-5998.13
6315	740333.64	7233317.38	-6000.35
6316	740383.64	7233317.38	-6001.50
6317	740433.64	7233317.38	-6001.63
6318	740483.64	7233317.38	-6001.91
6319	740533.64	7233317.38	-6003.14
6320	740583.64	7233317.38	-6003.32
6321	740633.64	7233317.38	-6002.95
6322	740683.64	7233317.38	-6002.26
6323	740733.64	7233317.38	-5999.85
6324	740783.64	7233317.38	-5996.54
6325	740833.64	7233317.38	-5994.27
6326	740883.64	7233317.38	-5991.48
6327	740933.64	7233317.38	-5988.48
6328	740983.64	7233317.38	-5986.08
6329	741033.64	7233317.38	-5984.06
6330	741083.64	7233317.38	-5983.57
6331	741133.64	7233317.38	-5981.75
6332	741183.64	7233317.38	-5978.22
6333	741233.64	7233317.38	-5973.60
6334	741283.64	7233317.38	-5967.74
6335	741333.64	7233317.38	-5960.06
6336	741383.64	7233317.38	-5952.31
6337	741433.64	7233317.38	-5945.83
6338	741483.64	7233317.38	-5939.85
6339	741533.64	7233317.38	-5936.14
6340	741583.64	7233317.38	-5935.39
6341	741633.64	7233317.38	-5936.00
6342	741683.64	7233317.38	-5937.76
6343	741733.64	7233317.38	-5939.98
6344	741783.64	7233317.38	-5941.89
6345	741833.64	7233317.38	-5944.12
6346	741883.64	7233317.38	-5946.19
6347	741933.64	7233317.38	-5947.73
6348	741983.64	7233317.38	-5948.83
6349	742033.64	7233317.38	-5948.71
6350	742083.64	7233317.38	-5947.96
6351	742133.64	7233317.38	-5946.47
6352	742183.64	7233317.38	-5943.18
6353	742233.64	7233317.38	-5937.03
6354	742283.64	7233317.38	-5928.71
6355	742333.64	7233317.38	-5919.56
6356	742383.64	7233317.38	-5905.54
6357	742433.64	7233317.38	-5889.93
6358	742483.64	7233317.38	-5876.53
6359	742533.64	7233317.38	-5865.79
6360	742583.64	7233317.38	-5856.55
6361	742633.64	7233317.38	-5848.08
6362	742683.64	7233317.38	-5841.92
6363	742733.64	7233317.38	-5835.97
6364	742783.64	7233317.38	-5830.06
6365	742833.64	7233317.38	-5823.77
6366	742883.64	7233317.38	-5822.74
6367	742933.64	7233317.38	-5820.78
6368	742983.64	7233317.38	-5823.10
6369	743033.64	7233317.38	-5827.91
6370	743083.64	7233317.38	-5824.48
6371	743133.64	7233317.38	-5817.64
6372	743183.64	7233317.38	-5810.18
6373	743233.64	7233317.38	-5796.17
6374	735033.64	7233367.38	-6078.04
6375	735083.64	7233367.38	-6071.21
6376	735133.64	7233367.38	-6067.98
6377	735183.64	7233367.38	-6065.14
6378	735233.64	7233367.38	-6061.95
6379	735283.64	7233367.38	-6062.28
6380	735333.64	7233367.38	-6072.16
6381	735383.64	7233367.38	-6084.13
6382	735433.64	7233367.38	-6087.53
6383	735483.64	7233367.38	-6083.36
6384	735533.64	7233367.38	-6071.63
6385	735583.64	7233367.38	-6048.67
6386	735633.64	7233367.38	-6027.55
6387	735683.64	7233367.38	-6017.72
6388	735733.64	7233367.38	-6010.93
6389	735783.64	7233367.38	-6003.34
6390	735833.64	7233367.38	-5996.19
6391	735883.64	7233367.38	-5989.09
6392	735933.64	7233367.38	-5981.11
6393	735983.64	7233367.38	-5974.53
6394	736033.64	7233367.38	-5972.81
6395	736083.64	7233367.38	-5975.41
6396	736133.64	7233367.38	-5986.14
6397	736183.64	7233367.38	-6010.73
6398	736233.64	7233367.38	-6046.90
6399	736283.64	7233367.38	-6088.65
6400	736333.64	7233367.38	-6130.56
6401	736383.64	7233367.38	-6162.41
6402	736433.64	7233367.38	-6183.08
6403	736483.64	7233367.38	-6195.00
6404	736533.64	7233367.38	-6203.17
6405	736583.64	7233367.38	-6210.91
6406	736633.64	7233367.38	-6221.22
6407	736683.64	7233367.38	-6232.32
6408	736733.64	7233367.38	-6243.71
6409	736783.64	7233367.38	-6253.16
6410	736833.64	7233367.38	-6260.73
6411	736883.64	7233367.38	-6265.03
6412	736933.64	7233367.38	-6265.91
6413	736983.64	7233367.38	-6266.71
6414	737033.64	7233367.38	-6266.49
6415	737083.64	7233367.38	-6265.18
6416	737133.64	7233367.38	-6263.06
6417	737183.64	7233367.38	-6260.38
6418	737233.64	7233367.38	-6257.97
6419	737283.64	7233367.38	-6254.20
6420	737333.64	7233367.38	-6248.85
6421	737383.64	7233367.38	-6243.21
6422	737433.64	7233367.38	-6237.86
6423	737483.64	7233367.38	-6233.75
6424	737533.64	7233367.38	-6229.60
6425	737583.64	7233367.38	-6226.23
6426	737633.64	7233367.38	-6224.24
6427	737683.64	7233367.38	-6219.82
6428	737733.64	7233367.38	-6213.26
6429	737783.64	7233367.38	-6205.68
6430	737833.64	7233367.38	-6196.68
6431	737883.64	7233367.38	-6186.63
6432	737933.64	7233367.38	-6175.37
6433	737983.64	7233367.38	-6165.58
6434	738033.64	7233367.38	-6156.15
6435	738083.64	7233367.38	-6146.66
6436	738133.64	7233367.38	-6137.78
6437	738183.64	7233367.38	-6128.81
6438	738233.64	7233367.38	-6118.06
6439	738283.64	7233367.38	-6106.18
6440	738333.64	7233367.38	-6093.68
6441	738383.64	7233367.38	-6081.63
6442	738433.64	7233367.38	-6070.83
6443	738483.64	7233367.38	-6061.44
6444	738533.64	7233367.38	-6052.67
6445	738583.64	7233367.38	-6044.25
6446	738633.64	7233367.38	-6035.84
6447	738683.64	7233367.38	-6028.07
6448	738733.64	7233367.38	-6020.42
6449	738783.64	7233367.38	-6010.94
6450	738833.64	7233367.38	-5998.63
6451	738883.64	7233367.38	-5984.94
6452	738933.64	7233367.38	-5972.71
6453	738983.64	7233367.38	-5961.48
6454	739033.64	7233367.38	-5952.55
6455	739083.64	7233367.38	-5948.21
6456	739133.64	7233367.38	-5947.98
6457	739183.64	7233367.38	-5951.34
6458	739233.64	7233367.38	-5959.83
6459	739283.64	7233367.38	-5971.29
6460	739333.64	7233367.38	-5984.00
6461	739383.64	7233367.38	-5995.65
6462	739433.64	7233367.38	-6006.01
6463	739483.64	7233367.38	-6015.51
6464	739533.64	7233367.38	-6023.40
6465	739583.64	7233367.38	-6030.04
6466	739633.64	7233367.38	-6035.64
6467	739683.64	7233367.38	-6039.45
6468	739733.64	7233367.38	-6041.25
6469	739783.64	7233367.38	-6040.53
6470	739833.64	7233367.38	-6037.25
6471	739883.64	7233367.38	-6031.54
6472	739933.64	7233367.38	-6024.03
6473	739983.64	7233367.38	-6017.30
6474	740033.64	7233367.38	-6013.14
6475	740083.64	7233367.38	-6006.84
6476	740133.64	7233367.38	-6001.91
6477	740183.64	7233367.38	-5999.28
6478	740233.64	7233367.38	-5997.32
6479	740283.64	7233367.38	-5997.00
6480	740333.64	7233367.38	-5999.89
6481	740383.64	7233367.38	-6002.31
6482	740433.64	7233367.38	-6003.39
6483	740483.64	7233367.38	-6004.22
6484	740533.64	7233367.38	-6005.42
6485	740583.64	7233367.38	-6005.17
6486	740633.64	7233367.38	-6004.05
6487	740683.64	7233367.38	-6002.48
6488	740733.64	7233367.38	-5999.10
6489	740783.64	7233367.38	-5994.94
6490	740833.64	7233367.38	-5991.64
6491	740883.64	7233367.38	-5988.53
6492	740933.64	7233367.38	-5985.68
6493	740983.64	7233367.38	-5982.71
6494	741033.64	7233367.38	-5979.55
6495	741083.64	7233367.38	-5977.59
6496	741133.64	7233367.38	-5974.37
6497	741183.64	7233367.38	-5970.00
6498	741233.64	7233367.38	-5964.45
6499	741283.64	7233367.38	-5957.76
6500	741333.64	7233367.38	-5950.57
6501	741383.64	7233367.38	-5944.39
6502	741433.64	7233367.38	-5940.17
6503	741483.64	7233367.38	-5936.86
6504	741533.64	7233367.38	-5935.54
6505	741583.64	7233367.38	-5935.75
6506	741633.64	7233367.38	-5936.86
6507	741683.64	7233367.38	-5938.82
6508	741733.64	7233367.38	-5940.99
6509	741783.64	7233367.38	-5942.61
6510	741833.64	7233367.38	-5944.68
6511	741883.64	7233367.38	-5946.37
6512	741933.64	7233367.38	-5947.88
6513	741983.64	7233367.38	-5948.75
6514	742033.64	7233367.38	-5947.18
6515	742083.64	7233367.38	-5944.54
6516	742133.64	7233367.38	-5942.52
6517	742183.64	7233367.38	-5938.76
6518	742233.64	7233367.38	-5929.60
6519	742283.64	7233367.38	-5918.26
6520	742333.64	7233367.38	-5907.08
6521	742383.64	7233367.38	-5892.33
6522	742433.64	7233367.38	-5876.90
6523	742483.64	7233367.38	-5866.25
6524	742533.64	7233367.38	-5858.39
6525	742583.64	7233367.38	-5849.80
6526	742633.64	7233367.38	-5842.59
6527	742683.64	7233367.38	-5836.43
6528	742733.64	7233367.38	-5830.01
6529	742783.64	7233367.38	-5822.61
6530	742833.64	7233367.38	-5816.26
6531	742883.64	7233367.38	-5814.58
6532	742933.64	7233367.38	-5811.09
6533	742983.64	7233367.38	-5812.47
6534	743033.64	7233367.38	-5813.99
6535	743083.64	7233367.38	-5807.76
6536	743133.64	7233367.38	-5799.57
6537	743183.64	7233367.38	-5795.84
6538	743233.64	7233367.38	-5786.31
6539	734933.64	7233417.38	-6108.53
6540	734983.64	7233417.38	-6093.66
6541	735033.64	7233417.38	-6082.61
6542	735083.64	7233417.38	-6074.40
6543	735133.64	7233417.38	-6069.02
6544	735183.64	7233417.38	-6064.58
6545	735233.64	7233417.38	-6059.34
6546	735283.64	7233417.38	-6056.66
6547	735333.64	7233417.38	-6065.15
6548	735383.64	7233417.38	-6077.39
6549	735433.64	7233417.38	-6085.48
6550	735483.64	7233417.38	-6089.15
6551	735533.64	7233417.38	-6085.38
6552	735583.64	7233417.38	-6065.13
6553	735633.64	7233417.38	-6042.98
6554	735683.64	7233417.38	-6027.72
6555	735733.64	7233417.38	-6016.31
6556	735783.64	7233417.38	-6007.17
6557	735833.64	7233417.38	-6000.47
6558	735883.64	7233417.38	-5993.16
6559	735933.64	7233417.38	-5984.19
6560	735983.64	7233417.38	-5977.05
6561	736033.64	7233417.38	-5975.03
6562	736083.64	7233417.38	-5980.73
6563	736133.64	7233417.38	-5997.57
6564	736183.64	7233417.38	-6029.02
6565	736233.64	7233417.38	-6068.96
6566	736283.64	7233417.38	-6110.49
6567	736333.64	7233417.38	-6148.61
6568	736383.64	7233417.38	-6175.90
6569	736433.64	7233417.38	-6193.40
6570	736483.64	7233417.38	-6205.21
6571	736533.64	7233417.38	-6214.59
6572	736583.64	7233417.38	-6222.43
6573	736633.64	7233417.38	-6230.18
6574	736683.64	7233417.38	-6239.22
6575	736733.64	7233417.38	-6247.61
6576	736783.64	7233417.38	-6253.41
6577	736833.64	7233417.38	-6259.39
6578	736883.64	7233417.38	-6263.81
6579	736933.64	7233417.38	-6264.62
6580	736983.64	7233417.38	-6264.92
6581	737033.64	7233417.38	-6264.48
6582	737083.64	7233417.38	-6262.87
6583	737133.64	7233417.38	-6260.38
6584	737183.64	7233417.38	-6256.85
