index	X	Y	Depth
5593	736233.64	7233117.38	-6271.22
5594	736283.64	7233117.38	-6275.34
5595	736333.64	7233117.38	-6283.50
5596	736383.64	7233117.38	-6294.58
5597	736433.64	7233117.38	-6307.93
5598	736483.64	7233117.38	-6323.32
5599	736533.64	7233117.38	-6342.14
5600	736583.64	7233117.38	-6366.37
5601	736633.64	7233117.38	-6395.87
5602	736683.64	7233117.38	-6430.10
5603	736733.64	7233117.38	-6466.13
5604	736783.64	7233117.38	-6497.29
5605	736833.64	7233117.38	-6519.46
5606	736883.64	7233117.38	-6533.19
5607	736933.64	7233117.38	-6539.91
5608	736983.64	7233117.38	-6542.28
5609	737033.64	7233117.38	-6541.74
5610	737083.64	7233117.38	-6539.86
5611	737133.64	7233117.38	-6537.56
5612	737183.64	7233117.38	-6533.63
5613	737233.64	7233117.38	-6529.88
5614	737283.64	7233117.38	-6525.89
5615	737333.64	7233117.38	-6520.74
5616	737383.64	7233117.38	-6513.89
5617	737433.64	7233117.38	-6506.43
5618	737483.64	7233117.38	-6498.61
5619	737533.64	7233117.38	-6490.65
5620	737583.64	7233117.38	-6482.81
5621	737633.64	7233117.38	-6475.60
5622	737683.64	7233117.38	-6469.24
5623	737733.64	7233117.38	-6462.74
5624	737783.64	7233117.38	-6456.94
5625	737833.64	7233117.38	-6452.17
5626	737883.64	7233117.38	-6447.52
5627	737933.64	7233117.38	-6442.42
5628	737983.64	7233117.38	-6437.56
5629	738033.64	7233117.38	-6432.30
5630	738083.64	7233117.38	-6425.68
5631	738133.64	7233117.38	-6417.96
5632	738183.64	7233117.38	-6409.60
5633	738233.64	7233117.38	-6400.61
5634	738283.64	7233117.38	-6390.68
5635	738333.64	7233117.38	-6380.21
5636	738383.64	7233117.38	-6369.73
5637	738433.64	7233117.38	-6358.51
5638	738483.64	7233117.38	-6347.82
5639	738533.64	7233117.38	-6338.35
5640	738583.64	7233117.38	-6330.38
5641	738633.64	7233117.38	-6323.69
5642	738683.64	7233117.38	-6317.50
5643	738733.64	7233117.38	-6310.86
5644	738783.64	7233117.38	-6305.74
5645	738833.64	7233117.38	-6301.80
5646	738883.64	7233117.38	-6298.00
5647	738933.64	7233117.38	-6294.51
5648	738983.64	7233117.38	-6290.47
5649	739033.64	7233117.38	-6284.20
5650	739083.64	7233117.38	-6276.16
5651	739133.64	7233117.38	-6267.85
5652	739183.64	7233117.38	-6261.39
5653	739233.64	7233117.38	-6261.44
5654	739283.64	7233117.38	-6270.44
5655	739333.64	7233117.38	-6289.54
5656	739383.64	7233117.38	-6317.35
5657	739433.64	7233117.38	-6348.24
5658	739483.64	7233117.38	-6373.82
5659	739533.64	7233117.38	-6391.67
5660	739583.64	7233117.38	-6399.41
5661	739633.64	7233117.38	-6399.80
5662	739683.64	7233117.38	-6395.72
5663	739733.64	7233117.38	-6391.33
5664	739783.64	7233117.38	-6389.03
5665	739833.64	7233117.38	-6389.06
5666	739883.64	7233117.38	-6391.74
5667	739933.64	7233117.38	-6396.44
5668	739983.64	7233117.38	-6400.21
5669	740033.64	7233117.38	-6402.16
5670	740083.64	7233117.38	-6402.97
5671	740133.64	7233117.38	-6401.83
5672	740183.64	7233117.38	-6397.83
5673	740233.64	7233117.38	-6391.14
5674	740283.64	7233117.38	-6383.71
5675	740333.64	7233117.38	-6375.41
5676	740383.64	7233117.38	-6367.99
5677	740433.64	7233117.38	-6362.23
5678	740483.64	7233117.38	-6356.73
5679	740533.64	7233117.38	-6349.81
5680	740583.64	7233117.38	-6342.05
5681	740633.64	7233117.38	-6333.48
5682	740683.64	7233117.38	-6323.98
5683	740733.64	7233117.38	-6316.72
5684	740783.64	7233117.38	-6311.86
5685	740833.64	7233117.38	-6309.34
5686	740883.64	7233117.38	-6307.17
5687	740933.64	7233117.38	-6305.10
5688	740983.64	7233117.38	-6302.42
5689	741033.64	7233117.38	-6298.84
5690	741083.64	7233117.38	-6296.13
5691	741133.64	7233117.38	-6295.54
5692	741183.64	7233117.38	-6296.30
5693	741233.64	7233117.38	-6297.51
5694	741283.64	7233117.38	-6299.08
5695	741333.64	7233117.38	-6299.47
5696	741383.64	7233117.38	-6298.59
5697	741433.64	7233117.38	-6298.50
5698	741483.64	7233117.38	-6296.07
5699	741533.64	7233117.38	-6289.96
5700	741583.64	7233117.38	-6283.80
5701	741633.64	7233117.38	-6274.38
5702	741683.64	7233117.38	-6262.44
5703	741733.64	7233117.38	-6252.84
5704	741783.64	7233117.38	-6246.15
5705	741833.64	7233117.38	-6241.41
5706	741883.64	7233117.38	-6235.32
5707	741933.64	7233117.38	-6230.94
5708	741983.64	7233117.38	-6230.17
5709	742033.64	7233117.38	-6226.70
5710	742083.64	7233117.38	-6224.47
5711	742133.64	7233117.38	-6224.08
5712	742183.64	7233117.38	-6219.39
5713	742233.64	7233117.38	-6208.22
5714	742283.64	7233117.38	-6193.26
5715	742333.64	7233117.38	-6177.60
5716	742383.64	7233117.38	-6164.27
5717	742433.64	7233117.38	-6157.21
5718	742483.64	7233117.38	-6157.44
5719	742533.64	7233117.38	-6159.07
5720	742583.64	7233117.38	-6158.50
5721	742633.64	7233117.38	-6158.63
5722	742683.64	7233117.38	-6159.79
5723	742733.64	7233117.38	-6159.73
5724	742783.64	7233117.38	-6163.06
5725	742833.64	7233117.38	-6167.82
5726	742883.64	7233117.38	-6166.84
5727	742933.64	7233117.38	-6162.04
5728	742983.64	7233117.38	-6155.37
5729	743033.64	7233117.38	-6146.31
5730	743083.64	7233117.38	-6135.68
5731	735333.64	7233167.38	-6312.69
5732	735383.64	7233167.38	-6312.33
5733	735433.64	7233167.38	-6312.35
5734	735483.64	7233167.38	-6312.15
5735	735533.64	7233167.38	-6310.32
5736	735583.64	7233167.38	-6302.04
5737	735633.64	7233167.38	-6292.92
5738	735683.64	7233167.38	-6285.14
5739	735733.64	7233167.38	-6281.10
5740	735783.64	7233167.38	-6278.37
5741	735833.64	7233167.38	-6278.54
5742	735883.64	7233167.38	-6277.77
5743	735933.64	7233167.38	-6273.39
5744	735983.64	7233167.38	-6269.22
5745	736033.64	7233167.38	-6269.14
5746	736083.64	7233167.38	-6269.55
5747	736133.64	7233167.38	-6269.85
5748	736183.64	7233167.38	-6271.64
5749	736233.64	7233167.38	-6273.09
5750	736283.64	7233167.38	-6278.54
5751	736333.64	7233167.38	-6289.86
5752	736383.64	7233167.38	-6305.27
5753	736433.64	7233167.38	-6323.84
5754	736483.64	7233167.38	-6344.26
5755	736533.64	7233167.38	-6366.44
5756	736583.64	7233167.38	-6390.68
5757	736633.64	7233167.38	-6417.26
5758	736683.64	7233167.38	-6446.88
5759	736733.64	7233167.38	-6477.78
5760	736783.64	7233167.38	-6503.38
5761	736833.64	7233167.38	-6521.94
5762	736883.64	7233167.38	-6533.37
5763	736933.64	7233167.38	-6538.26
5764	736983.64	7233167.38	-6539.33
5765	737033.64	7233167.38	-6538.08
5766	737083.64	7233167.38	-6535.88
5767	737133.64	7233167.38	-6533.45
5768	737183.64	7233167.38	-6529.71
5769	737233.64	7233167.38	-6525.90
5770	737283.64	7233167.38	-6522.27
5771	737333.64	7233167.38	-6517.82
5772	737383.64	7233167.38	-6512.02
5773	737433.64	7233167.38	-6505.62
5774	737483.64	7233167.38	-6499.14
5775	737533.64	7233167.38	-6492.64
5776	737583.64	7233167.38	-6485.74
5777	737633.64	7233167.38	-6478.88
5778	737683.64	7233167.38	-6472.41
5779	737733.64	7233167.38	-6464.89
5780	737783.64	7233167.38	-6456.91
5781	737833.64	7233167.38	-6450.06
5782	737883.64	7233167.38	-6443.68
5783	737933.64	7233167.38	-6437.55
5784	737983.64	7233167.38	-6432.64
5785	738033.64	7233167.38	-6428.00
5786	738083.64	7233167.38	-6422.34
5787	738133.64	7233167.38	-6415.07
5788	738183.64	7233167.38	-6407.04
5789	738233.64	7233167.38	-6398.18
5790	738283.64	7233167.38	-6388.08
5791	738333.64	7233167.38	-6377.30
5792	738383.64	7233167.38	-6366.39
5793	738433.64	7233167.38	-6355.10
5794	738483.64	7233167.38	-6344.13
5795	738533.64	7233167.38	-6334.23
5796	738583.64	7233167.38	-6325.93
5797	738633.64	7233167.38	-6319.80
5798	738683.64	7233167.38	-6314.52
5799	738733.64	7233167.38	-6308.63
5800	738783.64	7233167.38	-6303.48
5801	738833.64	7233167.38	-6298.79
5802	738883.64	7233167.38	-6295.03
5803	738933.64	7233167.38	-6290.76
5804	738983.64	7233167.38	-6286.84
5805	739033.64	7233167.38	-6281.76
5806	739083.64	7233167.38	-6275.88
5807	739133.64	7233167.38	-6270.37
5808	739183.64	7233167.38	-6268.58
5809	739233.64	7233167.38	-6274.17
5810	739283.64	7233167.38	-6288.71
5811	739333.64	7233167.38	-6311.96
5812	739383.64	7233167.38	-6340.85
5813	739433.64	7233167.38	-6368.74
5814	739483.64	7233167.38	-6389.73
5815	739533.64	7233167.38	-6401.49
5816	739583.64	7233167.38	-6405.02
5817	739633.64	7233167.38	-6402.33
5818	739683.64	7233167.38	-6397.26
5819	739733.64	7233167.38	-6392.43
5820	739783.64	7233167.38	-6388.84
5821	739833.64	7233167.38	-6387.77
5822	739883.64	7233167.38	-6389.63
5823	739933.64	7233167.38	-6393.75
5824	739983.64	7233167.38	-6397.24
5825	740033.64	7233167.38	-6399.33
5826	740083.64	7233167.38	-6399.38
5827	740133.64	7233167.38	-6396.99
5828	740183.64	7233167.38	-6392.38
5829	740233.64	7233167.38	-6385.59
5830	740283.64	7233167.38	-6378.78
5831	740333.64	7233167.38	-6370.89
5832	740383.64	7233167.38	-6363.81
5833	740433.64	7233167.38	-6357.87
5834	740483.64	7233167.38	-6352.20
5835	740533.64	7233167.38	-6345.05
5836	740583.64	7233167.38	-6337.50
5837	740633.64	7233167.38	-6329.31
5838	740683.64	7233167.38	-6320.92
5839	740733.64	7233167.38	-6314.91
5840	740783.64	7233167.38	-6311.86
5841	740833.64	7233167.38	-6310.31
5842	740883.64	7233167.38	-6308.81
5843	740933.64	7233167.38	-6307.18
5844	740983.64	7233167.38	-6304.63
5845	741033.64	7233167.38	-6301.90
5846	741083.64	7233167.38	-6300.23
5847	741133.64	7233167.38	-6300.72
5848	741183.64	7233167.38	-6302.40
5849	741233.64	7233167.38	-6304.23
5850	741283.64	7233167.38	-6305.99
5851	741333.64	7233167.38	-6305.36
5852	741383.64	7233167.38	-6302.41
5853	741433.64	7233167.38	-6299.55
5854	741483.64	7233167.38	-6292.77
5855	741533.64	7233167.38	-6283.59
5856	741583.64	7233167.38	-6275.10
5857	741633.64	7233167.38	-6267.11
5858	741683.64	7233167.38	-6258.05
5859	741733.64	7233167.38	-6251.74
5860	741783.64	7233167.38	-6247.10
5861	741833.64	7233167.38	-6245.92
5862	741883.64	7233167.38	-6241.57
5863	741933.64	7233167.38	-6236.80
5864	741983.64	7233167.38	-6233.78
5865	742033.64	7233167.38	-6226.93
5866	742083.64	7233167.38	-6221.53
5867	742133.64	7233167.38	-6218.83
5868	742183.64	7233167.38	-6212.96
5869	742233.64	7233167.38	-6201.36
5870	742283.64	7233167.38	-6188.35
5871	742333.64	7233167.38	-6173.52
5872	742383.64	7233167.38	-6159.68
5873	742433.64	7233167.38	-6153.70
5874	742483.64	7233167.38	-6157.14
5875	742533.64	7233167.38	-6160.35
5876	742583.64	7233167.38	-6160.80
5877	742633.64	7233167.38	-6159.85
5878	742683.64	7233167.38	-6158.43
5879	742733.64	7233167.38	-6154.60
5880	742783.64	7233167.38	-6156.71
5881	742833.64	7233167.38	-6161.74
5882	742883.64	7233167.38	-6164.22
5883	742933.64	7233167.38	-6160.03
5884	742983.64	7233167.38	-6151.30
5885	743033.64	7233167.38	-6139.26
5886	743083.64	7233167.38	-6123.58
5887	743133.64	7233167.38	-6110.62
5888	735233.64	7233217.38	-6317.20
5889	735283.64	7233217.38	-6319.51
5890	735333.64	7233217.38	-6320.57
5891	735383.64	7233217.38	-6321.16
5892	735433.64	7233217.38	-6321.23
5893	735483.64	7233217.38	-6320.88
5894	735533.64	7233217.38	-6318.81
5895	735583.64	7233217.38	-6309.59
5896	735633.64	7233217.38	-6298.06
5897	735683.64	7233217.38	-6288.11
5898	735733.64	7233217.38	-6280.16
5899	735783.64	7233217.38	-6274.86
5900	735833.64	7233217.38	-6274.90
5901	735883.64	7233217.38	-6273.57
5902	735933.64	7233217.38	-6269.76
5903	735983.64	7233217.38	-6266.74
5904	736033.64	7233217.38	-6266.62
5905	736083.64	7233217.38	-6267.04
5906	736133.64	7233217.38	-6268.64
5907	736183.64	7233217.38	-6271.38
5908	736233.64	7233217.38	-6274.30
5909	736283.64	7233217.38	-6282.23
5910	736333.64	7233217.38	-6297.30
5911	736383.64	7233217.38	-6318.52
5912	736433.64	7233217.38	-6343.09
5913	736483.64	7233217.38	-6368.69
5914	736533.64	7233217.38	-6393.23
5915	736583.64	7233217.38	-6416.92
5916	736633.64	7233217.38	-6440.19
5917	736683.64	7233217.38	-6463.36
5918	736733.64	7233217.38	-6487.33
5919	736783.64	7233217.38	-6506.65
5920	736833.64	7233217.38	-6521.07
5921	736883.64	7233217.38	-6530.39
5922	736933.64	7233217.38	-6534.13
5923	736983.64	7233217.38	-6534.99
5924	737033.64	7233217.38	-6533.93
5925	737083.64	7233217.38	-6531.76
5926	737133.64	7233217.38	-6529.47
5927	737183.64	7233217.38	-6525.99
5928	737233.64	7233217.38	-6522.10
5929	737283.64	7233217.38	-6518.57
5930	737333.64	7233217.38	-6514.48
5931	737383.64	7233217.38	-6509.51
5932	737433.64	7233217.38	-6504.06
5933	737483.64	7233217.38	-6498.68
5934	737533.64	7233217.38	-6493.15
5935	737583.64	7233217.38	-6486.91
5936	737633.64	7233217.38	-6480.06
5937	737683.64	7233217.38	-6473.52
5938	737733.64	7233217.38	-6465.94
5939	737783.64	7233217.38	-6456.80
5940	737833.64	7233217.38	-6448.68
5941	737883.64	7233217.38	-6440.93
5942	737933.64	7233217.38	-6433.51
5943	737983.64	7233217.38	-6427.87
5944	738033.64	7233217.38	-6423.39
5945	738083.64	7233217.38	-6418.16
5946	738133.64	7233217.38	-6411.72
5947	738183.64	7233217.38	-6404.11
5948	738233.64	7233217.38	-6395.16
5949	738283.64	7233217.38	-6384.78
5950	738333.64	7233217.38	-6373.49
5951	738383.64	7233217.38	-6361.84
5952	738433.64	7233217.38	-6350.54
5953	738483.64	7233217.38	-6339.85
5954	738533.64	7233217.38	-6330.13
5955	738583.64	7233217.38	-6321.85
5956	738633.64	7233217.38	-6316.06
5957	738683.64	7233217.38	-6311.08
5958	738733.64	7233217.38	-6305.89
5959	738783.64	7233217.38	-6300.51
5960	738833.64	7233217.38	-6295.34
5961	738883.64	7233217.38	-6290.97
5962	738933.64	7233217.38	-6286.44
5963	738983.64	7233217.38	-6282.45
5964	739033.64	7233217.38	-6278.46
5965	739083.64	7233217.38	-6274.99
5966	739133.64	7233217.38	-6273.20
5967	739183.64	7233217.38	-6276.31
5968	739233.64	7233217.38	-6287.94
5969	739283.64	7233217.38	-6308.62
5970	739333.64	7233217.38	-6335.96
5971	739383.64	7233217.38	-6364.53
5972	739433.64	7233217.38	-6388.98
5973	739483.64	7233217.38	-6404.27
5974	739533.64	7233217.38	-6410.84
5975	739583.64	7233217.38	-6410.31
5976	739633.64	7233217.38	-6405.40
5977	739683.64	7233217.38	-6399.71
5978	739733.64	7233217.38	-6394.15
5979	739783.64	7233217.38	-6389.03
5980	739833.64	7233217.38	-6386.77
5981	739883.64	7233217.38	-6387.39
5982	739933.64	7233217.38	-6389.97
5983	739983.64	7233217.38	-6392.70
5984	740033.64	7233217.38	-6395.23
5985	740083.64	7233217.38	-6395.29
5986	740133.64	7233217.38	-6392.58
5987	740183.64	7233217.38	-6388.16
5988	740233.64	7233217.38	-6381.99
5989	740283.64	7233217.38	-6375.28
5990	740333.64	7233217.38	-6367.94
5991	740383.64	7233217.38	-6360.73
5992	740433.64	7233217.38	-6354.24
5993	740483.64	7233217.38	-6348.07
5994	740533.64	7233217.38	-6340.76
5995	740583.64	7233217.38	-6333.53
5996	740633.64	7233217.38	-6326.62
5997	740683.64	7233217.38	-6319.93
5998	740733.64	7233217.38	-6315.59
5999	740783.64	7233217.38	-6313.36
6000	740833.64	7233217.38	-6312.14
6001	740883.64	7233217.38	-6310.32
6002	740933.64	7233217.38	-6308.18
6003	740983.64	7233217.38	-6305.64
6004	741033.64	7233217.38	-6303.70
6005	741083.64	7233217.38	-6302.90
6006	741133.64	7233217.38	-6303.41
6007	741183.64	7233217.38	-6305.17
6008	741233.64	7233217.38	-6307.17
6009	741283.64	7233217.38	-6308.50
6010	741333.64	7233217.38	-6307.01
6011	741383.64	7233217.38	-6302.13
6012	741433.64	7233217.38	-6295.49
6013	741483.64	7233217.38	-6285.82
6014	741533.64	7233217.38	-6273.81
6015	741583.64	7233217.38	-6264.30
6016	741633.64	7233217.38	-6257.83
6017	741683.64	7233217.38	-6253.92
6018	741733.64	7233217.38	-6251.99
6019	741783.64	7233217.38	-6250.69
6020	741833.64	7233217.38	-6249.65
6021	741883.64	7233217.38	-6244.36
6022	741933.64	7233217.38	-6236.75
6023	741983.64	7233217.38	-6229.45
6024	742033.64	7233217.38	-6220.84
6025	742083.64	7233217.38	-6213.22
6026	742133.64	7233217.38	-6207.81
6027	742183.64	7233217.38	-6201.67
6028	742233.64	7233217.38	-6192.20
6029	742283.64	7233217.38	-6183.19
6030	742333.64	7233217.38	-6172.69
6031	742383.64	7233217.38	-6161.29
6032	742433.64	7233217.38	-6153.75
6033	742483.64	7233217.38	-6156.69
6034	742533.64	7233217.38	-6160.24
6035	742583.64	7233217.38	-6160.98
6036	742633.64	7233217.38	-6159.24
6037	742683.64	7233217.38	-6155.48
6038	742733.64	7233217.38	-6149.72
6039	742783.64	7233217.38	-6150.14
6040	742833.64	7233217.38	-6154.74
6041	742883.64	7233217.38	-6159.11
6042	742933.64	7233217.38	-6157.09
6043	742983.64	7233217.38	-6147.25
6044	743033.64	7233217.38	-6131.65
6045	743083.64	7233217.38	-6112.61
6046	743133.64	7233217.38	-6095.87
6047	743183.64	7233217.38	-6081.40
6048	735133.64	7233267.38	-6318.38
6049	735183.64	7233267.38	-6321.10
6050	735233.64	7233267.38	-6323.89
6051	735283.64	7233267.38	-6328.03
6052	735333.64	7233267.38	-6329.97
6053	735383.64	7233267.38	-6330.97
6054	735433.64	7233267.38	-6330.66
6055	735483.64	7233267.38	-6328.60
6056	735533.64	7233267.38	-6324.11
6057	735583.64	7233267.38	-6314.60
6058	735633.64	7233267.38	-6304.13
6059	735683.64	7233267.38	-6294.10
6060	735733.64	7233267.38	-6283.76
6061	735783.64	7233267.38	-6277.07
6062	735833.64	7233267.38	-6275.23
6063	735883.64	7233267.38	-6271.38
6064	735933.64	7233267.38	-6268.41
6065	735983.64	7233267.38	-6266.58
6066	736033.64	7233267.38	-6265.97
6067	736083.64	7233267.38	-6264.67
6068	736133.64	7233267.38	-6265.89
6069	736183.64	7233267.38	-6268.41
6070	736233.64	7233267.38	-6273.74
6071	736283.64	7233267.38	-6285.92
6072	736333.64	7233267.38	-6306.27
6073	736383.64	7233267.38	-6334.19
6074	736433.64	7233267.38	-6365.05
6075	736483.64	7233267.38	-6394.33
6076	736533.64	7233267.38	-6420.04
6077	736583.64	7233267.38	-6442.52
6078	736633.64	7233267.38	-6462.67
6079	736683.64	7233267.38	-6480.80
6080	736733.64	7233267.38	-6497.99
6081	736783.64	7233267.38	-6510.94
6082	736833.64	7233267.38	-6520.34
6083	736883.64	7233267.38	-6526.93
6084	736933.64	7233267.38	-6529.59
6085	736983.64	7233267.38	-6530.76
6086	737033.64	7233267.38	-6529.76
6087	737083.64	7233267.38	-6527.47
6088	737133.64	7233267.38	-6525.29
6089	737183.64	7233267.38	-6521.88
6090	737233.64	7233267.38	-6518.47
6091	737283.64	7233267.38	-6514.93
6092	737333.64	7233267.38	-6511.00
6093	737383.64	7233267.38	-6506.57
6094	737433.64	7233267.38	-6501.84
6095	737483.64	7233267.38	-6497.17
6096	737533.64	7233267.38	-6492.38
6097	737583.64	7233267.38	-6486.42
6098	737633.64	7233267.38	-6479.39
6099	737683.64	7233267.38	-6472.21
6100	737733.64	7233267.38	-6463.82
6101	737783.64	7233267.38	-6454.74
6102	737833.64	7233267.38	-6446.42
6103	737883.64	7233267.38	-6438.27
6104	737933.64	7233267.38	-6430.50
6105	737983.64	7233267.38	-6424.28
6106	738033.64	7233267.38	-6419.12
6107	738083.64	7233267.38	-6413.68
6108	738133.64	7233267.38	-6407.44
6109	738183.64	7233267.38	-6400.08
6110	738233.64	7233267.38	-6390.99
6111	738283.64	7233267.38	-6380.29
6112	738333.64	7233267.38	-6368.45
6113	738383.64	7233267.38	-6355.98
6114	738433.64	7233267.38	-6344.47
6115	738483.64	7233267.38	-6333.97
6116	738533.64	7233267.38	-6324.48
6117	738583.64	7233267.38	-6316.51
6118	738633.64	7233267.38	-6310.98
6119	738683.64	7233267.38	-6306.22
6120	738733.64	7233267.38	-6301.85
6121	738783.64	7233267.38	-6296.36
6122	738833.64	7233267.38	-6291.35
6123	738883.64	7233267.38	-6286.50
6124	738933.64	7233267.38	-6281.80
6125	738983.64	7233267.38	-6277.84
6126	739033.64	7233267.38	-6274.85
6127	739083.64	7233267.38	-6273.05
6128	739133.64	7233267.38	-6274.11
6129	739183.64	7233267.38	-6281.67
6130	739233.64	7233267.38	-6298.91
6131	739283.64	7233267.38	-6324.32
6132	739333.64	7233267.38	-6354.98
6133	739383.64	7233267.38	-6383.06
6134	739433.64	7233267.38	-6403.80
6135	739483.64	7233267.38	-6414.95
6136	739533.64	7233267.38	-6417.20
6137	739583.64	7233267.38	-6413.85
6138	739633.64	7233267.38	-6407.97
6139	739683.64	7233267.38	-6402.50
6140	739733.64	7233267.38	-6396.88
6141	739783.64	7233267.38	-6391.17
6142	739833.64	7233267.38	-6387.38
6143	739883.64	7233267.38	-6386.37
6144	739933.64	7233267.38	-6387.02
6145	739983.64	7233267.38	-6388.76
6146	740033.64	7233267.38	-6391.90
6147	740083.64	7233267.38	-6392.96
6148	740133.64	7233267.38	-6389.99
6149	740183.64	7233267.38	-6385.54
6150	740233.64	7233267.38	-6379.96
6151	740283.64	7233267.38	-6373.06
6152	740333.64	7233267.38	-6365.56
6153	740383.64	7233267.38	-6358.40
6154	740433.64	7233267.38	-6351.21
6155	740483.64	7233267.38	-6344.53
6156	740533.64	7233267.38	-6337.35
6157	740583.64	7233267.38	-6330.96
6158	740633.64	7233267.38	-6325.56
6159	740683.64	7233267.38	-6320.33
6160	740733.64	7233267.38	-6316.72
6161	740783.64	7233267.38	-6314.42
6162	740833.64	7233267.38	-6312.89
6163	740883.64	7233267.38	-6310.88
6164	740933.64	7233267.38	-6308.18
6165	740983.64	7233267.38	-6305.75
6166	741033.64	7233267.38	-6304.20
6167	741083.64	7233267.38	-6303.40
6168	741133.64	7233267.38	-6303.18
6169	741183.64	7233267.38	-6304.04
6170	741233.64	7233267.38	-6305.16
6171	741283.64	7233267.38	-6306.11
6172	741333.64	7233267.38	-6303.32
6173	741383.64	7233267.38	-6297.29
6174	741433.64	7233267.38	-6288.98
6175	741483.64	7233267.38	-6277.27
6176	741533.64	7233267.38	-6264.48
6177	741583.64	7233267.38	-6254.49
6178	741633.64	7233267.38	-6249.07
6179	741683.64	7233267.38	-6248.36
6180	741733.64	7233267.38	-6249.64
6181	741783.64	7233267.38	-6250.75
6182	741833.64	7233267.38	-6249.79
6183	741883.64	7233267.38	-6242.35
6184	741933.64	7233267.38	-6231.74
6185	741983.64	7233267.38	-6221.45
6186	742033.64	7233267.38	-6210.73
6187	742083.64	7233267.38	-6201.56
6188	742133.64	7233267.38	-6195.20
6189	742183.64	7233267.38	-6190.45
6190	742233.64	7233267.38	-6184.60
6191	742283.64	7233267.38	-6181.30
6192	742333.64	7233267.38	-6177.17
6193	742383.64	7233267.38	-6168.76
6194	742433.64	7233267.38	-6161.29
6195	742483.64	7233267.38	-6160.19
6196	742533.64	7233267.38	-6160.49
6197	742583.64	7233267.38	-6159.10
6198	742633.64	7233267.38	-6156.50
6199	742683.64	7233267.38	-6150.97
6200	742733.64	7233267.38	-6145.60
6201	742783.64	7233267.38	-6145.37
6202	742833.64	7233267.38	-6147.59
6203	742883.64	7233267.38	-6151.59
6204	742933.64	7233267.38	-6151.58
6205	742983.64	7233267.38	-6141.57
6206	743033.64	7233267.38	-6123.61
6207	743083.64	7233267.38	-6101.87
6208	743133.64	7233267.38	-6082.17
6209	743183.64	7233267.38	-6065.11
6210	735083.64	7233317.38	-6318.42
6211	735133.64	7233317.38	-6322.30
6212	735183.64	7233317.38	-6325.46
6213	735233.64	7233317.38	-6329.27
6214	735283.64	7233317.38	-6335.14
6215	735333.64	7233317.38	-6338.14
6216	735383.64	7233317.38	-6339.34
6217	735433.64	7233317.38	-6338.37
6218	735483.64	7233317.38	-6334.83
6219	735533.64	7233317.38	-6329.20
6220	735583.64	7233317.38	-6320.90
6221	735633.64	7233317.38	-6311.81
6222	735683.64	7233317.38	-6302.31
6223	735733.64	7233317.38	-6289.85
6224	735783.64	7233317.38	-6279.60
6225	735833.64	7233317.38	-6273.67
6226	735883.64	7233317.38	-6268.59
6227	735933.64	7233317.38	-6267.24
6228	735983.64	7233317.38	-6267.68
6229	736033.64	7233317.38	-6267.54
6230	736083.64	7233317.38	-6265.88
6231	736133.64	7233317.38	-6264.82
6232	736183.64	7233317.38	-6265.85
6233	736233.64	7233317.38	-6272.71
6234	736283.64	7233317.38	-6289.96
6235	736333.64	7233317.38	-6316.67
6236	736383.64	7233317.38	-6351.77
6237	736433.64	7233317.38	-6388.79
6238	736483.64	7233317.38	-6420.24
6239	736533.64	7233317.38	-6445.36
6240	736583.64	7233317.38	-6465.63
6241	736633.64	7233317.38	-6481.44
6242	736683.64	7233317.38	-6494.81
6243	736733.64	7233317.38	-6506.28
6244	736783.64	7233317.38	-6513.89
6245	736833.64	7233317.38	-6519.95
6246	736883.64	7233317.38	-6524.29
6247	736933.64	7233317.38	-6527.06
6248	736983.64	7233317.38	-6528.03
6249	737033.64	7233317.38	-6526.30
6250	737083.64	7233317.38	-6522.94
6251	737133.64	7233317.38	-6519.28
6252	737183.64	7233317.38	-6515.31
6253	737233.64	7233317.38	-6512.86
6254	737283.64	7233317.38	-6509.99
6255	737333.64	7233317.38	-6506.36
6256	737383.64	7233317.38	-6502.46
6257	737433.64	7233317.38	-6498.38
6258	737483.64	7233317.38	-6494.19
6259	737533.64	7233317.38	-6489.89
6260	737583.64	7233317.38	-6484.25
6261	737633.64	7233317.38	-6477.00
6262	737683.64	7233317.38	-6469.19
6263	737733.64	7233317.38	-6460.60
6264	737783.64	7233317.38	-6451.80
6265	737833.64	7233317.38	-6443.85
6266	737883.64	7233317.38	-6435.84
6267	737933.64	7233317.38	-6427.83
6268	737983.64	7233317.38	-6421.08
6269	738033.64	7233317.38	-6414.97
6270	738083.64	7233317.38	-6408.82
6271	738133.64	7233317.38	-6402.23
6272	738183.64	7233317.38	-6394.76
6273	738233.64	7233317.38	-6385.40
6274	738283.64	7233317.38	-6374.69
6275	738333.64	7233317.38	-6362.78
6276	738383.64	7233317.38	-6350.29
6277	738433.64	7233317.38	-6337.89
6278	738483.64	7233317.38	-6326.85
6279	738533.64	7233317.38	-6317.17
6280	738583.64	7233317.38	-6309.12
6281	738633.64	7233317.38	-6303.53
6282	738683.64	7233317.38	-6299.62
6283	738733.64	7233317.38	-6296.05
6284	738783.64	7233317.38	-6291.76
6285	738833.64	7233317.38	-6287.94
6286	738883.64	7233317.38	-6283.64
6287	738933.64	7233317.38	-6279.42
6288	738983.64	7233317.38	-6275.95
6289	739033.64	7233317.38	-6273.55
6290	739083.64	7233317.38	-6273.19
6291	739133.64	7233317.38	-6277.27
