,time_l,northing_l,easting_l,litho
397380,96.75,7651500.0,400500.0,9.0
397381,96.75,7651500.0,401500.0,9.0
397382,96.75,7651500.0,402500.0,9.0
397383,96.75,7651500.0,403500.0,9.0
397384,96.75,7651500.0,404500.0,9.0
397385,96.75,7651500.0,405500.0,9.0
397386,96.75,7651500.0,406500.0,26.0
397387,96.75,7651500.0,407500.0,29.0
397388,96.75,7651500.0,408500.0,44.0
397389,96.75,7651500.0,409500.0,37.0
397390,96.75,7651500.0,410500.0,44.0
397391,96.75,7651500.0,411500.0,38.0
397392,96.75,7651500.0,412500.0,45.0
397393,96.75,7651500.0,413500.0,255.0
397394,96.75,7651500.0,414500.0,255.0
397395,96.75,7651500.0,415500.0,255.0
397396,96.75,7651500.0,416500.0,255.0
397397,96.75,7651500.0,417500.0,255.0
397398,96.75,7651500.0,418500.0,255.0
397399,96.75,7651500.0,419500.0,255.0
397400,96.75,7651500.0,420500.0,255.0
397401,96.75,7651500.0,421500.0,255.0
397402,96.75,7651500.0,422500.0,255.0
397403,96.75,7651500.0,423500.0,255.0
397404,96.75,7651500.0,424500.0,255.0
397405,96.75,7651500.0,425500.0,255.0
397406,96.75,7651500.0,426500.0,255.0
397407,96.75,7651500.0,427500.0,255.0
397408,96.75,7651500.0,428500.0,255.0
397409,96.75,7651500.0,429500.0,255.0
397410,96.75,7651500.0,430500.0,255.0
397411,96.75,7651500.0,431500.0,255.0
397412,96.75,7651500.0,432500.0,255.0
397413,96.75,7651500.0,433500.0,16.0
397414,96.75,7651500.0,434500.0,16.0
397415,96.75,7651500.0,435500.0,16.0
397416,96.75,7651500.0,436500.0,16.0
397417,96.75,7651500.0,437500.0,16.0
397418,96.75,7651500.0,438500.0,21.0
397419,96.75,7651500.0,439500.0,24.0
397420,96.75,7651500.0,440500.0,24.0
397421,96.75,7651500.0,441500.0,25.0
397422,96.75,7651500.0,442500.0,25.0
397423,96.75,7651500.0,443500.0,25.0
397424,96.75,7651500.0,444500.0,25.0
397425,96.75,7651500.0,445500.0,25.0
397426,96.75,7651500.0,446500.0,25.0
397427,96.75,7651500.0,447500.0,25.0
397428,96.75,7651500.0,448500.0,25.0
397429,96.75,7651500.0,449500.0,25.0
397430,96.75,7651500.0,450500.0,25.0
397431,96.75,7651500.0,451500.0,25.0
397432,96.75,7651500.0,452500.0,25.0
397433,96.75,7651500.0,453500.0,25.0
397434,96.75,7651500.0,454500.0,25.0
397435,96.75,7651500.0,455500.0,25.0
397436,96.75,7651500.0,456500.0,25.0
397437,96.75,7651500.0,457500.0,25.0
397438,96.75,7651500.0,458500.0,25.0
397439,96.75,7651500.0,459500.0,25.0
397440,96.75,7651500.0,460500.0,25.0
397441,96.75,7651500.0,461500.0,25.0
397442,96.75,7651500.0,462500.0,25.0
397443,96.75,7651500.0,463500.0,25.0
397444,96.75,7651500.0,464500.0,25.0
397445,96.75,7651500.0,465500.0,25.0
397446,96.75,7651500.0,466500.0,25.0
397447,96.75,7651500.0,467500.0,25.0
397448,96.75,7651500.0,468500.0,25.0
397449,96.75,7651500.0,469500.0,25.0
397450,96.75,7651500.0,470500.0,25.0
397451,96.75,7651500.0,471500.0,25.0
397452,96.75,7651500.0,472500.0,25.0
397453,96.75,7651500.0,473500.0,25.0
397454,96.75,7651500.0,474500.0,25.0
397455,96.75,7651500.0,475500.0,25.0
397456,96.75,7651500.0,476500.0,25.0
397457,96.75,7651500.0,477500.0,25.0
397458,96.75,7651500.0,478500.0,25.0
397459,96.75,7651500.0,479500.0,25.0
397460,96.75,7651500.0,480500.0,25.0
397461,96.75,7651500.0,481500.0,25.0
397462,96.75,7651500.0,482500.0,25.0
397463,96.75,7651500.0,483500.0,25.0
397464,96.75,7651500.0,484500.0,21.0
397465,96.75,7651500.0,485500.0,21.0
397466,96.75,7651500.0,486500.0,21.0
397467,96.75,7651500.0,487500.0,21.0
397468,96.75,7651500.0,488500.0,21.0
397469,96.75,7651500.0,489500.0,21.0
397470,96.75,7651500.0,490500.0,21.0
397471,96.75,7651500.0,491500.0,21.0
397472,96.75,7651500.0,492500.0,21.0
397473,96.75,7651500.0,493500.0,21.0
397474,96.75,7651500.0,494500.0,21.0
397475,96.75,7651500.0,495500.0,21.0
397476,96.75,7651500.0,496500.0,35.0
397477,96.75,7651500.0,497500.0,35.0
397478,96.75,7651500.0,498500.0,35.0
