,time_l,northing_l,easting_l,litho
503348,98.75,7651500.0,400500.0,9.0
503349,98.75,7651500.0,401500.0,9.0
503350,98.75,7651500.0,402500.0,9.0
503351,98.75,7651500.0,403500.0,9.0
503352,98.75,7651500.0,404500.0,9.0
503353,98.75,7651500.0,405500.0,9.0
503354,98.75,7651500.0,406500.0,9.0
503355,98.75,7651500.0,407500.0,9.0
503356,98.75,7651500.0,408500.0,26.0
503357,98.75,7651500.0,409500.0,37.0
503358,98.75,7651500.0,410500.0,44.0
503359,98.75,7651500.0,411500.0,255.0
503360,98.75,7651500.0,412500.0,255.0
503361,98.75,7651500.0,413500.0,255.0
503362,98.75,7651500.0,414500.0,255.0
503363,98.75,7651500.0,415500.0,255.0
503364,98.75,7651500.0,416500.0,255.0
503365,98.75,7651500.0,417500.0,255.0
503366,98.75,7651500.0,418500.0,255.0
503367,98.75,7651500.0,419500.0,255.0
503368,98.75,7651500.0,420500.0,255.0
503369,98.75,7651500.0,421500.0,255.0
503370,98.75,7651500.0,422500.0,255.0
503371,98.75,7651500.0,423500.0,255.0
503372,98.75,7651500.0,424500.0,255.0
503373,98.75,7651500.0,425500.0,255.0
503374,98.75,7651500.0,426500.0,255.0
503375,98.75,7651500.0,427500.0,255.0
503376,98.75,7651500.0,428500.0,255.0
503377,98.75,7651500.0,429500.0,255.0
503378,98.75,7651500.0,430500.0,255.0
503379,98.75,7651500.0,431500.0,255.0
503380,98.75,7651500.0,432500.0,255.0
503381,98.75,7651500.0,433500.0,16.0
503382,98.75,7651500.0,434500.0,16.0
503383,98.75,7651500.0,435500.0,16.0
503384,98.75,7651500.0,436500.0,16.0
503385,98.75,7651500.0,437500.0,16.0
503386,98.75,7651500.0,438500.0,21.0
503387,98.75,7651500.0,439500.0,24.0
503388,98.75,7651500.0,440500.0,24.0
503389,98.75,7651500.0,441500.0,25.0
503390,98.75,7651500.0,442500.0,25.0
503391,98.75,7651500.0,443500.0,25.0
503392,98.75,7651500.0,444500.0,25.0
503393,98.75,7651500.0,445500.0,25.0
503394,98.75,7651500.0,446500.0,25.0
503395,98.75,7651500.0,447500.0,25.0
503396,98.75,7651500.0,448500.0,25.0
503397,98.75,7651500.0,449500.0,25.0
503398,98.75,7651500.0,450500.0,25.0
503399,98.75,7651500.0,451500.0,25.0
503400,98.75,7651500.0,452500.0,25.0
503401,98.75,7651500.0,453500.0,25.0
503402,98.75,7651500.0,454500.0,25.0
503403,98.75,7651500.0,455500.0,25.0
503404,98.75,7651500.0,456500.0,25.0
503405,98.75,7651500.0,457500.0,25.0
503406,98.75,7651500.0,458500.0,25.0
503407,98.75,7651500.0,459500.0,25.0
503408,98.75,7651500.0,460500.0,25.0
503409,98.75,7651500.0,461500.0,25.0
503410,98.75,7651500.0,462500.0,25.0
503411,98.75,7651500.0,463500.0,25.0
503412,98.75,7651500.0,464500.0,25.0
503413,98.75,7651500.0,465500.0,25.0
503414,98.75,7651500.0,466500.0,25.0
503415,98.75,7651500.0,467500.0,25.0
503416,98.75,7651500.0,468500.0,25.0
503417,98.75,7651500.0,469500.0,25.0
503418,98.75,7651500.0,470500.0,25.0
503419,98.75,7651500.0,471500.0,25.0
503420,98.75,7651500.0,472500.0,25.0
503421,98.75,7651500.0,473500.0,25.0
503422,98.75,7651500.0,474500.0,25.0
503423,98.75,7651500.0,475500.0,25.0
503424,98.75,7651500.0,476500.0,25.0
503425,98.75,7651500.0,477500.0,25.0
503426,98.75,7651500.0,478500.0,25.0
503427,98.75,7651500.0,479500.0,25.0
503428,98.75,7651500.0,480500.0,25.0
503429,98.75,7651500.0,481500.0,25.0
503430,98.75,7651500.0,482500.0,21.0
503431,98.75,7651500.0,483500.0,21.0
503432,98.75,7651500.0,484500.0,21.0
503433,98.75,7651500.0,485500.0,21.0
503434,98.75,7651500.0,486500.0,21.0
503435,98.75,7651500.0,487500.0,21.0
503436,98.75,7651500.0,488500.0,21.0
503437,98.75,7651500.0,489500.0,21.0
503438,98.75,7651500.0,490500.0,21.0
503439,98.75,7651500.0,491500.0,21.0
503440,98.75,7651500.0,492500.0,21.0
503441,98.75,7651500.0,493500.0,21.0
503442,98.75,7651500.0,494500.0,21.0
503443,98.75,7651500.0,495500.0,21.0
503444,98.75,7651500.0,496500.0,21.0
503445,98.75,7651500.0,497500.0,21.0
503446,98.75,7651500.0,498500.0,21.0
503447,98.75,7651500.0,499500.0,21.0
503448,98.75,7651500.0,500500.0,24.0
503449,98.75,7651500.0,501500.0,24.0
503450,98.75,7651500.0,502500.0,24.0
503451,98.75,7651500.0,503500.0,24.0
503452,98.75,7651500.0,504500.0,24.0
503453,98.75,7651500.0,505500.0,24.0
503454,98.75,7651500.0,506500.0,24.0
503455,98.75,7651500.0,507500.0,24.0
503456,98.75,7651500.0,508500.0,24.0
503457,98.75,7651500.0,509500.0,24.0
503458,98.75,7651500.0,510500.0,24.0
503459,98.75,7651500.0,511500.0,24.0
503460,98.75,7651500.0,512500.0,24.0
503461,98.75,7651500.0,513500.0,24.0
503462,98.75,7651500.0,514500.0,24.0
503463,98.75,7651500.0,515500.0,21.0
503464,98.75,7651500.0,516500.0,21.0
503465,98.75,7651500.0,517500.0,21.0
503466,98.75,7651500.0,518500.0,24.0
503467,98.75,7651500.0,519500.0,24.0
503468,98.75,7651500.0,520500.0,24.0
503469,98.75,7651500.0,521500.0,24.0
503470,98.75,7651500.0,522500.0,25.0
503471,98.75,7651500.0,523500.0,25.0
503472,98.75,7651500.0,524500.0,25.0
503473,98.75,7651500.0,525500.0,25.0
503474,98.75,7651500.0,526500.0,24.0
503475,98.75,7651500.0,527500.0,21.0
503476,98.75,7651500.0,528500.0,21.0
503477,98.75,7651500.0,529500.0,21.0
503478,98.75,7651500.0,530500.0,16.0
503479,98.75,7651500.0,531500.0,16.0
503480,98.75,7651500.0,532500.0,16.0
503481,98.75,7651500.0,533500.0,16.0
503482,98.75,7651500.0,534500.0,16.0
503483,98.75,7651500.0,535500.0,16.0
503484,98.75,7651500.0,536500.0,16.0
503485,98.75,7651500.0,537500.0,16.0
503486,98.75,7651500.0,538500.0,9.0
503487,98.75,7651500.0,539500.0,9.0
503488,98.75,7651500.0,540500.0,9.0
503489,98.75,7651500.0,541500.0,9.0
503490,98.75,7651500.0,542500.0,26.0
503491,98.75,7651500.0,543500.0,9.0
503492,98.75,7651500.0,544500.0,9.0
503493,98.75,7651500.0,545500.0,9.0
503494,98.75,7651500.0,546500.0,9.0
503495,98.75,7651500.0,547500.0,9.0
503496,98.75,7651500.0,548500.0,9.0
503497,98.75,7651500.0,549500.0,9.0
503498,98.75,7651500.0,550500.0,9.0
503499,98.75,7651500.0,551500.0,26.0
503500,98.75,7651500.0,552500.0,9.0
503501,98.75,7651500.0,553500.0,9.0
503502,98.75,7651500.0,554500.0,35.0
503503,98.75,7651500.0,555500.0,42.0
503504,98.75,7651500.0,556500.0,42.0
503505,98.75,7651500.0,557500.0,42.0
503506,98.75,7651500.0,558500.0,47.0
503507,98.75,7651500.0,559500.0,50.0
503508,98.75,7651500.0,560500.0,50.0
503509,98.75,7651500.0,561500.0,50.0
503510,98.75,7651500.0,562500.0,50.0
503511,98.75,7651500.0,563500.0,50.0
503512,98.75,7651500.0,564500.0,50.0
503513,98.75,7651500.0,565500.0,50.0
503514,98.75,7651500.0,566500.0,50.0
503515,98.75,7651500.0,567500.0,29.0
503516,98.75,7651500.0,568500.0,24.0
503517,98.75,7651500.0,569500.0,24.0
503518,98.75,7651500.0,570500.0,25.0
503519,98.75,7651500.0,571500.0,24.0
503520,98.75,7651500.0,572500.0,44.0
503521,98.75,7651500.0,573500.0,48.0
503522,98.75,7651500.0,574500.0,50.0
503523,98.75,7651500.0,575500.0,50.0
503524,98.75,7651500.0,576500.0,50.0
503525,98.75,7651500.0,577500.0,50.0
503526,98.75,7651500.0,578500.0,50.0
503527,98.75,7652500.0,400500.0,46.0
503528,98.75,7652500.0,401500.0,46.0
503529,98.75,7652500.0,402500.0,39.0
503530,98.75,7652500.0,403500.0,28.0
503531,98.75,7652500.0,404500.0,26.0
503532,98.75,7652500.0,405500.0,9.0
503533,98.75,7652500.0,406500.0,9.0
503534,98.75,7652500.0,407500.0,9.0
503535,98.75,7652500.0,408500.0,9.0
503536,98.75,7652500.0,409500.0,26.0
503537,98.75,7652500.0,410500.0,37.0
503538,98.75,7652500.0,411500.0,44.0
503539,98.75,7652500.0,412500.0,255.0
503540,98.75,7652500.0,413500.0,255.0
503541,98.75,7652500.0,414500.0,255.0
503542,98.75,7652500.0,415500.0,255.0
503543,98.75,7652500.0,416500.0,255.0
503544,98.75,7652500.0,417500.0,255.0
503545,98.75,7652500.0,418500.0,255.0
503546,98.75,7652500.0,419500.0,255.0
503547,98.75,7652500.0,420500.0,255.0
503548,98.75,7652500.0,421500.0,255.0
503549,98.75,7652500.0,422500.0,255.0
503550,98.75,7652500.0,423500.0,255.0
503551,98.75,7652500.0,424500.0,255.0
503552,98.75,7652500.0,425500.0,255.0
503553,98.75,7652500.0,426500.0,255.0
503554,98.75,7652500.0,427500.0,255.0
503555,98.75,7652500.0,428500.0,255.0
503556,98.75,7652500.0,429500.0,16.0
503557,98.75,7652500.0,430500.0,16.0
503558,98.75,7652500.0,431500.0,16.0
503559,98.75,7652500.0,432500.0,16.0
503560,98.75,7652500.0,433500.0,16.0
503561,98.75,7652500.0,434500.0,21.0
503562,98.75,7652500.0,435500.0,24.0
503563,98.75,7652500.0,436500.0,24.0
503564,98.75,7652500.0,437500.0,24.0
503565,98.75,7652500.0,438500.0,24.0
503566,98.75,7652500.0,439500.0,25.0
503567,98.75,7652500.0,440500.0,25.0
503568,98.75,7652500.0,441500.0,25.0
503569,98.75,7652500.0,442500.0,25.0
503570,98.75,7652500.0,443500.0,25.0
503571,98.75,7652500.0,444500.0,25.0
503572,98.75,7652500.0,445500.0,25.0
503573,98.75,7652500.0,446500.0,25.0
503574,98.75,7652500.0,447500.0,25.0
503575,98.75,7652500.0,448500.0,25.0
503576,98.75,7652500.0,449500.0,25.0
503577,98.75,7652500.0,450500.0,25.0
503578,98.75,7652500.0,451500.0,25.0
503579,98.75,7652500.0,452500.0,25.0
503580,98.75,7652500.0,453500.0,25.0
503581,98.75,7652500.0,454500.0,25.0
503582,98.75,7652500.0,455500.0,25.0
503583,98.75,7652500.0,456500.0,25.0
503584,98.75,7652500.0,457500.0,25.0
