,time_l,northing_l,easting_l,litho
423872,97.25,7651500.0,400500.0,9.0
423873,97.25,7651500.0,401500.0,9.0
423874,97.25,7651500.0,402500.0,9.0
423875,97.25,7651500.0,403500.0,9.0
423876,97.25,7651500.0,404500.0,9.0
423877,97.25,7651500.0,405500.0,9.0
423878,97.25,7651500.0,406500.0,26.0
423879,97.25,7651500.0,407500.0,29.0
423880,97.25,7651500.0,408500.0,44.0
423881,97.25,7651500.0,409500.0,37.0
423882,97.25,7651500.0,410500.0,44.0
423883,97.25,7651500.0,411500.0,38.0
423884,97.25,7651500.0,412500.0,45.0
423885,97.25,7651500.0,413500.0,255.0
423886,97.25,7651500.0,414500.0,255.0
423887,97.25,7651500.0,415500.0,255.0
423888,97.25,7651500.0,416500.0,255.0
423889,97.25,7651500.0,417500.0,255.0
423890,97.25,7651500.0,418500.0,255.0
423891,97.25,7651500.0,419500.0,255.0
423892,97.25,7651500.0,420500.0,255.0
423893,97.25,7651500.0,421500.0,255.0
423894,97.25,7651500.0,422500.0,255.0
423895,97.25,7651500.0,423500.0,255.0
423896,97.25,7651500.0,424500.0,255.0
423897,97.25,7651500.0,425500.0,255.0
423898,97.25,7651500.0,426500.0,255.0
423899,97.25,7651500.0,427500.0,255.0
423900,97.25,7651500.0,428500.0,255.0
423901,97.25,7651500.0,429500.0,255.0
423902,97.25,7651500.0,430500.0,255.0
423903,97.25,7651500.0,431500.0,255.0
423904,97.25,7651500.0,432500.0,255.0
423905,97.25,7651500.0,433500.0,42.0
423906,97.25,7651500.0,434500.0,42.0
423907,97.25,7651500.0,435500.0,42.0
423908,97.25,7651500.0,436500.0,35.0
423909,97.25,7651500.0,437500.0,16.0
423910,97.25,7651500.0,438500.0,21.0
423911,97.25,7651500.0,439500.0,24.0
423912,97.25,7651500.0,440500.0,24.0
423913,97.25,7651500.0,441500.0,25.0
423914,97.25,7651500.0,442500.0,25.0
423915,97.25,7651500.0,443500.0,25.0
423916,97.25,7651500.0,444500.0,25.0
423917,97.25,7651500.0,445500.0,25.0
423918,97.25,7651500.0,446500.0,25.0
423919,97.25,7651500.0,447500.0,25.0
423920,97.25,7651500.0,448500.0,25.0
423921,97.25,7651500.0,449500.0,25.0
423922,97.25,7651500.0,450500.0,25.0
423923,97.25,7651500.0,451500.0,25.0
423924,97.25,7651500.0,452500.0,25.0
423925,97.25,7651500.0,453500.0,25.0
423926,97.25,7651500.0,454500.0,25.0
423927,97.25,7651500.0,455500.0,25.0
423928,97.25,7651500.0,456500.0,25.0
423929,97.25,7651500.0,457500.0,25.0
423930,97.25,7651500.0,458500.0,25.0
423931,97.25,7651500.0,459500.0,25.0
423932,97.25,7651500.0,460500.0,25.0
423933,97.25,7651500.0,461500.0,25.0
423934,97.25,7651500.0,462500.0,25.0
423935,97.25,7651500.0,463500.0,25.0
423936,97.25,7651500.0,464500.0,25.0
423937,97.25,7651500.0,465500.0,25.0
423938,97.25,7651500.0,466500.0,25.0
423939,97.25,7651500.0,467500.0,25.0
423940,97.25,7651500.0,468500.0,25.0
423941,97.25,7651500.0,469500.0,25.0
423942,97.25,7651500.0,470500.0,25.0
423943,97.25,7651500.0,471500.0,25.0
423944,97.25,7651500.0,472500.0,25.0
423945,97.25,7651500.0,473500.0,25.0
423946,97.25,7651500.0,474500.0,25.0
423947,97.25,7651500.0,475500.0,25.0
423948,97.25,7651500.0,476500.0,25.0
423949,97.25,7651500.0,477500.0,25.0
423950,97.25,7651500.0,478500.0,25.0
423951,97.25,7651500.0,479500.0,25.0
423952,97.25,7651500.0,480500.0,25.0
423953,97.25,7651500.0,481500.0,25.0
423954,97.25,7651500.0,482500.0,25.0
423955,97.25,7651500.0,483500.0,25.0
423956,97.25,7651500.0,484500.0,21.0
423957,97.25,7651500.0,485500.0,21.0
423958,97.25,7651500.0,486500.0,35.0
423959,97.25,7651500.0,487500.0,35.0
423960,97.25,7651500.0,488500.0,35.0
423961,97.25,7651500.0,489500.0,35.0
423962,97.25,7651500.0,490500.0,35.0
423963,97.25,7651500.0,491500.0,35.0
423964,97.25,7651500.0,492500.0,35.0
423965,97.25,7651500.0,493500.0,35.0
423966,97.25,7651500.0,494500.0,35.0
423967,97.25,7651500.0,495500.0,35.0
423968,97.25,7651500.0,496500.0,35.0
423969,97.25,7651500.0,497500.0,35.0
423970,97.25,7651500.0,498500.0,35.0
423971,97.25,7651500.0,499500.0,35.0
423972,97.25,7651500.0,500500.0,35.0
423973,97.25,7651500.0,501500.0,35.0
423974,97.25,7651500.0,502500.0,35.0
423975,97.25,7651500.0,503500.0,35.0
423976,97.25,7651500.0,504500.0,35.0
423977,97.25,7651500.0,505500.0,35.0
423978,97.25,7651500.0,506500.0,35.0
423979,97.25,7651500.0,507500.0,35.0
423980,97.25,7651500.0,508500.0,35.0
423981,97.25,7651500.0,509500.0,42.0
423982,97.25,7651500.0,510500.0,42.0
423983,97.25,7651500.0,511500.0,42.0
423984,97.25,7651500.0,512500.0,42.0
423985,97.25,7651500.0,513500.0,42.0
423986,97.25,7651500.0,514500.0,42.0
423987,97.25,7651500.0,515500.0,42.0
423988,97.25,7651500.0,516500.0,42.0
423989,97.25,7651500.0,517500.0,42.0
423990,97.25,7651500.0,518500.0,42.0
423991,97.25,7651500.0,519500.0,42.0
423992,97.25,7651500.0,520500.0,42.0
423993,97.25,7651500.0,521500.0,42.0
423994,97.25,7651500.0,522500.0,42.0
423995,97.25,7651500.0,523500.0,42.0
423996,97.25,7651500.0,524500.0,42.0
423997,97.25,7651500.0,525500.0,42.0
423998,97.25,7651500.0,526500.0,47.0
423999,97.25,7651500.0,527500.0,47.0
424000,97.25,7651500.0,528500.0,47.0
424001,97.25,7651500.0,529500.0,47.0
424002,97.25,7651500.0,530500.0,47.0
424003,97.25,7651500.0,531500.0,47.0
424004,97.25,7651500.0,532500.0,47.0
424005,97.25,7651500.0,533500.0,47.0
424006,97.25,7651500.0,534500.0,47.0
424007,97.25,7651500.0,535500.0,47.0
424008,97.25,7651500.0,536500.0,47.0
424009,97.25,7651500.0,537500.0,47.0
424010,97.25,7651500.0,538500.0,47.0
424011,97.25,7651500.0,539500.0,47.0
424012,97.25,7651500.0,540500.0,47.0
424013,97.25,7651500.0,541500.0,47.0
424014,97.25,7651500.0,542500.0,47.0
424015,97.25,7651500.0,543500.0,47.0
424016,97.25,7651500.0,544500.0,47.0
424017,97.25,7651500.0,545500.0,47.0
424018,97.25,7651500.0,546500.0,47.0
424019,97.25,7651500.0,547500.0,47.0
424020,97.25,7651500.0,548500.0,47.0
424021,97.25,7651500.0,549500.0,47.0
424022,97.25,7651500.0,550500.0,47.0
424023,97.25,7651500.0,551500.0,47.0
424024,97.25,7651500.0,552500.0,47.0
424025,97.25,7651500.0,553500.0,47.0
424026,97.25,7651500.0,554500.0,47.0
424027,97.25,7651500.0,555500.0,47.0
424028,97.25,7651500.0,556500.0,47.0
424029,97.25,7651500.0,557500.0,47.0
424030,97.25,7651500.0,558500.0,50.0
424031,97.25,7651500.0,559500.0,50.0
424032,97.25,7651500.0,560500.0,50.0
424033,97.25,7651500.0,561500.0,50.0
424034,97.25,7651500.0,562500.0,50.0
424035,97.25,7651500.0,563500.0,50.0
424036,97.25,7651500.0,564500.0,50.0
424037,97.25,7651500.0,565500.0,50.0
424038,97.25,7651500.0,566500.0,50.0
424039,97.25,7651500.0,567500.0,49.0
424040,97.25,7651500.0,568500.0,46.0
424041,97.25,7651500.0,569500.0,32.0
424042,97.25,7651500.0,570500.0,21.0
424043,97.25,7651500.0,571500.0,24.0
424044,97.25,7651500.0,572500.0,24.0
424045,97.25,7651500.0,573500.0,36.0
424046,97.25,7651500.0,574500.0,44.0
424047,97.25,7651500.0,575500.0,48.0
424048,97.25,7651500.0,576500.0,50.0
424049,97.25,7651500.0,577500.0,50.0
424050,97.25,7651500.0,578500.0,50.0
424051,97.25,7652500.0,400500.0,44.0
424052,97.25,7652500.0,401500.0,29.0
424053,97.25,7652500.0,402500.0,26.0
424054,97.25,7652500.0,403500.0,9.0
424055,97.25,7652500.0,404500.0,9.0
424056,97.25,7652500.0,405500.0,9.0
424057,97.25,7652500.0,406500.0,9.0
424058,97.25,7652500.0,407500.0,26.0
424059,97.25,7652500.0,408500.0,37.0
424060,97.25,7652500.0,409500.0,44.0
424061,97.25,7652500.0,410500.0,38.0
424062,97.25,7652500.0,411500.0,45.0
424063,97.25,7652500.0,412500.0,44.0
424064,97.25,7652500.0,413500.0,45.0
424065,97.25,7652500.0,414500.0,255.0
424066,97.25,7652500.0,415500.0,255.0
424067,97.25,7652500.0,416500.0,255.0
424068,97.25,7652500.0,417500.0,255.0
424069,97.25,7652500.0,418500.0,255.0
424070,97.25,7652500.0,419500.0,255.0
424071,97.25,7652500.0,420500.0,255.0
424072,97.25,7652500.0,421500.0,255.0
424073,97.25,7652500.0,422500.0,255.0
424074,97.25,7652500.0,423500.0,255.0
424075,97.25,7652500.0,424500.0,255.0
