,time_l,northing_l,easting_l,litho
132460,91.75,7651500.0,400500.0,9.0
132461,91.75,7651500.0,401500.0,9.0
132462,91.75,7651500.0,402500.0,9.0
132463,91.75,7651500.0,403500.0,46.0
132464,91.75,7651500.0,404500.0,46.0
132465,91.75,7651500.0,405500.0,37.0
132466,91.75,7651500.0,406500.0,37.0
132467,91.75,7651500.0,407500.0,16.0
132468,91.75,7651500.0,408500.0,37.0
132469,91.75,7651500.0,409500.0,28.0
132470,91.75,7651500.0,410500.0,28.0
132471,91.75,7651500.0,411500.0,24.0
132472,91.75,7651500.0,412500.0,25.0
132473,91.75,7651500.0,413500.0,25.0
132474,91.75,7651500.0,414500.0,25.0
132475,91.75,7651500.0,415500.0,25.0
132476,91.75,7651500.0,416500.0,25.0
132477,91.75,7651500.0,417500.0,25.0
132478,91.75,7651500.0,418500.0,25.0
132479,91.75,7651500.0,419500.0,25.0
132480,91.75,7651500.0,420500.0,25.0
132481,91.75,7651500.0,421500.0,25.0
132482,91.75,7651500.0,422500.0,25.0
132483,91.75,7651500.0,423500.0,25.0
132484,91.75,7651500.0,424500.0,25.0
132485,91.75,7651500.0,425500.0,25.0
132486,91.75,7651500.0,426500.0,25.0
132487,91.75,7651500.0,427500.0,25.0
132488,91.75,7651500.0,428500.0,25.0
132489,91.75,7651500.0,429500.0,25.0
132490,91.75,7651500.0,430500.0,25.0
132491,91.75,7651500.0,431500.0,25.0
132492,91.75,7651500.0,432500.0,25.0
132493,91.75,7651500.0,433500.0,25.0
132494,91.75,7651500.0,434500.0,25.0
132495,91.75,7651500.0,435500.0,25.0
132496,91.75,7651500.0,436500.0,25.0
132497,91.75,7651500.0,437500.0,25.0
132498,91.75,7651500.0,438500.0,25.0
132499,91.75,7651500.0,439500.0,25.0
132500,91.75,7651500.0,440500.0,25.0
132501,91.75,7651500.0,441500.0,25.0
132502,91.75,7651500.0,442500.0,24.0
132503,91.75,7651500.0,443500.0,21.0
132504,91.75,7651500.0,444500.0,21.0
132505,91.75,7651500.0,445500.0,16.0
132506,91.75,7651500.0,446500.0,16.0
132507,91.75,7651500.0,447500.0,16.0
132508,91.75,7651500.0,448500.0,28.0
132509,91.75,7651500.0,449500.0,28.0
132510,91.75,7651500.0,450500.0,28.0
132511,91.75,7651500.0,451500.0,28.0
132512,91.75,7651500.0,452500.0,28.0
132513,91.75,7651500.0,453500.0,28.0
132514,91.75,7651500.0,454500.0,28.0
132515,91.75,7651500.0,455500.0,28.0
132516,91.75,7651500.0,456500.0,28.0
132517,91.75,7651500.0,457500.0,28.0
