,time_l,northing_l,easting_l,litho
0,89.25,7651500.0,400500.0,9.0
1,89.25,7651500.0,401500.0,9.0
2,89.25,7651500.0,402500.0,9.0
3,89.25,7651500.0,403500.0,46.0
4,89.25,7651500.0,404500.0,46.0
5,89.25,7651500.0,405500.0,37.0
6,89.25,7651500.0,406500.0,37.0
7,89.25,7651500.0,407500.0,16.0
8,89.25,7651500.0,408500.0,37.0
9,89.25,7651500.0,409500.0,28.0
10,89.25,7651500.0,410500.0,28.0
11,89.25,7651500.0,411500.0,19.0
12,89.25,7651500.0,412500.0,1.0
13,89.25,7651500.0,413500.0,1.0
14,89.25,7651500.0,414500.0,10.0
15,89.25,7651500.0,415500.0,17.0
16,89.25,7651500.0,416500.0,17.0
17,89.25,7651500.0,417500.0,17.0
18,89.25,7651500.0,418500.0,22.0
19,89.25,7651500.0,419500.0,22.0
20,89.25,7651500.0,420500.0,17.0
21,89.25,7651500.0,421500.0,22.0
22,89.25,7651500.0,422500.0,17.0
23,89.25,7651500.0,423500.0,17.0
24,89.25,7651500.0,424500.0,17.0
25,89.25,7651500.0,425500.0,22.0
26,89.25,7651500.0,426500.0,22.0
27,89.25,7651500.0,427500.0,17.0
28,89.25,7651500.0,428500.0,17.0
29,89.25,7651500.0,429500.0,17.0
30,89.25,7651500.0,430500.0,1.0
31,89.25,7651500.0,431500.0,25.0
32,89.25,7651500.0,432500.0,25.0
33,89.25,7651500.0,433500.0,25.0
34,89.25,7651500.0,434500.0,25.0
35,89.25,7651500.0,435500.0,25.0
36,89.25,7651500.0,436500.0,25.0
37,89.25,7651500.0,437500.0,25.0
38,89.25,7651500.0,438500.0,24.0
39,89.25,7651500.0,439500.0,24.0
40,89.25,7651500.0,440500.0,24.0
41,89.25,7651500.0,441500.0,21.0
42,89.25,7651500.0,442500.0,16.0
43,89.25,7651500.0,443500.0,16.0
44,89.25,7651500.0,444500.0,16.0
45,89.25,7651500.0,445500.0,16.0
46,89.25,7651500.0,446500.0,28.0
47,89.25,7651500.0,447500.0,28.0
48,89.25,7651500.0,448500.0,28.0
49,89.25,7651500.0,449500.0,28.0
50,89.25,7651500.0,450500.0,28.0
51,89.25,7651500.0,451500.0,28.0
52,89.25,7651500.0,452500.0,28.0
53,89.25,7651500.0,453500.0,28.0
54,89.25,7651500.0,454500.0,28.0
55,89.25,7651500.0,455500.0,28.0
56,89.25,7651500.0,456500.0,28.0
57,89.25,7651500.0,457500.0,28.0
58,89.25,7651500.0,458500.0,28.0
59,89.25,7651500.0,459500.0,28.0
60,89.25,7651500.0,460500.0,28.0
61,89.25,7651500.0,461500.0,28.0
62,89.25,7651500.0,462500.0,29.0
63,89.25,7651500.0,463500.0,29.0
64,89.25,7651500.0,464500.0,29.0
65,89.25,7651500.0,465500.0,29.0
66,89.25,7651500.0,466500.0,37.0
67,89.25,7651500.0,467500.0,37.0
68,89.25,7651500.0,468500.0,37.0
69,89.25,7651500.0,469500.0,37.0
70,89.25,7651500.0,470500.0,37.0
71,89.25,7651500.0,471500.0,37.0
72,89.25,7651500.0,472500.0,37.0
73,89.25,7651500.0,473500.0,37.0
74,89.25,7651500.0,474500.0,37.0
75,89.25,7651500.0,475500.0,37.0
76,89.25,7651500.0,476500.0,37.0
77,89.25,7651500.0,477500.0,37.0
78,89.25,7651500.0,478500.0,37.0
79,89.25,7651500.0,479500.0,37.0
80,89.25,7651500.0,480500.0,37.0
81,89.25,7651500.0,481500.0,37.0
82,89.25,7651500.0,482500.0,37.0
83,89.25,7651500.0,483500.0,37.0
84,89.25,7651500.0,484500.0,37.0
85,89.25,7651500.0,485500.0,37.0
86,89.25,7651500.0,486500.0,37.0
87,89.25,7651500.0,487500.0,37.0
88,89.25,7651500.0,488500.0,37.0
89,89.25,7651500.0,489500.0,37.0
90,89.25,7651500.0,490500.0,37.0
91,89.25,7651500.0,491500.0,37.0
92,89.25,7651500.0,492500.0,37.0
93,89.25,7651500.0,493500.0,37.0
94,89.25,7651500.0,494500.0,37.0
95,89.25,7651500.0,495500.0,37.0
96,89.25,7651500.0,496500.0,37.0
97,89.25,7651500.0,497500.0,37.0
98,89.25,7651500.0,498500.0,37.0
99,89.25,7651500.0,499500.0,37.0
100,89.25,7651500.0,500500.0,37.0
101,89.25,7651500.0,501500.0,37.0
102,89.25,7651500.0,502500.0,37.0
103,89.25,7651500.0,503500.0,37.0
104,89.25,7651500.0,504500.0,37.0
105,89.25,7651500.0,505500.0,37.0
106,89.25,7651500.0,506500.0,37.0
107,89.25,7651500.0,507500.0,37.0
108,89.25,7651500.0,508500.0,37.0
109,89.25,7651500.0,509500.0,37.0
110,89.25,7651500.0,510500.0,37.0
111,89.25,7651500.0,511500.0,37.0
112,89.25,7651500.0,512500.0,37.0
113,89.25,7651500.0,513500.0,37.0
114,89.25,7651500.0,514500.0,37.0
115,89.25,7651500.0,515500.0,37.0
116,89.25,7651500.0,516500.0,37.0
117,89.25,7651500.0,517500.0,37.0
118,89.25,7651500.0,518500.0,37.0
119,89.25,7651500.0,519500.0,37.0
120,89.25,7651500.0,520500.0,36.0
121,89.25,7651500.0,521500.0,36.0
122,89.25,7651500.0,522500.0,36.0
123,89.25,7651500.0,523500.0,36.0
124,89.25,7651500.0,524500.0,36.0
125,89.25,7651500.0,525500.0,36.0
126,89.25,7651500.0,526500.0,36.0
127,89.25,7651500.0,527500.0,42.0
128,89.25,7651500.0,528500.0,42.0
129,89.25,7651500.0,529500.0,42.0
130,89.25,7651500.0,530500.0,42.0
131,89.25,7651500.0,531500.0,47.0
132,89.25,7651500.0,532500.0,47.0
133,89.25,7651500.0,533500.0,47.0
134,89.25,7651500.0,534500.0,47.0
135,89.25,7651500.0,535500.0,50.0
136,89.25,7651500.0,536500.0,50.0
137,89.25,7651500.0,537500.0,50.0
138,89.25,7651500.0,538500.0,50.0
139,89.25,7651500.0,539500.0,50.0
140,89.25,7651500.0,540500.0,50.0
141,89.25,7651500.0,541500.0,50.0
142,89.25,7651500.0,542500.0,50.0
143,89.25,7651500.0,543500.0,50.0
144,89.25,7651500.0,544500.0,50.0
145,89.25,7651500.0,545500.0,50.0
146,89.25,7651500.0,546500.0,50.0
147,89.25,7651500.0,547500.0,50.0
148,89.25,7651500.0,548500.0,50.0
149,89.25,7651500.0,549500.0,50.0
150,89.25,7651500.0,550500.0,48.0
151,89.25,7651500.0,551500.0,47.0
152,89.25,7651500.0,552500.0,48.0
153,89.25,7651500.0,553500.0,50.0
154,89.25,7651500.0,554500.0,50.0
155,89.25,7651500.0,555500.0,50.0
156,89.25,7651500.0,556500.0,50.0
157,89.25,7651500.0,557500.0,50.0
158,89.25,7651500.0,558500.0,50.0
159,89.25,7651500.0,559500.0,50.0
160,89.25,7651500.0,560500.0,50.0
161,89.25,7651500.0,561500.0,50.0
162,89.25,7651500.0,562500.0,50.0
163,89.25,7651500.0,563500.0,50.0
164,89.25,7651500.0,564500.0,50.0
165,89.25,7651500.0,565500.0,50.0
166,89.25,7651500.0,566500.0,30.0
167,89.25,7651500.0,567500.0,30.0
168,89.25,7651500.0,568500.0,28.0
169,89.25,7651500.0,569500.0,9.0
170,89.25,7651500.0,570500.0,28.0
171,89.25,7651500.0,571500.0,28.0
172,89.25,7651500.0,572500.0,30.0
173,89.25,7651500.0,573500.0,28.0
174,89.25,7651500.0,574500.0,28.0
175,89.25,7651500.0,575500.0,28.0
176,89.25,7651500.0,576500.0,30.0
177,89.25,7651500.0,577500.0,30.0
178,89.25,7651500.0,578500.0,28.0
179,89.25,7652500.0,400500.0,44.0
180,89.25,7652500.0,401500.0,29.0
181,89.25,7652500.0,402500.0,46.0
182,89.25,7652500.0,403500.0,46.0
183,89.25,7652500.0,404500.0,40.0
184,89.25,7652500.0,405500.0,37.0
185,89.25,7652500.0,406500.0,37.0
186,89.25,7652500.0,407500.0,37.0
187,89.25,7652500.0,408500.0,29.0
188,89.25,7652500.0,409500.0,28.0
189,89.25,7652500.0,410500.0,24.0
190,89.25,7652500.0,411500.0,22.0
191,89.25,7652500.0,412500.0,17.0
192,89.25,7652500.0,413500.0,17.0
193,89.25,7652500.0,414500.0,25.0
194,89.25,7652500.0,415500.0,25.0
195,89.25,7652500.0,416500.0,25.0
196,89.25,7652500.0,417500.0,25.0
197,89.25,7652500.0,418500.0,25.0
198,89.25,7652500.0,419500.0,25.0
199,89.25,7652500.0,420500.0,25.0
200,89.25,7652500.0,421500.0,25.0
201,89.25,7652500.0,422500.0,25.0
202,89.25,7652500.0,423500.0,25.0
203,89.25,7652500.0,424500.0,25.0
204,89.25,7652500.0,425500.0,25.0
205,89.25,7652500.0,426500.0,25.0
206,89.25,7652500.0,427500.0,25.0
207,89.25,7652500.0,428500.0,25.0
208,89.25,7652500.0,429500.0,25.0
209,89.25,7652500.0,430500.0,25.0
210,89.25,7652500.0,431500.0,25.0
211,89.25,7652500.0,432500.0,25.0
212,89.25,7652500.0,433500.0,25.0
213,89.25,7652500.0,434500.0,25.0
214,89.25,7652500.0,435500.0,25.0
215,89.25,7652500.0,436500.0,25.0
216,89.25,7652500.0,437500.0,25.0
217,89.25,7652500.0,438500.0,25.0
218,89.25,7652500.0,439500.0,25.0
219,89.25,7652500.0,440500.0,25.0
220,89.25,7652500.0,441500.0,24.0
221,89.25,7652500.0,442500.0,24.0
222,89.25,7652500.0,443500.0,21.0
223,89.25,7652500.0,444500.0,21.0
224,89.25,7652500.0,445500.0,21.0
225,89.25,7652500.0,446500.0,21.0
226,89.25,7652500.0,447500.0,24.0
227,89.25,7652500.0,448500.0,21.0
228,89.25,7652500.0,449500.0,24.0
229,89.25,7652500.0,450500.0,24.0
230,89.25,7652500.0,451500.0,24.0
231,89.25,7652500.0,452500.0,20.0
232,89.25,7652500.0,453500.0,24.0
233,89.25,7652500.0,454500.0,24.0
234,89.25,7652500.0,455500.0,21.0
235,89.25,7652500.0,456500.0,21.0
236,89.25,7652500.0,457500.0,24.0
237,89.25,7652500.0,458500.0,24.0
238,89.25,7652500.0,459500.0,21.0
239,89.25,7652500.0,460500.0,24.0
240,89.25,7652500.0,461500.0,24.0
241,89.25,7652500.0,462500.0,21.0
242,89.25,7652500.0,463500.0,24.0
243,89.25,7652500.0,464500.0,24.0
244,89.25,7652500.0,465500.0,16.0
245,89.25,7652500.0,466500.0,28.0
246,89.25,7652500.0,467500.0,28.0
247,89.25,7652500.0,468500.0,28.0
248,89.25,7652500.0,469500.0,28.0
249,89.25,7652500.0,470500.0,28.0
250,89.25,7652500.0,471500.0,28.0
251,89.25,7652500.0,472500.0,28.0
252,89.25,7652500.0,473500.0,28.0
253,89.25,7652500.0,474500.0,28.0
254,89.25,7652500.0,475500.0,28.0
