,time_l,northing_l,easting_l,litho
370888,96.25,7651500.0,400500.0,9.0
370889,96.25,7651500.0,401500.0,9.0
370890,96.25,7651500.0,402500.0,9.0
370891,96.25,7651500.0,403500.0,46.0
370892,96.25,7651500.0,404500.0,46.0
370893,96.25,7651500.0,405500.0,46.0
370894,96.25,7651500.0,406500.0,40.0
370895,96.25,7651500.0,407500.0,41.0
370896,96.25,7651500.0,408500.0,32.0
370897,96.25,7651500.0,409500.0,30.0
370898,96.25,7651500.0,410500.0,34.0
370899,96.25,7651500.0,411500.0,34.0
370900,96.25,7651500.0,412500.0,34.0
370901,96.25,7651500.0,413500.0,34.0
370902,96.25,7651500.0,414500.0,34.0
370903,96.25,7651500.0,415500.0,50.0
370904,96.25,7651500.0,416500.0,50.0
370905,96.25,7651500.0,417500.0,50.0
370906,96.25,7651500.0,418500.0,50.0
370907,96.25,7651500.0,419500.0,50.0
370908,96.25,7651500.0,420500.0,50.0
370909,96.25,7651500.0,421500.0,255.0
370910,96.25,7651500.0,422500.0,255.0
370911,96.25,7651500.0,423500.0,255.0
370912,96.25,7651500.0,424500.0,255.0
370913,96.25,7651500.0,425500.0,255.0
370914,96.25,7651500.0,426500.0,255.0
370915,96.25,7651500.0,427500.0,255.0
370916,96.25,7651500.0,428500.0,255.0
370917,96.25,7651500.0,429500.0,255.0
370918,96.25,7651500.0,430500.0,255.0
370919,96.25,7651500.0,431500.0,255.0
370920,96.25,7651500.0,432500.0,255.0
370921,96.25,7651500.0,433500.0,16.0
370922,96.25,7651500.0,434500.0,16.0
370923,96.25,7651500.0,435500.0,16.0
370924,96.25,7651500.0,436500.0,16.0
370925,96.25,7651500.0,437500.0,16.0
370926,96.25,7651500.0,438500.0,21.0
370927,96.25,7651500.0,439500.0,24.0
370928,96.25,7651500.0,440500.0,24.0
370929,96.25,7651500.0,441500.0,25.0
370930,96.25,7651500.0,442500.0,25.0
370931,96.25,7651500.0,443500.0,25.0
370932,96.25,7651500.0,444500.0,25.0
370933,96.25,7651500.0,445500.0,25.0
370934,96.25,7651500.0,446500.0,25.0
370935,96.25,7651500.0,447500.0,25.0
370936,96.25,7651500.0,448500.0,25.0
370937,96.25,7651500.0,449500.0,25.0
370938,96.25,7651500.0,450500.0,25.0
370939,96.25,7651500.0,451500.0,25.0
370940,96.25,7651500.0,452500.0,25.0
370941,96.25,7651500.0,453500.0,25.0
370942,96.25,7651500.0,454500.0,25.0
370943,96.25,7651500.0,455500.0,25.0
370944,96.25,7651500.0,456500.0,25.0
370945,96.25,7651500.0,457500.0,25.0
370946,96.25,7651500.0,458500.0,25.0
370947,96.25,7651500.0,459500.0,25.0
370948,96.25,7651500.0,460500.0,25.0
370949,96.25,7651500.0,461500.0,25.0
370950,96.25,7651500.0,462500.0,25.0
370951,96.25,7651500.0,463500.0,25.0
370952,96.25,7651500.0,464500.0,25.0
370953,96.25,7651500.0,465500.0,25.0
370954,96.25,7651500.0,466500.0,25.0
370955,96.25,7651500.0,467500.0,25.0
370956,96.25,7651500.0,468500.0,25.0
370957,96.25,7651500.0,469500.0,25.0
370958,96.25,7651500.0,470500.0,25.0
370959,96.25,7651500.0,471500.0,25.0
370960,96.25,7651500.0,472500.0,25.0
370961,96.25,7651500.0,473500.0,25.0
370962,96.25,7651500.0,474500.0,25.0
370963,96.25,7651500.0,475500.0,25.0
370964,96.25,7651500.0,476500.0,25.0
370965,96.25,7651500.0,477500.0,25.0
370966,96.25,7651500.0,478500.0,25.0
370967,96.25,7651500.0,479500.0,24.0
370968,96.25,7651500.0,480500.0,24.0
370969,96.25,7651500.0,481500.0,24.0
370970,96.25,7651500.0,482500.0,21.0
370971,96.25,7651500.0,483500.0,21.0
370972,96.25,7651500.0,484500.0,21.0
370973,96.25,7651500.0,485500.0,21.0
370974,96.25,7651500.0,486500.0,21.0
370975,96.25,7651500.0,487500.0,21.0
370976,96.25,7651500.0,488500.0,21.0
370977,96.25,7651500.0,489500.0,21.0
370978,96.25,7651500.0,490500.0,21.0
370979,96.25,7651500.0,491500.0,21.0
370980,96.25,7651500.0,492500.0,21.0
370981,96.25,7651500.0,493500.0,21.0
370982,96.25,7651500.0,494500.0,21.0
370983,96.25,7651500.0,495500.0,21.0
370984,96.25,7651500.0,496500.0,16.0
370985,96.25,7651500.0,497500.0,16.0
370986,96.25,7651500.0,498500.0,16.0
370987,96.25,7651500.0,499500.0,16.0
370988,96.25,7651500.0,500500.0,16.0
370989,96.25,7651500.0,501500.0,16.0
370990,96.25,7651500.0,502500.0,16.0
370991,96.25,7651500.0,503500.0,16.0
370992,96.25,7651500.0,504500.0,16.0
370993,96.25,7651500.0,505500.0,21.0
370994,96.25,7651500.0,506500.0,21.0
370995,96.25,7651500.0,507500.0,21.0
370996,96.25,7651500.0,508500.0,21.0
370997,96.25,7651500.0,509500.0,21.0
370998,96.25,7651500.0,510500.0,21.0
370999,96.25,7651500.0,511500.0,21.0
371000,96.25,7651500.0,512500.0,21.0
371001,96.25,7651500.0,513500.0,21.0
371002,96.25,7651500.0,514500.0,21.0
371003,96.25,7651500.0,515500.0,24.0
371004,96.25,7651500.0,516500.0,24.0
371005,96.25,7651500.0,517500.0,21.0
371006,96.25,7651500.0,518500.0,16.0
371007,96.25,7651500.0,519500.0,16.0
371008,96.25,7651500.0,520500.0,16.0
371009,96.25,7651500.0,521500.0,16.0
371010,96.25,7651500.0,522500.0,16.0
371011,96.25,7651500.0,523500.0,16.0
371012,96.25,7651500.0,524500.0,16.0
371013,96.25,7651500.0,525500.0,16.0
371014,96.25,7651500.0,526500.0,9.0
371015,96.25,7651500.0,527500.0,9.0
371016,96.25,7651500.0,528500.0,9.0
371017,96.25,7651500.0,529500.0,9.0
371018,96.25,7651500.0,530500.0,9.0
371019,96.25,7651500.0,531500.0,9.0
371020,96.25,7651500.0,532500.0,9.0
371021,96.25,7651500.0,533500.0,9.0
371022,96.25,7651500.0,534500.0,9.0
371023,96.25,7651500.0,535500.0,9.0
371024,96.25,7651500.0,536500.0,9.0
371025,96.25,7651500.0,537500.0,9.0
371026,96.25,7651500.0,538500.0,9.0
371027,96.25,7651500.0,539500.0,9.0
371028,96.25,7651500.0,540500.0,9.0
371029,96.25,7651500.0,541500.0,9.0
371030,96.25,7651500.0,542500.0,9.0
371031,96.25,7651500.0,543500.0,9.0
371032,96.25,7651500.0,544500.0,9.0
371033,96.25,7651500.0,545500.0,9.0
371034,96.25,7651500.0,546500.0,9.0
371035,96.25,7651500.0,547500.0,9.0
371036,96.25,7651500.0,548500.0,9.0
371037,96.25,7651500.0,549500.0,9.0
371038,96.25,7651500.0,550500.0,9.0
371039,96.25,7651500.0,551500.0,42.0
371040,96.25,7651500.0,552500.0,47.0
371041,96.25,7651500.0,553500.0,50.0
371042,96.25,7651500.0,554500.0,50.0
371043,96.25,7651500.0,555500.0,50.0
371044,96.25,7651500.0,556500.0,50.0
371045,96.25,7651500.0,557500.0,50.0
371046,96.25,7651500.0,558500.0,50.0
371047,96.25,7651500.0,559500.0,50.0
371048,96.25,7651500.0,560500.0,50.0
371049,96.25,7651500.0,561500.0,50.0
371050,96.25,7651500.0,562500.0,50.0
371051,96.25,7651500.0,563500.0,50.0
371052,96.25,7651500.0,564500.0,50.0
371053,96.25,7651500.0,565500.0,50.0
371054,96.25,7651500.0,566500.0,50.0
371055,96.25,7651500.0,567500.0,50.0
371056,96.25,7651500.0,568500.0,50.0
371057,96.25,7651500.0,569500.0,50.0
371058,96.25,7651500.0,570500.0,50.0
371059,96.25,7651500.0,571500.0,50.0
371060,96.25,7651500.0,572500.0,50.0
371061,96.25,7651500.0,573500.0,50.0
371062,96.25,7651500.0,574500.0,50.0
371063,96.25,7651500.0,575500.0,50.0
371064,96.25,7651500.0,576500.0,50.0
371065,96.25,7651500.0,577500.0,50.0
371066,96.25,7651500.0,578500.0,50.0
371067,96.25,7652500.0,400500.0,44.0
371068,96.25,7652500.0,401500.0,29.0
371069,96.25,7652500.0,402500.0,46.0
371070,96.25,7652500.0,403500.0,46.0
371071,96.25,7652500.0,404500.0,40.0
371072,96.25,7652500.0,405500.0,40.0
371073,96.25,7652500.0,406500.0,34.0
371074,96.25,7652500.0,407500.0,32.0
371075,96.25,7652500.0,408500.0,9.0
371076,96.25,7652500.0,409500.0,26.0
371077,96.25,7652500.0,410500.0,30.0
371078,96.25,7652500.0,411500.0,30.0
371079,96.25,7652500.0,412500.0,30.0
371080,96.25,7652500.0,413500.0,34.0
371081,96.25,7652500.0,414500.0,41.0
371082,96.25,7652500.0,415500.0,49.0
371083,96.25,7652500.0,416500.0,50.0
371084,96.25,7652500.0,417500.0,50.0
371085,96.25,7652500.0,418500.0,50.0
371086,96.25,7652500.0,419500.0,50.0
371087,96.25,7652500.0,420500.0,50.0
371088,96.25,7652500.0,421500.0,255.0
371089,96.25,7652500.0,422500.0,255.0
371090,96.25,7652500.0,423500.0,255.0
371091,96.25,7652500.0,424500.0,255.0
371092,96.25,7652500.0,425500.0,255.0
371093,96.25,7652500.0,426500.0,255.0
371094,96.25,7652500.0,427500.0,255.0
371095,96.25,7652500.0,428500.0,255.0
371096,96.25,7652500.0,429500.0,16.0
371097,96.25,7652500.0,430500.0,35.0
371098,96.25,7652500.0,431500.0,35.0
371099,96.25,7652500.0,432500.0,16.0
371100,96.25,7652500.0,433500.0,16.0
371101,96.25,7652500.0,434500.0,16.0
371102,96.25,7652500.0,435500.0,16.0
371103,96.25,7652500.0,436500.0,21.0
371104,96.25,7652500.0,437500.0,24.0
371105,96.25,7652500.0,438500.0,24.0
371106,96.25,7652500.0,439500.0,25.0
371107,96.25,7652500.0,440500.0,25.0
371108,96.25,7652500.0,441500.0,25.0
371109,96.25,7652500.0,442500.0,25.0
371110,96.25,7652500.0,443500.0,25.0
371111,96.25,7652500.0,444500.0,25.0
371112,96.25,7652500.0,445500.0,25.0
371113,96.25,7652500.0,446500.0,25.0
371114,96.25,7652500.0,447500.0,25.0
371115,96.25,7652500.0,448500.0,25.0
371116,96.25,7652500.0,449500.0,25.0
371117,96.25,7652500.0,450500.0,25.0
371118,96.25,7652500.0,451500.0,25.0
371119,96.25,7652500.0,452500.0,25.0
371120,96.25,7652500.0,453500.0,25.0
371121,96.25,7652500.0,454500.0,25.0
371122,96.25,7652500.0,455500.0,25.0
371123,96.25,7652500.0,456500.0,25.0
371124,96.25,7652500.0,457500.0,25.0
371125,96.25,7652500.0,458500.0,25.0
371126,96.25,7652500.0,459500.0,25.0
371127,96.25,7652500.0,460500.0,25.0
371128,96.25,7652500.0,461500.0,25.0
371129,96.25,7652500.0,462500.0,25.0
371130,96.25,7652500.0,463500.0,25.0
371131,96.25,7652500.0,464500.0,25.0
371132,96.25,7652500.0,465500.0,25.0
371133,96.25,7652500.0,466500.0,25.0
371134,96.25,7652500.0,467500.0,25.0
371135,96.25,7652500.0,468500.0,25.0
371136,96.25,7652500.0,469500.0,25.0
371137,96.25,7652500.0,470500.0,25.0
371138,96.25,7652500.0,471500.0,25.0
371139,96.25,7652500.0,472500.0,25.0
371140,96.25,7652500.0,473500.0,25.0
371141,96.25,7652500.0,474500.0,25.0
371142,96.25,7652500.0,475500.0,25.0
371143,96.25,7652500.0,476500.0,25.0
371144,96.25,7652500.0,477500.0,25.0
371145,96.25,7652500.0,478500.0,25.0
371146,96.25,7652500.0,479500.0,25.0
371147,96.25,7652500.0,480500.0,25.0
371148,96.25,7652500.0,481500.0,25.0
371149,96.25,7652500.0,482500.0,25.0
371150,96.25,7652500.0,483500.0,25.0
371151,96.25,7652500.0,484500.0,25.0
371152,96.25,7652500.0,485500.0,25.0
371153,96.25,7652500.0,486500.0,25.0
371154,96.25,7652500.0,487500.0,25.0
371155,96.25,7652500.0,488500.0,25.0
371156,96.25,7652500.0,489500.0,25.0
371157,96.25,7652500.0,490500.0,25.0
371158,96.25,7652500.0,491500.0,25.0
371159,96.25,7652500.0,492500.0,25.0
371160,96.25,7652500.0,493500.0,25.0
371161,96.25,7652500.0,494500.0,25.0
371162,96.25,7652500.0,495500.0,24.0
371163,96.25,7652500.0,496500.0,24.0
371164,96.25,7652500.0,497500.0,24.0
371165,96.25,7652500.0,498500.0,24.0
371166,96.25,7652500.0,499500.0,24.0
371167,96.25,7652500.0,500500.0,24.0
371168,96.25,7652500.0,501500.0,24.0
371169,96.25,7652500.0,502500.0,24.0
