X,Y,Z,azimuth,dip,polarity,formation
2000,32500,-8400,0,180,1,FALHA
2000,35000,-8400,0,30,1,ITAPEMA
2000,34375,-9900,0,30,1,CAMBORIU
2000,20000,-5900,0,0,1,BV_II
2000,35625,-7100,0,30,1,BV_I
2000,13750,-400,0,0,1,ARIRI
2000,10000,-1300,0,0,1,CAMBURI_II
2000,10000,-2950,0,0,1,CAMBURI_I
