,time_d,northing_d,easting_d,estrutural
509580,98.5,7651000.0,400000.0,-3483.15
509581,98.5,7651000.0,401000.0,-3533.05
509582,98.5,7651000.0,402000.0,-3632.53
509583,98.5,7651000.0,403000.0,-3720.35
509584,98.5,7651000.0,404000.0,-3825.49
509585,98.5,7651000.0,405000.0,-4000.63
509586,98.5,7651000.0,406000.0,-4215.62
509587,98.5,7651000.0,407000.0,-4373.14
509588,98.5,7651000.0,408000.0,-4418.0
509589,98.5,7651000.0,409000.0,-4415.72
509590,98.5,7651000.0,410000.0,-4421.49
509591,98.5,7651000.0,411000.0,-4406.16
509592,98.5,7651000.0,412000.0,-4359.47
509593,98.5,7651000.0,413000.0,-4264.76
509594,98.5,7651000.0,414000.0,-4113.69
509595,98.5,7651000.0,415000.0,-4006.86
509596,98.5,7651000.0,416000.0,-4045.66
509597,98.5,7651000.0,417000.0,-4168.21
509598,98.5,7651000.0,418000.0,-4262.77
509599,98.5,7651000.0,419000.0,-4331.99
509600,98.5,7651000.0,420000.0,-4406.23
509601,98.5,7651000.0,421000.0,-4462.99
509602,98.5,7651000.0,422000.0,-4455.21
509603,98.5,7651000.0,423000.0,-4366.76
509604,98.5,7651000.0,424000.0,-4280.91
509605,98.5,7651000.0,425000.0,-4255.26
509606,98.5,7651000.0,426000.0,-4241.54
509607,98.5,7651000.0,427000.0,-4270.69
509608,98.5,7651000.0,428000.0,-4425.01
509609,98.5,7651000.0,429000.0,-4642.91
509610,98.5,7651000.0,430000.0,-4753.89
509611,98.5,7651000.0,431000.0,-4654.09
509612,98.5,7651000.0,432000.0,-4424.63
509613,98.5,7651000.0,433000.0,-4233.81
509614,98.5,7651000.0,434000.0,-4201.75
509615,98.5,7651000.0,435000.0,-4382.6
509616,98.5,7651000.0,436000.0,-4685.54
509617,98.5,7651000.0,437000.0,-4937.04
509618,98.5,7651000.0,438000.0,-5079.7
509619,98.5,7651000.0,439000.0,-5100.36
509620,98.5,7651000.0,440000.0,-4888.73
509621,98.5,7651000.0,441000.0,-4501.9
509622,98.5,7651000.0,442000.0,-4289.68
509623,98.5,7651000.0,443000.0,-4398.74
509624,98.5,7651000.0,444000.0,-4623.01
509625,98.5,7651000.0,445000.0,-4792.87
509626,98.5,7651000.0,446000.0,-4886.97
509627,98.5,7651000.0,447000.0,-4932.04
509628,98.5,7651000.0,448000.0,-4951.83
509629,98.5,7651000.0,449000.0,-4961.46
509630,98.5,7651000.0,450000.0,-5016.28
509631,98.5,7651000.0,451000.0,-5151.16
509632,98.5,7651000.0,452000.0,-5263.6
509633,98.5,7651000.0,453000.0,-5231.1
509634,98.5,7651000.0,454000.0,-5105.33
509635,98.5,7651000.0,455000.0,-5025.42
509636,98.5,7651000.0,456000.0,-5051.46
509637,98.5,7651000.0,457000.0,-5165.2
509638,98.5,7651000.0,458000.0,-5321.23
509639,98.5,7651000.0,459000.0,-5448.64
509640,98.5,7651000.0,460000.0,-5485.79
509641,98.5,7651000.0,461000.0,-5465.17
509642,98.5,7651000.0,462000.0,-5465.2
509643,98.5,7651000.0,463000.0,-5460.18
509644,98.5,7651000.0,464000.0,-5339.54
509645,98.5,7651000.0,465000.0,-4884.18
509646,98.5,7651000.0,466000.0,-3947.12
509647,98.5,7651000.0,467000.0,-2969.96
509648,98.5,7651000.0,468000.0,-2462.75
509649,98.5,7651000.0,469000.0,-2287.33
509650,98.5,7651000.0,470000.0,-2161.84
509651,98.5,7651000.0,471000.0,-2073.24
509652,98.5,7651000.0,472000.0,-2119.21
509653,98.5,7651000.0,473000.0,-2349.09
509654,98.5,7651000.0,474000.0,-2716.26
509655,98.5,7651000.0,475000.0,-3151.47
509656,98.5,7651000.0,476000.0,-3569.1
509657,98.5,7651000.0,477000.0,-3831.44
509658,98.5,7651000.0,478000.0,-3878.84
509659,98.5,7651000.0,479000.0,-3786.42
509660,98.5,7651000.0,480000.0,-3656.74
509661,98.5,7651000.0,481000.0,-3589.87
509662,98.5,7651000.0,482000.0,-3586.85
509663,98.5,7651000.0,483000.0,-3599.52
509664,98.5,7651000.0,484000.0,-3766.57
509665,98.5,7651000.0,485000.0,-4299.41
509666,98.5,7651000.0,486000.0,-5094.83
509667,98.5,7651000.0,487000.0,-5784.22
509668,98.5,7651000.0,488000.0,-6293.43
509669,98.5,7651000.0,489000.0,-6797.04
509670,98.5,7651000.0,490000.0,-7268.35
509671,98.5,7651000.0,491000.0,-7539.39
509672,98.5,7651000.0,492000.0,-7489.73
509673,98.5,7651000.0,493000.0,-7295.57
509674,98.5,7651000.0,494000.0,-7198.82
509675,98.5,7651000.0,495000.0,-6861.06
509676,98.5,7651000.0,496000.0,-5701.05
509677,98.5,7651000.0,497000.0,-4393.24
509678,98.5,7651000.0,498000.0,-4000.74
509679,98.5,7651000.0,499000.0,-4179.51
509680,98.5,7651000.0,500000.0,-4680.58
509681,98.5,7651000.0,501000.0,-5454.88
509682,98.5,7651000.0,502000.0,-5866.12
509683,98.5,7651000.0,503000.0,-5642.92
509684,98.5,7651000.0,504000.0,-4951.36
509685,98.5,7651000.0,505000.0,-4108.73
509686,98.5,7651000.0,506000.0,-3547.45
509687,98.5,7651000.0,507000.0,-3527.92
509688,98.5,7651000.0,508000.0,-3859.69
509689,98.5,7651000.0,509000.0,-4177.71
509690,98.5,7651000.0,510000.0,-4363.31
509691,98.5,7651000.0,511000.0,-4448.13
509692,98.5,7651000.0,512000.0,-4429.05
509693,98.5,7651000.0,513000.0,-4295.67
509694,98.5,7651000.0,514000.0,-3961.76
509695,98.5,7651000.0,515000.0,-3726.03
509696,98.5,7651000.0,516000.0,-4545.82
509697,98.5,7651000.0,517000.0,-6089.95
509698,98.5,7651000.0,518000.0,-5956.48
