,time_d,northing_d,easting_d,estrutural
482760,98.0,7651000.0,400000.0,-3475.45
482761,98.0,7651000.0,401000.0,-3526.23
482762,98.0,7651000.0,402000.0,-3627.78
482763,98.0,7651000.0,403000.0,-3717.64
482764,98.0,7651000.0,404000.0,-3823.67
482765,98.0,7651000.0,405000.0,-3998.8
482766,98.0,7651000.0,406000.0,-4213.69
482767,98.0,7651000.0,407000.0,-4371.19
482768,98.0,7651000.0,408000.0,-4415.92
482769,98.0,7651000.0,409000.0,-4413.28
482770,98.0,7651000.0,410000.0,-4418.66
482771,98.0,7651000.0,411000.0,-4402.7
482772,98.0,7651000.0,412000.0,-4354.9
482773,98.0,7651000.0,413000.0,-4258.45
482774,98.0,7651000.0,414000.0,-4104.91
482775,98.0,7651000.0,415000.0,-3995.57
482776,98.0,7651000.0,416000.0,-4031.62
482777,98.0,7651000.0,417000.0,-4151.24
482778,98.0,7651000.0,418000.0,-4244.59
482779,98.0,7651000.0,419000.0,-4314.11
482780,98.0,7651000.0,420000.0,-4388.54
482781,98.0,7651000.0,421000.0,-4445.57
482782,98.0,7651000.0,422000.0,-4439.14
482783,98.0,7651000.0,423000.0,-4352.78
482784,98.0,7651000.0,424000.0,-4266.83
482785,98.0,7651000.0,425000.0,-4238.66
482786,98.0,7651000.0,426000.0,-4224.18
482787,98.0,7651000.0,427000.0,-4255.07
482788,98.0,7651000.0,428000.0,-4410.73
482789,98.0,7651000.0,429000.0,-4629.47
482790,98.0,7651000.0,430000.0,-4743.1
482791,98.0,7651000.0,431000.0,-4647.15
482792,98.0,7651000.0,432000.0,-4419.95
482793,98.0,7651000.0,433000.0,-4229.6
482794,98.0,7651000.0,434000.0,-4198.05
482795,98.0,7651000.0,435000.0,-4379.53
482796,98.0,7651000.0,436000.0,-4682.11
482797,98.0,7651000.0,437000.0,-4932.72
482798,98.0,7651000.0,438000.0,-5074.86
482799,98.0,7651000.0,439000.0,-5095.34
482800,98.0,7651000.0,440000.0,-4883.03
482801,98.0,7651000.0,441000.0,-4495.95
482802,98.0,7651000.0,442000.0,-4285.31
482803,98.0,7651000.0,443000.0,-4394.44
482804,98.0,7651000.0,444000.0,-4616.03
482805,98.0,7651000.0,445000.0,-4783.69
482806,98.0,7651000.0,446000.0,-4876.69
482807,98.0,7651000.0,447000.0,-4920.67
482808,98.0,7651000.0,448000.0,-4939.95
482809,98.0,7651000.0,449000.0,-4951.04
482810,98.0,7651000.0,450000.0,-5008.7
482811,98.0,7651000.0,451000.0,-5145.66
482812,98.0,7651000.0,452000.0,-5259.29
482813,98.0,7651000.0,453000.0,-5228.04
482814,98.0,7651000.0,454000.0,-5103.06
482815,98.0,7651000.0,455000.0,-5023.28
482816,98.0,7651000.0,456000.0,-5049.34
482817,98.0,7651000.0,457000.0,-5163.09
482818,98.0,7651000.0,458000.0,-5319.12
482819,98.0,7651000.0,459000.0,-5446.54
482820,98.0,7651000.0,460000.0,-5483.7
482821,98.0,7651000.0,461000.0,-5463.08
482822,98.0,7651000.0,462000.0,-5463.11
482823,98.0,7651000.0,463000.0,-5458.1
482824,98.0,7651000.0,464000.0,-5337.46
482825,98.0,7651000.0,465000.0,-4882.11
482826,98.0,7651000.0,466000.0,-3945.06
482827,98.0,7651000.0,467000.0,-2967.91
