,time_d,northing_d,easting_d,estrutural
563220,99.5,7651000.0,400000.0,-3498.56
563221,99.5,7651000.0,401000.0,-3546.68
563222,99.5,7651000.0,402000.0,-3642.05
563223,99.5,7651000.0,403000.0,-3725.77
563224,99.5,7651000.0,404000.0,-3829.12
563225,99.5,7651000.0,405000.0,-4004.27
563226,99.5,7651000.0,406000.0,-4219.5
563227,99.5,7651000.0,407000.0,-4377.06
563228,99.5,7651000.0,408000.0,-4422.15
563229,99.5,7651000.0,409000.0,-4420.61
563230,99.5,7651000.0,410000.0,-4427.15
563231,99.5,7651000.0,411000.0,-4413.08
563232,99.5,7651000.0,412000.0,-4368.62
563233,99.5,7651000.0,413000.0,-4277.4
563234,99.5,7651000.0,414000.0,-4131.25
563235,99.5,7651000.0,415000.0,-4029.43
563236,99.5,7651000.0,416000.0,-4073.75
563237,99.5,7651000.0,417000.0,-4202.15
563238,99.5,7651000.0,418000.0,-4299.13
563239,99.5,7651000.0,419000.0,-4367.75
563240,99.5,7651000.0,420000.0,-4441.62
563241,99.5,7651000.0,421000.0,-4497.83
563242,99.5,7651000.0,422000.0,-4487.34
563243,99.5,7651000.0,423000.0,-4394.73
563244,99.5,7651000.0,424000.0,-4309.06
563245,99.5,7651000.0,425000.0,-4288.44
563246,99.5,7651000.0,426000.0,-4276.26
563247,99.5,7651000.0,427000.0,-4301.94
563248,99.5,7651000.0,428000.0,-4453.58
563249,99.5,7651000.0,429000.0,-4669.77
563250,99.5,7651000.0,430000.0,-4775.46
563251,99.5,7651000.0,431000.0,-4667.96
563252,99.5,7651000.0,432000.0,-4433.98
563253,99.5,7651000.0,433000.0,-4242.22
563254,99.5,7651000.0,434000.0,-4209.16
563255,99.5,7651000.0,435000.0,-4388.75
563256,99.5,7651000.0,436000.0,-4692.41
563257,99.5,7651000.0,437000.0,-4945.69
563258,99.5,7651000.0,438000.0,-5089.37
563259,99.5,7651000.0,439000.0,-5110.41
563260,99.5,7651000.0,440000.0,-4900.13
563261,99.5,7651000.0,441000.0,-4513.78
563262,99.5,7651000.0,442000.0,-4298.42
563263,99.5,7651000.0,443000.0,-4407.33
563264,99.5,7651000.0,444000.0,-4636.99
563265,99.5,7651000.0,445000.0,-4811.24
563266,99.5,7651000.0,446000.0,-4907.54
563267,99.5,7651000.0,447000.0,-4954.79
563268,99.5,7651000.0,448000.0,-4975.57
563269,99.5,7651000.0,449000.0,-4982.31
563270,99.5,7651000.0,450000.0,-5031.43
563271,99.5,7651000.0,451000.0,-5162.17
563272,99.5,7651000.0,452000.0,-5272.24
563273,99.5,7651000.0,453000.0,-5237.21
563274,99.5,7651000.0,454000.0,-5109.88
563275,99.5,7651000.0,455000.0,-5029.7
563276,99.5,7651000.0,456000.0,-5055.7
563277,99.5,7651000.0,457000.0,-5169.43
563278,99.5,7651000.0,458000.0,-5325.44
563279,99.5,7651000.0,459000.0,-5452.84
563280,99.5,7651000.0,460000.0,-5489.99
563281,99.5,7651000.0,461000.0,-5469.35
563282,99.5,7651000.0,462000.0,-5469.37
563283,99.5,7651000.0,463000.0,-5464.34
563284,99.5,7651000.0,464000.0,-5343.69
563285,99.5,7651000.0,465000.0,-4888.32
563286,99.5,7651000.0,466000.0,-3951.25
563287,99.5,7651000.0,467000.0,-2974.08
563288,99.5,7651000.0,468000.0,-2466.85
563289,99.5,7651000.0,469000.0,-2291.42
563290,99.5,7651000.0,470000.0,-2165.91
563291,99.5,7651000.0,471000.0,-2077.29
563292,99.5,7651000.0,472000.0,-2123.24
563293,99.5,7651000.0,473000.0,-2353.1
563294,99.5,7651000.0,474000.0,-2720.26
563295,99.5,7651000.0,475000.0,-3155.45
563296,99.5,7651000.0,476000.0,-3573.06
563297,99.5,7651000.0,477000.0,-3835.39
563298,99.5,7651000.0,478000.0,-3882.77
563299,99.5,7651000.0,479000.0,-3790.33
563300,99.5,7651000.0,480000.0,-3660.63
563301,99.5,7651000.0,481000.0,-3593.75
563302,99.5,7651000.0,482000.0,-3590.71
563303,99.5,7651000.0,483000.0,-3603.36
563304,99.5,7651000.0,484000.0,-3770.38
563305,99.5,7651000.0,485000.0,-4303.21
563306,99.5,7651000.0,486000.0,-5098.61
563307,99.5,7651000.0,487000.0,-5787.99
563308,99.5,7651000.0,488000.0,-6297.19
563309,99.5,7651000.0,489000.0,-6800.83
563310,99.5,7651000.0,490000.0,-7272.22
563311,99.5,7651000.0,491000.0,-7543.66
563312,99.5,7651000.0,492000.0,-7498.35
563313,99.5,7651000.0,493000.0,-7317.35
563314,99.5,7651000.0,494000.0,-7238.44
563315,99.5,7651000.0,495000.0,-6909.45
563316,99.5,7651000.0,496000.0,-5737.14
563317,99.5,7651000.0,497000.0,-4409.32
563318,99.5,7651000.0,498000.0,-4014.45
563319,99.5,7651000.0,499000.0,-4197.19
563320,99.5,7651000.0,500000.0,-4691.1
563321,99.5,7651000.0,501000.0,-5459.53
563322,99.5,7651000.0,502000.0,-5870.64
563323,99.5,7651000.0,503000.0,-5646.91
563324,99.5,7651000.0,504000.0,-4954.84
563325,99.5,7651000.0,505000.0,-4112.17
563326,99.5,7651000.0,506000.0,-3550.87
563327,99.5,7651000.0,507000.0,-3531.33
563328,99.5,7651000.0,508000.0,-3863.08
563329,99.5,7651000.0,509000.0,-4181.09
563330,99.5,7651000.0,510000.0,-4366.69
563331,99.5,7651000.0,511000.0,-4451.5
563332,99.5,7651000.0,512000.0,-4432.41
563333,99.5,7651000.0,513000.0,-4299.03
563334,99.5,7651000.0,514000.0,-3965.17
563335,99.5,7651000.0,515000.0,-3729.64
563336,99.5,7651000.0,516000.0,-4552.75
563337,99.5,7651000.0,517000.0,-6100.03
563338,99.5,7651000.0,518000.0,-5963.42
563339,99.5,7651000.0,519000.0,-4430.21
563340,99.5,7651000.0,520000.0,-4840.23
563341,99.5,7651000.0,521000.0,-6716.38
563342,99.5,7651000.0,522000.0,-7369.08
563343,99.5,7651000.0,523000.0,-7166.46
563344,99.5,7651000.0,524000.0,-7287.87
563345,99.5,7651000.0,525000.0,-7547.47
563346,99.5,7651000.0,526000.0,-7405.94
563347,99.5,7651000.0,527000.0,-6946.67
563348,99.5,7651000.0,528000.0,-6661.87
563349,99.5,7651000.0,529000.0,-6613.67
563350,99.5,7651000.0,530000.0,-6714.13
563351,99.5,7651000.0,531000.0,-6996.39
563352,99.5,7651000.0,532000.0,-7204.48
563353,99.5,7651000.0,533000.0,-7156.46
563354,99.5,7651000.0,534000.0,-6987.34
