,time_d,northing_d,easting_d,estrutural
0,89.0,7651000.0,400000.0,-3336.78
1,89.0,7651000.0,401000.0,-3403.51
2,89.0,7651000.0,402000.0,-3542.12
3,89.0,7651000.0,403000.0,-3668.84
4,89.0,7651000.0,404000.0,-3790.91
5,89.0,7651000.0,405000.0,-3965.98
6,89.0,7651000.0,406000.0,-4178.83
7,89.0,7651000.0,407000.0,-4335.92
8,89.0,7651000.0,408000.0,-4378.56
9,89.0,7651000.0,409000.0,-4369.28
10,89.0,7651000.0,410000.0,-4367.7
11,89.0,7651000.0,411000.0,-4340.38
12,89.0,7651000.0,412000.0,-4272.59
13,89.0,7651000.0,413000.0,-4144.72
14,89.0,7651000.0,414000.0,-3946.92
15,89.0,7651000.0,415000.0,-3792.45
16,89.0,7651000.0,416000.0,-3778.87
17,89.0,7651000.0,417000.0,-3845.8
18,89.0,7651000.0,418000.0,-3917.36
19,89.0,7651000.0,419000.0,-3992.31
20,89.0,7651000.0,420000.0,-4070.08
21,89.0,7651000.0,421000.0,-4132.01
22,89.0,7651000.0,422000.0,-4149.89
23,89.0,7651000.0,423000.0,-4101.06
24,89.0,7651000.0,424000.0,-4013.48
25,89.0,7651000.0,425000.0,-3939.99
26,89.0,7651000.0,426000.0,-3911.75
27,89.0,7651000.0,427000.0,-3973.83
28,89.0,7651000.0,428000.0,-4153.6
29,89.0,7651000.0,429000.0,-4387.69
30,89.0,7651000.0,430000.0,-4548.94
31,89.0,7651000.0,431000.0,-4522.33
32,89.0,7651000.0,432000.0,-4335.72
33,89.0,7651000.0,433000.0,-4153.87
34,89.0,7651000.0,434000.0,-4131.38
35,89.0,7651000.0,435000.0,-4324.18
36,89.0,7651000.0,436000.0,-4620.31
37,89.0,7651000.0,437000.0,-4854.88
38,89.0,7651000.0,438000.0,-4987.78
39,89.0,7651000.0,439000.0,-5004.94
40,89.0,7651000.0,440000.0,-4780.39
41,89.0,7651000.0,441000.0,-4388.98
42,89.0,7651000.0,442000.0,-4206.65
43,89.0,7651000.0,443000.0,-4317.11
44,89.0,7651000.0,444000.0,-4490.27
45,89.0,7651000.0,445000.0,-4618.42
46,89.0,7651000.0,446000.0,-4691.54
47,89.0,7651000.0,447000.0,-4715.99
48,89.0,7651000.0,448000.0,-4726.23
49,89.0,7651000.0,449000.0,-4763.44
50,89.0,7651000.0,450000.0,-4872.31
51,89.0,7651000.0,451000.0,-5046.59
52,89.0,7651000.0,452000.0,-5181.59
53,89.0,7651000.0,453000.0,-5173.0
54,89.0,7651000.0,454000.0,-5062.15
55,89.0,7651000.0,455000.0,-4984.8
56,89.0,7651000.0,456000.0,-5011.17
57,89.0,7651000.0,457000.0,-5125.07
58,89.0,7651000.0,458000.0,-5281.2
59,89.0,7651000.0,459000.0,-5408.71
60,89.0,7651000.0,460000.0,-5445.95
61,89.0,7651000.0,461000.0,-5425.42
62,89.0,7651000.0,462000.0,-5425.54
63,89.0,7651000.0,463000.0,-5420.63
64,89.0,7651000.0,464000.0,-5300.1
65,89.0,7651000.0,465000.0,-4844.86
66,89.0,7651000.0,466000.0,-3907.92
67,89.0,7651000.0,467000.0,-2930.9
68,89.0,7651000.0,468000.0,-2423.82
69,89.0,7651000.0,469000.0,-2248.55
70,89.0,7651000.0,470000.0,-2123.21
71,89.0,7651000.0,471000.0,-2034.76
72,89.0,7651000.0,472000.0,-2080.89
73,89.0,7651000.0,473000.0,-2310.93
74,89.0,7651000.0,474000.0,-2678.27
75,89.0,7651000.0,475000.0,-3113.65
76,89.0,7651000.0,476000.0,-3531.45
77,89.0,7651000.0,477000.0,-3793.95
78,89.0,7651000.0,478000.0,-3841.53
79,89.0,7651000.0,479000.0,-3749.28
80,89.0,7651000.0,480000.0,-3619.77
81,89.0,7651000.0,481000.0,-3553.09
82,89.0,7651000.0,482000.0,-3550.25
83,89.0,7651000.0,483000.0,-3563.11
84,89.0,7651000.0,484000.0,-3730.33
85,89.0,7651000.0,485000.0,-4263.34
86,89.0,7651000.0,486000.0,-5058.91
87,89.0,7651000.0,487000.0,-5748.42
