,time_d,northing_d,easting_d,estrutural
536400,99.0,7651000.0,400000.0,-3490.86
536401,99.0,7651000.0,401000.0,-3539.87
536402,99.0,7651000.0,402000.0,-3637.29
536403,99.0,7651000.0,403000.0,-3723.06
536404,99.0,7651000.0,404000.0,-3827.31
536405,99.0,7651000.0,405000.0,-4002.45
536406,99.0,7651000.0,406000.0,-4217.56
536407,99.0,7651000.0,407000.0,-4375.1
536408,99.0,7651000.0,408000.0,-4420.07
536409,99.0,7651000.0,409000.0,-4418.17
536410,99.0,7651000.0,410000.0,-4424.32
536411,99.0,7651000.0,411000.0,-4409.62
536412,99.0,7651000.0,412000.0,-4364.04
536413,99.0,7651000.0,413000.0,-4271.08
536414,99.0,7651000.0,414000.0,-4122.47
536415,99.0,7651000.0,415000.0,-4018.14
536416,99.0,7651000.0,416000.0,-4059.71
536417,99.0,7651000.0,417000.0,-4185.18
536418,99.0,7651000.0,418000.0,-4280.95
536419,99.0,7651000.0,419000.0,-4349.87
536420,99.0,7651000.0,420000.0,-4423.92
536421,99.0,7651000.0,421000.0,-4480.41
536422,99.0,7651000.0,422000.0,-4471.28
536423,99.0,7651000.0,423000.0,-4380.74
536424,99.0,7651000.0,424000.0,-4294.99
536425,99.0,7651000.0,425000.0,-4271.85
536426,99.0,7651000.0,426000.0,-4258.9
536427,99.0,7651000.0,427000.0,-4286.32
536428,99.0,7651000.0,428000.0,-4439.3
536429,99.0,7651000.0,429000.0,-4656.34
536430,99.0,7651000.0,430000.0,-4764.68
536431,99.0,7651000.0,431000.0,-4661.02
536432,99.0,7651000.0,432000.0,-4429.31
536433,99.0,7651000.0,433000.0,-4238.02
536434,99.0,7651000.0,434000.0,-4205.45
536435,99.0,7651000.0,435000.0,-4385.68
536436,99.0,7651000.0,436000.0,-4688.98
536437,99.0,7651000.0,437000.0,-4941.37
536438,99.0,7651000.0,438000.0,-5084.54
536439,99.0,7651000.0,439000.0,-5105.39
536440,99.0,7651000.0,440000.0,-4894.43
536441,99.0,7651000.0,441000.0,-4507.84
536442,99.0,7651000.0,442000.0,-4294.05
536443,99.0,7651000.0,443000.0,-4403.03
536444,99.0,7651000.0,444000.0,-4630.0
536445,99.0,7651000.0,445000.0,-4802.05
536446,99.0,7651000.0,446000.0,-4897.26
536447,99.0,7651000.0,447000.0,-4943.41
536448,99.0,7651000.0,448000.0,-4963.7
536449,99.0,7651000.0,449000.0,-4971.89
536450,99.0,7651000.0,450000.0,-5023.85
536451,99.0,7651000.0,451000.0,-5156.66
536452,99.0,7651000.0,452000.0,-5267.92
536453,99.0,7651000.0,453000.0,-5234.15
536454,99.0,7651000.0,454000.0,-5107.6
536455,99.0,7651000.0,455000.0,-5027.56
536456,99.0,7651000.0,456000.0,-5053.58
536457,99.0,7651000.0,457000.0,-5167.31
536458,99.0,7651000.0,458000.0,-5323.33
536459,99.0,7651000.0,459000.0,-5450.74
536460,99.0,7651000.0,460000.0,-5487.89
536461,99.0,7651000.0,461000.0,-5467.26
536462,99.0,7651000.0,462000.0,-5467.28
536463,99.0,7651000.0,463000.0,-5462.26
536464,99.0,7651000.0,464000.0,-5341.61
536465,99.0,7651000.0,465000.0,-4886.25
536466,99.0,7651000.0,466000.0,-3949.18
536467,99.0,7651000.0,467000.0,-2972.02
536468,99.0,7651000.0,468000.0,-2464.8
536469,99.0,7651000.0,469000.0,-2289.38
536470,99.0,7651000.0,470000.0,-2163.87
536471,99.0,7651000.0,471000.0,-2075.26
536472,99.0,7651000.0,472000.0,-2121.23
536473,99.0,7651000.0,473000.0,-2351.1
536474,99.0,7651000.0,474000.0,-2718.26
536475,99.0,7651000.0,475000.0,-3153.46
536476,99.0,7651000.0,476000.0,-3571.08
536477,99.0,7651000.0,477000.0,-3833.41
536478,99.0,7651000.0,478000.0,-3880.81
536479,99.0,7651000.0,479000.0,-3788.37
536480,99.0,7651000.0,480000.0,-3658.68
536481,99.0,7651000.0,481000.0,-3591.81
536482,99.0,7651000.0,482000.0,-3588.78
536483,99.0,7651000.0,483000.0,-3601.44
536484,99.0,7651000.0,484000.0,-3768.48
536485,99.0,7651000.0,485000.0,-4301.31
536486,99.0,7651000.0,486000.0,-5096.72
536487,99.0,7651000.0,487000.0,-5786.11
536488,99.0,7651000.0,488000.0,-6295.31
536489,99.0,7651000.0,489000.0,-6798.93
536490,99.0,7651000.0,490000.0,-7270.28
536491,99.0,7651000.0,491000.0,-7541.53
536492,99.0,7651000.0,492000.0,-7494.04
536493,99.0,7651000.0,493000.0,-7306.46
536494,99.0,7651000.0,494000.0,-7218.63
536495,99.0,7651000.0,495000.0,-6885.25
536496,99.0,7651000.0,496000.0,-5719.09
536497,99.0,7651000.0,497000.0,-4401.28
536498,99.0,7651000.0,498000.0,-4007.59
536499,99.0,7651000.0,499000.0,-4188.35
536500,99.0,7651000.0,500000.0,-4685.84
536501,99.0,7651000.0,501000.0,-5457.2
536502,99.0,7651000.0,502000.0,-5868.38
536503,99.0,7651000.0,503000.0,-5644.91
536504,99.0,7651000.0,504000.0,-4953.1
536505,99.0,7651000.0,505000.0,-4110.45
536506,99.0,7651000.0,506000.0,-3549.16
536507,99.0,7651000.0,507000.0,-3529.63
536508,99.0,7651000.0,508000.0,-3861.39
536509,99.0,7651000.0,509000.0,-4179.4
536510,99.0,7651000.0,510000.0,-4365.0
536511,99.0,7651000.0,511000.0,-4449.82
536512,99.0,7651000.0,512000.0,-4430.73
536513,99.0,7651000.0,513000.0,-4297.35
536514,99.0,7651000.0,514000.0,-3963.47
536515,99.0,7651000.0,515000.0,-3727.84
536516,99.0,7651000.0,516000.0,-4549.29
536517,99.0,7651000.0,517000.0,-6094.99
536518,99.0,7651000.0,518000.0,-5959.95
536519,99.0,7651000.0,519000.0,-4428.37
536520,99.0,7651000.0,520000.0,-4838.41
536521,99.0,7651000.0,521000.0,-6713.81
536522,99.0,7651000.0,522000.0,-7364.6
536523,99.0,7651000.0,523000.0,-7160.15
536524,99.0,7651000.0,524000.0,-7279.29
536525,99.0,7651000.0,525000.0,-7533.71
536526,99.0,7651000.0,526000.0,-7387.14
536527,99.0,7651000.0,527000.0,-6927.75
536528,99.0,7651000.0,528000.0,-6642.65
536529,99.0,7651000.0,529000.0,-6588.01
536530,99.0,7651000.0,530000.0,-6685.08
536531,99.0,7651000.0,531000.0,-6976.14
536532,99.0,7651000.0,532000.0,-7196.29
536533,99.0,7651000.0,533000.0,-7153.38
536534,99.0,7651000.0,534000.0,-6979.77
536535,99.0,7651000.0,535000.0,-6341.54
536536,99.0,7651000.0,536000.0,-4863.06
536537,99.0,7651000.0,537000.0,-3595.38
536538,99.0,7651000.0,538000.0,-3481.12
536539,99.0,7651000.0,539000.0,-3768.31
536540,99.0,7651000.0,540000.0,-3789.58
536541,99.0,7651000.0,541000.0,-3677.64
536542,99.0,7651000.0,542000.0,-3572.69
536543,99.0,7651000.0,543000.0,-3496.69
536544,99.0,7651000.0,544000.0,-3417.69
536545,99.0,7651000.0,545000.0,-3261.86
536546,99.0,7651000.0,546000.0,-3029.38
536547,99.0,7651000.0,547000.0,-2865.76
536548,99.0,7651000.0,548000.0,-2845.22
536549,99.0,7651000.0,549000.0,-2902.66
536550,99.0,7651000.0,550000.0,-3004.5
536551,99.0,7651000.0,551000.0,-3645.18
536552,99.0,7651000.0,552000.0,-5048.09
536553,99.0,7651000.0,553000.0,-6207.88
