,time_d,northing_d,easting_d,estrutural
348660,95.5,7651000.0,400000.0,-3436.93
348661,95.5,7651000.0,401000.0,-3492.14
348662,95.5,7651000.0,402000.0,-3603.98
348663,95.5,7651000.0,403000.0,-3704.09
348664,95.5,7651000.0,404000.0,-3814.57
348665,95.5,7651000.0,405000.0,-3989.68
348666,95.5,7651000.0,406000.0,-4204.01
348667,95.5,7651000.0,407000.0,-4361.39
348668,95.5,7651000.0,408000.0,-4405.54
348669,95.5,7651000.0,409000.0,-4401.06
348670,95.5,7651000.0,410000.0,-4404.5
348671,95.5,7651000.0,411000.0,-4385.39
348672,95.5,7651000.0,412000.0,-4332.04
348673,95.5,7651000.0,413000.0,-4226.86
348674,95.5,7651000.0,414000.0,-4061.03
348675,95.5,7651000.0,415000.0,-3939.15
348676,95.5,7651000.0,416000.0,-3961.41
348677,95.5,7651000.0,417000.0,-4066.39
348678,95.5,7651000.0,418000.0,-4153.69
348679,95.5,7651000.0,419000.0,-4224.72
348680,95.5,7651000.0,420000.0,-4300.08
348681,95.5,7651000.0,421000.0,-4358.47
348682,95.5,7651000.0,422000.0,-4358.79
348683,95.5,7651000.0,423000.0,-4282.85
348684,95.5,7651000.0,424000.0,-4196.46
348685,95.5,7651000.0,425000.0,-4155.7
348686,95.5,7651000.0,426000.0,-4137.4
348687,95.5,7651000.0,427000.0,-4176.95
348688,95.5,7651000.0,428000.0,-4339.3
348689,95.5,7651000.0,429000.0,-4562.31
348690,95.5,7651000.0,430000.0,-4689.17
348691,95.5,7651000.0,431000.0,-4612.48
348692,95.5,7651000.0,432000.0,-4396.55
348693,95.5,7651000.0,433000.0,-4208.57
348694,95.5,7651000.0,434000.0,-4179.53
348695,95.5,7651000.0,435000.0,-4364.16
348696,95.5,7651000.0,436000.0,-4664.94
348697,95.5,7651000.0,437000.0,-4911.1
348698,95.5,7651000.0,438000.0,-5050.67
348699,95.5,7651000.0,439000.0,-5070.23
348700,95.5,7651000.0,440000.0,-4854.52
348701,95.5,7651000.0,441000.0,-4466.24
348702,95.5,7651000.0,442000.0,-4263.46
348703,95.5,7651000.0,443000.0,-4372.96
348704,95.5,7651000.0,444000.0,-4581.09
348705,95.5,7651000.0,445000.0,-4737.78
348706,95.5,7651000.0,446000.0,-4825.26
348707,95.5,7651000.0,447000.0,-4863.81
348708,95.5,7651000.0,448000.0,-4880.59
348709,95.5,7651000.0,449000.0,-4898.93
348710,95.5,7651000.0,450000.0,-4970.81
348711,95.5,7651000.0,451000.0,-5118.14
348712,95.5,7651000.0,452000.0,-5237.71
348713,95.5,7651000.0,453000.0,-5212.75
348714,95.5,7651000.0,454000.0,-5091.7
348715,95.5,7651000.0,455000.0,-5012.59
348716,95.5,7651000.0,456000.0,-5038.73
348717,95.5,7651000.0,457000.0,-5152.53
348718,95.5,7651000.0,458000.0,-5308.59
348719,95.5,7651000.0,459000.0,-5436.03
348720,95.5,7651000.0,460000.0,-5473.21
