,time_d,northing_d,easting_d,estrutural
107280,91.0,7651000.0,400000.0,-3367.6
107281,91.0,7651000.0,401000.0,-3430.78
107282,91.0,7651000.0,402000.0,-3561.15
107283,91.0,7651000.0,403000.0,-3679.69
107284,91.0,7651000.0,404000.0,-3798.19
107285,91.0,7651000.0,405000.0,-3973.27
107286,91.0,7651000.0,406000.0,-4186.58
107287,91.0,7651000.0,407000.0,-4343.76
107288,91.0,7651000.0,408000.0,-4386.86
107289,91.0,7651000.0,409000.0,-4379.06
107290,91.0,7651000.0,410000.0,-4379.02
107291,91.0,7651000.0,411000.0,-4354.23
107292,91.0,7651000.0,412000.0,-4290.88
107293,91.0,7651000.0,413000.0,-4169.99
107294,91.0,7651000.0,414000.0,-3982.03
107295,91.0,7651000.0,415000.0,-3837.59
107296,91.0,7651000.0,416000.0,-3835.04
107297,91.0,7651000.0,417000.0,-3913.67
107298,91.0,7651000.0,418000.0,-3990.08
107299,91.0,7651000.0,419000.0,-4063.82
107300,91.0,7651000.0,420000.0,-4140.85
107301,91.0,7651000.0,421000.0,-4201.69
107302,91.0,7651000.0,422000.0,-4214.16
107303,91.0,7651000.0,423000.0,-4157.0
107304,91.0,7651000.0,424000.0,-4069.78
107305,91.0,7651000.0,425000.0,-4006.36
107306,91.0,7651000.0,426000.0,-3981.18
107307,91.0,7651000.0,427000.0,-4036.33
107308,91.0,7651000.0,428000.0,-4210.74
107309,91.0,7651000.0,429000.0,-4441.42
107310,91.0,7651000.0,430000.0,-4592.08
107311,91.0,7651000.0,431000.0,-4550.07
107312,91.0,7651000.0,432000.0,-4354.44
107313,91.0,7651000.0,433000.0,-4170.7
107314,91.0,7651000.0,434000.0,-4146.2
107315,91.0,7651000.0,435000.0,-4336.48
107316,91.0,7651000.0,436000.0,-4634.04
107317,91.0,7651000.0,437000.0,-4872.18
107318,91.0,7651000.0,438000.0,-5007.13
107319,91.0,7651000.0,439000.0,-5025.03
107320,91.0,7651000.0,440000.0,-4803.19
107321,91.0,7651000.0,441000.0,-4412.75
107322,91.0,7651000.0,442000.0,-4224.13
107323,91.0,7651000.0,443000.0,-4334.3
107324,91.0,7651000.0,444000.0,-4518.21
107325,91.0,7651000.0,445000.0,-4655.15
107326,91.0,7651000.0,446000.0,-4732.68
107327,91.0,7651000.0,447000.0,-4761.47
107328,91.0,7651000.0,448000.0,-4773.72
107329,91.0,7651000.0,449000.0,-4805.13
107330,91.0,7651000.0,450000.0,-4902.62
107331,91.0,7651000.0,451000.0,-5068.61
107332,91.0,7651000.0,452000.0,-5198.86
107333,91.0,7651000.0,453000.0,-5185.23
107334,91.0,7651000.0,454000.0,-5071.24
107335,91.0,7651000.0,455000.0,-4993.35
107336,91.0,7651000.0,456000.0,-5019.65
107337,91.0,7651000.0,457000.0,-5133.52
107338,91.0,7651000.0,458000.0,-5289.63
107339,91.0,7651000.0,459000.0,-5417.11
107340,91.0,7651000.0,460000.0,-5454.34
107341,91.0,7651000.0,461000.0,-5433.79
107342,91.0,7651000.0,462000.0,-5433.89
107343,91.0,7651000.0,463000.0,-5428.95
107344,91.0,7651000.0,464000.0,-5308.4
107345,91.0,7651000.0,465000.0,-4853.14
107346,91.0,7651000.0,466000.0,-3916.17
107347,91.0,7651000.0,467000.0,-2939.12
107348,91.0,7651000.0,468000.0,-2432.02
107349,91.0,7651000.0,469000.0,-2256.72
107350,91.0,7651000.0,470000.0,-2131.34
107351,91.0,7651000.0,471000.0,-2042.86
107352,91.0,7651000.0,472000.0,-2088.96
107353,91.0,7651000.0,473000.0,-2318.96
107354,91.0,7651000.0,474000.0,-2686.27
107355,91.0,7651000.0,475000.0,-3121.61
107356,91.0,7651000.0,476000.0,-3539.37
107357,91.0,7651000.0,477000.0,-3801.85
107358,91.0,7651000.0,478000.0,-3849.38
107359,91.0,7651000.0,479000.0,-3757.1
107360,91.0,7651000.0,480000.0,-3627.55
107361,91.0,7651000.0,481000.0,-3560.83
107362,91.0,7651000.0,482000.0,-3557.96
107363,91.0,7651000.0,483000.0,-3570.77
107364,91.0,7651000.0,484000.0,-3737.96
107365,91.0,7651000.0,485000.0,-4270.93
107366,91.0,7651000.0,486000.0,-5066.48
107367,91.0,7651000.0,487000.0,-5755.96
107368,91.0,7651000.0,488000.0,-6265.18
107369,91.0,7651000.0,489000.0,-6768.66
107370,91.0,7651000.0,490000.0,-7239.29
107371,91.0,7651000.0,491000.0,-7507.39
107372,91.0,7651000.0,492000.0,-7425.06
107373,91.0,7651000.0,493000.0,-7132.25
107374,91.0,7651000.0,494000.0,-6901.63
107375,91.0,7651000.0,495000.0,-6498.14
107376,91.0,7651000.0,496000.0,-5430.37
107377,91.0,7651000.0,497000.0,-4272.68
107378,91.0,7651000.0,498000.0,-3897.93
107379,91.0,7651000.0,499000.0,-4046.92
107380,91.0,7651000.0,500000.0,-4601.64
107381,91.0,7651000.0,501000.0,-5420.08
107382,91.0,7651000.0,502000.0,-5832.23
107383,91.0,7651000.0,503000.0,-5612.97
107384,91.0,7651000.0,504000.0,-4925.19
107385,91.0,7651000.0,505000.0,-4082.86
107386,91.0,7651000.0,506000.0,-3521.73
107387,91.0,7651000.0,507000.0,-3502.33
107388,91.0,7651000.0,508000.0,-3834.2
107389,91.0,7651000.0,509000.0,-4152.32
107390,91.0,7651000.0,510000.0,-4338.02
107391,91.0,7651000.0,511000.0,-4422.91
107392,91.0,7651000.0,512000.0,-4403.86
107393,91.0,7651000.0,513000.0,-4270.44
107394,91.0,7651000.0,514000.0,-3936.24
107395,91.0,7651000.0,515000.0,-3698.98
107396,91.0,7651000.0,516000.0,-4493.84
107397,91.0,7651000.0,517000.0,-6014.36
107398,91.0,7651000.0,518000.0,-5904.45
107399,91.0,7651000.0,519000.0,-4398.94
