,time_d,northing_d,easting_d,estrutural
268200,94.0,7651000.0,400000.0,-3413.82
268201,94.0,7651000.0,401000.0,-3471.69
268202,94.0,7651000.0,402000.0,-3589.71
268203,94.0,7651000.0,403000.0,-3695.95
268204,94.0,7651000.0,404000.0,-3809.11
268205,94.0,7651000.0,405000.0,-3984.21
268206,94.0,7651000.0,406000.0,-4198.2
268207,94.0,7651000.0,407000.0,-4355.51
268208,94.0,7651000.0,408000.0,-4399.32
268209,94.0,7651000.0,409000.0,-4393.72
268210,94.0,7651000.0,410000.0,-4396.01
268211,94.0,7651000.0,411000.0,-4375.0
268212,94.0,7651000.0,412000.0,-4318.32
268213,94.0,7651000.0,413000.0,-4207.9
268214,94.0,7651000.0,414000.0,-4034.69
268215,94.0,7651000.0,415000.0,-3905.3
268216,94.0,7651000.0,416000.0,-3919.29
268217,94.0,7651000.0,417000.0,-4015.49
268218,94.0,7651000.0,418000.0,-4099.16
268219,94.0,7651000.0,419000.0,-4171.09
268220,94.0,7651000.0,420000.0,-4247.0
268221,94.0,7651000.0,421000.0,-4306.21
268222,94.0,7651000.0,422000.0,-4310.58
268223,94.0,7651000.0,423000.0,-4240.9
268224,94.0,7651000.0,424000.0,-4154.23
268225,94.0,7651000.0,425000.0,-4105.92
268226,94.0,7651000.0,426000.0,-4085.32
268227,94.0,7651000.0,427000.0,-4130.08
268228,94.0,7651000.0,428000.0,-4296.45
268229,94.0,7651000.0,429000.0,-4522.01
268230,94.0,7651000.0,430000.0,-4656.81
268231,94.0,7651000.0,431000.0,-4591.68
268232,94.0,7651000.0,432000.0,-4382.51
268233,94.0,7651000.0,433000.0,-4195.95
268234,94.0,7651000.0,434000.0,-4168.42
268235,94.0,7651000.0,435000.0,-4354.93
268236,94.0,7651000.0,436000.0,-4654.64
268237,94.0,7651000.0,437000.0,-4898.13
268238,94.0,7651000.0,438000.0,-5036.16
268239,94.0,7651000.0,439000.0,-5055.16
268240,94.0,7651000.0,440000.0,-4837.41
268241,94.0,7651000.0,441000.0,-4448.41
268242,94.0,7651000.0,442000.0,-4250.35
268243,94.0,7651000.0,443000.0,-4360.07
268244,94.0,7651000.0,444000.0,-4560.13
268245,94.0,7651000.0,445000.0,-4710.24
268246,94.0,7651000.0,446000.0,-4794.4
268247,94.0,7651000.0,447000.0,-4829.7
268248,94.0,7651000.0,448000.0,-4844.96
268249,94.0,7651000.0,449000.0,-4867.66
268250,94.0,7651000.0,450000.0,-4948.08
268251,94.0,7651000.0,451000.0,-5101.63
268252,94.0,7651000.0,452000.0,-5224.76
268253,94.0,7651000.0,453000.0,-5203.58
268254,94.0,7651000.0,454000.0,-5084.88
268255,94.0,7651000.0,455000.0,-5006.18
268256,94.0,7651000.0,456000.0,-5032.37
268257,94.0,7651000.0,457000.0,-5146.19
268258,94.0,7651000.0,458000.0,-5302.27
268259,94.0,7651000.0,459000.0,-5429.73
268260,94.0,7651000.0,460000.0,-5466.92
268261,94.0,7651000.0,461000.0,-5446.34
268262,94.0,7651000.0,462000.0,-5446.41
268263,94.0,7651000.0,463000.0,-5441.44
268264,94.0,7651000.0,464000.0,-5320.86
268265,94.0,7651000.0,465000.0,-4865.56
268266,94.0,7651000.0,466000.0,-3928.55
268267,94.0,7651000.0,467000.0,-2951.46
268268,94.0,7651000.0,468000.0,-2444.31
268269,94.0,7651000.0,469000.0,-2268.96
268270,94.0,7651000.0,470000.0,-2143.54
268271,94.0,7651000.0,471000.0,-2055.01
268272,94.0,7651000.0,472000.0,-2101.06
268273,94.0,7651000.0,473000.0,-2331.01
268274,94.0,7651000.0,474000.0,-2698.26
268275,94.0,7651000.0,475000.0,-3133.55
268276,94.0,7651000.0,476000.0,-3551.26
268277,94.0,7651000.0,477000.0,-3813.68
268278,94.0,7651000.0,478000.0,-3861.17
268279,94.0,7651000.0,479000.0,-3768.83
268280,94.0,7651000.0,480000.0,-3639.23
268281,94.0,7651000.0,481000.0,-3572.45
268282,94.0,7651000.0,482000.0,-3569.52
268283,94.0,7651000.0,483000.0,-3582.27
268284,94.0,7651000.0,484000.0,-3749.4
268285,94.0,7651000.0,485000.0,-4282.32
268286,94.0,7651000.0,486000.0,-5077.82
268287,94.0,7651000.0,487000.0,-5767.26
268288,94.0,7651000.0,488000.0,-6276.48
268289,94.0,7651000.0,489000.0,-6780.01
268290,94.0,7651000.0,490000.0,-7250.92
268291,94.0,7651000.0,491000.0,-7520.19
268292,94.0,7651000.0,492000.0,-7450.93
268293,94.0,7651000.0,493000.0,-7197.58
268294,94.0,7651000.0,494000.0,-7020.51
268295,94.0,7651000.0,495000.0,-6643.31
268296,94.0,7651000.0,496000.0,-5538.64
268297,94.0,7651000.0,497000.0,-4320.9
268298,94.0,7651000.0,498000.0,-3939.05
268299,94.0,7651000.0,499000.0,-4099.96
268300,94.0,7651000.0,500000.0,-4633.22
268301,94.0,7651000.0,501000.0,-5434.0
268302,94.0,7651000.0,502000.0,-5845.78
268303,94.0,7651000.0,503000.0,-5624.95
268304,94.0,7651000.0,504000.0,-4935.66
268305,94.0,7651000.0,505000.0,-4093.2
268306,94.0,7651000.0,506000.0,-3532.01
268307,94.0,7651000.0,507000.0,-3512.56
268308,94.0,7651000.0,508000.0,-3844.4
268309,94.0,7651000.0,509000.0,-4162.48
268310,94.0,7651000.0,510000.0,-4348.14
268311,94.0,7651000.0,511000.0,-4433.0
268312,94.0,7651000.0,512000.0,-4413.94
268313,94.0,7651000.0,513000.0,-4280.53
268314,94.0,7651000.0,514000.0,-3946.45
268315,94.0,7651000.0,515000.0,-3709.8
268316,94.0,7651000.0,516000.0,-4514.63
268317,94.0,7651000.0,517000.0,-6044.59
268318,94.0,7651000.0,518000.0,-5925.26
268319,94.0,7651000.0,519000.0,-4409.98
268320,94.0,7651000.0,520000.0,-4820.18
268321,94.0,7651000.0,521000.0,-6688.08
268322,94.0,7651000.0,522000.0,-7319.79
268323,94.0,7651000.0,523000.0,-7097.05
268324,94.0,7651000.0,524000.0,-7193.47
268325,94.0,7651000.0,525000.0,-7396.13
268326,94.0,7651000.0,526000.0,-7199.16
268327,94.0,7651000.0,527000.0,-6738.59
268328,94.0,7651000.0,528000.0,-6450.44
268329,94.0,7651000.0,529000.0,-6331.4
268330,94.0,7651000.0,530000.0,-6394.56
268331,94.0,7651000.0,531000.0,-6773.63
268332,94.0,7651000.0,532000.0,-7114.39
268333,94.0,7651000.0,533000.0,-7122.57
268334,94.0,7651000.0,534000.0,-6904.0
268335,94.0,7651000.0,535000.0,-6214.93
268336,94.0,7651000.0,536000.0,-4785.89
268337,94.0,7651000.0,537000.0,-3572.17
268338,94.0,7651000.0,538000.0,-3462.63
268339,94.0,7651000.0,539000.0,-3751.42
268340,94.0,7651000.0,540000.0,-3773.45
268341,94.0,7651000.0,541000.0,-3661.91
268342,94.0,7651000.0,542000.0,-3557.2
268343,94.0,7651000.0,543000.0,-3481.34
268344,94.0,7651000.0,544000.0,-3402.42
268345,94.0,7651000.0,545000.0,-3246.62
268346,94.0,7651000.0,546000.0,-3014.12
268347,94.0,7651000.0,547000.0,-2850.39
268348,94.0,7651000.0,548000.0,-2829.56
268349,94.0,7651000.0,549000.0,-2886.16
268350,94.0,7651000.0,550000.0,-2983.61
268351,94.0,7651000.0,551000.0,-3569.58
268352,94.0,7651000.0,552000.0,-4839.57
268353,94.0,7651000.0,553000.0,-5885.18
268354,94.0,7651000.0,554000.0,-6270.46
268355,94.0,7651000.0,555000.0,-6435.67
268356,94.0,7651000.0,556000.0,-6590.52
268357,94.0,7651000.0,557000.0,-6746.07
268358,94.0,7651000.0,558000.0,-6897.39
268359,94.0,7651000.0,559000.0,-6990.29
268360,94.0,7651000.0,560000.0,-7003.3
268361,94.0,7651000.0,561000.0,-6976.78
268362,94.0,7651000.0,562000.0,-6940.3
268363,94.0,7651000.0,563000.0,-6891.47
268364,94.0,7651000.0,564000.0,-6820.85
268365,94.0,7651000.0,565000.0,-6730.68
268366,94.0,7651000.0,566000.0,-6638.18
268367,94.0,7651000.0,567000.0,-6563.07
268368,94.0,7651000.0,568000.0,-6517.38
268369,94.0,7651000.0,569000.0,-6501.11
268370,94.0,7651000.0,570000.0,-6504.8
268371,94.0,7651000.0,571000.0,-6512.46
268372,94.0,7651000.0,572000.0,-6506.41
268373,94.0,7651000.0,573000.0,-6472.06
268374,94.0,7651000.0,574000.0,-6388.39
268375,94.0,7651000.0,575000.0,-6285.1
268376,94.0,7651000.0,576000.0,-6225.4
268377,94.0,7651000.0,577000.0,-6191.36
268378,94.0,7651000.0,578000.0,-6145.66
268379,94.0,7651000.0,579000.0,-6257.15
268380,94.0,7652000.0,400000.0,-3390.73
268381,94.0,7652000.0,401000.0,-3447.42
268382,94.0,7652000.0,402000.0,-3561.9
268383,94.0,7652000.0,403000.0,-3668.07
268384,94.0,7652000.0,404000.0,-3779.88
268385,94.0,7652000.0,405000.0,-3942.0
268386,94.0,7652000.0,406000.0,-4142.14
268387,94.0,7652000.0,407000.0,-4299.83
268388,94.0,7652000.0,408000.0,-4354.91
268389,94.0,7652000.0,409000.0,-4373.83
268390,94.0,7652000.0,410000.0,-4409.41
268391,94.0,7652000.0,411000.0,-4405.34
268392,94.0,7652000.0,412000.0,-4354.64
268393,94.0,7652000.0,413000.0,-4255.03
268394,94.0,7652000.0,414000.0,-4093.43
268395,94.0,7652000.0,415000.0,-3979.96
268396,94.0,7652000.0,416000.0,-4005.53
268397,94.0,7652000.0,417000.0,-4084.03
268398,94.0,7652000.0,418000.0,-4128.75
268399,94.0,7652000.0,419000.0,-4169.4
268400,94.0,7652000.0,420000.0,-4229.92
268401,94.0,7652000.0,421000.0,-4277.49
268402,94.0,7652000.0,422000.0,-4261.09
268403,94.0,7652000.0,423000.0,-4166.78
268404,94.0,7652000.0,424000.0,-4079.05
268405,94.0,7652000.0,425000.0,-4066.17
268406,94.0,7652000.0,426000.0,-4090.96
268407,94.0,7652000.0,427000.0,-4154.76
268408,94.0,7652000.0,428000.0,-4290.11
268409,94.0,7652000.0,429000.0,-4439.42
268410,94.0,7652000.0,430000.0,-4456.27
268411,94.0,7652000.0,431000.0,-4251.62
268412,94.0,7652000.0,432000.0,-4005.23
268413,94.0,7652000.0,433000.0,-3977.87
268414,94.0,7652000.0,434000.0,-4177.86
268415,94.0,7652000.0,435000.0,-4470.26
268416,94.0,7652000.0,436000.0,-4750.31
268417,94.0,7652000.0,437000.0,-4952.68
