X,Y,Z,azimuth,dip,polarity,formation
15007,22416,-1668,0,0,1,sea_floor
15007,22416,-1842,0,0,1,h1
15007,22416,-2184,0,0,1,h2
15007,22416,-2368,0,0,1,h3
15007,22416,-2574,0,0,1,h4
22010,18962,-1971,0,0,1,sea_floor
22010,18962,-2075,0,0,1,h1
22010,18962,-2437,0,0,1,h2
22010,18962,-2681,0,0,1,h3
22010,18962,-2837,0,0,1,h4
30007,15048,-2133,0,0,1,sea_floor
30007,15048,-2321,0,0,1,h1
30007,15048,-2682,0,0,1,h2
30007,15048,-2840,0,0,1,h3
30007,15048,-2950,0,0,1,h4
