,X,Y,Z,X_c,Y_c,Z_c,G_x,G_y,G_z,dip,azimuth,polarity,formation,series,id,order_series,smooth
2232,402500.0,7652500.0,-1503.0,0.2501,0.2858142857142857,0.5107542857142857,0.012862922709271552,0.0014238807476681184,0.9999162553849156,0.7415135756079796,83.68327410104281,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2233,407500.0,7652500.0,-1574.0,0.2643857142857143,0.2858142857142857,0.5105514285714285,0.012805442949871104,0.0002830936581555534,0.9999179668797028,0.7338971729167512,88.73355180037048,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2234,412500.0,7652500.0,-1645.0,0.27867142857142857,0.2858142857142857,0.5103485714285714,0.013527328106162875,-0.0008999172868936234,0.9999080965484702,0.776795797637902,93.80604346631478,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2235,417500.0,7652500.0,-1720.0,0.2929571428571428,0.2858142857142857,0.5101342857142857,0.013698676147802444,-0.002366437972004802,0.9999033684527331,0.7965271697357577,99.8010792747549,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2236,422500.0,7652500.0,-1786.0,0.30724285714285715,0.2858142857142857,0.5099457142857142,0.014041400831388814,-0.003199668144690839,0.999896295215887,0.8251649631826696,102.83701226473148,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2237,427500.0,7652500.0,-1860.0,0.3215285714285714,0.2858142857142857,0.5097342857142857,0.013922569354920157,-0.00450365309793451,0.9998929338540857,0.8384315067393138,107.92528373677636,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2238,432500.0,7652500.0,-1933.0,0.33581428571428573,0.2858142857142857,0.5095257142857142,0.0137067835185635,-0.005393023890435238,0.9998915138048191,0.8439734711217654,111.47748246402116,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2239,437500.0,7652500.0,-2015.0,0.35009999999999997,0.2858142857142857,0.5092914285714285,0.012623540985551582,-0.0064801745890633,0.9998993217070815,0.8130349134805599,117.17326522300675,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2240,442500.0,7652500.0,-2075.0,0.3643857142857143,0.2858142857142857,0.50912,0.010864460788863854,-0.007571516476690048,0.9999123139705853,0.7587627575162388,124.8729023254518,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2241,447500.0,7652500.0,-2112.0,0.37867142857142855,0.2858142857142857,0.5090142857142858,0.00912040658380629,-0.007646826754916643,0.9999291696036907,0.6819460679159167,129.9774935969604,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2242,452500.0,7652500.0,-2156.0,0.39295714285714284,0.2858142857142857,0.5088885714285715,0.007656052804369789,-0.005451638896640022,0.9999558312689604,0.538513617531105,125.45349457287735,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2243,457500.0,7652500.0,-2194.0,0.40724285714285713,0.2858142857142857,0.50878,0.004852570227641236,-0.0013184043839741101,0.9999873571061118,0.2881119914013843,105.19989260505638,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2244,462500.0,7652500.0,-2218.0,0.4215285714285714,0.2858142857142857,0.5087114285714286,-0.00023684135381052705,0.0025078867797936923,0.9999968272000033,0.14433082473544637,354.60506648731075,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2245,467500.0,7652500.0,-2180.0,0.4358142857142857,0.2858142857142857,0.5088199999999999,-7.518796863636428e-05,0.00016917292943181963,0.9999999828636446,0.010607104848549228,336.0375110254218,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2246,472500.0,7652500.0,-2147.0,0.4501,0.2858142857142857,0.5089142857142857,0.0047019427778406,-0.0066235577025143,0.9999670095645532,0.465406932616319,144.62975265512313,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2247,477500.0,7652500.0,-2258.0,0.4643857142857143,0.2858142857142857,0.5085971428571429,0.011807245069710067,-0.00585588232078776,0.9999131450311616,0.755158487726915,116.37942045848628,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2248,482500.0,7652500.0,-2383.0,0.4786714285714286,0.2858142857142857,0.50824,0.01346643481662152,0.0013976162530202885,0.9999083467009058,0.7757378790368491,84.07476120317924,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2249,487500.0,7652500.0,-2418.0,0.49295714285714287,0.2858142857142857,0.50814,0.0055157013328508975,0.0012394538777541866,0.9999840202687699,0.3239089466689943,77.3352286140656,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2250,492500.0,7652500.0,-2418.0,0.5072428571428571,0.2858142857142857,0.50814,0.0035571057370829937,-0.002866636751973176,0.9999895646418054,0.26175301231139986,128.8650014431389,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2251,497500.0,7652500.0,-2422.0,0.5215285714285715,0.2858142857142857,0.5081285714285714,0.005626936031437011,-0.0038890067641111636,0.9999766063350115,0.3919111414666613,124.64994450603562,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2252,502500.0,7652500.0,-2513.0,0.5358142857142857,0.2858142857142857,0.5078685714285714,0.004326272759452302,-0.0010841997426364648,0.999990053888002,0.2555433965121008,104.0690401326405,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2253,507500.0,7652500.0,-2528.0,0.5501,0.2858142857142857,0.5078257142857143,0.0048427341602197945,-0.00522843865085677,0.9999746053551198,0.4083284322984946,137.19323457637554,1.0,top_formation,Strat_Series,1.0,1.0,0.01
2254,512500.0,7652500.0,-2515.0,0.5643857142857143,0.2858142857142857,0.5078628571428572,0.009544321086320655,-0.008647778912595779,0.99991705748771,0.7379538875894682,132.17863483938598,1.0,top_formation,Strat_Series,1.0,1.0,0.01
