,X,Y,Z,X_c,Y_c,Z_c,G_x,G_y,G_z,dip,azimuth,polarity,formation,series,id,order_series,smooth
1111,444066.307,7795578.63,-4469.07,0.40315336261606316,0.5564858060291953,0.4999257844524161,0.019747316742620837,0.05422429796845338,0.9983334958776525,3.3082716067837397,20.010529873981582,1.0,TURONIANO,Default series,1.0,1.0,0.01
1112,445003.848,7795578.68,-4645.88,0.4140133505613669,0.556486385203221,0.497877709255055,0.004623451365969596,0.04860143851341498,0.9988075509686003,2.798341469228573,5.434190172975609,1.0,TURONIANO,Default series,1.0,1.0,0.01
1113,446003.893,7795578.733,-4490.98,0.42559735237543245,0.5564869991276941,0.49967199039340254,0.014579640631096116,0.05553126387686832,0.9983504959738867,3.2913497609573468,14.710894501786573,1.0,TURONIANO,Default series,1.0,1.0,0.01
1114,447003.938,7795578.786,-4518.93,0.43718135418949866,0.5564876130521671,0.4993482321118221,0.011073416723911978,0.05582332727683329,0.9983792543787167,3.262524133356861,11.21985077007356,1.0,TURONIANO,Default series,1.0,1.0,0.01
1115,448003.982,7795578.839,-4594.58,0.44876534442008376,0.5564882269766295,0.4984719418076517,0.043054898837098225,0.04494838777746178,0.9980610793545323,3.568517612560982,43.76740753381288,1.0,TURONIANO,Default series,1.0,1.0,0.01
1116,449004.027,7795578.892,-4653.09,0.46034934623414925,0.5564888409011025,0.49779419236023587,0.029532401701791597,0.05190468598528292,0.9982152777945713,3.4236357778233923,29.638738259676487,1.0,TURONIANO,Default series,1.0,1.0,0.01
1117,450004.072,7795578.945,-4656.95,0.4719333480482148,0.5564894548255757,0.49774948012528414,0.0002076674911458612,0.05198462060074396,0.9986478639116041,2.979866308542683,0.22888322266503516,1.0,TURONIANO,Default series,1.0,1.0,0.01
1118,451004.117,7795578.998,-4655.74,0.483517349862281,0.5564900687500379,0.49776349613675863,-0.01954810025719079,0.03612675643899962,0.9991560084619078,2.354166775763237,331.5822873352987,1.0,TURONIANO,Default series,1.0,1.0,0.01
1119,452004.161,7795579.051,-4585.36,0.4951013400928661,0.556490682674511,0.4985787414983913,-0.02499002039349542,0.014196227132016232,0.9995868976812116,1.6469537309975582,299.5998608318837,1.0,TURONIANO,Default series,1.0,1.0,0.01
1120,453004.206,7795579.104,-4553.24,0.5066853419069317,0.5564912965989841,0.4989508028938963,-0.020305790777982252,-0.005155932159328784,0.9997805215268246,1.2004429872968914,255.7528673676701,1.0,TURONIANO,Default series,1.0,1.0,0.01
1121,454004.251,7795579.158,-4544.61,0.5182693437209972,0.5564919221069288,0.499050768331107,0.002954610167941759,-0.015465301235148938,0.9998760396851509,0.9021597600960964,169.18410703179384,1.0,TURONIANO,Default series,1.0,1.0,0.01
1122,455004.295,7795579.211,-4545.53,0.5298533339515823,0.5564925360314019,0.4990401115289942,0.022868249992012195,-0.012717224624356515,0.9996575990508733,1.4993999873729322,119.07880093086335,1.0,TURONIANO,Default series,1.0,1.0,0.01
1123,456004.34,7795579.264,-4594.9,0.5414373357656486,0.556493149955875,0.49846823509387334,0.04465479683658231,-0.0031069441190718196,0.9989976456517425,2.5655740410748225,93.98005087197993,1.0,TURONIANO,Default series,1.0,1.0,0.01
1124,457004.385,7795579.317,-4655.29,0.5530213375797141,0.5564937638803373,0.4977687087030095,0.054950615476329234,0.011819950375377034,0.9984191097088919,3.2221498006970704,77.86057077600573,1.0,TURONIANO,Default series,1.0,1.0,0.01
1125,458004.429,7795579.37,-4745.77,0.5646053278102992,0.5564943778048104,0.49672063538217226,0.04043365235241123,0.023211035993171855,0.9989125925553087,2.6722257441770325,60.14191698764777,1.0,TURONIANO,Default series,1.0,1.0,0.01
1126,459004.474,7795579.423,-4786.25,0.5761893296243646,0.5564949917292834,0.49625173608920703,-0.006530967261682395,0.026748433948004365,0.999620862001167,1.5777929434662679,346.2789704976746,1.0,TURONIANO,Default series,1.0,1.0,0.01
1127,460004.519,7795579.476,-4756.42,0.5877733314384302,0.5564956056537458,0.49659727131423553,-0.058074994686494144,0.04861686224095901,0.9971277228610221,4.343649833249128,309.93402609292343,1.0,TURONIANO,Default series,1.0,1.0,0.01
1128,433553.358,7795178.064,-3780.17,0.2813768222731985,0.5518458575562276,0.507905644208437,0.04957334232967421,-0.7312939095042221,0.6802585550011816,47.136149251666865,176.121936088741,1.0,TURONIANO,Default series,1.0,1.0,0.01
1129,434003.378,7795178.088,-3814.71,0.2865896201936582,0.5518461355597635,0.5075055507899829,0.04957334232967421,-0.7312939095042221,0.6802585550011816,47.136149251666865,176.121936088741,1.0,TURONIANO,Default series,1.0,1.0,0.01
1130,435003.423,7795178.141,-3871.27,0.2981736220077237,0.5518467494842257,0.5068503891296541,0.04957334232967421,-0.731293909504222,0.6802585550011817,47.13614925166686,176.121936088741,1.0,TURONIANO,Default series,1.0,1.0,0.01
1131,436003.468,7795178.194,-3957.94,0.3097576238217893,0.5518473634086988,0.5058464488697407,0.04957334232967422,-0.731293909504222,0.6802585550011816,47.136149251666865,176.121936088741,1.0,TURONIANO,Default series,1.0,1.0,0.01
1132,437003.512,7795178.247,-3941.68,0.3213416140523744,0.5518479773331719,0.5060347962636047,0.049573342329674225,-0.7312939095042221,0.6802585550011816,47.136149251666865,176.121936088741,1.0,TURONIANO,Default series,1.0,1.0,0.01
1133,438003.557,7795178.3,-4079.23,0.3329256158664399,0.5518485912576342,0.5044414885129287,0.049573342329674225,-0.7312939095042221,0.6802585550011816,47.136149251666865,176.121936088741,1.0,TURONIANO,Default series,1.0,1.0,0.01
