time,X,Y,Z,litho
95.0,400000.0,7651000.0,-3429.23,9.0
95.0,401000.0,7651000.0,-3485.33,9.0
95.0,402000.0,7651000.0,-3599.22,9.0
95.0,403000.0,7651000.0,-3701.37,46.0
95.0,404000.0,7651000.0,-3812.75,46.0
95.0,405000.0,7651000.0,-3987.86,37.0
95.0,406000.0,7651000.0,-4202.07,37.0
95.0,407000.0,7651000.0,-4359.43,16.0
95.0,408000.0,7651000.0,-4403.47,24.0
95.0,409000.0,7651000.0,-4398.61,24.0
95.0,410000.0,7651000.0,-4401.67,25.0
95.0,411000.0,7651000.0,-4381.93,25.0
95.0,412000.0,7651000.0,-4327.46,25.0
95.0,413000.0,7651000.0,-4220.54,25.0
95.0,414000.0,7651000.0,-4052.25,25.0
95.0,415000.0,7651000.0,-3927.87,25.0
95.0,416000.0,7651000.0,-3947.37,25.0
95.0,417000.0,7651000.0,-4049.43,25.0
95.0,418000.0,7651000.0,-4135.51,25.0
95.0,419000.0,7651000.0,-4206.85,25.0
95.0,420000.0,7651000.0,-4282.39,25.0
95.0,421000.0,7651000.0,-4341.05,24.0
95.0,422000.0,7651000.0,-4342.72,25.0
95.0,423000.0,7651000.0,-4268.87,25.0
95.0,424000.0,7651000.0,-4182.38,25.0
95.0,425000.0,7651000.0,-4139.1,24.0
95.0,426000.0,7651000.0,-4120.04,25.0
95.0,427000.0,7651000.0,-4161.32,25.0
95.0,428000.0,7651000.0,-4325.02,25.0
95.0,429000.0,7651000.0,-4548.88,25.0
95.0,430000.0,7651000.0,-4678.38,25.0
95.0,431000.0,7651000.0,-4605.55,25.0
95.0,432000.0,7651000.0,-4391.87,25.0
95.0,433000.0,7651000.0,-4204.36,25.0
95.0,434000.0,7651000.0,-4175.83,25.0
95.0,435000.0,7651000.0,-4361.08,25.0
95.0,436000.0,7651000.0,-4661.51,25.0
95.0,437000.0,7651000.0,-4906.77,25.0
95.0,438000.0,7651000.0,-5045.83,25.0
95.0,439000.0,7651000.0,-5065.21,25.0
95.0,440000.0,7651000.0,-4848.81,25.0
95.0,441000.0,7651000.0,-4460.3,25.0
95.0,442000.0,7651000.0,-4259.09,25.0
95.0,443000.0,7651000.0,-4368.66,25.0
95.0,444000.0,7651000.0,-4574.11,25.0
95.0,445000.0,7651000.0,-4728.6,25.0
95.0,446000.0,7651000.0,-4814.97,25.0
95.0,447000.0,7651000.0,-4852.44,24.0
95.0,448000.0,7651000.0,-4868.71,9.0
95.0,449000.0,7651000.0,-4888.51,9.0
95.0,450000.0,7651000.0,-4963.24,9.0
95.0,451000.0,7651000.0,-5112.64,9.0
95.0,452000.0,7651000.0,-5233.39,9.0
95.0,453000.0,7651000.0,-5209.69,9.0
95.0,454000.0,7651000.0,-5089.42,9.0
95.0,455000.0,7651000.0,-5010.45,9.0
95.0,456000.0,7651000.0,-5036.61,9.0
95.0,457000.0,7651000.0,-5150.42,9.0
95.0,458000.0,7651000.0,-5306.48,9.0
95.0,459000.0,7651000.0,-5433.93,9.0
95.0,460000.0,7651000.0,-5471.11,9.0
95.0,461000.0,7651000.0,-5450.52,9.0
95.0,462000.0,7651000.0,-5450.59,28.0
95.0,463000.0,7651000.0,-5445.61,28.0
95.0,464000.0,7651000.0,-5325.01,28.0
95.0,465000.0,7651000.0,-4869.7,29.0
95.0,466000.0,7651000.0,-3932.68,29.0
95.0,467000.0,7651000.0,-2955.57,29.0
95.0,468000.0,7651000.0,-2448.41,29.0
95.0,469000.0,7651000.0,-2273.05,29.0
95.0,470000.0,7651000.0,-2147.61,37.0
95.0,471000.0,7651000.0,-2059.06,37.0
95.0,472000.0,7651000.0,-2105.09,37.0
95.0,473000.0,7651000.0,-2335.03,37.0
95.0,474000.0,7651000.0,-2702.26,37.0
95.0,475000.0,7651000.0,-3137.53,37.0
95.0,476000.0,7651000.0,-3555.23,37.0
95.0,477000.0,7651000.0,-3817.63,37.0
95.0,478000.0,7651000.0,-3865.09,37.0
95.0,479000.0,7651000.0,-3772.74,37.0
95.0,480000.0,7651000.0,-3643.12,37.0
95.0,481000.0,7651000.0,-3576.32,37.0
95.0,482000.0,7651000.0,-3573.37,37.0
95.0,483000.0,7651000.0,-3586.11,37.0
95.0,484000.0,7651000.0,-3753.22,37.0
95.0,485000.0,7651000.0,-4286.12,37.0
95.0,486000.0,7651000.0,-5081.6,37.0
95.0,487000.0,7651000.0,-5771.03,37.0
95.0,488000.0,7651000.0,-6280.25,37.0
95.0,489000.0,7651000.0,-6783.8,29.0
95.0,490000.0,7651000.0,-7254.79,28.0
95.0,491000.0,7651000.0,-7524.46,28.0
95.0,492000.0,7651000.0,-7459.55,29.0
95.0,493000.0,7651000.0,-7219.35,39.0
95.0,494000.0,7651000.0,-7060.13,39.0
95.0,495000.0,7651000.0,-6691.7,39.0
95.0,496000.0,7651000.0,-5574.73,45.0
95.0,497000.0,7651000.0,-4336.98,49.0
95.0,498000.0,7651000.0,-3952.76,49.0
95.0,499000.0,7651000.0,-4117.64,49.0
95.0,500000.0,7651000.0,-4643.74,49.0
95.0,501000.0,7651000.0,-5438.64,49.0
95.0,502000.0,7651000.0,-5850.3,49.0
95.0,503000.0,7651000.0,-5628.94,49.0
95.0,504000.0,7651000.0,-4939.15,49.0
95.0,505000.0,7651000.0,-4096.65,49.0
95.0,506000.0,7651000.0,-3535.44,49.0
95.0,507000.0,7651000.0,-3515.98,49.0
95.0,508000.0,7651000.0,-3847.79,49.0
95.0,509000.0,7651000.0,-4165.86,49.0
95.0,510000.0,7651000.0,-4351.51,49.0
95.0,511000.0,7651000.0,-4436.36,49.0
95.0,512000.0,7651000.0,-4417.3,49.0
95.0,513000.0,7651000.0,-4283.89,49.0
95.0,514000.0,7651000.0,-3949.85,46.0
95.0,515000.0,7651000.0,-3713.41,40.0
95.0,516000.0,7651000.0,-4521.56,40.0
95.0,517000.0,7651000.0,-6054.67,39.0
95.0,518000.0,7651000.0,-5932.2,44.0
95.0,519000.0,7651000.0,-4413.66,45.0
95.0,520000.0,7651000.0,-4823.83,45.0
95.0,521000.0,7651000.0,-6693.23,45.0
95.0,522000.0,7651000.0,-7328.75,49.0
95.0,523000.0,7651000.0,-7109.67,49.0
95.0,524000.0,7651000.0,-7210.63,49.0
95.0,525000.0,7651000.0,-7423.64,49.0
95.0,526000.0,7651000.0,-7236.76,49.0
95.0,527000.0,7651000.0,-6776.42,50.0
