time,X,Y,Z,litho
92.0,535000.0,7651000.0,-6164.29,50.0
92.0,536000.0,7651000.0,-4755.02,50.0
92.0,537000.0,7651000.0,-3562.89,50.0
92.0,538000.0,7651000.0,-3455.23,50.0
92.0,539000.0,7651000.0,-3744.66,50.0
92.0,540000.0,7651000.0,-3767.0,50.0
92.0,541000.0,7651000.0,-3655.62,50.0
92.0,542000.0,7651000.0,-3551.0,50.0
92.0,543000.0,7651000.0,-3475.2,50.0
92.0,544000.0,7651000.0,-3396.31,50.0
92.0,545000.0,7651000.0,-3240.53,50.0
92.0,546000.0,7651000.0,-3008.01,50.0
92.0,547000.0,7651000.0,-2844.24,50.0
92.0,548000.0,7651000.0,-2823.3,50.0
92.0,549000.0,7651000.0,-2879.56,50.0
92.0,550000.0,7651000.0,-2975.25,50.0
92.0,551000.0,7651000.0,-3539.33,50.0
92.0,552000.0,7651000.0,-4756.16,50.0
92.0,553000.0,7651000.0,-5756.1,50.0
92.0,554000.0,7651000.0,-6129.99,50.0
92.0,555000.0,7651000.0,-6296.67,50.0
92.0,556000.0,7651000.0,-6448.42,50.0
92.0,557000.0,7651000.0,-6593.43,50.0
92.0,558000.0,7651000.0,-6728.95,50.0
92.0,559000.0,7651000.0,-6808.32,50.0
92.0,560000.0,7651000.0,-6812.73,50.0
92.0,561000.0,7651000.0,-6780.08,50.0
92.0,562000.0,7651000.0,-6739.08,50.0
92.0,563000.0,7651000.0,-6688.2,50.0
92.0,564000.0,7651000.0,-6619.31,50.0
92.0,565000.0,7651000.0,-6533.16,50.0
92.0,566000.0,7651000.0,-6442.58,50.0
92.0,567000.0,7651000.0,-6364.71,50.0
92.0,568000.0,7651000.0,-6312.54,50.0
92.0,569000.0,7651000.0,-6288.41,50.0
92.0,570000.0,7651000.0,-6285.05,35.0
92.0,571000.0,7651000.0,-6288.87,35.0
92.0,572000.0,7651000.0,-6285.28,42.0
92.0,573000.0,7651000.0,-6261.17,42.0
92.0,574000.0,7651000.0,-6192.33,9.0
92.0,575000.0,7651000.0,-6101.44,9.0
92.0,576000.0,7651000.0,-6049.36,42.0
92.0,577000.0,7651000.0,-6022.57,35.0
92.0,578000.0,7651000.0,-5984.86,9.0
92.0,579000.0,7651000.0,-6097.19,44.0
92.0,400000.0,7652000.0,-3355.53,29.0
92.0,401000.0,7652000.0,-3416.39,46.0
92.0,402000.0,7652000.0,-3541.0,46.0
92.0,403000.0,7652000.0,-3656.9,40.0
92.0,404000.0,7652000.0,-3772.6,37.0
92.0,405000.0,7652000.0,-3934.69,37.0
92.0,406000.0,7652000.0,-4134.0,37.0
92.0,407000.0,7652000.0,-4291.27,37.0
92.0,408000.0,7652000.0,-4346.69,29.0
92.0,409000.0,7652000.0,-4364.72,21.0
92.0,410000.0,7652000.0,-4398.77,25.0
92.0,411000.0,7652000.0,-4393.83,25.0
92.0,412000.0,7652000.0,-4341.48,25.0
92.0,413000.0,7652000.0,-4237.23,25.0
92.0,414000.0,7652000.0,-4064.74,24.0
92.0,415000.0,7652000.0,-3935.63,24.0
92.0,416000.0,7652000.0,-3945.69,24.0
92.0,417000.0,7652000.0,-4011.48,21.0
92.0,418000.0,7652000.0,-4050.24,21.0
92.0,419000.0,7652000.0,-4090.36,21.0
92.0,420000.0,7652000.0,-4151.01,21.0
92.0,421000.0,7652000.0,-4200.39,21.0
92.0,422000.0,7652000.0,-4191.2,21.0
92.0,423000.0,7652000.0,-4107.53,21.0
92.0,424000.0,7652000.0,-4019.91,21.0
92.0,425000.0,7652000.0,-3995.23,21.0
92.0,426000.0,7652000.0,-4014.94,24.0
92.0,427000.0,7652000.0,-4084.61,21.0
92.0,428000.0,7652000.0,-4227.59,25.0
92.0,429000.0,7652000.0,-4386.9,25.0
92.0,430000.0,7652000.0,-4420.33,25.0
92.0,431000.0,7652000.0,-4231.2,25.0
92.0,432000.0,7652000.0,-3990.87,25.0
92.0,433000.0,7652000.0,-3962.64,25.0
92.0,434000.0,7652000.0,-4160.79,25.0
92.0,435000.0,7652000.0,-4452.22,25.0
92.0,436000.0,7652000.0,-4730.43,25.0
92.0,437000.0,7652000.0,-4931.07,25.0
92.0,438000.0,7652000.0,-5045.48,24.0
92.0,439000.0,7652000.0,-5032.01,16.0
92.0,440000.0,7652000.0,-4757.51,9.0
92.0,441000.0,7652000.0,-4341.11,9.0
92.0,442000.0,7652000.0,-4175.53,9.0
92.0,443000.0,7652000.0,-4306.19,9.0
92.0,444000.0,7652000.0,-4483.04,9.0
92.0,445000.0,7652000.0,-4602.07,9.0
92.0,446000.0,7652000.0,-4665.03,9.0
92.0,447000.0,7652000.0,-4704.15,9.0
92.0,448000.0,7652000.0,-4765.57,9.0
92.0,449000.0,7652000.0,-4858.0,9.0
92.0,450000.0,7652000.0,-4982.64,9.0
92.0,451000.0,7652000.0,-5132.55,9.0
92.0,452000.0,7652000.0,-5220.12,9.0
92.0,453000.0,7652000.0,-5146.17,9.0
92.0,454000.0,7652000.0,-4980.66,9.0
92.0,455000.0,7652000.0,-4893.27,9.0
92.0,456000.0,7652000.0,-4939.05,9.0
92.0,457000.0,7652000.0,-5073.67,9.0
92.0,458000.0,7652000.0,-5251.65,9.0
92.0,459000.0,7652000.0,-5411.83,9.0
92.0,460000.0,7652000.0,-5484.5,9.0
92.0,461000.0,7652000.0,-5482.46,9.0
92.0,462000.0,7652000.0,-5480.65,9.0
92.0,463000.0,7652000.0,-5453.65,9.0
92.0,464000.0,7652000.0,-5295.33,9.0
92.0,465000.0,7652000.0,-4847.77,9.0
92.0,466000.0,7652000.0,-3994.55,9.0
92.0,467000.0,7652000.0,-3073.26,9.0
92.0,468000.0,7652000.0,-2528.91,9.0
92.0,469000.0,7652000.0,-2289.39,9.0
92.0,470000.0,7652000.0,-2133.87,9.0
92.0,471000.0,7652000.0,-2036.79,9.0
92.0,472000.0,7652000.0,-2050.25,9.0
92.0,473000.0,7652000.0,-2210.7,9.0
92.0,474000.0,7652000.0,-2541.14,9.0
92.0,475000.0,7652000.0,-3025.41,9.0
92.0,476000.0,7652000.0,-3507.44,9.0
92.0,477000.0,7652000.0,-3803.52,9.0
92.0,478000.0,7652000.0,-3869.17,9.0
92.0,479000.0,7652000.0,-3771.34,9.0
92.0,480000.0,7652000.0,-3637.88,9.0
92.0,481000.0,7652000.0,-3594.05,9.0
92.0,482000.0,7652000.0,-3619.13,9.0
92.0,483000.0,7652000.0,-3659.49,9.0
92.0,484000.0,7652000.0,-3821.33,9.0
92.0,485000.0,7652000.0,-4263.32,9.0
92.0,486000.0,7652000.0,-4938.56,9.0
92.0,487000.0,7652000.0,-5571.84,9.0
92.0,488000.0,7652000.0,-6081.86,9.0
92.0,489000.0,7652000.0,-6591.34,9.0
92.0,490000.0,7652000.0,-7012.01,9.0
92.0,491000.0,7652000.0,-7126.54,9.0
92.0,492000.0,7652000.0,-6865.9,9.0
92.0,493000.0,7652000.0,-6484.11,9.0
92.0,494000.0,7652000.0,-6204.99,9.0
92.0,495000.0,7652000.0,-5720.83,9.0
92.0,496000.0,7652000.0,-4646.23,9.0
92.0,497000.0,7652000.0,-3583.18,9.0
92.0,498000.0,7652000.0,-3308.68,9.0
92.0,499000.0,7652000.0,-3561.65,9.0
92.0,500000.0,7652000.0,-4229.76,9.0
92.0,501000.0,7652000.0,-5161.48,9.0
92.0,502000.0,7652000.0,-5639.7,28.0
92.0,503000.0,7652000.0,-5370.02,30.0
92.0,504000.0,7652000.0,-4528.49,30.0
92.0,505000.0,7652000.0,-3561.5,30.0
92.0,506000.0,7652000.0,-3029.31,30.0
92.0,507000.0,7652000.0,-3150.67,32.0
92.0,508000.0,7652000.0,-3616.64,32.0
92.0,509000.0,7652000.0,-3987.61,32.0
92.0,510000.0,7652000.0,-4189.9,32.0
92.0,511000.0,7652000.0,-4336.88,32.0
92.0,512000.0,7652000.0,-4381.21,32.0
92.0,513000.0,7652000.0,-4229.62,32.0
92.0,514000.0,7652000.0,-3826.86,32.0
92.0,515000.0,7652000.0,-3657.55,32.0
92.0,516000.0,7652000.0,-4621.08,32.0
92.0,517000.0,7652000.0,-6171.75,32.0
92.0,518000.0,7652000.0,-6250.89,30.0
92.0,519000.0,7652000.0,-5093.57,30.0
92.0,520000.0,7652000.0,-5381.34,28.0
92.0,521000.0,7652000.0,-6799.92,28.0
92.0,522000.0,7652000.0,-7139.7,28.0
92.0,523000.0,7652000.0,-6728.48,28.0
92.0,524000.0,7652000.0,-6668.0,28.0
92.0,525000.0,7652000.0,-6887.47,28.0
92.0,526000.0,7652000.0,-6948.19,28.0
92.0,527000.0,7652000.0,-6769.2,30.0
92.0,528000.0,7652000.0,-6510.42,32.0
92.0,529000.0,7652000.0,-6246.24,34.0
92.0,530000.0,7652000.0,-6156.06,34.0
92.0,531000.0,7652000.0,-6501.36,46.0
92.0,532000.0,7652000.0,-6984.84,49.0
92.0,533000.0,7652000.0,-7122.25,50.0
92.0,534000.0,7652000.0,-6916.71,50.0
92.0,535000.0,7652000.0,-6194.67,50.0
92.0,536000.0,7652000.0,-4816.55,50.0
92.0,537000.0,7652000.0,-3690.36,50.0
92.0,538000.0,7652000.0,-3528.36,50.0
92.0,539000.0,7652000.0,-3721.15,50.0
92.0,540000.0,7652000.0,-3716.77,50.0
92.0,541000.0,7652000.0,-3605.96,50.0
92.0,542000.0,7652000.0,-3526.19,50.0
92.0,543000.0,7652000.0,-3484.84,50.0
92.0,544000.0,7652000.0,-3411.44,50.0
92.0,545000.0,7652000.0,-3242.24,50.0
92.0,546000.0,7652000.0,-3000.86,50.0
92.0,547000.0,7652000.0,-2829.49,50.0
92.0,548000.0,7652000.0,-2803.71,50.0
92.0,549000.0,7652000.0,-2865.27,50.0
92.0,550000.0,7652000.0,-2962.83,50.0
92.0,551000.0,7652000.0,-3523.33,50.0
92.0,552000.0,7652000.0,-4743.12,50.0
92.0,553000.0,7652000.0,-5747.48,50.0
92.0,554000.0,7652000.0,-6131.45,50.0
92.0,555000.0,7652000.0,-6319.28,50.0
92.0,556000.0,7652000.0,-6484.93,50.0
92.0,557000.0,7652000.0,-6624.41,50.0
92.0,558000.0,7652000.0,-6744.65,50.0
92.0,559000.0,7652000.0,-6813.19,50.0
92.0,560000.0,7652000.0,-6813.32,50.0
92.0,561000.0,7652000.0,-6779.88,50.0
92.0,562000.0,7652000.0,-6741.03,50.0
92.0,563000.0,7652000.0,-6696.2,50.0
92.0,564000.0,7652000.0,-6637.22,50.0
92.0,565000.0,7652000.0,-6561.68,50.0
92.0,566000.0,7652000.0,-6477.62,50.0
92.0,567000.0,7652000.0,-6398.65,50.0
92.0,568000.0,7652000.0,-6339.47,50.0
92.0,569000.0,7652000.0,-6306.92,35.0
92.0,570000.0,7652000.0,-6299.98,42.0
92.0,571000.0,7652000.0,-6308.08,42.0
92.0,572000.0,7652000.0,-6312.96,42.0
92.0,573000.0,7652000.0,-6301.8,9.0
92.0,574000.0,7652000.0,-6244.77,9.0
92.0,575000.0,7652000.0,-6150.46,42.0
92.0,576000.0,7652000.0,-6084.03,35.0
92.0,577000.0,7652000.0,-6047.55,9.0
92.0,578000.0,7652000.0,-6006.42,49.0
92.0,579000.0,7652000.0,-6104.01,40.0
92.0,400000.0,7653000.0,-3302.51,46.0
92.0,401000.0,7653000.0,-3362.15,40.0
92.0,402000.0,7653000.0,-3483.08,41.0
92.0,403000.0,7653000.0,-3600.43,37.0
92.0,404000.0,7653000.0,-3716.18,28.0
92.0,405000.0,7653000.0,-3852.35,37.0
92.0,406000.0,7653000.0,-4014.55,37.0
92.0,407000.0,7653000.0,-4161.86,16.0
92.0,408000.0,7653000.0,-4239.43,24.0
92.0,409000.0,7653000.0,-4297.9,25.0
92.0,410000.0,7653000.0,-4383.93,25.0
92.0,411000.0,7653000.0,-4420.12,25.0
92.0,412000.0,7653000.0,-4389.93,24.0
92.0,413000.0,7653000.0,-4317.85,21.0
92.0,414000.0,7653000.0,-4200.43,9.0
92.0,415000.0,7653000.0,-4114.41,9.0
92.0,416000.0,7653000.0,-4116.99,9.0
92.0,417000.0,7653000.0,-4130.38,9.0
92.0,418000.0,7653000.0,-4100.39,9.0
92.0,419000.0,7653000.0,-4079.29,9.0
92.0,420000.0,7653000.0,-4098.83,9.0
92.0,421000.0,7653000.0,-4120.43,9.0
92.0,422000.0,7653000.0,-4089.66,9.0
92.0,423000.0,7653000.0,-4004.65,9.0
92.0,424000.0,7653000.0,-3950.45,9.0
92.0,425000.0,7653000.0,-3977.48,9.0
92.0,426000.0,7653000.0,-4034.3,9.0
92.0,427000.0,7653000.0,-4097.28,9.0
92.0,428000.0,7653000.0,-4155.37,24.0
92.0,429000.0,7653000.0,-4122.81,25.0
92.0,430000.0,7653000.0,-3884.21,25.0
92.0,431000.0,7653000.0,-3482.45,25.0
92.0,432000.0,7653000.0,-3299.62,25.0
92.0,433000.0,7653000.0,-3637.84,25.0
92.0,434000.0,7653000.0,-4211.72,25.0
92.0,435000.0,7653000.0,-4618.73,25.0
92.0,436000.0,7653000.0,-4839.94,25.0
92.0,437000.0,7653000.0,-4975.09,25.0
92.0,438000.0,7653000.0,-5031.07,16.0
92.0,439000.0,7653000.0,-4951.72,9.0
92.0,440000.0,7653000.0,-4644.48,9.0
92.0,441000.0,7653000.0,-4266.75,9.0
92.0,442000.0,7653000.0,-4163.92,9.0
92.0,443000.0,7653000.0,-4304.59,9.0
92.0,444000.0,7653000.0,-4451.12,9.0
92.0,445000.0,7653000.0,-4541.04,9.0
92.0,446000.0,7653000.0,-4590.9,9.0
92.0,447000.0,7653000.0,-4655.61,9.0
92.0,448000.0,7653000.0,-4788.95,9.0
92.0,449000.0,7653000.0,-4955.26,9.0
92.0,450000.0,7653000.0,-5093.92,26.0
92.0,451000.0,7653000.0,-5188.32,9.0
92.0,452000.0,7653000.0,-5170.44,9.0
92.0,453000.0,7653000.0,-4970.05,9.0
92.0,454000.0,7653000.0,-4721.21,9.0
92.0,455000.0,7653000.0,-4628.01,9.0
92.0,456000.0,7653000.0,-4703.27,9.0
92.0,457000.0,7653000.0,-4859.1,9.0
92.0,458000.0,7653000.0,-5058.27,9.0
92.0,459000.0,7653000.0,-5264.74,9.0
92.0,460000.0,7653000.0,-5388.66,9.0
92.0,461000.0,7653000.0,-5398.02,9.0
92.0,462000.0,7653000.0,-5365.68,9.0
92.0,463000.0,7653000.0,-5285.9,9.0
92.0,464000.0,7653000.0,-5071.49,9.0
92.0,465000.0,7653000.0,-4664.35,9.0
92.0,466000.0,7653000.0,-4034.35,9.0
92.0,467000.0,7653000.0,-3329.95,9.0
92.0,468000.0,7653000.0,-2766.72,9.0
92.0,469000.0,7653000.0,-2367.5,9.0
92.0,470000.0,7653000.0,-2121.04,9.0
92.0,471000.0,7653000.0,-2016.93,9.0
92.0,472000.0,7653000.0,-1989.22,9.0
92.0,473000.0,7653000.0,-2023.39,9.0
92.0,474000.0,7653000.0,-2256.98,9.0
92.0,475000.0,7653000.0,-2787.54,9.0
92.0,476000.0,7653000.0,-3370.47,9.0
92.0,477000.0,7653000.0,-3728.55,9.0
92.0,478000.0,7653000.0,-3813.5,9.0
92.0,479000.0,7653000.0,-3714.34,9.0
92.0,480000.0,7653000.0,-3643.54,9.0
92.0,481000.0,7653000.0,-3735.64,9.0
92.0,482000.0,7653000.0,-3913.03,9.0
92.0,483000.0,7653000.0,-4070.55,9.0
92.0,484000.0,7653000.0,-4190.08,9.0
92.0,485000.0,7653000.0,-4390.97,9.0
92.0,486000.0,7653000.0,-4782.46,9.0
92.0,487000.0,7653000.0,-5244.14,9.0
92.0,488000.0,7653000.0,-5680.17,9.0
92.0,489000.0,7653000.0,-6118.71,9.0
92.0,490000.0,7653000.0,-6378.88,9.0
92.0,491000.0,7653000.0,-6191.01,9.0
92.0,492000.0,7653000.0,-5635.0,9.0
92.0,493000.0,7653000.0,-5132.99,9.0
92.0,494000.0,7653000.0,-4854.08,9.0
92.0,495000.0,7653000.0,-4358.29,9.0
92.0,496000.0,7653000.0,-3385.85,9.0
92.0,497000.0,7653000.0,-2562.64,9.0
92.0,498000.0,7653000.0,-2430.05,9.0
92.0,499000.0,7653000.0,-2854.3,9.0
92.0,500000.0,7653000.0,-3750.86,9.0
92.0,501000.0,7653000.0,-4756.5,9.0
92.0,502000.0,7653000.0,-5201.41,9.0
92.0,503000.0,7653000.0,-4882.62,9.0
92.0,504000.0,7653000.0,-3955.46,9.0
92.0,505000.0,7653000.0,-2928.45,9.0
92.0,506000.0,7653000.0,-2436.64,28.0
92.0,507000.0,7653000.0,-2601.43,28.0
92.0,508000.0,7653000.0,-3058.83,28.0
92.0,509000.0,7653000.0,-3395.06,28.0
92.0,510000.0,7653000.0,-3611.82,28.0
92.0,511000.0,7653000.0,-3912.32,28.0
92.0,512000.0,7653000.0,-4141.37,28.0
92.0,513000.0,7653000.0,-4024.41,28.0
92.0,514000.0,7653000.0,-3569.65,28.0
92.0,515000.0,7653000.0,-3562.46,28.0
92.0,516000.0,7653000.0,-4787.88,28.0
92.0,517000.0,7653000.0,-6341.99,9.0
92.0,518000.0,7653000.0,-6817.21,9.0
92.0,519000.0,7653000.0,-6498.13,9.0
92.0,520000.0,7653000.0,-6623.19,9.0
92.0,521000.0,7653000.0,-7013.83,9.0
92.0,522000.0,7653000.0,-6634.95,9.0
92.0,523000.0,7653000.0,-5701.49,9.0
92.0,524000.0,7653000.0,-5155.75,9.0
92.0,525000.0,7653000.0,-5444.41,9.0
92.0,526000.0,7653000.0,-6241.6,26.0
92.0,527000.0,7653000.0,-6743.35,30.0
92.0,528000.0,7653000.0,-6614.57,34.0
92.0,529000.0,7653000.0,-6267.35,34.0
92.0,530000.0,7653000.0,-6075.11,34.0
92.0,531000.0,7653000.0,-6291.64,46.0
92.0,532000.0,7653000.0,-6704.79,50.0
92.0,533000.0,7653000.0,-6864.02,50.0
92.0,534000.0,7653000.0,-6847.6,50.0
92.0,535000.0,7653000.0,-6348.73,50.0
92.0,536000.0,7653000.0,-5199.63,50.0
92.0,537000.0,7653000.0,-4218.58,50.0
92.0,538000.0,7653000.0,-3837.9,50.0
92.0,539000.0,7653000.0,-3716.74,50.0
92.0,540000.0,7653000.0,-3604.81,50.0
92.0,541000.0,7653000.0,-3489.78,50.0
92.0,542000.0,7653000.0,-3455.28,50.0
92.0,543000.0,7653000.0,-3486.28,50.0
92.0,544000.0,7653000.0,-3437.82,50.0
92.0,545000.0,7653000.0,-3264.02,50.0
92.0,546000.0,7653000.0,-3029.97,50.0
92.0,547000.0,7653000.0,-2848.17,50.0
92.0,548000.0,7653000.0,-2789.04,50.0
92.0,549000.0,7653000.0,-2831.4,50.0
92.0,550000.0,7653000.0,-2929.04,50.0
92.0,551000.0,7653000.0,-3467.22,50.0
92.0,552000.0,7653000.0,-4652.04,50.0
92.0,553000.0,7653000.0,-5679.12,50.0
92.0,554000.0,7653000.0,-6125.75,50.0
92.0,555000.0,7653000.0,-6364.61,50.0
92.0,556000.0,7653000.0,-6556.31,50.0
92.0,557000.0,7653000.0,-6683.36,50.0
92.0,558000.0,7653000.0,-6769.28,50.0
92.0,559000.0,7653000.0,-6815.67,50.0
92.0,560000.0,7653000.0,-6811.45,50.0
92.0,561000.0,7653000.0,-6779.62,50.0
92.0,562000.0,7653000.0,-6743.02,50.0
92.0,563000.0,7653000.0,-6706.69,50.0
92.0,564000.0,7653000.0,-6668.98,50.0
92.0,565000.0,7653000.0,-6623.88,50.0
92.0,566000.0,7653000.0,-6564.95,50.0
92.0,567000.0,7653000.0,-6487.21,50.0
92.0,568000.0,7653000.0,-6408.08,50.0
92.0,569000.0,7653000.0,-6356.21,47.0
92.0,570000.0,7653000.0,-6344.23,42.0
92.0,571000.0,7653000.0,-6362.25,42.0
92.0,572000.0,7653000.0,-6384.84,9.0
92.0,573000.0,7653000.0,-6395.5,9.0
92.0,574000.0,7653000.0,-6358.61,42.0
92.0,575000.0,7653000.0,-6258.42,35.0
92.0,576000.0,7653000.0,-6157.16,9.0
92.0,577000.0,7653000.0,-6094.75,46.0
92.0,578000.0,7653000.0,-6048.81,46.0
92.0,579000.0,7653000.0,-6148.07,46.0
92.0,400000.0,7654000.0,-3245.92,40.0
92.0,401000.0,7654000.0,-3303.12,37.0
92.0,402000.0,7654000.0,-3422.45,37.0
92.0,403000.0,7654000.0,-3544.21,16.0
92.0,404000.0,7654000.0,-3659.05,37.0
92.0,405000.0,7654000.0,-3770.5,37.0
92.0,406000.0,7654000.0,-3895.98,21.0
92.0,407000.0,7654000.0,-4030.86,25.0
92.0,408000.0,7654000.0,-4130.9,25.0
92.0,409000.0,7654000.0,-4205.31,25.0
92.0,410000.0,7654000.0,-4302.78,25.0
92.0,411000.0,7654000.0,-4378.32,21.0
92.0,412000.0,7654000.0,-4385.34,9.0
92.0,413000.0,7654000.0,-4351.81,9.0
92.0,414000.0,7654000.0,-4318.0,9.0
92.0,415000.0,7654000.0,-4294.68,9.0
92.0,416000.0,7654000.0,-4265.58,9.0
92.0,417000.0,7654000.0,-4217.58,9.0
