time,X,Y,Z,litho
93.5,400000.0,7651000.0,-3406.12,9.0
93.5,401000.0,7651000.0,-3464.87,9.0
93.5,402000.0,7651000.0,-3584.95,9.0
93.5,403000.0,7651000.0,-3693.24,46.0
93.5,404000.0,7651000.0,-3807.29,46.0
93.5,405000.0,7651000.0,-3982.39,37.0
93.5,406000.0,7651000.0,-4196.26,37.0
93.5,407000.0,7651000.0,-4353.55,16.0
93.5,408000.0,7651000.0,-4397.24,37.0
93.5,409000.0,7651000.0,-4391.28,29.0
93.5,410000.0,7651000.0,-4393.18,28.0
93.5,411000.0,7651000.0,-4371.54,24.0
93.5,412000.0,7651000.0,-4313.74,25.0
93.5,413000.0,7651000.0,-4201.58,25.0
93.5,414000.0,7651000.0,-4025.92,25.0
93.5,415000.0,7651000.0,-3894.01,25.0
93.5,416000.0,7651000.0,-3905.25,25.0
93.5,417000.0,7651000.0,-3998.52,25.0
93.5,418000.0,7651000.0,-4080.98,25.0
93.5,419000.0,7651000.0,-4153.21,25.0
93.5,420000.0,7651000.0,-4229.31,25.0
93.5,421000.0,7651000.0,-4288.79,25.0
93.5,422000.0,7651000.0,-4294.51,25.0
93.5,423000.0,7651000.0,-4226.92,25.0
93.5,424000.0,7651000.0,-4140.16,25.0
93.5,425000.0,7651000.0,-4089.33,25.0
93.5,426000.0,7651000.0,-4067.97,25.0
93.5,427000.0,7651000.0,-4114.45,25.0
93.5,428000.0,7651000.0,-4282.16,25.0
93.5,429000.0,7651000.0,-4508.58,25.0
93.5,430000.0,7651000.0,-4646.02,25.0
93.5,431000.0,7651000.0,-4584.74,25.0
93.5,432000.0,7651000.0,-4377.83,25.0
93.5,433000.0,7651000.0,-4191.74,25.0
93.5,434000.0,7651000.0,-4164.72,25.0
93.5,435000.0,7651000.0,-4351.86,25.0
93.5,436000.0,7651000.0,-4651.21,25.0
93.5,437000.0,7651000.0,-4893.8,25.0
93.5,438000.0,7651000.0,-5031.32,25.0
93.5,439000.0,7651000.0,-5050.14,25.0
93.5,440000.0,7651000.0,-4831.71,25.0
93.5,441000.0,7651000.0,-4442.47,24.0
93.5,442000.0,7651000.0,-4245.98,24.0
93.5,443000.0,7651000.0,-4355.78,24.0
93.5,444000.0,7651000.0,-4553.15,24.0
93.5,445000.0,7651000.0,-4701.06,24.0
93.5,446000.0,7651000.0,-4784.11,24.0
93.5,447000.0,7651000.0,-4818.33,24.0
93.5,448000.0,7651000.0,-4833.09,21.0
93.5,449000.0,7651000.0,-4857.24,21.0
93.5,450000.0,7651000.0,-4940.5,21.0
93.5,451000.0,7651000.0,-5096.12,21.0
93.5,452000.0,7651000.0,-5220.44,21.0
93.5,453000.0,7651000.0,-5200.52,21.0
93.5,454000.0,7651000.0,-5082.6,21.0
93.5,455000.0,7651000.0,-5004.04,21.0
93.5,456000.0,7651000.0,-5030.25,21.0
93.5,457000.0,7651000.0,-5144.08,21.0
93.5,458000.0,7651000.0,-5300.16,21.0
93.5,459000.0,7651000.0,-5427.62,28.0
93.5,460000.0,7651000.0,-5464.82,28.0
93.5,461000.0,7651000.0,-5444.25,28.0
93.5,462000.0,7651000.0,-5444.33,28.0
93.5,463000.0,7651000.0,-5439.36,28.0
93.5,464000.0,7651000.0,-5318.78,28.0
93.5,465000.0,7651000.0,-4863.49,28.0
93.5,466000.0,7651000.0,-3926.49,28.0
93.5,467000.0,7651000.0,-2949.4,28.0
93.5,468000.0,7651000.0,-2442.26,28.0
93.5,469000.0,7651000.0,-2266.92,28.0
93.5,470000.0,7651000.0,-2141.51,28.0
93.5,471000.0,7651000.0,-2052.99,28.0
93.5,472000.0,7651000.0,-2099.04,28.0
93.5,473000.0,7651000.0,-2329.0,28.0
93.5,474000.0,7651000.0,-2696.26,28.0
93.5,475000.0,7651000.0,-3131.56,28.0
93.5,476000.0,7651000.0,-3549.28,28.0
93.5,477000.0,7651000.0,-3811.71,28.0
93.5,478000.0,7651000.0,-3859.2,28.0
93.5,479000.0,7651000.0,-3766.87,28.0
93.5,480000.0,7651000.0,-3637.28,28.0
93.5,481000.0,7651000.0,-3570.51,28.0
93.5,482000.0,7651000.0,-3567.59,28.0
93.5,483000.0,7651000.0,-3580.36,28.0
93.5,484000.0,7651000.0,-3747.5,28.0
93.5,485000.0,7651000.0,-4280.43,28.0
93.5,486000.0,7651000.0,-5075.93,21.0
93.5,487000.0,7651000.0,-5765.38,21.0
93.5,488000.0,7651000.0,-6274.6,21.0
93.5,489000.0,7651000.0,-6778.12,21.0
93.5,490000.0,7651000.0,-7248.98,21.0
93.5,491000.0,7651000.0,-7518.06,21.0
93.5,492000.0,7651000.0,-7446.62,21.0
93.5,493000.0,7651000.0,-7186.69,21.0
93.5,494000.0,7651000.0,-7000.7,21.0
93.5,495000.0,7651000.0,-6619.11,21.0
93.5,496000.0,7651000.0,-5520.6,21.0
93.5,497000.0,7651000.0,-4312.87,21.0
93.5,498000.0,7651000.0,-3932.2,21.0
93.5,499000.0,7651000.0,-4091.12,21.0
93.5,500000.0,7651000.0,-4627.96,21.0
93.5,501000.0,7651000.0,-5431.68,21.0
93.5,502000.0,7651000.0,-5843.52,21.0
93.5,503000.0,7651000.0,-5622.96,21.0
93.5,504000.0,7651000.0,-4933.91,21.0
93.5,505000.0,7651000.0,-4091.48,21.0
93.5,506000.0,7651000.0,-3530.3,21.0
93.5,507000.0,7651000.0,-3510.86,21.0
93.5,508000.0,7651000.0,-3842.7,21.0
93.5,509000.0,7651000.0,-4160.79,21.0
93.5,510000.0,7651000.0,-4346.45,21.0
93.5,511000.0,7651000.0,-4431.32,21.0
93.5,512000.0,7651000.0,-4412.26,21.0
93.5,513000.0,7651000.0,-4278.85,21.0
93.5,514000.0,7651000.0,-3944.75,21.0
93.5,515000.0,7651000.0,-3708.0,21.0
93.5,516000.0,7651000.0,-4511.17,21.0
93.5,517000.0,7651000.0,-6039.55,21.0
93.5,518000.0,7651000.0,-5921.79,21.0
93.5,519000.0,7651000.0,-4408.14,24.0
93.5,520000.0,7651000.0,-4818.36,24.0
93.5,521000.0,7651000.0,-6685.51,24.0
93.5,522000.0,7651000.0,-7315.3,24.0
