X,Y,Z,azimuth,dip,polarity,formation
2000,31250,-4900,180,0,1,FALHA_1
2000,27500,-2300,0,0,1,UBV
2000,27500,-3000,0,0,1,LBV
2000,27500,-4600,0,0,1,ITAPEMA
2000,27500,-6500,0,0,1,CAMBORIU
2000,34375,-6000,45,0,1,CAMBORIU
