X,Y,Z,azimuth,dip,polarity,formation
90000.0,75000.0,-5934,0,0,1,topo
0.0,0.0,-2364,0,0,1,topo
0.0,148000.0,288,0,0,1,topo
179000.0,0.0,-4917,0,0,1,topo
179000.0,148000.0,-7971,0,0,1,topo
