,time_l,northing_l,easting_l,litho
52984,90.25,7651500.0,400500.0,9.0
52985,90.25,7651500.0,401500.0,9.0
52986,90.25,7651500.0,402500.0,9.0
52987,90.25,7651500.0,403500.0,46.0
52988,90.25,7651500.0,404500.0,46.0
52989,90.25,7651500.0,405500.0,37.0
52990,90.25,7651500.0,406500.0,37.0
52991,90.25,7651500.0,407500.0,16.0
52992,90.25,7651500.0,408500.0,37.0
52993,90.25,7651500.0,409500.0,28.0
52994,90.25,7651500.0,410500.0,28.0
52995,90.25,7651500.0,411500.0,19.0
52996,90.25,7651500.0,412500.0,1.0
52997,90.25,7651500.0,413500.0,1.0
52998,90.25,7651500.0,414500.0,10.0
52999,90.25,7651500.0,415500.0,17.0
53000,90.25,7651500.0,416500.0,17.0
53001,90.25,7651500.0,417500.0,17.0
53002,90.25,7651500.0,418500.0,22.0
53003,90.25,7651500.0,419500.0,22.0
53004,90.25,7651500.0,420500.0,22.0
53005,90.25,7651500.0,421500.0,22.0
53006,90.25,7651500.0,422500.0,17.0
53007,90.25,7651500.0,423500.0,17.0
53008,90.25,7651500.0,424500.0,17.0
53009,90.25,7651500.0,425500.0,22.0
53010,90.25,7651500.0,426500.0,22.0
53011,90.25,7651500.0,427500.0,17.0
53012,90.25,7651500.0,428500.0,17.0
53013,90.25,7651500.0,429500.0,17.0
53014,90.25,7651500.0,430500.0,1.0
53015,90.25,7651500.0,431500.0,25.0
53016,90.25,7651500.0,432500.0,25.0
53017,90.25,7651500.0,433500.0,25.0
53018,90.25,7651500.0,434500.0,25.0
53019,90.25,7651500.0,435500.0,25.0
53020,90.25,7651500.0,436500.0,25.0
53021,90.25,7651500.0,437500.0,25.0
53022,90.25,7651500.0,438500.0,25.0
53023,90.25,7651500.0,439500.0,25.0
53024,90.25,7651500.0,440500.0,25.0
53025,90.25,7651500.0,441500.0,24.0
53026,90.25,7651500.0,442500.0,21.0
53027,90.25,7651500.0,443500.0,21.0
53028,90.25,7651500.0,444500.0,21.0
53029,90.25,7651500.0,445500.0,21.0
53030,90.25,7651500.0,446500.0,21.0
53031,90.25,7651500.0,447500.0,21.0
53032,90.25,7651500.0,448500.0,21.0
53033,90.25,7651500.0,449500.0,21.0
53034,90.25,7651500.0,450500.0,21.0
53035,90.25,7651500.0,451500.0,21.0
53036,90.25,7651500.0,452500.0,21.0
53037,90.25,7651500.0,453500.0,21.0
53038,90.25,7651500.0,454500.0,21.0
53039,90.25,7651500.0,455500.0,21.0
53040,90.25,7651500.0,456500.0,21.0
53041,90.25,7651500.0,457500.0,21.0
53042,90.25,7651500.0,458500.0,21.0
53043,90.25,7651500.0,459500.0,21.0
53044,90.25,7651500.0,460500.0,21.0
53045,90.25,7651500.0,461500.0,16.0
53046,90.25,7651500.0,462500.0,16.0
53047,90.25,7651500.0,463500.0,16.0
53048,90.25,7651500.0,464500.0,16.0
53049,90.25,7651500.0,465500.0,37.0
53050,90.25,7651500.0,466500.0,37.0
53051,90.25,7651500.0,467500.0,37.0
53052,90.25,7651500.0,468500.0,37.0
53053,90.25,7651500.0,469500.0,37.0
53054,90.25,7651500.0,470500.0,37.0
53055,90.25,7651500.0,471500.0,37.0
53056,90.25,7651500.0,472500.0,37.0
53057,90.25,7651500.0,473500.0,37.0
53058,90.25,7651500.0,474500.0,37.0
53059,90.25,7651500.0,475500.0,37.0
53060,90.25,7651500.0,476500.0,37.0
53061,90.25,7651500.0,477500.0,37.0
53062,90.25,7651500.0,478500.0,37.0
53063,90.25,7651500.0,479500.0,37.0
53064,90.25,7651500.0,480500.0,37.0
53065,90.25,7651500.0,481500.0,37.0
53066,90.25,7651500.0,482500.0,37.0
