,time_l,northing_l,easting_l,litho
556332,99.75,7651500.0,400500.0,9.0
556333,99.75,7651500.0,401500.0,9.0
556334,99.75,7651500.0,402500.0,9.0
556335,99.75,7651500.0,403500.0,9.0
556336,99.75,7651500.0,404500.0,9.0
556337,99.75,7651500.0,405500.0,9.0
556338,99.75,7651500.0,406500.0,9.0
556339,99.75,7651500.0,407500.0,9.0
556340,99.75,7651500.0,408500.0,26.0
556341,99.75,7651500.0,409500.0,37.0
556342,99.75,7651500.0,410500.0,44.0
556343,99.75,7651500.0,411500.0,255.0
556344,99.75,7651500.0,412500.0,255.0
556345,99.75,7651500.0,413500.0,255.0
556346,99.75,7651500.0,414500.0,255.0
556347,99.75,7651500.0,415500.0,255.0
556348,99.75,7651500.0,416500.0,255.0
556349,99.75,7651500.0,417500.0,255.0
556350,99.75,7651500.0,418500.0,255.0
556351,99.75,7651500.0,419500.0,255.0
556352,99.75,7651500.0,420500.0,255.0
556353,99.75,7651500.0,421500.0,255.0
556354,99.75,7651500.0,422500.0,255.0
556355,99.75,7651500.0,423500.0,255.0
556356,99.75,7651500.0,424500.0,255.0
556357,99.75,7651500.0,425500.0,255.0
556358,99.75,7651500.0,426500.0,255.0
556359,99.75,7651500.0,427500.0,255.0
556360,99.75,7651500.0,428500.0,255.0
556361,99.75,7651500.0,429500.0,255.0
556362,99.75,7651500.0,430500.0,255.0
556363,99.75,7651500.0,431500.0,255.0
556364,99.75,7651500.0,432500.0,255.0
556365,99.75,7651500.0,433500.0,14.0
556366,99.75,7651500.0,434500.0,14.0
556367,99.75,7651500.0,435500.0,14.0
556368,99.75,7651500.0,436500.0,14.0
556369,99.75,7651500.0,437500.0,14.0
556370,99.75,7651500.0,438500.0,12.0
556371,99.75,7651500.0,439500.0,10.0
556372,99.75,7651500.0,440500.0,2.0
556373,99.75,7651500.0,441500.0,1.0
556374,99.75,7651500.0,442500.0,1.0
556375,99.75,7651500.0,443500.0,1.0
556376,99.75,7651500.0,444500.0,1.0
556377,99.75,7651500.0,445500.0,1.0
556378,99.75,7651500.0,446500.0,1.0
556379,99.75,7651500.0,447500.0,1.0
556380,99.75,7651500.0,448500.0,1.0
556381,99.75,7651500.0,449500.0,1.0
556382,99.75,7651500.0,450500.0,1.0
556383,99.75,7651500.0,451500.0,1.0
556384,99.75,7651500.0,452500.0,1.0
556385,99.75,7651500.0,453500.0,1.0
556386,99.75,7651500.0,454500.0,1.0
556387,99.75,7651500.0,455500.0,1.0
556388,99.75,7651500.0,456500.0,1.0
556389,99.75,7651500.0,457500.0,1.0
556390,99.75,7651500.0,458500.0,1.0
556391,99.75,7651500.0,459500.0,1.0
556392,99.75,7651500.0,460500.0,1.0
556393,99.75,7651500.0,461500.0,1.0
556394,99.75,7651500.0,462500.0,1.0
556395,99.75,7651500.0,463500.0,1.0
556396,99.75,7651500.0,464500.0,1.0
556397,99.75,7651500.0,465500.0,1.0
556398,99.75,7651500.0,466500.0,1.0
556399,99.75,7651500.0,467500.0,1.0
556400,99.75,7651500.0,468500.0,1.0
556401,99.75,7651500.0,469500.0,1.0
556402,99.75,7651500.0,470500.0,1.0
556403,99.75,7651500.0,471500.0,1.0
556404,99.75,7651500.0,472500.0,1.0
556405,99.75,7651500.0,473500.0,1.0
556406,99.75,7651500.0,474500.0,1.0
556407,99.75,7651500.0,475500.0,1.0
556408,99.75,7651500.0,476500.0,1.0
556409,99.75,7651500.0,477500.0,1.0
556410,99.75,7651500.0,478500.0,1.0
556411,99.75,7651500.0,479500.0,1.0
556412,99.75,7651500.0,480500.0,1.0
556413,99.75,7651500.0,481500.0,1.0
556414,99.75,7651500.0,482500.0,13.0
556415,99.75,7651500.0,483500.0,13.0
556416,99.75,7651500.0,484500.0,13.0
556417,99.75,7651500.0,485500.0,13.0
556418,99.75,7651500.0,486500.0,13.0
556419,99.75,7651500.0,487500.0,13.0
556420,99.75,7651500.0,488500.0,13.0
556421,99.75,7651500.0,489500.0,13.0
556422,99.75,7651500.0,490500.0,13.0
556423,99.75,7651500.0,491500.0,13.0
556424,99.75,7651500.0,492500.0,13.0
556425,99.75,7651500.0,493500.0,13.0
556426,99.75,7651500.0,494500.0,13.0
556427,99.75,7651500.0,495500.0,13.0
556428,99.75,7651500.0,496500.0,13.0
556429,99.75,7651500.0,497500.0,14.0
556430,99.75,7651500.0,498500.0,15.0
556431,99.75,7651500.0,499500.0,21.0
556432,99.75,7651500.0,500500.0,20.0
556433,99.75,7651500.0,501500.0,20.0
556434,99.75,7651500.0,502500.0,20.0
556435,99.75,7651500.0,503500.0,20.0
556436,99.75,7651500.0,504500.0,20.0
556437,99.75,7651500.0,505500.0,20.0
556438,99.75,7651500.0,506500.0,20.0
556439,99.75,7651500.0,507500.0,20.0
556440,99.75,7651500.0,508500.0,20.0
556441,99.75,7651500.0,509500.0,20.0
556442,99.75,7651500.0,510500.0,20.0
556443,99.75,7651500.0,511500.0,20.0
556444,99.75,7651500.0,512500.0,20.0
556445,99.75,7651500.0,513500.0,20.0
556446,99.75,7651500.0,514500.0,20.0
556447,99.75,7651500.0,515500.0,20.0
556448,99.75,7651500.0,516500.0,20.0
556449,99.75,7651500.0,517500.0,20.0
556450,99.75,7651500.0,518500.0,25.0
556451,99.75,7651500.0,519500.0,25.0
556452,99.75,7651500.0,520500.0,25.0
556453,99.75,7651500.0,521500.0,25.0
556454,99.75,7651500.0,522500.0,25.0
556455,99.75,7651500.0,523500.0,25.0
556456,99.75,7651500.0,524500.0,25.0
556457,99.75,7651500.0,525500.0,25.0
556458,99.75,7651500.0,526500.0,24.0
556459,99.75,7651500.0,527500.0,24.0
556460,99.75,7651500.0,528500.0,24.0
556461,99.75,7651500.0,529500.0,21.0
556462,99.75,7651500.0,530500.0,9.0
556463,99.75,7651500.0,531500.0,9.0
556464,99.75,7651500.0,532500.0,26.0
556465,99.75,7651500.0,533500.0,26.0
556466,99.75,7651500.0,534500.0,9.0
556467,99.75,7651500.0,535500.0,9.0
556468,99.75,7651500.0,536500.0,9.0
556469,99.75,7651500.0,537500.0,9.0
556470,99.75,7651500.0,538500.0,9.0
556471,99.75,7651500.0,539500.0,26.0
556472,99.75,7651500.0,540500.0,28.0
556473,99.75,7651500.0,541500.0,30.0
556474,99.75,7651500.0,542500.0,30.0
556475,99.75,7651500.0,543500.0,30.0
556476,99.75,7651500.0,544500.0,30.0
556477,99.75,7651500.0,545500.0,28.0
556478,99.75,7651500.0,546500.0,9.0
556479,99.75,7651500.0,547500.0,26.0
556480,99.75,7651500.0,548500.0,28.0
556481,99.75,7651500.0,549500.0,30.0
556482,99.75,7651500.0,550500.0,30.0
556483,99.75,7651500.0,551500.0,30.0
556484,99.75,7651500.0,552500.0,30.0
556485,99.75,7651500.0,553500.0,30.0
556486,99.75,7651500.0,554500.0,29.0
556487,99.75,7651500.0,555500.0,36.0
556488,99.75,7651500.0,556500.0,35.0
556489,99.75,7651500.0,557500.0,24.0
556490,99.75,7651500.0,558500.0,25.0
556491,99.75,7651500.0,559500.0,25.0
556492,99.75,7651500.0,560500.0,25.0
556493,99.75,7651500.0,561500.0,25.0
556494,99.75,7651500.0,562500.0,25.0
556495,99.75,7651500.0,563500.0,44.0
556496,99.75,7651500.0,564500.0,50.0
556497,99.75,7651500.0,565500.0,50.0
556498,99.75,7651500.0,566500.0,50.0
556499,99.75,7651500.0,567500.0,50.0
556500,99.75,7651500.0,568500.0,50.0
556501,99.75,7651500.0,569500.0,50.0
556502,99.75,7651500.0,570500.0,50.0
556503,99.75,7651500.0,571500.0,50.0
556504,99.75,7651500.0,572500.0,50.0
556505,99.75,7651500.0,573500.0,50.0
556506,99.75,7651500.0,574500.0,50.0
556507,99.75,7651500.0,575500.0,50.0
556508,99.75,7651500.0,576500.0,50.0
556509,99.75,7651500.0,577500.0,50.0
556510,99.75,7651500.0,578500.0,50.0
556511,99.75,7652500.0,400500.0,46.0
556512,99.75,7652500.0,401500.0,46.0
556513,99.75,7652500.0,402500.0,39.0
556514,99.75,7652500.0,403500.0,28.0
556515,99.75,7652500.0,404500.0,9.0
556516,99.75,7652500.0,405500.0,9.0
556517,99.75,7652500.0,406500.0,9.0
556518,99.75,7652500.0,407500.0,9.0
556519,99.75,7652500.0,408500.0,9.0
556520,99.75,7652500.0,409500.0,26.0
556521,99.75,7652500.0,410500.0,38.0
556522,99.75,7652500.0,411500.0,44.0
556523,99.75,7652500.0,412500.0,255.0
556524,99.75,7652500.0,413500.0,255.0
556525,99.75,7652500.0,414500.0,255.0
556526,99.75,7652500.0,415500.0,255.0
556527,99.75,7652500.0,416500.0,255.0
556528,99.75,7652500.0,417500.0,255.0
556529,99.75,7652500.0,418500.0,255.0
556530,99.75,7652500.0,419500.0,255.0
556531,99.75,7652500.0,420500.0,255.0
556532,99.75,7652500.0,421500.0,255.0
556533,99.75,7652500.0,422500.0,255.0
556534,99.75,7652500.0,423500.0,255.0
556535,99.75,7652500.0,424500.0,255.0
556536,99.75,7652500.0,425500.0,255.0
556537,99.75,7652500.0,426500.0,255.0
556538,99.75,7652500.0,427500.0,255.0
556539,99.75,7652500.0,428500.0,255.0
556540,99.75,7652500.0,429500.0,14.0
556541,99.75,7652500.0,430500.0,14.0
556542,99.75,7652500.0,431500.0,14.0
556543,99.75,7652500.0,432500.0,14.0
556544,99.75,7652500.0,433500.0,14.0
556545,99.75,7652500.0,434500.0,12.0
556546,99.75,7652500.0,435500.0,11.0
556547,99.75,7652500.0,436500.0,10.0
556548,99.75,7652500.0,437500.0,10.0
556549,99.75,7652500.0,438500.0,2.0
556550,99.75,7652500.0,439500.0,1.0
556551,99.75,7652500.0,440500.0,1.0
556552,99.75,7652500.0,441500.0,1.0
556553,99.75,7652500.0,442500.0,1.0
556554,99.75,7652500.0,443500.0,1.0
556555,99.75,7652500.0,444500.0,1.0
556556,99.75,7652500.0,445500.0,1.0
556557,99.75,7652500.0,446500.0,1.0
556558,99.75,7652500.0,447500.0,1.0
556559,99.75,7652500.0,448500.0,1.0
556560,99.75,7652500.0,449500.0,1.0
556561,99.75,7652500.0,450500.0,1.0
556562,99.75,7652500.0,451500.0,1.0
556563,99.75,7652500.0,452500.0,1.0
556564,99.75,7652500.0,453500.0,1.0
556565,99.75,7652500.0,454500.0,1.0
556566,99.75,7652500.0,455500.0,1.0
556567,99.75,7652500.0,456500.0,1.0
556568,99.75,7652500.0,457500.0,1.0
556569,99.75,7652500.0,458500.0,1.0
556570,99.75,7652500.0,459500.0,1.0
556571,99.75,7652500.0,460500.0,1.0
556572,99.75,7652500.0,461500.0,1.0
556573,99.75,7652500.0,462500.0,1.0
556574,99.75,7652500.0,463500.0,1.0
556575,99.75,7652500.0,464500.0,1.0
556576,99.75,7652500.0,465500.0,1.0
556577,99.75,7652500.0,466500.0,1.0
556578,99.75,7652500.0,467500.0,1.0
556579,99.75,7652500.0,468500.0,1.0
556580,99.75,7652500.0,469500.0,1.0
556581,99.75,7652500.0,470500.0,1.0
556582,99.75,7652500.0,471500.0,1.0
556583,99.75,7652500.0,472500.0,1.0
556584,99.75,7652500.0,473500.0,1.0
556585,99.75,7652500.0,474500.0,1.0
556586,99.75,7652500.0,475500.0,1.0
556587,99.75,7652500.0,476500.0,1.0
556588,99.75,7652500.0,477500.0,1.0
556589,99.75,7652500.0,478500.0,1.0
556590,99.75,7652500.0,479500.0,1.0
556591,99.75,7652500.0,480500.0,2.0
556592,99.75,7652500.0,481500.0,10.0
556593,99.75,7652500.0,482500.0,1.0
556594,99.75,7652500.0,483500.0,1.0
556595,99.75,7652500.0,484500.0,1.0
556596,99.75,7652500.0,485500.0,1.0
556597,99.75,7652500.0,486500.0,1.0
556598,99.75,7652500.0,487500.0,1.0
556599,99.75,7652500.0,488500.0,1.0
556600,99.75,7652500.0,489500.0,1.0
556601,99.75,7652500.0,490500.0,1.0
556602,99.75,7652500.0,491500.0,1.0
556603,99.75,7652500.0,492500.0,1.0
556604,99.75,7652500.0,493500.0,1.0
556605,99.75,7652500.0,494500.0,1.0
556606,99.75,7652500.0,495500.0,1.0
556607,99.75,7652500.0,496500.0,1.0
556608,99.75,7652500.0,497500.0,17.0
556609,99.75,7652500.0,498500.0,22.0
556610,99.75,7652500.0,499500.0,22.0
556611,99.75,7652500.0,500500.0,17.0
556612,99.75,7652500.0,501500.0,17.0
556613,99.75,7652500.0,502500.0,17.0
556614,99.75,7652500.0,503500.0,17.0
556615,99.75,7652500.0,504500.0,17.0
556616,99.75,7652500.0,505500.0,17.0
556617,99.75,7652500.0,506500.0,17.0
556618,99.75,7652500.0,507500.0,17.0
556619,99.75,7652500.0,508500.0,17.0
556620,99.75,7652500.0,509500.0,17.0
556621,99.75,7652500.0,510500.0,17.0
556622,99.75,7652500.0,511500.0,17.0
556623,99.75,7652500.0,512500.0,17.0
556624,99.75,7652500.0,513500.0,17.0
556625,99.75,7652500.0,514500.0,17.0
556626,99.75,7652500.0,515500.0,17.0
556627,99.75,7652500.0,516500.0,17.0
556628,99.75,7652500.0,517500.0,17.0
556629,99.75,7652500.0,518500.0,11.0
556630,99.75,7652500.0,519500.0,11.0
556631,99.75,7652500.0,520500.0,11.0
556632,99.75,7652500.0,521500.0,17.0
556633,99.75,7652500.0,522500.0,22.0
556634,99.75,7652500.0,523500.0,25.0
556635,99.75,7652500.0,524500.0,25.0
556636,99.75,7652500.0,525500.0,25.0
556637,99.75,7652500.0,526500.0,25.0
556638,99.75,7652500.0,527500.0,25.0
556639,99.75,7652500.0,528500.0,25.0
556640,99.75,7652500.0,529500.0,25.0
556641,99.75,7652500.0,530500.0,21.0
556642,99.75,7652500.0,531500.0,9.0
556643,99.75,7652500.0,532500.0,9.0
556644,99.75,7652500.0,533500.0,9.0
556645,99.75,7652500.0,534500.0,9.0
556646,99.75,7652500.0,535500.0,9.0
556647,99.75,7652500.0,536500.0,9.0
556648,99.75,7652500.0,537500.0,9.0
556649,99.75,7652500.0,538500.0,9.0
556650,99.75,7652500.0,539500.0,26.0
556651,99.75,7652500.0,540500.0,28.0
556652,99.75,7652500.0,541500.0,30.0
556653,99.75,7652500.0,542500.0,30.0
556654,99.75,7652500.0,543500.0,30.0
556655,99.75,7652500.0,544500.0,28.0
556656,99.75,7652500.0,545500.0,28.0
556657,99.75,7652500.0,546500.0,9.0
556658,99.75,7652500.0,547500.0,26.0
556659,99.75,7652500.0,548500.0,28.0
556660,99.75,7652500.0,549500.0,30.0
556661,99.75,7652500.0,550500.0,30.0
556662,99.75,7652500.0,551500.0,30.0
556663,99.75,7652500.0,552500.0,30.0
556664,99.75,7652500.0,553500.0,30.0
556665,99.75,7652500.0,554500.0,30.0
556666,99.75,7652500.0,555500.0,29.0
556667,99.75,7652500.0,556500.0,21.0
556668,99.75,7652500.0,557500.0,25.0
556669,99.75,7652500.0,558500.0,25.0
556670,99.75,7652500.0,559500.0,25.0
556671,99.75,7652500.0,560500.0,25.0
556672,99.75,7652500.0,561500.0,25.0
556673,99.75,7652500.0,562500.0,21.0
556674,99.75,7652500.0,563500.0,50.0
556675,99.75,7652500.0,564500.0,50.0
556676,99.75,7652500.0,565500.0,50.0
556677,99.75,7652500.0,566500.0,50.0
556678,99.75,7652500.0,567500.0,50.0
556679,99.75,7652500.0,568500.0,50.0
556680,99.75,7652500.0,569500.0,50.0
556681,99.75,7652500.0,570500.0,50.0
556682,99.75,7652500.0,571500.0,50.0
556683,99.75,7652500.0,572500.0,50.0
556684,99.75,7652500.0,573500.0,50.0
556685,99.75,7652500.0,574500.0,50.0
556686,99.75,7652500.0,575500.0,50.0
556687,99.75,7652500.0,576500.0,50.0
556688,99.75,7652500.0,577500.0,50.0
556689,99.75,7652500.0,578500.0,50.0
556690,99.75,7653500.0,400500.0,46.0
556691,99.75,7653500.0,401500.0,46.0
556692,99.75,7653500.0,402500.0,41.0
556693,99.75,7653500.0,403500.0,32.0
556694,99.75,7653500.0,404500.0,26.0
556695,99.75,7653500.0,405500.0,9.0
556696,99.75,7653500.0,406500.0,9.0
556697,99.75,7653500.0,407500.0,9.0
556698,99.75,7653500.0,408500.0,9.0
556699,99.75,7653500.0,409500.0,9.0
556700,99.75,7653500.0,410500.0,27.0
556701,99.75,7653500.0,411500.0,38.0
556702,99.75,7653500.0,412500.0,44.0
556703,99.75,7653500.0,413500.0,255.0
556704,99.75,7653500.0,414500.0,255.0
556705,99.75,7653500.0,415500.0,255.0
556706,99.75,7653500.0,416500.0,255.0
556707,99.75,7653500.0,417500.0,255.0
556708,99.75,7653500.0,418500.0,255.0
556709,99.75,7653500.0,419500.0,255.0
556710,99.75,7653500.0,420500.0,255.0
556711,99.75,7653500.0,421500.0,255.0
556712,99.75,7653500.0,422500.0,255.0
556713,99.75,7653500.0,423500.0,255.0
556714,99.75,7653500.0,424500.0,255.0
556715,99.75,7653500.0,425500.0,255.0
556716,99.75,7653500.0,426500.0,37.0
556717,99.75,7653500.0,427500.0,37.0
556718,99.75,7653500.0,428500.0,28.0
556719,99.75,7653500.0,429500.0,14.0
556720,99.75,7653500.0,430500.0,13.0
556721,99.75,7653500.0,431500.0,12.0
556722,99.75,7653500.0,432500.0,11.0
556723,99.75,7653500.0,433500.0,10.0
556724,99.75,7653500.0,434500.0,10.0
556725,99.75,7653500.0,435500.0,1.0
556726,99.75,7653500.0,436500.0,1.0
556727,99.75,7653500.0,437500.0,1.0
556728,99.75,7653500.0,438500.0,1.0
556729,99.75,7653500.0,439500.0,1.0
556730,99.75,7653500.0,440500.0,1.0
556731,99.75,7653500.0,441500.0,1.0
556732,99.75,7653500.0,442500.0,1.0
556733,99.75,7653500.0,443500.0,1.0
556734,99.75,7653500.0,444500.0,1.0
556735,99.75,7653500.0,445500.0,1.0
556736,99.75,7653500.0,446500.0,1.0
556737,99.75,7653500.0,447500.0,1.0
556738,99.75,7653500.0,448500.0,1.0
556739,99.75,7653500.0,449500.0,1.0
556740,99.75,7653500.0,450500.0,1.0
556741,99.75,7653500.0,451500.0,1.0
556742,99.75,7653500.0,452500.0,1.0
556743,99.75,7653500.0,453500.0,1.0
556744,99.75,7653500.0,454500.0,1.0
556745,99.75,7653500.0,455500.0,1.0
556746,99.75,7653500.0,456500.0,1.0
556747,99.75,7653500.0,457500.0,1.0
556748,99.75,7653500.0,458500.0,1.0
556749,99.75,7653500.0,459500.0,1.0
556750,99.75,7653500.0,460500.0,1.0
556751,99.75,7653500.0,461500.0,1.0
556752,99.75,7653500.0,462500.0,1.0
556753,99.75,7653500.0,463500.0,1.0
556754,99.75,7653500.0,464500.0,1.0
556755,99.75,7653500.0,465500.0,1.0
556756,99.75,7653500.0,466500.0,1.0
556757,99.75,7653500.0,467500.0,1.0
556758,99.75,7653500.0,468500.0,1.0
556759,99.75,7653500.0,469500.0,1.0
556760,99.75,7653500.0,470500.0,1.0
556761,99.75,7653500.0,471500.0,1.0
556762,99.75,7653500.0,472500.0,1.0
556763,99.75,7653500.0,473500.0,1.0
556764,99.75,7653500.0,474500.0,1.0
556765,99.75,7653500.0,475500.0,1.0
556766,99.75,7653500.0,476500.0,1.0
556767,99.75,7653500.0,477500.0,1.0
556768,99.75,7653500.0,478500.0,1.0
556769,99.75,7653500.0,479500.0,1.0
556770,99.75,7653500.0,480500.0,1.0
556771,99.75,7653500.0,481500.0,1.0
556772,99.75,7653500.0,482500.0,1.0
556773,99.75,7653500.0,483500.0,1.0
556774,99.75,7653500.0,484500.0,1.0
556775,99.75,7653500.0,485500.0,1.0
556776,99.75,7653500.0,486500.0,1.0
556777,99.75,7653500.0,487500.0,1.0
556778,99.75,7653500.0,488500.0,1.0
556779,99.75,7653500.0,489500.0,1.0
556780,99.75,7653500.0,490500.0,1.0
556781,99.75,7653500.0,491500.0,1.0
556782,99.75,7653500.0,492500.0,1.0
556783,99.75,7653500.0,493500.0,1.0
556784,99.75,7653500.0,494500.0,1.0
556785,99.75,7653500.0,495500.0,1.0
556786,99.75,7653500.0,496500.0,1.0
556787,99.75,7653500.0,497500.0,1.0
556788,99.75,7653500.0,498500.0,1.0
556789,99.75,7653500.0,499500.0,1.0
556790,99.75,7653500.0,500500.0,1.0
556791,99.75,7653500.0,501500.0,1.0
556792,99.75,7653500.0,502500.0,1.0
556793,99.75,7653500.0,503500.0,1.0
556794,99.75,7653500.0,504500.0,1.0
556795,99.75,7653500.0,505500.0,1.0
556796,99.75,7653500.0,506500.0,1.0
556797,99.75,7653500.0,507500.0,1.0
556798,99.75,7653500.0,508500.0,1.0
556799,99.75,7653500.0,509500.0,1.0
556800,99.75,7653500.0,510500.0,1.0
556801,99.75,7653500.0,511500.0,1.0
556802,99.75,7653500.0,512500.0,1.0
556803,99.75,7653500.0,513500.0,1.0
556804,99.75,7653500.0,514500.0,1.0
556805,99.75,7653500.0,515500.0,1.0
556806,99.75,7653500.0,516500.0,1.0
556807,99.75,7653500.0,517500.0,1.0
556808,99.75,7653500.0,518500.0,1.0
556809,99.75,7653500.0,519500.0,1.0
556810,99.75,7653500.0,520500.0,1.0
