,time_l,northing_l,easting_l,litho
211936,93.25,7651500.0,400500.0,9.0
211937,93.25,7651500.0,401500.0,9.0
211938,93.25,7651500.0,402500.0,9.0
211939,93.25,7651500.0,403500.0,46.0
211940,93.25,7651500.0,404500.0,46.0
211941,93.25,7651500.0,405500.0,37.0
211942,93.25,7651500.0,406500.0,37.0
211943,93.25,7651500.0,407500.0,16.0
211944,93.25,7651500.0,408500.0,37.0
211945,93.25,7651500.0,409500.0,28.0
211946,93.25,7651500.0,410500.0,28.0
211947,93.25,7651500.0,411500.0,24.0
211948,93.25,7651500.0,412500.0,25.0
211949,93.25,7651500.0,413500.0,25.0
211950,93.25,7651500.0,414500.0,25.0
211951,93.25,7651500.0,415500.0,25.0
211952,93.25,7651500.0,416500.0,25.0
211953,93.25,7651500.0,417500.0,25.0
211954,93.25,7651500.0,418500.0,25.0
211955,93.25,7651500.0,419500.0,25.0
211956,93.25,7651500.0,420500.0,25.0
211957,93.25,7651500.0,421500.0,25.0
211958,93.25,7651500.0,422500.0,25.0
211959,93.25,7651500.0,423500.0,25.0
211960,93.25,7651500.0,424500.0,25.0
211961,93.25,7651500.0,425500.0,25.0
211962,93.25,7651500.0,426500.0,25.0
211963,93.25,7651500.0,427500.0,25.0
211964,93.25,7651500.0,428500.0,25.0
211965,93.25,7651500.0,429500.0,25.0
211966,93.25,7651500.0,430500.0,25.0
211967,93.25,7651500.0,431500.0,25.0
211968,93.25,7651500.0,432500.0,25.0
211969,93.25,7651500.0,433500.0,25.0
211970,93.25,7651500.0,434500.0,25.0
211971,93.25,7651500.0,435500.0,25.0
211972,93.25,7651500.0,436500.0,24.0
211973,93.25,7651500.0,437500.0,24.0
211974,93.25,7651500.0,438500.0,24.0
211975,93.25,7651500.0,439500.0,24.0
211976,93.25,7651500.0,440500.0,21.0
211977,93.25,7651500.0,441500.0,21.0
211978,93.25,7651500.0,442500.0,21.0
211979,93.25,7651500.0,443500.0,21.0
211980,93.25,7651500.0,444500.0,21.0
211981,93.25,7651500.0,445500.0,21.0
211982,93.25,7651500.0,446500.0,21.0
211983,93.25,7651500.0,447500.0,16.0
211984,93.25,7651500.0,448500.0,16.0
211985,93.25,7651500.0,449500.0,28.0
211986,93.25,7651500.0,450500.0,29.0
211987,93.25,7651500.0,451500.0,29.0
211988,93.25,7651500.0,452500.0,29.0
211989,93.25,7651500.0,453500.0,29.0
211990,93.25,7651500.0,454500.0,29.0
211991,93.25,7651500.0,455500.0,29.0
211992,93.25,7651500.0,456500.0,29.0
211993,93.25,7651500.0,457500.0,29.0
211994,93.25,7651500.0,458500.0,29.0
211995,93.25,7651500.0,459500.0,29.0
211996,93.25,7651500.0,460500.0,29.0
211997,93.25,7651500.0,461500.0,29.0
211998,93.25,7651500.0,462500.0,29.0
211999,93.25,7651500.0,463500.0,29.0
212000,93.25,7651500.0,464500.0,29.0
212001,93.25,7651500.0,465500.0,29.0
212002,93.25,7651500.0,466500.0,29.0
212003,93.25,7651500.0,467500.0,29.0
212004,93.25,7651500.0,468500.0,29.0
212005,93.25,7651500.0,469500.0,29.0
212006,93.25,7651500.0,470500.0,29.0
212007,93.25,7651500.0,471500.0,29.0
212008,93.25,7651500.0,472500.0,29.0
212009,93.25,7651500.0,473500.0,29.0
212010,93.25,7651500.0,474500.0,29.0
212011,93.25,7651500.0,475500.0,29.0
212012,93.25,7651500.0,476500.0,29.0
212013,93.25,7651500.0,477500.0,29.0
212014,93.25,7651500.0,478500.0,29.0
212015,93.25,7651500.0,479500.0,29.0
212016,93.25,7651500.0,480500.0,29.0
212017,93.25,7651500.0,481500.0,29.0
212018,93.25,7651500.0,482500.0,29.0
212019,93.25,7651500.0,483500.0,29.0
212020,93.25,7651500.0,484500.0,29.0
212021,93.25,7651500.0,485500.0,29.0
212022,93.25,7651500.0,486500.0,29.0
212023,93.25,7651500.0,487500.0,28.0
212024,93.25,7651500.0,488500.0,16.0
212025,93.25,7651500.0,489500.0,16.0
212026,93.25,7651500.0,490500.0,16.0
212027,93.25,7651500.0,491500.0,16.0
212028,93.25,7651500.0,492500.0,16.0
212029,93.25,7651500.0,493500.0,16.0
212030,93.25,7651500.0,494500.0,16.0
212031,93.25,7651500.0,495500.0,29.0
212032,93.25,7651500.0,496500.0,29.0
212033,93.25,7651500.0,497500.0,29.0
212034,93.25,7651500.0,498500.0,37.0
