,time_l,northing_l,easting_l,litho
158952,92.25,7651500.0,400500.0,9.0
158953,92.25,7651500.0,401500.0,9.0
158954,92.25,7651500.0,402500.0,9.0
158955,92.25,7651500.0,403500.0,46.0
158956,92.25,7651500.0,404500.0,46.0
158957,92.25,7651500.0,405500.0,37.0
158958,92.25,7651500.0,406500.0,37.0
158959,92.25,7651500.0,407500.0,16.0
158960,92.25,7651500.0,408500.0,37.0
158961,92.25,7651500.0,409500.0,29.0
158962,92.25,7651500.0,410500.0,28.0
158963,92.25,7651500.0,411500.0,24.0
158964,92.25,7651500.0,412500.0,25.0
158965,92.25,7651500.0,413500.0,25.0
158966,92.25,7651500.0,414500.0,25.0
158967,92.25,7651500.0,415500.0,25.0
158968,92.25,7651500.0,416500.0,25.0
158969,92.25,7651500.0,417500.0,25.0
158970,92.25,7651500.0,418500.0,25.0
158971,92.25,7651500.0,419500.0,25.0
158972,92.25,7651500.0,420500.0,25.0
158973,92.25,7651500.0,421500.0,25.0
158974,92.25,7651500.0,422500.0,25.0
158975,92.25,7651500.0,423500.0,25.0
158976,92.25,7651500.0,424500.0,25.0
158977,92.25,7651500.0,425500.0,25.0
158978,92.25,7651500.0,426500.0,25.0
158979,92.25,7651500.0,427500.0,25.0
158980,92.25,7651500.0,428500.0,25.0
158981,92.25,7651500.0,429500.0,25.0
158982,92.25,7651500.0,430500.0,25.0
158983,92.25,7651500.0,431500.0,25.0
158984,92.25,7651500.0,432500.0,25.0
158985,92.25,7651500.0,433500.0,25.0
158986,92.25,7651500.0,434500.0,25.0
158987,92.25,7651500.0,435500.0,21.0
158988,92.25,7651500.0,436500.0,21.0
158989,92.25,7651500.0,437500.0,21.0
158990,92.25,7651500.0,438500.0,21.0
158991,92.25,7651500.0,439500.0,16.0
158992,92.25,7651500.0,440500.0,9.0
158993,92.25,7651500.0,441500.0,9.0
158994,92.25,7651500.0,442500.0,9.0
158995,92.25,7651500.0,443500.0,9.0
158996,92.25,7651500.0,444500.0,9.0
158997,92.25,7651500.0,445500.0,9.0
158998,92.25,7651500.0,446500.0,9.0
158999,92.25,7651500.0,447500.0,28.0
159000,92.25,7651500.0,448500.0,28.0
159001,92.25,7651500.0,449500.0,28.0
159002,92.25,7651500.0,450500.0,29.0
159003,92.25,7651500.0,451500.0,29.0
159004,92.25,7651500.0,452500.0,29.0
159005,92.25,7651500.0,453500.0,29.0
159006,92.25,7651500.0,454500.0,29.0
159007,92.25,7651500.0,455500.0,29.0
159008,92.25,7651500.0,456500.0,37.0
159009,92.25,7651500.0,457500.0,37.0
159010,92.25,7651500.0,458500.0,37.0
159011,92.25,7651500.0,459500.0,37.0
159012,92.25,7651500.0,460500.0,37.0
159013,92.25,7651500.0,461500.0,37.0
159014,92.25,7651500.0,462500.0,37.0
159015,92.25,7651500.0,463500.0,37.0
