,time_l,northing_l,easting_l,litho
264920,94.25,7651500.0,400500.0,9.0
264921,94.25,7651500.0,401500.0,9.0
264922,94.25,7651500.0,402500.0,9.0
264923,94.25,7651500.0,403500.0,46.0
264924,94.25,7651500.0,404500.0,46.0
264925,94.25,7651500.0,405500.0,37.0
264926,94.25,7651500.0,406500.0,37.0
264927,94.25,7651500.0,407500.0,16.0
264928,94.25,7651500.0,408500.0,37.0
264929,94.25,7651500.0,409500.0,37.0
264930,94.25,7651500.0,410500.0,28.0
264931,94.25,7651500.0,411500.0,24.0
264932,94.25,7651500.0,412500.0,25.0
264933,94.25,7651500.0,413500.0,25.0
264934,94.25,7651500.0,414500.0,25.0
264935,94.25,7651500.0,415500.0,25.0
264936,94.25,7651500.0,416500.0,25.0
264937,94.25,7651500.0,417500.0,25.0
264938,94.25,7651500.0,418500.0,25.0
264939,94.25,7651500.0,419500.0,25.0
264940,94.25,7651500.0,420500.0,25.0
264941,94.25,7651500.0,421500.0,25.0
264942,94.25,7651500.0,422500.0,25.0
264943,94.25,7651500.0,423500.0,25.0
264944,94.25,7651500.0,424500.0,25.0
264945,94.25,7651500.0,425500.0,25.0
264946,94.25,7651500.0,426500.0,25.0
264947,94.25,7651500.0,427500.0,25.0
264948,94.25,7651500.0,428500.0,25.0
264949,94.25,7651500.0,429500.0,25.0
264950,94.25,7651500.0,430500.0,25.0
264951,94.25,7651500.0,431500.0,25.0
264952,94.25,7651500.0,432500.0,25.0
264953,94.25,7651500.0,433500.0,25.0
264954,94.25,7651500.0,434500.0,25.0
264955,94.25,7651500.0,435500.0,25.0
264956,94.25,7651500.0,436500.0,25.0
264957,94.25,7651500.0,437500.0,25.0
264958,94.25,7651500.0,438500.0,25.0
264959,94.25,7651500.0,439500.0,25.0
264960,94.25,7651500.0,440500.0,25.0
264961,94.25,7651500.0,441500.0,25.0
264962,94.25,7651500.0,442500.0,25.0
264963,94.25,7651500.0,443500.0,25.0
264964,94.25,7651500.0,444500.0,25.0
264965,94.25,7651500.0,445500.0,25.0
264966,94.25,7651500.0,446500.0,25.0
264967,94.25,7651500.0,447500.0,25.0
264968,94.25,7651500.0,448500.0,25.0
264969,94.25,7651500.0,449500.0,25.0
264970,94.25,7651500.0,450500.0,21.0
264971,94.25,7651500.0,451500.0,21.0
264972,94.25,7651500.0,452500.0,21.0
264973,94.25,7651500.0,453500.0,21.0
264974,94.25,7651500.0,454500.0,21.0
264975,94.25,7651500.0,455500.0,21.0
264976,94.25,7651500.0,456500.0,21.0
264977,94.25,7651500.0,457500.0,21.0
264978,94.25,7651500.0,458500.0,21.0
264979,94.25,7651500.0,459500.0,16.0
264980,94.25,7651500.0,460500.0,16.0
264981,94.25,7651500.0,461500.0,16.0
264982,94.25,7651500.0,462500.0,16.0
264983,94.25,7651500.0,463500.0,16.0
264984,94.25,7651500.0,464500.0,16.0
264985,94.25,7651500.0,465500.0,16.0
264986,94.25,7651500.0,466500.0,16.0
264987,94.25,7651500.0,467500.0,16.0
264988,94.25,7651500.0,468500.0,16.0
264989,94.25,7651500.0,469500.0,16.0
264990,94.25,7651500.0,470500.0,16.0
264991,94.25,7651500.0,471500.0,16.0
264992,94.25,7651500.0,472500.0,16.0
264993,94.25,7651500.0,473500.0,16.0
264994,94.25,7651500.0,474500.0,16.0
264995,94.25,7651500.0,475500.0,16.0
264996,94.25,7651500.0,476500.0,16.0
264997,94.25,7651500.0,477500.0,16.0
264998,94.25,7651500.0,478500.0,16.0
264999,94.25,7651500.0,479500.0,16.0
265000,94.25,7651500.0,480500.0,16.0
265001,94.25,7651500.0,481500.0,16.0
265002,94.25,7651500.0,482500.0,16.0
265003,94.25,7651500.0,483500.0,16.0
265004,94.25,7651500.0,484500.0,16.0
265005,94.25,7651500.0,485500.0,16.0
265006,94.25,7651500.0,486500.0,16.0
265007,94.25,7651500.0,487500.0,21.0
265008,94.25,7651500.0,488500.0,21.0
265009,94.25,7651500.0,489500.0,21.0
265010,94.25,7651500.0,490500.0,21.0
265011,94.25,7651500.0,491500.0,21.0
265012,94.25,7651500.0,492500.0,21.0
265013,94.25,7651500.0,493500.0,21.0
265014,94.25,7651500.0,494500.0,21.0
265015,94.25,7651500.0,495500.0,21.0
265016,94.25,7651500.0,496500.0,21.0
265017,94.25,7651500.0,497500.0,21.0
265018,94.25,7651500.0,498500.0,21.0
265019,94.25,7651500.0,499500.0,21.0
265020,94.25,7651500.0,500500.0,21.0
265021,94.25,7651500.0,501500.0,21.0
265022,94.25,7651500.0,502500.0,21.0
265023,94.25,7651500.0,503500.0,21.0
265024,94.25,7651500.0,504500.0,21.0
265025,94.25,7651500.0,505500.0,21.0
265026,94.25,7651500.0,506500.0,21.0
265027,94.25,7651500.0,507500.0,21.0
265028,94.25,7651500.0,508500.0,21.0
265029,94.25,7651500.0,509500.0,21.0
265030,94.25,7651500.0,510500.0,21.0
265031,94.25,7651500.0,511500.0,21.0
265032,94.25,7651500.0,512500.0,21.0
265033,94.25,7651500.0,513500.0,21.0
265034,94.25,7651500.0,514500.0,21.0
265035,94.25,7651500.0,515500.0,24.0
265036,94.25,7651500.0,516500.0,24.0
265037,94.25,7651500.0,517500.0,24.0
265038,94.25,7651500.0,518500.0,24.0
265039,94.25,7651500.0,519500.0,24.0
265040,94.25,7651500.0,520500.0,25.0
265041,94.25,7651500.0,521500.0,25.0
265042,94.25,7651500.0,522500.0,25.0
265043,94.25,7651500.0,523500.0,25.0
265044,94.25,7651500.0,524500.0,25.0
265045,94.25,7651500.0,525500.0,25.0
265046,94.25,7651500.0,526500.0,25.0
265047,94.25,7651500.0,527500.0,25.0
265048,94.25,7651500.0,528500.0,25.0
265049,94.25,7651500.0,529500.0,24.0
265050,94.25,7651500.0,530500.0,24.0
265051,94.25,7651500.0,531500.0,25.0
265052,94.25,7651500.0,532500.0,25.0
265053,94.25,7651500.0,533500.0,25.0
265054,94.25,7651500.0,534500.0,25.0
265055,94.25,7651500.0,535500.0,25.0
265056,94.25,7651500.0,536500.0,25.0
