,time_l,northing_l,easting_l,litho
185444,92.75,7651500.0,400500.0,9.0
185445,92.75,7651500.0,401500.0,9.0
185446,92.75,7651500.0,402500.0,9.0
185447,92.75,7651500.0,403500.0,46.0
185448,92.75,7651500.0,404500.0,46.0
185449,92.75,7651500.0,405500.0,37.0
185450,92.75,7651500.0,406500.0,37.0
185451,92.75,7651500.0,407500.0,16.0
185452,92.75,7651500.0,408500.0,37.0
185453,92.75,7651500.0,409500.0,28.0
185454,92.75,7651500.0,410500.0,28.0
185455,92.75,7651500.0,411500.0,24.0
185456,92.75,7651500.0,412500.0,25.0
185457,92.75,7651500.0,413500.0,25.0
185458,92.75,7651500.0,414500.0,25.0
185459,92.75,7651500.0,415500.0,25.0
185460,92.75,7651500.0,416500.0,25.0
185461,92.75,7651500.0,417500.0,25.0
185462,92.75,7651500.0,418500.0,25.0
185463,92.75,7651500.0,419500.0,25.0
185464,92.75,7651500.0,420500.0,25.0
185465,92.75,7651500.0,421500.0,25.0
185466,92.75,7651500.0,422500.0,25.0
185467,92.75,7651500.0,423500.0,25.0
185468,92.75,7651500.0,424500.0,25.0
185469,92.75,7651500.0,425500.0,25.0
185470,92.75,7651500.0,426500.0,25.0
185471,92.75,7651500.0,427500.0,25.0
185472,92.75,7651500.0,428500.0,25.0
185473,92.75,7651500.0,429500.0,25.0
185474,92.75,7651500.0,430500.0,25.0
185475,92.75,7651500.0,431500.0,25.0
185476,92.75,7651500.0,432500.0,25.0
185477,92.75,7651500.0,433500.0,25.0
185478,92.75,7651500.0,434500.0,25.0
185479,92.75,7651500.0,435500.0,24.0
185480,92.75,7651500.0,436500.0,24.0
185481,92.75,7651500.0,437500.0,24.0
185482,92.75,7651500.0,438500.0,24.0
185483,92.75,7651500.0,439500.0,24.0
185484,92.75,7651500.0,440500.0,21.0
185485,92.75,7651500.0,441500.0,21.0
185486,92.75,7651500.0,442500.0,21.0
185487,92.75,7651500.0,443500.0,21.0
185488,92.75,7651500.0,444500.0,21.0
185489,92.75,7651500.0,445500.0,21.0
185490,92.75,7651500.0,446500.0,21.0
185491,92.75,7651500.0,447500.0,16.0
185492,92.75,7651500.0,448500.0,16.0
185493,92.75,7651500.0,449500.0,28.0
185494,92.75,7651500.0,450500.0,29.0
185495,92.75,7651500.0,451500.0,29.0
185496,92.75,7651500.0,452500.0,29.0
185497,92.75,7651500.0,453500.0,29.0
185498,92.75,7651500.0,454500.0,29.0
185499,92.75,7651500.0,455500.0,29.0
185500,92.75,7651500.0,456500.0,29.0
185501,92.75,7651500.0,457500.0,29.0
185502,92.75,7651500.0,458500.0,29.0
185503,92.75,7651500.0,459500.0,29.0
185504,92.75,7651500.0,460500.0,29.0
185505,92.75,7651500.0,461500.0,29.0
185506,92.75,7651500.0,462500.0,29.0
185507,92.75,7651500.0,463500.0,29.0
185508,92.75,7651500.0,464500.0,29.0
185509,92.75,7651500.0,465500.0,29.0
185510,92.75,7651500.0,466500.0,29.0
185511,92.75,7651500.0,467500.0,29.0
185512,92.75,7651500.0,468500.0,29.0
185513,92.75,7651500.0,469500.0,29.0
185514,92.75,7651500.0,470500.0,29.0
185515,92.75,7651500.0,471500.0,29.0
185516,92.75,7651500.0,472500.0,29.0
185517,92.75,7651500.0,473500.0,29.0
185518,92.75,7651500.0,474500.0,29.0
185519,92.75,7651500.0,475500.0,29.0
185520,92.75,7651500.0,476500.0,29.0
185521,92.75,7651500.0,477500.0,29.0
185522,92.75,7651500.0,478500.0,29.0
185523,92.75,7651500.0,479500.0,29.0
185524,92.75,7651500.0,480500.0,29.0
185525,92.75,7651500.0,481500.0,29.0
185526,92.75,7651500.0,482500.0,29.0
185527,92.75,7651500.0,483500.0,29.0
185528,92.75,7651500.0,484500.0,29.0
185529,92.75,7651500.0,485500.0,29.0
185530,92.75,7651500.0,486500.0,29.0
185531,92.75,7651500.0,487500.0,29.0
185532,92.75,7651500.0,488500.0,28.0
185533,92.75,7651500.0,489500.0,28.0
185534,92.75,7651500.0,490500.0,28.0
185535,92.75,7651500.0,491500.0,28.0
185536,92.75,7651500.0,492500.0,28.0
185537,92.75,7651500.0,493500.0,28.0
185538,92.75,7651500.0,494500.0,28.0
185539,92.75,7651500.0,495500.0,28.0
185540,92.75,7651500.0,496500.0,29.0
185541,92.75,7651500.0,497500.0,37.0
185542,92.75,7651500.0,498500.0,37.0
185543,92.75,7651500.0,499500.0,36.0
185544,92.75,7651500.0,500500.0,36.0
185545,92.75,7651500.0,501500.0,36.0
185546,92.75,7651500.0,502500.0,36.0
185547,92.75,7651500.0,503500.0,36.0
185548,92.75,7651500.0,504500.0,36.0
185549,92.75,7651500.0,505500.0,42.0
185550,92.75,7651500.0,506500.0,42.0
185551,92.75,7651500.0,507500.0,42.0
185552,92.75,7651500.0,508500.0,42.0
185553,92.75,7651500.0,509500.0,42.0
185554,92.75,7651500.0,510500.0,36.0
185555,92.75,7651500.0,511500.0,36.0
185556,92.75,7651500.0,512500.0,36.0
185557,92.75,7651500.0,513500.0,36.0
185558,92.75,7651500.0,514500.0,36.0
185559,92.75,7651500.0,515500.0,36.0
185560,92.75,7651500.0,516500.0,36.0
185561,92.75,7651500.0,517500.0,36.0
185562,92.75,7651500.0,518500.0,36.0
185563,92.75,7651500.0,519500.0,36.0
185564,92.75,7651500.0,520500.0,36.0
185565,92.75,7651500.0,521500.0,36.0
185566,92.75,7651500.0,522500.0,36.0
185567,92.75,7651500.0,523500.0,36.0
185568,92.75,7651500.0,524500.0,36.0
185569,92.75,7651500.0,525500.0,36.0
185570,92.75,7651500.0,526500.0,21.0
185571,92.75,7651500.0,527500.0,21.0
185572,92.75,7651500.0,528500.0,21.0
185573,92.75,7651500.0,529500.0,21.0
185574,92.75,7651500.0,530500.0,21.0
185575,92.75,7651500.0,531500.0,21.0
185576,92.75,7651500.0,532500.0,21.0
185577,92.75,7651500.0,533500.0,21.0
185578,92.75,7651500.0,534500.0,21.0
185579,92.75,7651500.0,535500.0,21.0
185580,92.75,7651500.0,536500.0,21.0
185581,92.75,7651500.0,537500.0,21.0
185582,92.75,7651500.0,538500.0,21.0
185583,92.75,7651500.0,539500.0,21.0
185584,92.75,7651500.0,540500.0,21.0
185585,92.75,7651500.0,541500.0,21.0
185586,92.75,7651500.0,542500.0,42.0
185587,92.75,7651500.0,543500.0,42.0
185588,92.75,7651500.0,544500.0,42.0
185589,92.75,7651500.0,545500.0,42.0
185590,92.75,7651500.0,546500.0,21.0
185591,92.75,7651500.0,547500.0,42.0
185592,92.75,7651500.0,548500.0,42.0
185593,92.75,7651500.0,549500.0,47.0
185594,92.75,7651500.0,550500.0,50.0
185595,92.75,7651500.0,551500.0,50.0
185596,92.75,7651500.0,552500.0,50.0
185597,92.75,7651500.0,553500.0,50.0
185598,92.75,7651500.0,554500.0,50.0
185599,92.75,7651500.0,555500.0,50.0
185600,92.75,7651500.0,556500.0,50.0
185601,92.75,7651500.0,557500.0,50.0
185602,92.75,7651500.0,558500.0,50.0
185603,92.75,7651500.0,559500.0,50.0
185604,92.75,7651500.0,560500.0,50.0
185605,92.75,7651500.0,561500.0,50.0
185606,92.75,7651500.0,562500.0,50.0
185607,92.75,7651500.0,563500.0,50.0
185608,92.75,7651500.0,564500.0,50.0
185609,92.75,7651500.0,565500.0,50.0
185610,92.75,7651500.0,566500.0,50.0
185611,92.75,7651500.0,567500.0,50.0
185612,92.75,7651500.0,568500.0,50.0
185613,92.75,7651500.0,569500.0,50.0
185614,92.75,7651500.0,570500.0,35.0
185615,92.75,7651500.0,571500.0,35.0
185616,92.75,7651500.0,572500.0,42.0
185617,92.75,7651500.0,573500.0,42.0
185618,92.75,7651500.0,574500.0,9.0
185619,92.75,7651500.0,575500.0,9.0
185620,92.75,7651500.0,576500.0,9.0
185621,92.75,7651500.0,577500.0,9.0
185622,92.75,7651500.0,578500.0,9.0
185623,92.75,7652500.0,400500.0,44.0
185624,92.75,7652500.0,401500.0,29.0
185625,92.75,7652500.0,402500.0,46.0
185626,92.75,7652500.0,403500.0,46.0
185627,92.75,7652500.0,404500.0,40.0
185628,92.75,7652500.0,405500.0,37.0
185629,92.75,7652500.0,406500.0,37.0
185630,92.75,7652500.0,407500.0,37.0
185631,92.75,7652500.0,408500.0,29.0
185632,92.75,7652500.0,409500.0,28.0
185633,92.75,7652500.0,410500.0,24.0
185634,92.75,7652500.0,411500.0,25.0
185635,92.75,7652500.0,412500.0,25.0
185636,92.75,7652500.0,413500.0,25.0
185637,92.75,7652500.0,414500.0,25.0
185638,92.75,7652500.0,415500.0,25.0
185639,92.75,7652500.0,416500.0,25.0
185640,92.75,7652500.0,417500.0,24.0
185641,92.75,7652500.0,418500.0,24.0
185642,92.75,7652500.0,419500.0,24.0
185643,92.75,7652500.0,420500.0,24.0
185644,92.75,7652500.0,421500.0,24.0
185645,92.75,7652500.0,422500.0,24.0
185646,92.75,7652500.0,423500.0,24.0
185647,92.75,7652500.0,424500.0,25.0
185648,92.75,7652500.0,425500.0,24.0
185649,92.75,7652500.0,426500.0,24.0
185650,92.75,7652500.0,427500.0,25.0
185651,92.75,7652500.0,428500.0,25.0
185652,92.75,7652500.0,429500.0,25.0
185653,92.75,7652500.0,430500.0,25.0
185654,92.75,7652500.0,431500.0,25.0
185655,92.75,7652500.0,432500.0,25.0
185656,92.75,7652500.0,433500.0,25.0
185657,92.75,7652500.0,434500.0,25.0
185658,92.75,7652500.0,435500.0,25.0
185659,92.75,7652500.0,436500.0,25.0
185660,92.75,7652500.0,437500.0,25.0
185661,92.75,7652500.0,438500.0,25.0
185662,92.75,7652500.0,439500.0,24.0
185663,92.75,7652500.0,440500.0,24.0
185664,92.75,7652500.0,441500.0,21.0
185665,92.75,7652500.0,442500.0,21.0
185666,92.75,7652500.0,443500.0,21.0
185667,92.75,7652500.0,444500.0,21.0
185668,92.75,7652500.0,445500.0,21.0
185669,92.75,7652500.0,446500.0,21.0
185670,92.75,7652500.0,447500.0,21.0
185671,92.75,7652500.0,448500.0,21.0
185672,92.75,7652500.0,449500.0,21.0
185673,92.75,7652500.0,450500.0,21.0
185674,92.75,7652500.0,451500.0,21.0
185675,92.75,7652500.0,452500.0,21.0
