,X,Y,Z,X_c,Y_c,Z_c,G_x,G_y,G_z,dip,azimuth,polarity,surface,series,id,order_series,smooth
2112,120000.0,135000.0,-3847.0,0.5929571428571428,0.6715285714285715,0.5040571428571429,-0.0074330633126611974,-0.00417127704157028,0.9999636743490398,0.4883662552231524,240.6997863259944,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2113,125000.0,135000.0,-4916.0,0.6072428571428571,0.6715285714285715,0.5010028571428571,0.13407304207560217,-0.008890071842833719,0.9909315748381535,7.722044697948863,93.79359671251324,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2114,130000.0,135000.0,-6029.0,0.6215285714285714,0.6715285714285715,0.4978228571428571,0.033937106124017756,-0.024250305609717998,0.9991297190584225,2.3905557056996285,125.54831400847974,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2115,135000.0,135000.0,-5296.0,0.6358142857142857,0.6715285714285715,0.49991714285714284,-0.034842974377154494,-0.023425599946713217,0.9991182154298305,2.40630567777109,236.08630270707812,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2116,140000.0,135000.0,-4891.0,0.6501,0.6715285714285715,0.5010742857142857,-0.03102830893312236,0.004194413080852218,0.9995097052773714,1.7942542579379763,277.69858756082715,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2117,145000.0,135000.0,-4736.0,0.6643857142857142,0.6715285714285715,0.5015171428571429,0.0237309329483018,0.010075473415011475,0.9996676085864074,1.4773199370579817,66.99531528779772,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2118,150000.0,135000.0,-5125.0,0.6786714285714286,0.6715285714285715,0.5004057142857142,0.02818278263034065,-0.0031046336801209815,0.9995979651904674,1.6247405143967315,96.28639290771775,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2119,155000.0,135000.0,-5177.0,0.6929571428571428,0.6715285714285715,0.5002571428571428,-0.007097633802135308,-0.02482029687748725,0.9996667326951137,1.4792652221703437,195.95845724860993,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2120,160000.0,135000.0,-5063.0,0.7072428571428572,0.6715285714285715,0.5005828571428571,-0.01815289575274722,-0.025006484071903926,0.9995224600428704,1.7707602833137146,215.97693128098683,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2121,165000.0,135000.0,-4853.0,0.7215285714285714,0.6715285714285715,0.5011828571428572,-0.02640800620314177,-0.02500893249022025,0.9993383663725087,2.08434864118873,226.55865452032438,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2122,170000.0,135000.0,-4760.0,0.7358142857142858,0.6715285714285715,0.5014485714285715,-0.017728529110680017,-0.015081627342275588,0.9997290851887227,1.3337173782424874,229.6122479583542,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2123,175000.0,135000.0,-4764.0,0.7501,0.6715285714285715,0.5014371428571428,-0.007785024987653979,-0.004459970855836921,0.9999597502129307,0.5140683669897117,240.19199239878483,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2124,0.0,140000.0,-838.0,0.2501,0.6858142857142857,0.5126542857142857,0.02346552822703983,-0.0008597628781209208,0.9997242768847916,1.3455015358124853,92.0983443565256,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2125,5000.0,140000.0,-911.0,0.2643857142857143,0.6858142857142857,0.5124457142857143,0.027223135615640177,-0.00277039079005116,0.9996255428019648,1.5680224445938222,95.81076048215095,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2126,10000.0,140000.0,-1098.0,0.27867142857142857,0.6858142857142857,0.5119114285714286,0.039136574812891664,-0.0020841118259023158,0.9992316973504254,2.246113020456584,93.04825163225834,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2127,15000.0,140000.0,-1288.0,0.2929571428571428,0.6858142857142857,0.5113685714285714,0.05544665388830568,-0.006703805692206397,0.9984391456477613,3.201660849981875,96.89391304943769,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2128,20000.0,140000.0,-1649.0,0.30724285714285715,0.6858142857142857,0.5103371428571428,0.08477022391871508,-0.02343739445931236,0.9961248404079327,5.045715659603572,105.45513437690121,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
2129,25000.0,140000.0,-2201.0,0.3215285714285714,0.6858142857142857,0.50876,0.1026668259743584,-0.032297015899523794,0.9941913425535029,6.178541379252757,107.4625762579764,1.0,mid_formation,Strat_Series_2,2.0,2.0,0.01
