time,X,Y,Z,litho
97.0,400000.0,7651000.0,-3460.04,9.0
97.0,401000.0,7651000.0,-3512.6,9.0
97.0,402000.0,7651000.0,-3618.26,9.0
97.0,403000.0,7651000.0,-3712.22,9.0
97.0,404000.0,7651000.0,-3820.03,9.0
97.0,405000.0,7651000.0,-3995.15,9.0
97.0,406000.0,7651000.0,-4209.82,26.0
97.0,407000.0,7651000.0,-4367.27,29.0
97.0,408000.0,7651000.0,-4411.77,44.0
97.0,409000.0,7651000.0,-4408.39,37.0
97.0,410000.0,7651000.0,-4413.0,44.0
97.0,411000.0,7651000.0,-4395.77,38.0
97.0,412000.0,7651000.0,-4345.75,45.0
97.0,413000.0,7651000.0,-4245.81,255.0
97.0,414000.0,7651000.0,-4087.36,255.0
97.0,415000.0,7651000.0,-3973.0,255.0
97.0,416000.0,7651000.0,-4003.54,255.0
97.0,417000.0,7651000.0,-4117.3,255.0
97.0,418000.0,7651000.0,-4208.23,255.0
97.0,419000.0,7651000.0,-4278.36,255.0
97.0,420000.0,7651000.0,-4353.15,255.0
97.0,421000.0,7651000.0,-4410.73,255.0
97.0,422000.0,7651000.0,-4407.0,255.0
97.0,423000.0,7651000.0,-4324.81,255.0
97.0,424000.0,7651000.0,-4238.68,255.0
97.0,425000.0,7651000.0,-4205.48,255.0
97.0,426000.0,7651000.0,-4189.47,255.0
97.0,427000.0,7651000.0,-4223.82,255.0
97.0,428000.0,7651000.0,-4382.16,255.0
97.0,429000.0,7651000.0,-4602.61,255.0
97.0,430000.0,7651000.0,-4721.53,255.0
97.0,431000.0,7651000.0,-4633.28,255.0
97.0,432000.0,7651000.0,-4410.59,255.0
97.0,433000.0,7651000.0,-4221.19,42.0
97.0,434000.0,7651000.0,-4190.64,42.0
97.0,435000.0,7651000.0,-4373.38,42.0
97.0,436000.0,7651000.0,-4675.24,35.0
97.0,437000.0,7651000.0,-4924.07,16.0
97.0,438000.0,7651000.0,-5065.18,21.0
97.0,439000.0,7651000.0,-5085.3,24.0
97.0,440000.0,7651000.0,-4871.62,24.0
97.0,441000.0,7651000.0,-4484.07,25.0
97.0,442000.0,7651000.0,-4276.57,25.0
97.0,443000.0,7651000.0,-4385.85,25.0
97.0,444000.0,7651000.0,-4602.05,25.0
97.0,445000.0,7651000.0,-4765.33,25.0
97.0,446000.0,7651000.0,-4856.11,25.0
97.0,447000.0,7651000.0,-4897.93,25.0
97.0,448000.0,7651000.0,-4916.21,25.0
97.0,449000.0,7651000.0,-4930.2,25.0
97.0,450000.0,7651000.0,-4993.54,25.0
97.0,451000.0,7651000.0,-5134.65,25.0
97.0,452000.0,7651000.0,-5250.65,25.0
97.0,453000.0,7651000.0,-5221.92,25.0
97.0,454000.0,7651000.0,-5098.51,25.0
97.0,455000.0,7651000.0,-5019.01,25.0
97.0,456000.0,7651000.0,-5045.1,25.0
97.0,457000.0,7651000.0,-5158.86,25.0
97.0,458000.0,7651000.0,-5314.91,25.0
97.0,459000.0,7651000.0,-5442.34,25.0
97.0,460000.0,7651000.0,-5479.5,25.0
97.0,461000.0,7651000.0,-5458.89,25.0
97.0,462000.0,7651000.0,-5458.94,25.0
97.0,463000.0,7651000.0,-5453.93,25.0
97.0,464000.0,7651000.0,-5333.31,25.0
97.0,465000.0,7651000.0,-4877.98,25.0
97.0,466000.0,7651000.0,-3940.93,25.0
97.0,467000.0,7651000.0,-2963.79,25.0
97.0,468000.0,7651000.0,-2456.6,25.0
97.0,469000.0,7651000.0,-2281.21,25.0
97.0,470000.0,7651000.0,-2155.74,25.0
97.0,471000.0,7651000.0,-2067.16,25.0
97.0,472000.0,7651000.0,-2113.16,25.0
97.0,473000.0,7651000.0,-2343.06,25.0
97.0,474000.0,7651000.0,-2710.26,25.0
97.0,475000.0,7651000.0,-3145.5,25.0
97.0,476000.0,7651000.0,-3563.16,25.0
97.0,477000.0,7651000.0,-3825.52,25.0
97.0,478000.0,7651000.0,-3872.95,25.0
97.0,479000.0,7651000.0,-3780.56,25.0
97.0,480000.0,7651000.0,-3650.9,25.0
97.0,481000.0,7651000.0,-3584.07,25.0
97.0,482000.0,7651000.0,-3581.07,25.0
97.0,483000.0,7651000.0,-3593.77,25.0
97.0,484000.0,7651000.0,-3760.85,21.0
97.0,485000.0,7651000.0,-4293.71,21.0
97.0,486000.0,7651000.0,-5089.16,35.0
97.0,487000.0,7651000.0,-5778.57,35.0
97.0,488000.0,7651000.0,-6287.78,35.0
97.0,489000.0,7651000.0,-6791.37,35.0
97.0,490000.0,7651000.0,-7262.54,35.0
97.0,491000.0,7651000.0,-7532.99,35.0
97.0,492000.0,7651000.0,-7476.8,35.0
97.0,493000.0,7651000.0,-7262.91,35.0
97.0,494000.0,7651000.0,-7139.38,35.0
97.0,495000.0,7651000.0,-6788.48,35.0
97.0,496000.0,7651000.0,-5646.91,35.0
97.0,497000.0,7651000.0,-4369.13,35.0
97.0,498000.0,7651000.0,-3980.18,35.0
97.0,499000.0,7651000.0,-4152.99,35.0
97.0,500000.0,7651000.0,-4664.79,35.0
97.0,501000.0,7651000.0,-5447.92,35.0
97.0,502000.0,7651000.0,-5859.34,35.0
97.0,503000.0,7651000.0,-5636.93,35.0
97.0,504000.0,7651000.0,-4946.12,35.0
97.0,505000.0,7651000.0,-4103.55,35.0
97.0,506000.0,7651000.0,-3542.3,35.0
97.0,507000.0,7651000.0,-3522.8,35.0
97.0,508000.0,7651000.0,-3854.59,35.0
97.0,509000.0,7651000.0,-4172.63,42.0
97.0,510000.0,7651000.0,-4358.25,42.0
97.0,511000.0,7651000.0,-4443.09,42.0
97.0,512000.0,7651000.0,-4424.01,42.0
97.0,513000.0,7651000.0,-4290.62,42.0
97.0,514000.0,7651000.0,-3956.66,42.0
97.0,515000.0,7651000.0,-3720.62,42.0
97.0,516000.0,7651000.0,-4535.42,42.0
97.0,517000.0,7651000.0,-6074.83,42.0
97.0,518000.0,7651000.0,-5946.07,42.0
97.0,519000.0,7651000.0,-4421.01,42.0
97.0,520000.0,7651000.0,-4831.12,42.0
97.0,521000.0,7651000.0,-6703.52,42.0
97.0,522000.0,7651000.0,-7346.67,42.0
97.0,523000.0,7651000.0,-7134.91,42.0
97.0,524000.0,7651000.0,-7244.96,42.0
97.0,525000.0,7651000.0,-7478.68,42.0
97.0,526000.0,7651000.0,-7311.95,47.0
97.0,527000.0,7651000.0,-6852.09,47.0
97.0,528000.0,7651000.0,-6565.77,47.0
97.0,529000.0,7651000.0,-6485.37,47.0
97.0,530000.0,7651000.0,-6568.87,47.0
97.0,531000.0,7651000.0,-6895.14,47.0
97.0,532000.0,7651000.0,-7163.53,47.0
97.0,533000.0,7651000.0,-7141.06,47.0
