time,X,Y,Z,litho
97.5,400000.0,7651000.0,-3467.75,9.0
97.5,401000.0,7651000.0,-3519.41,9.0
97.5,402000.0,7651000.0,-3623.02,9.0
97.5,403000.0,7651000.0,-3714.93,9.0
97.5,404000.0,7651000.0,-3821.85,9.0
97.5,405000.0,7651000.0,-3996.98,9.0
97.5,406000.0,7651000.0,-4211.75,9.0
97.5,407000.0,7651000.0,-4369.23,9.0
97.5,408000.0,7651000.0,-4413.85,26.0
97.5,409000.0,7651000.0,-4410.83,37.0
97.5,410000.0,7651000.0,-4415.83,44.0
97.5,411000.0,7651000.0,-4399.24,38.0
97.5,412000.0,7651000.0,-4350.33,45.0
97.5,413000.0,7651000.0,-4252.13,255.0
97.5,414000.0,7651000.0,-4096.14,255.0
97.5,415000.0,7651000.0,-3984.29,255.0
97.5,416000.0,7651000.0,-4017.58,255.0
97.5,417000.0,7651000.0,-4134.27,255.0
97.5,418000.0,7651000.0,-4226.41,255.0
97.5,419000.0,7651000.0,-4296.24,255.0
97.5,420000.0,7651000.0,-4370.85,255.0
97.5,421000.0,7651000.0,-4428.15,255.0
97.5,422000.0,7651000.0,-4423.07,255.0
97.5,423000.0,7651000.0,-4338.79,255.0
97.5,424000.0,7651000.0,-4252.76,255.0
97.5,425000.0,7651000.0,-4222.07,255.0
97.5,426000.0,7651000.0,-4206.83,255.0
97.5,427000.0,7651000.0,-4239.45,255.0
97.5,428000.0,7651000.0,-4396.44,255.0
97.5,429000.0,7651000.0,-4616.04,255.0
97.5,430000.0,7651000.0,-4732.32,255.0
97.5,431000.0,7651000.0,-4640.22,255.0
97.5,432000.0,7651000.0,-4415.27,255.0
97.5,433000.0,7651000.0,-4225.39,16.0
97.5,434000.0,7651000.0,-4194.34,16.0
97.5,435000.0,7651000.0,-4376.45,16.0
97.5,436000.0,7651000.0,-4678.68,16.0
97.5,437000.0,7651000.0,-4928.4,16.0
97.5,438000.0,7651000.0,-5070.02,21.0
97.5,439000.0,7651000.0,-5090.32,24.0
97.5,440000.0,7651000.0,-4877.33,24.0
97.5,441000.0,7651000.0,-4490.01,25.0
97.5,442000.0,7651000.0,-4280.94,25.0
97.5,443000.0,7651000.0,-4390.14,25.0
97.5,444000.0,7651000.0,-4609.04,25.0
97.5,445000.0,7651000.0,-4774.51,25.0
97.5,446000.0,7651000.0,-4866.4,25.0
97.5,447000.0,7651000.0,-4909.3,25.0
97.5,448000.0,7651000.0,-4928.08,25.0
97.5,449000.0,7651000.0,-4940.62,25.0
97.5,450000.0,7651000.0,-5001.12,25.0
97.5,451000.0,7651000.0,-5140.15,25.0
97.5,452000.0,7651000.0,-5254.97,25.0
97.5,453000.0,7651000.0,-5224.98,25.0
97.5,454000.0,7651000.0,-5100.79,25.0
97.5,455000.0,7651000.0,-5021.15,25.0
97.5,456000.0,7651000.0,-5047.22,25.0
97.5,457000.0,7651000.0,-5160.98,25.0
97.5,458000.0,7651000.0,-5317.01,25.0
97.5,459000.0,7651000.0,-5444.44,25.0
97.5,460000.0,7651000.0,-5481.6,25.0
97.5,461000.0,7651000.0,-5460.99,25.0
97.5,462000.0,7651000.0,-5461.02,25.0
97.5,463000.0,7651000.0,-5456.02,25.0
97.5,464000.0,7651000.0,-5335.39,25.0
97.5,465000.0,7651000.0,-4880.05,25.0
97.5,466000.0,7651000.0,-3942.99,25.0
97.5,467000.0,7651000.0,-2965.85,25.0
97.5,468000.0,7651000.0,-2458.65,25.0
97.5,469000.0,7651000.0,-2283.25,25.0
97.5,470000.0,7651000.0,-2157.77,25.0
97.5,471000.0,7651000.0,-2069.19,25.0
97.5,472000.0,7651000.0,-2115.18,25.0
97.5,473000.0,7651000.0,-2345.07,25.0
97.5,474000.0,7651000.0,-2712.26,25.0
97.5,475000.0,7651000.0,-3147.49,25.0
97.5,476000.0,7651000.0,-3565.14,25.0
97.5,477000.0,7651000.0,-3827.49,25.0
97.5,478000.0,7651000.0,-3874.91,25.0
97.5,479000.0,7651000.0,-3782.51,25.0
97.5,480000.0,7651000.0,-3652.85,25.0
97.5,481000.0,7651000.0,-3586.0,25.0
97.5,482000.0,7651000.0,-3583.0,21.0
97.5,483000.0,7651000.0,-3595.69,21.0
97.5,484000.0,7651000.0,-3762.76,21.0
97.5,485000.0,7651000.0,-4295.61,21.0
97.5,486000.0,7651000.0,-5091.05,21.0
97.5,487000.0,7651000.0,-5780.45,21.0
97.5,488000.0,7651000.0,-6289.66,21.0
97.5,489000.0,7651000.0,-6793.26,21.0
97.5,490000.0,7651000.0,-7264.47,21.0
97.5,491000.0,7651000.0,-7535.13,21.0
97.5,492000.0,7651000.0,-7481.11,21.0
97.5,493000.0,7651000.0,-7273.8,21.0
97.5,494000.0,7651000.0,-7159.19,21.0
97.5,495000.0,7651000.0,-6812.67,21.0
97.5,496000.0,7651000.0,-5664.96,21.0
97.5,497000.0,7651000.0,-4377.17,21.0
97.5,498000.0,7651000.0,-3987.03,21.0
97.5,499000.0,7651000.0,-4161.83,21.0
97.5,500000.0,7651000.0,-4670.05,24.0
97.5,501000.0,7651000.0,-5450.24,24.0
97.5,502000.0,7651000.0,-5861.6,24.0
97.5,503000.0,7651000.0,-5638.92,24.0
97.5,504000.0,7651000.0,-4947.87,24.0
97.5,505000.0,7651000.0,-4105.28,24.0
97.5,506000.0,7651000.0,-3544.02,24.0
97.5,507000.0,7651000.0,-3524.51,24.0
97.5,508000.0,7651000.0,-3856.29,24.0
97.5,509000.0,7651000.0,-4174.32,24.0
97.5,510000.0,7651000.0,-4359.94,24.0
97.5,511000.0,7651000.0,-4444.77,24.0
97.5,512000.0,7651000.0,-4425.69,24.0
97.5,513000.0,7651000.0,-4292.3,24.0
97.5,514000.0,7651000.0,-3958.36,24.0
97.5,515000.0,7651000.0,-3722.42,21.0
97.5,516000.0,7651000.0,-4538.89,21.0
97.5,517000.0,7651000.0,-6079.87,21.0
97.5,518000.0,7651000.0,-5949.54,21.0
97.5,519000.0,7651000.0,-4422.85,21.0
97.5,520000.0,7651000.0,-4832.94,21.0
97.5,521000.0,7651000.0,-6706.09,24.0
97.5,522000.0,7651000.0,-7351.15,24.0
97.5,523000.0,7651000.0,-7141.22,24.0
97.5,524000.0,7651000.0,-7253.54,24.0
97.5,525000.0,7651000.0,-7492.44,24.0
97.5,526000.0,7651000.0,-7330.75,24.0
97.5,527000.0,7651000.0,-6871.0,21.0
97.5,528000.0,7651000.0,-6584.99,21.0
97.5,529000.0,7651000.0,-6511.03,16.0
97.5,530000.0,7651000.0,-6597.93,16.0
97.5,531000.0,7651000.0,-6915.39,16.0
97.5,532000.0,7651000.0,-7171.72,9.0
97.5,533000.0,7651000.0,-7144.14,16.0
97.5,534000.0,7651000.0,-6957.04,16.0
97.5,535000.0,7651000.0,-6303.56,16.0
97.5,536000.0,7651000.0,-4839.91,16.0
97.5,537000.0,7651000.0,-3588.42,21.0
97.5,538000.0,7651000.0,-3475.57,21.0
97.5,539000.0,7651000.0,-3763.24,16.0
97.5,540000.0,7651000.0,-3784.74,35.0
97.5,541000.0,7651000.0,-3672.92,42.0
97.5,542000.0,7651000.0,-3568.04,42.0
97.5,543000.0,7651000.0,-3492.09,42.0
97.5,544000.0,7651000.0,-3413.11,35.0
97.5,545000.0,7651000.0,-3257.29,35.0
97.5,546000.0,7651000.0,-3024.8,9.0
97.5,547000.0,7651000.0,-2861.14,26.0
97.5,548000.0,7651000.0,-2840.52,35.0
97.5,549000.0,7651000.0,-2897.71,42.0
97.5,550000.0,7651000.0,-2998.24,47.0
97.5,551000.0,7651000.0,-3622.5,47.0
97.5,552000.0,7651000.0,-4985.54,42.0
97.5,553000.0,7651000.0,-6111.07,42.0
97.5,554000.0,7651000.0,-6516.29,42.0
97.5,555000.0,7651000.0,-6678.92,47.0
97.5,556000.0,7651000.0,-6839.2,50.0
97.5,557000.0,7651000.0,-7013.19,50.0
97.5,558000.0,7651000.0,-7192.17,50.0
97.5,559000.0,7651000.0,-7308.72,50.0
97.5,560000.0,7651000.0,-7336.78,50.0
97.5,561000.0,7651000.0,-7320.99,50.0
97.5,562000.0,7651000.0,-7292.43,50.0
97.5,563000.0,7651000.0,-7247.18,50.0
