time,X,Y,Z,litho
99.0,400000.0,7651000.0,-3490.86,9.0
99.0,401000.0,7651000.0,-3539.87,9.0
99.0,402000.0,7651000.0,-3637.29,9.0
99.0,403000.0,7651000.0,-3723.06,9.0
99.0,404000.0,7651000.0,-3827.31,9.0
99.0,405000.0,7651000.0,-4002.45,9.0
99.0,406000.0,7651000.0,-4217.56,9.0
99.0,407000.0,7651000.0,-4375.1,9.0
99.0,408000.0,7651000.0,-4420.07,26.0
99.0,409000.0,7651000.0,-4418.17,29.0
99.0,410000.0,7651000.0,-4424.32,44.0
99.0,411000.0,7651000.0,-4409.62,255.0
99.0,412000.0,7651000.0,-4364.04,255.0
99.0,413000.0,7651000.0,-4271.08,255.0
99.0,414000.0,7651000.0,-4122.47,255.0
99.0,415000.0,7651000.0,-4018.14,255.0
99.0,416000.0,7651000.0,-4059.71,255.0
99.0,417000.0,7651000.0,-4185.18,255.0
99.0,418000.0,7651000.0,-4280.95,255.0
99.0,419000.0,7651000.0,-4349.87,255.0
99.0,420000.0,7651000.0,-4423.92,255.0
99.0,421000.0,7651000.0,-4480.41,255.0
99.0,422000.0,7651000.0,-4471.28,255.0
99.0,423000.0,7651000.0,-4380.74,255.0
99.0,424000.0,7651000.0,-4294.99,255.0
99.0,425000.0,7651000.0,-4271.85,255.0
99.0,426000.0,7651000.0,-4258.9,255.0
99.0,427000.0,7651000.0,-4286.32,255.0
99.0,428000.0,7651000.0,-4439.3,255.0
99.0,429000.0,7651000.0,-4656.34,255.0
99.0,430000.0,7651000.0,-4764.68,255.0
99.0,431000.0,7651000.0,-4661.02,255.0
99.0,432000.0,7651000.0,-4429.31,255.0
99.0,433000.0,7651000.0,-4238.02,38.0
99.0,434000.0,7651000.0,-4205.45,38.0
99.0,435000.0,7651000.0,-4385.68,38.0
99.0,436000.0,7651000.0,-4688.98,38.0
99.0,437000.0,7651000.0,-4941.37,38.0
99.0,438000.0,7651000.0,-5084.54,21.0
99.0,439000.0,7651000.0,-5105.39,24.0
99.0,440000.0,7651000.0,-4894.43,24.0
99.0,441000.0,7651000.0,-4507.84,25.0
99.0,442000.0,7651000.0,-4294.05,25.0
99.0,443000.0,7651000.0,-4403.03,25.0
99.0,444000.0,7651000.0,-4630.0,25.0
99.0,445000.0,7651000.0,-4802.05,25.0
99.0,446000.0,7651000.0,-4897.26,25.0
99.0,447000.0,7651000.0,-4943.41,25.0
99.0,448000.0,7651000.0,-4963.7,25.0
99.0,449000.0,7651000.0,-4971.89,25.0
99.0,450000.0,7651000.0,-5023.85,25.0
99.0,451000.0,7651000.0,-5156.66,25.0
99.0,452000.0,7651000.0,-5267.92,25.0
99.0,453000.0,7651000.0,-5234.15,25.0
