,X,Y,Z,X_c,Y_c,Z_c,G_x,G_y,G_z,dip,azimuth,polarity,formation,series,id,order_series,smooth
968,431215.754,7785829.449,-2905.49,0.2501,0.44636168224299066,0.5182181074766355,0.07659046877239852,-0.017753063985952992,0.9969045735737876,4.509308664965393,103.05024602410366,1.0,top,Strat_Series_1,1.0,1.0,0.01
969,432015.754,7785829.449,-2965.06,0.25944579439252335,0.44636168224299066,0.5175221962616823,0.07675141049575836,-0.017426408435373558,0.9968979593097557,4.514126299014446,102.79213141754762,1.0,top,Strat_Series_1,1.0,1.0,0.01
970,433015.754,7785829.449,-3043.23,0.2711280373831776,0.44636168224299066,0.5166089953271028,0.07693990091509013,-0.017164979595547143,0.9968879651809729,4.5213960084971045,102.57650348863528,1.0,top,Strat_Series_1,1.0,1.0,0.01
971,434015.754,7785829.449,-3120.3,0.28281028037383177,0.44636168224299066,0.515708644859813,0.07550168186673692,-0.015047962969816763,0.9970321232767544,4.415379415306532,101.27171153624356,1.0,top,Strat_Series_1,1.0,1.0,0.01
972,435015.754,7785829.449,-3195.17,0.29449252336448595,0.44636168224299066,0.5148339953271028,0.07253395662609531,-0.013459442398547515,0.9972751217926196,4.230676751621493,100.51227049846877,1.0,top,Strat_Series_1,1.0,1.0,0.01
973,436015.754,7785829.449,-3266.31,0.3061747663551402,0.44636168224299066,0.5140029205607477,0.06805944920386119,-0.011478266746435102,0.9976152368356072,3.95773400953131,99.57288515632493,1.0,top,Strat_Series_1,1.0,1.0,0.01
974,437015.754,7785829.449,-3332.0,0.3178570093457944,0.44636168224299066,0.5132355140186916,0.06203828934656294,-0.009292623687732541,0.9980305094534687,3.5965481961263714,98.51891509164702,1.0,top,Strat_Series_1,1.0,1.0,0.01
975,438015.754,7785829.449,-3390.76,0.3295392523364486,0.44636168224299066,0.5125490654205608,0.05467378949594471,-0.007275574631419661,0.9984777627748831,3.1617964409257273,97.5799559428793,1.0,top,Strat_Series_1,1.0,1.0,0.01
976,439015.754,7785829.449,-3441.47,0.3412214953271028,0.44636168224299066,0.5119566588785046,0.04635152974318503,-0.0056431329062579865,0.9989092505035024,2.6763297657131164,96.94139511016797,1.0,top,Strat_Series_1,1.0,1.0,0.01
977,440015.754,7785829.449,-3483.48,0.352903738317757,0.44636168224299066,0.5114658878504673,0.037657862737126874,-0.004645690652626798,0.9992798921885859,2.174515242491914,97.03280306002986,1.0,top,Strat_Series_1,1.0,1.0,0.01
978,441015.754,7785829.449,-3516.28,0.36458598130841124,0.44636168224299066,0.5110827102803738,0.029678790161211624,-0.004286789292137694,0.9995502953089112,1.718373695185886,98.21893113892311,1.0,top,Strat_Series_1,1.0,1.0,0.01
979,442015.754,7785829.449,-3541.11,0.3762682242990654,0.44636168224299066,0.5107926401869158,0.023992197927699258,-0.003866998635054812,0.9997046667692189,1.3925297347903722,99.15603762426291,1.0,top,Strat_Series_1,1.0,1.0,0.01
980,443015.754,7785829.449,-3561.3,0.3879504672897196,0.44636168224299066,0.5105567757009346,0.02153560146007241,-0.0032976145402718714,0.9997626436350264,1.2483795965839597,98.70573066068634,1.0,top,Strat_Series_1,1.0,1.0,0.01
981,444015.754,7785829.449,-3580.71,0.39963271028037384,0.44636168224299066,0.510330023364486,0.022543357511226787,-0.004186591364156361,0.9997371001842786,1.3138394141068395,100.52070526818866,1.0,top,Strat_Series_1,1.0,1.0,0.01
982,445015.754,7785829.449,-3603.6,0.411314953271028,0.44636168224299066,0.5100626168224299,0.027653630959989878,-0.007550870023650985,0.9995890460867479,1.6426652293611168,105.2724169319318,1.0,top,Strat_Series_1,1.0,1.0,0.01
983,446015.754,7785829.449,-3635.11,0.42299719626168225,0.44636168224299066,0.5096945093457944,0.036375105216903895,-0.011072948444181942,0.99927685930037,2.1790902001630337,106.93077715785923,1.0,top,Strat_Series_1,1.0,1.0,0.01
984,447015.754,7785829.449,-3677.75,0.43467943925233643,0.44636168224299066,0.5091963785046729,0.045222300897216065,-0.011141229952819902,0.9989148194399261,2.669487641745288,103.84010260666658,1.0,top,Strat_Series_1,1.0,1.0,0.01
985,448015.754,7785829.449,-3728.31,0.44636168224299066,0.44636168224299066,0.5086057242990654,0.0496179590555463,-0.007924912717701516,0.9987368291484895,2.8801453416938645,99.07455763027208,1.0,top,Strat_Series_1,1.0,1.0,0.01
986,449015.754,7785829.449,-3780.35,0.45804392523364484,0.44636168224299066,0.5079977803738318,0.04774563975894457,-0.004833783212377865,0.9988478304646132,2.7506639228628145,95.78094519413195,1.0,top,Strat_Series_1,1.0,1.0,0.01
987,450015.754,7785829.449,-3827.18,0.4697261682242991,0.44636168224299066,0.5074507009345794,0.041547237859514176,-0.0045343039263754355,0.9991262518391498,2.3953136788781277,96.22838842175045,1.0,top,Strat_Series_1,1.0,1.0,0.01
988,451015.754,7785829.449,-3865.05,0.48140841121495326,0.44636168224299066,0.5070082943925234,0.034429599497746974,-0.006326440669451092,0.9993871015912106,2.0061068515345135,100.41195587144999,1.0,top,Strat_Series_1,1.0,1.0,0.01
989,452015.754,7785829.449,-3895.28,0.4930906542056075,0.44636168224299066,0.5066551401869158,0.02895136643868447,-0.007328204216608663,0.9995539584256032,1.7113602658844753,104.20443080884843,1.0,top,Strat_Series_1,1.0,1.0,0.01
990,453015.754,7785829.449,-3921.12,0.5047728971962616,0.44636168224299066,0.5063532710280374,0.025446384154450892,-0.005414256540183315,0.9996615263976008,1.4907756229815239,102.01176327172593,1.0,top,Strat_Series_1,1.0,1.0,0.01
991,454015.754,7785829.449,-3944.13,0.5164551401869159,0.44636168224299066,0.5060844626168224,0.022730547290444256,-0.0007743509272017784,0.9997413278446172,1.3032322941455683,91.95111399174067,1.0,top,Strat_Series_1,1.0,1.0,0.01
992,455015.754,7785829.449,-3964.23,0.5281373831775701,0.44636168224299066,0.5058496495327103,0.020272065006547733,0.004405077447477389,0.9997847961801841,1.1886949204525394,77.7403357540351,1.0,top,Strat_Series_1,1.0,1.0,0.01
993,456015.754,7785829.449,-3981.77,0.5398196261682243,0.44636168224299066,0.5056447429906542,0.018997432973685748,0.007720812032823396,0.9997897211923935,1.1750138713890714,67.88251439088629,1.0,top,Strat_Series_1,1.0,1.0,0.01
994,457015.754,7785829.449,-3999.06,0.5515018691588784,0.44636168224299066,0.5054427570093458,0.02033026295439335,0.007247542058300354,0.9997670496382236,1.2367381448358108,70.37934076794183,1.0,top,Strat_Series_1,1.0,1.0,0.01
995,458015.754,7785829.449,-4020.11,0.5631841121495327,0.44636168224299066,0.5051968457943925,0.025215532101572295,0.0012332606525609071,0.999681277212391,1.4466241916950107,87.19996511669927,1.0,top,Strat_Series_1,1.0,1.0,0.01
996,459015.754,7785829.449,-4049.55,0.5748663551401869,0.44636168224299066,0.5048529205607476,0.03245125072654964,-0.010072257501454473,0.999422566262693,1.9471957264262683,107.2433592502384,1.0,top,Strat_Series_1,1.0,1.0,0.01
997,460015.754,7785829.449,-4091.76,0.5865485981308411,0.44636168224299066,0.5043598130841122,0.02982641687558138,-0.016114770111305594,0.9994251843137753,1.9427760513742307,118.381694121953,1.0,top,Strat_Series_1,1.0,1.0,0.01
998,461015.754,7785829.449,-4138.95,0.5982308411214953,0.44636168224299066,0.5038085280373832,0.023309793858858723,-0.025109582170250333,0.9994129088587425,1.9634129164206915,137.12875153088396,1.0,top,Strat_Series_1,1.0,1.0,0.01
999,462015.754,7785829.449,-4121.68,0.6099130841121495,0.44636168224299066,0.5040102803738318,-0.05473961520418272,0.02570653459906679,0.9981696993027814,3.4670900037214527,295.15544573044303,1.0,top,Strat_Series_1,1.0,1.0,0.01
1000,463015.754,7785829.449,-3863.83,0.6215953271028037,0.44636168224299066,0.507022546728972,-0.09320604697356732,-0.020685414604180302,0.995431939627323,5.478592643429457,257.48703328643484,1.0,top,Strat_Series_1,1.0,1.0,0.01
1001,464015.754,7785829.449,-3902.58,0.6332775700934579,0.44636168224299066,0.5065698598130841,-0.06939283451289446,-0.011326194279437455,0.9975251133888362,4.0318548905394085,260.7300104715497,1.0,top,Strat_Series_1,1.0,1.0,0.01
1002,465015.754,7785829.449,-3843.96,0.6449598130841121,0.44636168224299066,0.5072546728971963,-0.03781499353167676,-0.0020938172539069675,0.9992825637393591,2.170477359574946,266.830767222406,1.0,top,Strat_Series_1,1.0,1.0,0.01
1003,466015.754,7785829.449,-3785.87,0.6566420560747663,0.44636168224299066,0.5079332943925233,0.006009972782030288,-0.014511799294110393,0.9998766363449078,0.899985907874296,157.5034081820094,1.0,top,Strat_Series_1,1.0,1.0,0.01
1004,467015.754,7785829.449,-3780.63,0.6683242990654206,0.44636168224299066,0.5079945093457944,0.06114502436686226,-0.048818137578503465,0.9969343385792978,4.4875648427471315,128.60383774616938,1.0,top,Strat_Series_1,1.0,1.0,0.01
1005,468015.754,7785829.449,-4048.33,0.6800065420560748,0.44636168224299066,0.5048671728971963,0.22167162591999628,-0.2446372771072611,0.9439355342985718,19.27665605428838,137.81953132296252,1.0,top,Strat_Series_1,1.0,1.0,0.01
1006,469015.754,7785829.449,-4592.62,0.6916887850467289,0.44636168224299066,0.49850864485981305,0.19047183322128597,-0.4239562144216048,0.8854273595290723,27.695841734768084,155.80693141779273,1.0,top,Strat_Series_1,1.0,1.0,0.01
1007,470015.754,7785829.449,-4800.37,0.7033710280373832,0.44636168224299066,0.49608165887850464,0.03767112126280843,-0.5558435810225124,0.8304328991910619,33.8567670740751,176.12282881984538,1.0,top,Strat_Series_1,1.0,1.0,0.01
1008,471015.754,7785829.449,-4866.72,0.7150532710280374,0.44636168224299066,0.4953065420560748,0.022446007235551478,-0.5008666713461077,0.8652333525089355,30.09063825420642,177.43404453125947,1.0,top,Strat_Series_1,1.0,1.0,0.01
1009,472015.754,7785829.449,-4717.54,0.7267355140186915,0.44636168224299066,0.49704929906542056,-0.002923733485372914,-0.375794501842534,0.9266984105778041,22.07412959949951,180.44576013873623,1.0,top,Strat_Series_1,1.0,1.0,0.01
1010,473015.754,7785829.449,-4654.05,0.7384177570093458,0.44636168224299066,0.49779100467289716,-0.014315337886985226,-0.18719028984868397,0.982219357622088,10.820740068339633,184.3731705538531,1.0,top,Strat_Series_1,1.0,1.0,0.01
1011,474015.754,7785829.449,-4664.55,0.7501,0.44636168224299066,0.49766834112149533,0.06487053285775725,-0.08559451255132312,0.9942159691877072,6.165417382882105,142.84216992789126,1.0,top,Strat_Series_1,1.0,1.0,0.01
1012,431215.754,7786029.449,-2902.51,0.2501,0.4486981308411215,0.5182529205607477,0.07659046877239852,-0.017753063985952992,0.9969045735737876,4.509308664965393,103.05024602410366,1.0,top,Strat_Series_1,1.0,1.0,0.01
1013,432015.754,7786029.449,-2962.18,0.25944579439252335,0.4486981308411215,0.5175558411214953,0.07677445548950339,-0.017802973164151196,0.9968895310568803,4.520257764268542,103.05538948594014,1.0,top,Strat_Series_1,1.0,1.0,0.01
1014,433015.754,7786029.449,-3040.39,0.2711280373831776,0.4486981308411215,0.5166421728971963,0.07693990091509013,-0.017164979595547143,0.9968879651809729,4.5213960084971045,102.57650348863528,1.0,top,Strat_Series_1,1.0,1.0,0.01
1015,434015.754,7786029.449,-3117.48,0.28281028037383177,0.4486981308411215,0.5157415887850467,0.07505934271899123,-0.015346465659256589,0.9970609715871754,4.3938572870809685,101.55530838696389,1.0,top,Strat_Series_1,1.0,1.0,0.01
1016,435015.754,7786029.449,-3192.39,0.29449252336448595,0.4486981308411215,0.5148664719626168,0.07171862286779655,-0.013846390234349595,0.9973287906259525,4.188787385203942,100.92739068023505,1.0,top,Strat_Series_1,1.0,1.0,0.01
1017,436015.754,7786029.449,-3263.62,0.3061747663551402,0.4486981308411215,0.5140343457943926,0.06679968070164403,-0.011891715777176156,0.9976955396081679,3.89050242830842,100.09408099553339,1.0,top,Strat_Series_1,1.0,1.0,0.01
1018,437015.754,7786029.449,-3329.47,0.3178570093457944,0.4486981308411215,0.5132650700934579,0.06032272608643281,-0.009613643779372648,0.9981326297495662,3.502034769505163,99.05508824328345,1.0,top,Strat_Series_1,1.0,1.0,0.01
1019,438015.754,7786029.449,-3388.42,0.3295392523364486,0.4486981308411215,0.5125764018691589,0.052558038357105055,-0.007417181267205662,0.9985903254218431,3.042622658617119,98.03274242436692,1.0,top,Strat_Series_1,1.0,1.0,0.01
1020,439015.754,7786029.449,-3439.29,0.3412214953271028,0.4486981308411215,0.5119821261682242,0.04395468886581417,-0.005783792995714169,0.9990167831749837,2.5409602509784044,97.49621808271922,1.0,top,Strat_Series_1,1.0,1.0,0.01
1021,440015.754,7786029.449,-3481.44,0.352903738317757,0.4486981308411215,0.5114897196261682,0.035193534234104505,-0.004731231486611818,0.9993693164174758,2.035008469425856,97.65663464671853,1.0,top,Strat_Series_1,1.0,1.0,0.01
1022,441015.754,7786029.449,-3514.5,0.36458598130841124,0.4486981308411215,0.5111035046728972,0.027520218786301547,-0.005084798282060918,0.9996083144834205,1.603690524894416,100.46824910932484,1.0,top,Strat_Series_1,1.0,1.0,0.01
1023,442015.754,7786029.449,-3539.8,0.3762682242990654,0.4486981308411215,0.5108079439252337,0.022683515636417177,-0.005761894391551733,0.9997260918328545,1.3410656378833556,104.2524091369351,1.0,top,Strat_Series_1,1.0,1.0,0.01
1024,443015.754,7786029.449,-3560.7,0.3879504672897196,0.4486981308411215,0.510563785046729,0.02132494651747299,-0.0031742762514840213,0.9997675582985808,1.235387110554573,98.46646688023397,1.0,top,Strat_Series_1,1.0,1.0,0.01
1025,444015.754,7786029.449,-3580.69,0.39963271028037384,0.4486981308411215,0.5103302570093458,0.02108330290785745,-0.0009450133138539272,0.9997772758411406,1.2092869186369357,92.56644120287484,1.0,top,Strat_Series_1,1.0,1.0,0.01
1026,445015.754,7786029.449,-3603.56,0.411314953271028,0.4486981308411215,0.5100630841121495,0.024600633045438705,-0.005646853091491121,0.9996814102022338,1.4463223359398731,102.92778274425095,1.0,top,Strat_Series_1,1.0,1.0,0.01
1027,446015.754,7786029.449,-3634.61,0.42299719626168225,0.4486981308411215,0.5097003504672897,0.03316974156261851,-0.012647718905409245,0.9993697030884812,2.0343844781379135,110.87199443582708,1.0,top,Strat_Series_1,1.0,1.0,0.01
1028,447015.754,7786029.449,-3676.85,0.43467943925233643,0.4486981308411215,0.5092068925233645,0.043460566913849946,-0.013385104772934914,0.998965473924772,2.606428398409253,107.11792944362058,1.0,top,Strat_Series_1,1.0,1.0,0.01
1029,448015.754,7786029.449,-3727.29,0.44636168224299066,0.4486981308411215,0.5086176401869159,0.049817415713283845,-0.007632945055073746,0.9987291741215113,2.888861085066729,98.71102329552541,1.0,top,Strat_Series_1,1.0,1.0,0.01
1030,449015.754,7786029.449,-3779.04,0.45804392523364484,0.4486981308411215,0.5080130841121495,0.046799595912161436,-0.003820218462159289,0.9988969935650821,2.6913276949886833,94.66666777933473,1.0,top,Strat_Series_1,1.0,1.0,0.01
1031,450015.754,7786029.449,-3825.41,0.4697261682242991,0.4486981308411215,0.5074713785046728,0.03916509273170392,-0.005731205059748227,0.9992163173206692,2.2684860914729006,98.32526086306719,1.0,top,Strat_Series_1,1.0,1.0,0.01
1032,451015.754,7786029.449,-3863.02,0.48140841121495326,0.4486981308411215,0.5070320093457944,0.03200847059615527,-0.008897153325086652,0.9994479968826817,1.903830916454764,105.53393421450075,1.0,top,Strat_Series_1,1.0,1.0,0.01
1033,452015.754,7786029.449,-3893.36,0.4930906542056075,0.4486981308411215,0.5066775700934579,0.027542952397876033,-0.010386557859926636,0.9995666587021752,1.686818496195069,110.66166061243301,1.0,top,Strat_Series_1,1.0,1.0,0.01
