X,Y,Z,azimuth,dip,polarity,formation
12862.8,21369.7,-1380,0,0,1,EOC_MED
7801.4,14977.7,-1235,0,0,1,EOC_MED
0.0,5721.5,-1263,0,0,1,EOC_MED
19479.4,12344.5,-918,0,0,1,EOC_MED
7108.9,0.0,-864,0,0,1,EOC_MED
