,time_d,northing_d,easting_d,estrutural
455940,97.5,7651000.0,400000.0,-3467.75
455941,97.5,7651000.0,401000.0,-3519.41
455942,97.5,7651000.0,402000.0,-3623.02
455943,97.5,7651000.0,403000.0,-3714.93
455944,97.5,7651000.0,404000.0,-3821.85
455945,97.5,7651000.0,405000.0,-3996.98
455946,97.5,7651000.0,406000.0,-4211.75
455947,97.5,7651000.0,407000.0,-4369.23
455948,97.5,7651000.0,408000.0,-4413.85
455949,97.5,7651000.0,409000.0,-4410.83
455950,97.5,7651000.0,410000.0,-4415.83
455951,97.5,7651000.0,411000.0,-4399.24
455952,97.5,7651000.0,412000.0,-4350.33
455953,97.5,7651000.0,413000.0,-4252.13
455954,97.5,7651000.0,414000.0,-4096.14
455955,97.5,7651000.0,415000.0,-3984.29
455956,97.5,7651000.0,416000.0,-4017.58
455957,97.5,7651000.0,417000.0,-4134.27
455958,97.5,7651000.0,418000.0,-4226.41
455959,97.5,7651000.0,419000.0,-4296.24
455960,97.5,7651000.0,420000.0,-4370.85
455961,97.5,7651000.0,421000.0,-4428.15
455962,97.5,7651000.0,422000.0,-4423.07
455963,97.5,7651000.0,423000.0,-4338.79
455964,97.5,7651000.0,424000.0,-4252.76
455965,97.5,7651000.0,425000.0,-4222.07
455966,97.5,7651000.0,426000.0,-4206.83
455967,97.5,7651000.0,427000.0,-4239.45
455968,97.5,7651000.0,428000.0,-4396.44
455969,97.5,7651000.0,429000.0,-4616.04
455970,97.5,7651000.0,430000.0,-4732.32
455971,97.5,7651000.0,431000.0,-4640.22
455972,97.5,7651000.0,432000.0,-4415.27
455973,97.5,7651000.0,433000.0,-4225.39
455974,97.5,7651000.0,434000.0,-4194.34
455975,97.5,7651000.0,435000.0,-4376.45
455976,97.5,7651000.0,436000.0,-4678.68
455977,97.5,7651000.0,437000.0,-4928.4
455978,97.5,7651000.0,438000.0,-5070.02
455979,97.5,7651000.0,439000.0,-5090.32
455980,97.5,7651000.0,440000.0,-4877.33
455981,97.5,7651000.0,441000.0,-4490.01
455982,97.5,7651000.0,442000.0,-4280.94
455983,97.5,7651000.0,443000.0,-4390.14
455984,97.5,7651000.0,444000.0,-4609.04
455985,97.5,7651000.0,445000.0,-4774.51
455986,97.5,7651000.0,446000.0,-4866.4
455987,97.5,7651000.0,447000.0,-4909.3
455988,97.5,7651000.0,448000.0,-4928.08
455989,97.5,7651000.0,449000.0,-4940.62
455990,97.5,7651000.0,450000.0,-5001.12
455991,97.5,7651000.0,451000.0,-5140.15
455992,97.5,7651000.0,452000.0,-5254.97
455993,97.5,7651000.0,453000.0,-5224.98
455994,97.5,7651000.0,454000.0,-5100.79
455995,97.5,7651000.0,455000.0,-5021.15
455996,97.5,7651000.0,456000.0,-5047.22
455997,97.5,7651000.0,457000.0,-5160.98
455998,97.5,7651000.0,458000.0,-5317.01
455999,97.5,7651000.0,459000.0,-5444.44
456000,97.5,7651000.0,460000.0,-5481.6
456001,97.5,7651000.0,461000.0,-5460.99
456002,97.5,7651000.0,462000.0,-5461.02
456003,97.5,7651000.0,463000.0,-5456.02
