,time_d,northing_d,easting_d,estrutural
375480,96.0,7651000.0,400000.0,-3444.64
375481,96.0,7651000.0,401000.0,-3498.96
375482,96.0,7651000.0,402000.0,-3608.74
375483,96.0,7651000.0,403000.0,-3706.8
375484,96.0,7651000.0,404000.0,-3816.39
375485,96.0,7651000.0,405000.0,-3991.51
375486,96.0,7651000.0,406000.0,-4205.94
375487,96.0,7651000.0,407000.0,-4363.35
375488,96.0,7651000.0,408000.0,-4407.62
375489,96.0,7651000.0,409000.0,-4403.5
375490,96.0,7651000.0,410000.0,-4407.33
375491,96.0,7651000.0,411000.0,-4388.85
375492,96.0,7651000.0,412000.0,-4336.61
375493,96.0,7651000.0,413000.0,-4233.17
375494,96.0,7651000.0,414000.0,-4069.8
375495,96.0,7651000.0,415000.0,-3950.44
375496,96.0,7651000.0,416000.0,-3975.46
375497,96.0,7651000.0,417000.0,-4083.36
375498,96.0,7651000.0,418000.0,-4171.87
375499,96.0,7651000.0,419000.0,-4242.6
375500,96.0,7651000.0,420000.0,-4317.77
375501,96.0,7651000.0,421000.0,-4375.89
375502,96.0,7651000.0,422000.0,-4374.86
375503,96.0,7651000.0,423000.0,-4296.84
375504,96.0,7651000.0,424000.0,-4210.53
375505,96.0,7651000.0,425000.0,-4172.29
375506,96.0,7651000.0,426000.0,-4154.75
375507,96.0,7651000.0,427000.0,-4192.57
375508,96.0,7651000.0,428000.0,-4353.59
375509,96.0,7651000.0,429000.0,-4575.74
375510,96.0,7651000.0,430000.0,-4699.95
375511,96.0,7651000.0,431000.0,-4619.42
375512,96.0,7651000.0,432000.0,-4401.23
375513,96.0,7651000.0,433000.0,-4212.77
375514,96.0,7651000.0,434000.0,-4183.23
375515,96.0,7651000.0,435000.0,-4367.23
375516,96.0,7651000.0,436000.0,-4668.38
375517,96.0,7651000.0,437000.0,-4915.42
375518,96.0,7651000.0,438000.0,-5055.51
375519,96.0,7651000.0,439000.0,-5075.25
375520,96.0,7651000.0,440000.0,-4860.22
375521,96.0,7651000.0,441000.0,-4472.18
375522,96.0,7651000.0,442000.0,-4267.83
375523,96.0,7651000.0,443000.0,-4377.26
375524,96.0,7651000.0,444000.0,-4588.08
375525,96.0,7651000.0,445000.0,-4746.96
375526,96.0,7651000.0,446000.0,-4835.54
375527,96.0,7651000.0,447000.0,-4875.19
375528,96.0,7651000.0,448000.0,-4892.46
375529,96.0,7651000.0,449000.0,-4909.35
375530,96.0,7651000.0,450000.0,-4978.39
375531,96.0,7651000.0,451000.0,-5123.64
375532,96.0,7651000.0,452000.0,-5242.02
375533,96.0,7651000.0,453000.0,-5215.81
375534,96.0,7651000.0,454000.0,-5093.97
375535,96.0,7651000.0,455000.0,-5014.73
375536,96.0,7651000.0,456000.0,-5040.85
375537,96.0,7651000.0,457000.0,-5154.64
375538,96.0,7651000.0,458000.0,-5310.69
375539,96.0,7651000.0,459000.0,-5438.13
375540,96.0,7651000.0,460000.0,-5475.31
375541,96.0,7651000.0,461000.0,-5454.71
375542,96.0,7651000.0,462000.0,-5454.76
375543,96.0,7651000.0,463000.0,-5449.77
375544,96.0,7651000.0,464000.0,-5329.16
375545,96.0,7651000.0,465000.0,-4873.84
375546,96.0,7651000.0,466000.0,-3936.8
375547,96.0,7651000.0,467000.0,-2959.68
375548,96.0,7651000.0,468000.0,-2452.5
375549,96.0,7651000.0,469000.0,-2277.13
375550,96.0,7651000.0,470000.0,-2151.67
375551,96.0,7651000.0,471000.0,-2063.11
375552,96.0,7651000.0,472000.0,-2109.13
