,time_d,northing_d,easting_d,estrutural
241380,93.5,7651000.0,400000.0,-3406.12
241381,93.5,7651000.0,401000.0,-3464.87
241382,93.5,7651000.0,402000.0,-3584.95
241383,93.5,7651000.0,403000.0,-3693.24
241384,93.5,7651000.0,404000.0,-3807.29
241385,93.5,7651000.0,405000.0,-3982.39
241386,93.5,7651000.0,406000.0,-4196.26
241387,93.5,7651000.0,407000.0,-4353.55
241388,93.5,7651000.0,408000.0,-4397.24
241389,93.5,7651000.0,409000.0,-4391.28
241390,93.5,7651000.0,410000.0,-4393.18
241391,93.5,7651000.0,411000.0,-4371.54
241392,93.5,7651000.0,412000.0,-4313.74
241393,93.5,7651000.0,413000.0,-4201.58
241394,93.5,7651000.0,414000.0,-4025.92
241395,93.5,7651000.0,415000.0,-3894.01
241396,93.5,7651000.0,416000.0,-3905.25
241397,93.5,7651000.0,417000.0,-3998.52
241398,93.5,7651000.0,418000.0,-4080.98
241399,93.5,7651000.0,419000.0,-4153.21
241400,93.5,7651000.0,420000.0,-4229.31
241401,93.5,7651000.0,421000.0,-4288.79
241402,93.5,7651000.0,422000.0,-4294.51
241403,93.5,7651000.0,423000.0,-4226.92
241404,93.5,7651000.0,424000.0,-4140.16
241405,93.5,7651000.0,425000.0,-4089.33
241406,93.5,7651000.0,426000.0,-4067.97
241407,93.5,7651000.0,427000.0,-4114.45
241408,93.5,7651000.0,428000.0,-4282.16
241409,93.5,7651000.0,429000.0,-4508.58
241410,93.5,7651000.0,430000.0,-4646.02
241411,93.5,7651000.0,431000.0,-4584.74
241412,93.5,7651000.0,432000.0,-4377.83
241413,93.5,7651000.0,433000.0,-4191.74
241414,93.5,7651000.0,434000.0,-4164.72
241415,93.5,7651000.0,435000.0,-4351.86
241416,93.5,7651000.0,436000.0,-4651.21
241417,93.5,7651000.0,437000.0,-4893.8
241418,93.5,7651000.0,438000.0,-5031.32
241419,93.5,7651000.0,439000.0,-5050.14
241420,93.5,7651000.0,440000.0,-4831.71
241421,93.5,7651000.0,441000.0,-4442.47
241422,93.5,7651000.0,442000.0,-4245.98
241423,93.5,7651000.0,443000.0,-4355.78
241424,93.5,7651000.0,444000.0,-4553.15
241425,93.5,7651000.0,445000.0,-4701.06
241426,93.5,7651000.0,446000.0,-4784.11
241427,93.5,7651000.0,447000.0,-4818.33
241428,93.5,7651000.0,448000.0,-4833.09
241429,93.5,7651000.0,449000.0,-4857.24
241430,93.5,7651000.0,450000.0,-4940.5
241431,93.5,7651000.0,451000.0,-5096.12
241432,93.5,7651000.0,452000.0,-5220.44
241433,93.5,7651000.0,453000.0,-5200.52
241434,93.5,7651000.0,454000.0,-5082.6
241435,93.5,7651000.0,455000.0,-5004.04
241436,93.5,7651000.0,456000.0,-5030.25
241437,93.5,7651000.0,457000.0,-5144.08
241438,93.5,7651000.0,458000.0,-5300.16
241439,93.5,7651000.0,459000.0,-5427.62
241440,93.5,7651000.0,460000.0,-5464.82
241441,93.5,7651000.0,461000.0,-5444.25
241442,93.5,7651000.0,462000.0,-5444.33
241443,93.5,7651000.0,463000.0,-5439.36
241444,93.5,7651000.0,464000.0,-5318.78
241445,93.5,7651000.0,465000.0,-4863.49
241446,93.5,7651000.0,466000.0,-3926.49
241447,93.5,7651000.0,467000.0,-2949.4
241448,93.5,7651000.0,468000.0,-2442.26
241449,93.5,7651000.0,469000.0,-2266.92
241450,93.5,7651000.0,470000.0,-2141.51
241451,93.5,7651000.0,471000.0,-2052.99
241452,93.5,7651000.0,472000.0,-2099.04
241453,93.5,7651000.0,473000.0,-2329.0
241454,93.5,7651000.0,474000.0,-2696.26
241455,93.5,7651000.0,475000.0,-3131.56
241456,93.5,7651000.0,476000.0,-3549.28
241457,93.5,7651000.0,477000.0,-3811.71
241458,93.5,7651000.0,478000.0,-3859.2
241459,93.5,7651000.0,479000.0,-3766.87
241460,93.5,7651000.0,480000.0,-3637.28
241461,93.5,7651000.0,481000.0,-3570.51
241462,93.5,7651000.0,482000.0,-3567.59
241463,93.5,7651000.0,483000.0,-3580.36
241464,93.5,7651000.0,484000.0,-3747.5
241465,93.5,7651000.0,485000.0,-4280.43
241466,93.5,7651000.0,486000.0,-5075.93
241467,93.5,7651000.0,487000.0,-5765.38
241468,93.5,7651000.0,488000.0,-6274.6
241469,93.5,7651000.0,489000.0,-6778.12
241470,93.5,7651000.0,490000.0,-7248.98
241471,93.5,7651000.0,491000.0,-7518.06
241472,93.5,7651000.0,492000.0,-7446.62
241473,93.5,7651000.0,493000.0,-7186.69
241474,93.5,7651000.0,494000.0,-7000.7
241475,93.5,7651000.0,495000.0,-6619.11
241476,93.5,7651000.0,496000.0,-5520.6
241477,93.5,7651000.0,497000.0,-4312.87
241478,93.5,7651000.0,498000.0,-3932.2
