,time_d,northing_d,easting_d,estrutural
429120,97.0,7651000.0,400000.0,-3460.04
429121,97.0,7651000.0,401000.0,-3512.6
429122,97.0,7651000.0,402000.0,-3618.26
429123,97.0,7651000.0,403000.0,-3712.22
429124,97.0,7651000.0,404000.0,-3820.03
429125,97.0,7651000.0,405000.0,-3995.15
429126,97.0,7651000.0,406000.0,-4209.82
429127,97.0,7651000.0,407000.0,-4367.27
429128,97.0,7651000.0,408000.0,-4411.77
429129,97.0,7651000.0,409000.0,-4408.39
429130,97.0,7651000.0,410000.0,-4413.0
429131,97.0,7651000.0,411000.0,-4395.77
429132,97.0,7651000.0,412000.0,-4345.75
429133,97.0,7651000.0,413000.0,-4245.81
429134,97.0,7651000.0,414000.0,-4087.36
429135,97.0,7651000.0,415000.0,-3973.0
429136,97.0,7651000.0,416000.0,-4003.54
429137,97.0,7651000.0,417000.0,-4117.3
429138,97.0,7651000.0,418000.0,-4208.23
429139,97.0,7651000.0,419000.0,-4278.36
429140,97.0,7651000.0,420000.0,-4353.15
429141,97.0,7651000.0,421000.0,-4410.73
429142,97.0,7651000.0,422000.0,-4407.0
429143,97.0,7651000.0,423000.0,-4324.81
429144,97.0,7651000.0,424000.0,-4238.68
429145,97.0,7651000.0,425000.0,-4205.48
429146,97.0,7651000.0,426000.0,-4189.47
429147,97.0,7651000.0,427000.0,-4223.82
429148,97.0,7651000.0,428000.0,-4382.16
429149,97.0,7651000.0,429000.0,-4602.61
429150,97.0,7651000.0,430000.0,-4721.53
429151,97.0,7651000.0,431000.0,-4633.28
429152,97.0,7651000.0,432000.0,-4410.59
429153,97.0,7651000.0,433000.0,-4221.19
429154,97.0,7651000.0,434000.0,-4190.64
429155,97.0,7651000.0,435000.0,-4373.38
429156,97.0,7651000.0,436000.0,-4675.24
429157,97.0,7651000.0,437000.0,-4924.07
429158,97.0,7651000.0,438000.0,-5065.18
429159,97.0,7651000.0,439000.0,-5085.3
429160,97.0,7651000.0,440000.0,-4871.62
429161,97.0,7651000.0,441000.0,-4484.07
429162,97.0,7651000.0,442000.0,-4276.57
429163,97.0,7651000.0,443000.0,-4385.85
429164,97.0,7651000.0,444000.0,-4602.05
429165,97.0,7651000.0,445000.0,-4765.33
429166,97.0,7651000.0,446000.0,-4856.11
429167,97.0,7651000.0,447000.0,-4897.93
429168,97.0,7651000.0,448000.0,-4916.21
429169,97.0,7651000.0,449000.0,-4930.2
429170,97.0,7651000.0,450000.0,-4993.54
429171,97.0,7651000.0,451000.0,-5134.65
429172,97.0,7651000.0,452000.0,-5250.65
429173,97.0,7651000.0,453000.0,-5221.92
429174,97.0,7651000.0,454000.0,-5098.51
429175,97.0,7651000.0,455000.0,-5019.01
429176,97.0,7651000.0,456000.0,-5045.1
429177,97.0,7651000.0,457000.0,-5158.86
429178,97.0,7651000.0,458000.0,-5314.91
429179,97.0,7651000.0,459000.0,-5442.34
429180,97.0,7651000.0,460000.0,-5479.5
429181,97.0,7651000.0,461000.0,-5458.89
429182,97.0,7651000.0,462000.0,-5458.94
429183,97.0,7651000.0,463000.0,-5453.93
429184,97.0,7651000.0,464000.0,-5333.31
429185,97.0,7651000.0,465000.0,-4877.98
429186,97.0,7651000.0,466000.0,-3940.93
429187,97.0,7651000.0,467000.0,-2963.79
