,time_d,northing_d,easting_d,estrutural
26820,89.5,7651000.0,400000.0,-3344.49
26821,89.5,7651000.0,401000.0,-3410.33
26822,89.5,7651000.0,402000.0,-3546.88
26823,89.5,7651000.0,403000.0,-3671.55
26824,89.5,7651000.0,404000.0,-3792.73
26825,89.5,7651000.0,405000.0,-3967.8
26826,89.5,7651000.0,406000.0,-4180.77
26827,89.5,7651000.0,407000.0,-4337.88
26828,89.5,7651000.0,408000.0,-4380.63
26829,89.5,7651000.0,409000.0,-4371.72
26830,89.5,7651000.0,410000.0,-4370.53
26831,89.5,7651000.0,411000.0,-4343.85
26832,89.5,7651000.0,412000.0,-4277.16
26833,89.5,7651000.0,413000.0,-4151.04
26834,89.5,7651000.0,414000.0,-3955.7
26835,89.5,7651000.0,415000.0,-3803.73
26836,89.5,7651000.0,416000.0,-3792.91
26837,89.5,7651000.0,417000.0,-3862.77
26838,89.5,7651000.0,418000.0,-3935.54
26839,89.5,7651000.0,419000.0,-4010.19
26840,89.5,7651000.0,420000.0,-4087.77
26841,89.5,7651000.0,421000.0,-4149.43
26842,89.5,7651000.0,422000.0,-4165.96
26843,89.5,7651000.0,423000.0,-4115.05
26844,89.5,7651000.0,424000.0,-4027.56
26845,89.5,7651000.0,425000.0,-3956.58
26846,89.5,7651000.0,426000.0,-3929.11
26847,89.5,7651000.0,427000.0,-3989.46
26848,89.5,7651000.0,428000.0,-4167.88
26849,89.5,7651000.0,429000.0,-4401.12
26850,89.5,7651000.0,430000.0,-4559.72
26851,89.5,7651000.0,431000.0,-4529.26
26852,89.5,7651000.0,432000.0,-4340.4
26853,89.5,7651000.0,433000.0,-4158.08
26854,89.5,7651000.0,434000.0,-4135.09
26855,89.5,7651000.0,435000.0,-4327.26
26856,89.5,7651000.0,436000.0,-4623.74
26857,89.5,7651000.0,437000.0,-4859.21
26858,89.5,7651000.0,438000.0,-4992.62
26859,89.5,7651000.0,439000.0,-5009.97
26860,89.5,7651000.0,440000.0,-4786.09
26861,89.5,7651000.0,441000.0,-4394.92
26862,89.5,7651000.0,442000.0,-4211.02
26863,89.5,7651000.0,443000.0,-4321.41
26864,89.5,7651000.0,444000.0,-4497.25
26865,89.5,7651000.0,445000.0,-4627.6
26866,89.5,7651000.0,446000.0,-4701.82
26867,89.5,7651000.0,447000.0,-4727.36
26868,89.5,7651000.0,448000.0,-4738.1
26869,89.5,7651000.0,449000.0,-4773.86
26870,89.5,7651000.0,450000.0,-4879.89
26871,89.5,7651000.0,451000.0,-5052.1
26872,89.5,7651000.0,452000.0,-5185.91
26873,89.5,7651000.0,453000.0,-5176.06
26874,89.5,7651000.0,454000.0,-5064.42
26875,89.5,7651000.0,455000.0,-4986.94
26876,89.5,7651000.0,456000.0,-5013.29
26877,89.5,7651000.0,457000.0,-5127.18
26878,89.5,7651000.0,458000.0,-5283.31
26879,89.5,7651000.0,459000.0,-5410.81
26880,89.5,7651000.0,460000.0,-5448.05
26881,89.5,7651000.0,461000.0,-5427.51
26882,89.5,7651000.0,462000.0,-5427.63
26883,89.5,7651000.0,463000.0,-5422.71
26884,89.5,7651000.0,464000.0,-5302.17
26885,89.5,7651000.0,465000.0,-4846.93
26886,89.5,7651000.0,466000.0,-3909.98
26887,89.5,7651000.0,467000.0,-2932.95
26888,89.5,7651000.0,468000.0,-2425.87
26889,89.5,7651000.0,469000.0,-2250.59
26890,89.5,7651000.0,470000.0,-2125.24
26891,89.5,7651000.0,471000.0,-2036.78
26892,89.5,7651000.0,472000.0,-2082.91
26893,89.5,7651000.0,473000.0,-2312.94
26894,89.5,7651000.0,474000.0,-2680.27
26895,89.5,7651000.0,475000.0,-3115.64
26896,89.5,7651000.0,476000.0,-3533.43
26897,89.5,7651000.0,477000.0,-3795.93
26898,89.5,7651000.0,478000.0,-3843.49
26899,89.5,7651000.0,479000.0,-3751.23
26900,89.5,7651000.0,480000.0,-3621.72
26901,89.5,7651000.0,481000.0,-3555.03
26902,89.5,7651000.0,482000.0,-3552.18
26903,89.5,7651000.0,483000.0,-3565.02
26904,89.5,7651000.0,484000.0,-3732.24
26905,89.5,7651000.0,485000.0,-4265.24
26906,89.5,7651000.0,486000.0,-5060.8
26907,89.5,7651000.0,487000.0,-5750.3
26908,89.5,7651000.0,488000.0,-6259.54
26909,89.5,7651000.0,489000.0,-6762.98
26910,89.5,7651000.0,490000.0,-7233.48
26911,89.5,7651000.0,491000.0,-7500.99
26912,89.5,7651000.0,492000.0,-7412.13
26913,89.5,7651000.0,493000.0,-7099.58
26914,89.5,7651000.0,494000.0,-6842.2
26915,89.5,7651000.0,495000.0,-6425.55
26916,89.5,7651000.0,496000.0,-5376.24
26917,89.5,7651000.0,497000.0,-4248.57
26918,89.5,7651000.0,498000.0,-3877.37
26919,89.5,7651000.0,499000.0,-4020.4
26920,89.5,7651000.0,500000.0,-4585.86
26921,89.5,7651000.0,501000.0,-5413.12
26922,89.5,7651000.0,502000.0,-5825.45
26923,89.5,7651000.0,503000.0,-5606.99
26924,89.5,7651000.0,504000.0,-4919.96
26925,89.5,7651000.0,505000.0,-4077.68
26926,89.5,7651000.0,506000.0,-3516.58
26927,89.5,7651000.0,507000.0,-3497.21
26928,89.5,7651000.0,508000.0,-3829.1
26929,89.5,7651000.0,509000.0,-4147.25
26930,89.5,7651000.0,510000.0,-4332.96
26931,89.5,7651000.0,511000.0,-4417.86
26932,89.5,7651000.0,512000.0,-4398.82
26933,89.5,7651000.0,513000.0,-4265.39
26934,89.5,7651000.0,514000.0,-3931.14
26935,89.5,7651000.0,515000.0,-3693.57
26936,89.5,7651000.0,516000.0,-4483.44
26937,89.5,7651000.0,517000.0,-5999.24
26938,89.5,7651000.0,518000.0,-5894.04
26939,89.5,7651000.0,519000.0,-4393.43
26940,89.5,7651000.0,520000.0,-4803.78
26941,89.5,7651000.0,521000.0,-6664.93
26942,89.5,7651000.0,522000.0,-7279.45
26943,89.5,7651000.0,523000.0,-7040.26
26944,89.5,7651000.0,524000.0,-7116.23
26945,89.5,7651000.0,525000.0,-7272.3
26946,89.5,7651000.0,526000.0,-7029.98
26947,89.5,7651000.0,527000.0,-6568.34
26948,89.5,7651000.0,528000.0,-6277.45
26949,89.5,7651000.0,529000.0,-6100.46
26950,89.5,7651000.0,530000.0,-6133.1
26951,89.5,7651000.0,531000.0,-6591.37
26952,89.5,7651000.0,532000.0,-7040.68
26953,89.5,7651000.0,533000.0,-7094.83
26954,89.5,7651000.0,534000.0,-6835.81
26955,89.5,7651000.0,535000.0,-6100.99
26956,89.5,7651000.0,536000.0,-4716.44
26957,89.5,7651000.0,537000.0,-3551.29
26958,89.5,7651000.0,538000.0,-3445.98
26959,89.5,7651000.0,539000.0,-3736.22
26960,89.5,7651000.0,540000.0,-3758.93
26961,89.5,7651000.0,541000.0,-3647.76
26962,89.5,7651000.0,542000.0,-3543.26
26963,89.5,7651000.0,543000.0,-3467.53
26964,89.5,7651000.0,544000.0,-3388.68
26965,89.5,7651000.0,545000.0,-3232.91
26966,89.5,7651000.0,546000.0,-3000.38
26967,89.5,7651000.0,547000.0,-2836.55
26968,89.5,7651000.0,548000.0,-2815.47
26969,89.5,7651000.0,549000.0,-2871.31
26970,89.5,7651000.0,550000.0,-2964.81
26971,89.5,7651000.0,551000.0,-3501.53
26972,89.5,7651000.0,552000.0,-4651.89
26973,89.5,7651000.0,553000.0,-5594.75
26974,89.5,7651000.0,554000.0,-5954.39
26975,89.5,7651000.0,555000.0,-6122.92
26976,89.5,7651000.0,556000.0,-6270.8
26977,89.5,7651000.0,557000.0,-6402.63
26978,89.5,7651000.0,558000.0,-6518.39
26979,89.5,7651000.0,559000.0,-6580.87
26980,89.5,7651000.0,560000.0,-6574.53
26981,89.5,7651000.0,561000.0,-6534.22
26982,89.5,7651000.0,562000.0,-6487.56
26983,89.5,7651000.0,563000.0,-6434.12
26984,89.5,7651000.0,564000.0,-6367.39
26985,89.5,7651000.0,565000.0,-6286.27
26986,89.5,7651000.0,566000.0,-6198.07
26987,89.5,7651000.0,567000.0,-6116.76
26988,89.5,7651000.0,568000.0,-6056.48
26989,89.5,7651000.0,569000.0,-6022.52
