,time_d,northing_d,easting_d,estrutural
214560,93.0,7651000.0,400000.0,-3398.41
214561,93.0,7651000.0,401000.0,-3458.06
214562,93.0,7651000.0,402000.0,-3580.19
214563,93.0,7651000.0,403000.0,-3690.53
214564,93.0,7651000.0,404000.0,-3805.47
214565,93.0,7651000.0,405000.0,-3980.56
214566,93.0,7651000.0,406000.0,-4194.32
214567,93.0,7651000.0,407000.0,-4351.6
214568,93.0,7651000.0,408000.0,-4395.16
214569,93.0,7651000.0,409000.0,-4388.83
214570,93.0,7651000.0,410000.0,-4390.35
214571,93.0,7651000.0,411000.0,-4368.08
214572,93.0,7651000.0,412000.0,-4309.17
214573,93.0,7651000.0,413000.0,-4195.27
214574,93.0,7651000.0,414000.0,-4017.14
214575,93.0,7651000.0,415000.0,-3882.73
214576,93.0,7651000.0,416000.0,-3891.21
214577,93.0,7651000.0,417000.0,-3981.55
214578,93.0,7651000.0,418000.0,-4062.8
214579,93.0,7651000.0,419000.0,-4135.33
214580,93.0,7651000.0,420000.0,-4211.62
214581,93.0,7651000.0,421000.0,-4271.37
214582,93.0,7651000.0,422000.0,-4278.44
214583,93.0,7651000.0,423000.0,-4212.93
214584,93.0,7651000.0,424000.0,-4126.08
214585,93.0,7651000.0,425000.0,-4072.73
214586,93.0,7651000.0,426000.0,-4050.61
214587,93.0,7651000.0,427000.0,-4098.83
214588,93.0,7651000.0,428000.0,-4267.88
214589,93.0,7651000.0,429000.0,-4495.15
214590,93.0,7651000.0,430000.0,-4635.23
214591,93.0,7651000.0,431000.0,-4577.81
214592,93.0,7651000.0,432000.0,-4373.15
214593,93.0,7651000.0,433000.0,-4187.53
214594,93.0,7651000.0,434000.0,-4161.01
214595,93.0,7651000.0,435000.0,-4348.78
214596,93.0,7651000.0,436000.0,-4647.77
214597,93.0,7651000.0,437000.0,-4889.48
214598,93.0,7651000.0,438000.0,-5026.48
214599,93.0,7651000.0,439000.0,-5045.12
214600,93.0,7651000.0,440000.0,-4826.0
214601,93.0,7651000.0,441000.0,-4436.53
214602,93.0,7651000.0,442000.0,-4241.61
214603,93.0,7651000.0,443000.0,-4351.48
214604,93.0,7651000.0,444000.0,-4546.16
214605,93.0,7651000.0,445000.0,-4691.87
214606,93.0,7651000.0,446000.0,-4773.83
214607,93.0,7651000.0,447000.0,-4806.96
214608,93.0,7651000.0,448000.0,-4821.22
214609,93.0,7651000.0,449000.0,-4846.82
214610,93.0,7651000.0,450000.0,-4932.93
214611,93.0,7651000.0,451000.0,-5090.62
214612,93.0,7651000.0,452000.0,-5216.12
214613,93.0,7651000.0,453000.0,-5197.46
214614,93.0,7651000.0,454000.0,-5080.33
214615,93.0,7651000.0,455000.0,-5001.9
214616,93.0,7651000.0,456000.0,-5028.13
214617,93.0,7651000.0,457000.0,-5141.97
214618,93.0,7651000.0,458000.0,-5298.06
214619,93.0,7651000.0,459000.0,-5425.52
214620,93.0,7651000.0,460000.0,-5462.73
214621,93.0,7651000.0,461000.0,-5442.15
214622,93.0,7651000.0,462000.0,-5442.24
214623,93.0,7651000.0,463000.0,-5437.28
214624,93.0,7651000.0,464000.0,-5316.7
214625,93.0,7651000.0,465000.0,-4861.42
214626,93.0,7651000.0,466000.0,-3924.43
214627,93.0,7651000.0,467000.0,-2947.35
214628,93.0,7651000.0,468000.0,-2440.21
214629,93.0,7651000.0,469000.0,-2264.88
214630,93.0,7651000.0,470000.0,-2139.47
214631,93.0,7651000.0,471000.0,-2050.96
214632,93.0,7651000.0,472000.0,-2097.03
214633,93.0,7651000.0,473000.0,-2327.0
214634,93.0,7651000.0,474000.0,-2694.27
214635,93.0,7651000.0,475000.0,-3129.57
214636,93.0,7651000.0,476000.0,-3547.3
214637,93.0,7651000.0,477000.0,-3809.74
214638,93.0,7651000.0,478000.0,-3857.24
214639,93.0,7651000.0,479000.0,-3764.92
214640,93.0,7651000.0,480000.0,-3635.34
214641,93.0,7651000.0,481000.0,-3568.58
214642,93.0,7651000.0,482000.0,-3565.66
214643,93.0,7651000.0,483000.0,-3578.44
