,time_d,northing_d,easting_d,estrutural
590040,100.0,7651000.0,400000.0,-3506.27
590041,100.0,7651000.0,401000.0,-3553.5
590042,100.0,7651000.0,402000.0,-3646.81
590043,100.0,7651000.0,403000.0,-3728.48
590044,100.0,7651000.0,404000.0,-3830.94
590045,100.0,7651000.0,405000.0,-4006.1
590046,100.0,7651000.0,406000.0,-4221.43
590047,100.0,7651000.0,407000.0,-4379.02
590048,100.0,7651000.0,408000.0,-4424.23
590049,100.0,7651000.0,409000.0,-4423.06
590050,100.0,7651000.0,410000.0,-4429.98
590051,100.0,7651000.0,411000.0,-4416.55
590052,100.0,7651000.0,412000.0,-4373.19
590053,100.0,7651000.0,413000.0,-4283.72
590054,100.0,7651000.0,414000.0,-4140.03
590055,100.0,7651000.0,415000.0,-4040.71
590056,100.0,7651000.0,416000.0,-4087.79
590057,100.0,7651000.0,417000.0,-4219.11
590058,100.0,7651000.0,418000.0,-4317.3
590059,100.0,7651000.0,419000.0,-4385.63
590060,100.0,7651000.0,420000.0,-4459.31
590061,100.0,7651000.0,421000.0,-4515.25
590062,100.0,7651000.0,422000.0,-4503.41
590063,100.0,7651000.0,423000.0,-4408.71
590064,100.0,7651000.0,424000.0,-4323.14
590065,100.0,7651000.0,425000.0,-4305.03
590066,100.0,7651000.0,426000.0,-4293.61
590067,100.0,7651000.0,427000.0,-4317.57
590068,100.0,7651000.0,428000.0,-4467.87
590069,100.0,7651000.0,429000.0,-4683.21
590070,100.0,7651000.0,430000.0,-4786.25
590071,100.0,7651000.0,431000.0,-4674.89
590072,100.0,7651000.0,432000.0,-4438.66
590073,100.0,7651000.0,433000.0,-4246.43
590074,100.0,7651000.0,434000.0,-4212.86
590075,100.0,7651000.0,435000.0,-4391.83
590076,100.0,7651000.0,436000.0,-4695.84
590077,100.0,7651000.0,437000.0,-4950.02
590078,100.0,7651000.0,438000.0,-5094.21
590079,100.0,7651000.0,439000.0,-5115.43
590080,100.0,7651000.0,440000.0,-4905.84
590081,100.0,7651000.0,441000.0,-4519.73
590082,100.0,7651000.0,442000.0,-4302.79
590083,100.0,7651000.0,443000.0,-4411.62
590084,100.0,7651000.0,444000.0,-4643.97
590085,100.0,7651000.0,445000.0,-4820.42
590086,100.0,7651000.0,446000.0,-4917.83
590087,100.0,7651000.0,447000.0,-4966.16
590088,100.0,7651000.0,448000.0,-4987.45
590089,100.0,7651000.0,449000.0,-4992.73
590090,100.0,7651000.0,450000.0,-5039.01
590091,100.0,7651000.0,451000.0,-5167.67
590092,100.0,7651000.0,452000.0,-5276.55
590093,100.0,7651000.0,453000.0,-5240.27
590094,100.0,7651000.0,454000.0,-5112.15
590095,100.0,7651000.0,455000.0,-5031.84
590096,100.0,7651000.0,456000.0,-5057.82
590097,100.0,7651000.0,457000.0,-5171.54
590098,100.0,7651000.0,458000.0,-5327.55
590099,100.0,7651000.0,459000.0,-5454.95
590100,100.0,7651000.0,460000.0,-5492.09
590101,100.0,7651000.0,461000.0,-5471.45
590102,100.0,7651000.0,462000.0,-5471.46
590103,100.0,7651000.0,463000.0,-5466.42
590104,100.0,7651000.0,464000.0,-5345.77
590105,100.0,7651000.0,465000.0,-4890.39
590106,100.0,7651000.0,466000.0,-3953.31
590107,100.0,7651000.0,467000.0,-2976.13
590108,100.0,7651000.0,468000.0,-2468.89
590109,100.0,7651000.0,469000.0,-2293.46
590110,100.0,7651000.0,470000.0,-2167.94
590111,100.0,7651000.0,471000.0,-2079.31
590112,100.0,7651000.0,472000.0,-2125.26
590113,100.0,7651000.0,473000.0,-2355.11
590114,100.0,7651000.0,474000.0,-2722.26
590115,100.0,7651000.0,475000.0,-3157.44
590116,100.0,7651000.0,476000.0,-3575.05
590117,100.0,7651000.0,477000.0,-3837.36
590118,100.0,7651000.0,478000.0,-3884.73
590119,100.0,7651000.0,479000.0,-3792.28
590120,100.0,7651000.0,480000.0,-3662.57
590121,100.0,7651000.0,481000.0,-3595.68
590122,100.0,7651000.0,482000.0,-3592.63
590123,100.0,7651000.0,483000.0,-3605.27
590124,100.0,7651000.0,484000.0,-3772.29
590125,100.0,7651000.0,485000.0,-4305.11
590126,100.0,7651000.0,486000.0,-5100.5
590127,100.0,7651000.0,487000.0,-5789.88
590128,100.0,7651000.0,488000.0,-6299.08
590129,100.0,7651000.0,489000.0,-6802.72
590130,100.0,7651000.0,490000.0,-7274.16
590131,100.0,7651000.0,491000.0,-7545.79
590132,100.0,7651000.0,492000.0,-7502.66
590133,100.0,7651000.0,493000.0,-7328.24
590134,100.0,7651000.0,494000.0,-7258.25
590135,100.0,7651000.0,495000.0,-6933.64
590136,100.0,7651000.0,496000.0,-5755.18
590137,100.0,7651000.0,497000.0,-4417.35
590138,100.0,7651000.0,498000.0,-4021.3
590139,100.0,7651000.0,499000.0,-4206.03
590140,100.0,7651000.0,500000.0,-4696.37
590141,100.0,7651000.0,501000.0,-5461.85
590142,100.0,7651000.0,502000.0,-5872.9
590143,100.0,7651000.0,503000.0,-5648.91
590144,100.0,7651000.0,504000.0,-4956.59
590145,100.0,7651000.0,505000.0,-4113.9
590146,100.0,7651000.0,506000.0,-3552.59
590147,100.0,7651000.0,507000.0,-3533.04
590148,100.0,7651000.0,508000.0,-3864.78
590149,100.0,7651000.0,509000.0,-4182.79
590150,100.0,7651000.0,510000.0,-4368.37
590151,100.0,7651000.0,511000.0,-4453.18
590152,100.0,7651000.0,512000.0,-4434.09
590153,100.0,7651000.0,513000.0,-4300.71
590154,100.0,7651000.0,514000.0,-3966.87
590155,100.0,7651000.0,515000.0,-3731.44
590156,100.0,7651000.0,516000.0,-4556.22
590157,100.0,7651000.0,517000.0,-6105.06
590158,100.0,7651000.0,518000.0,-5966.89
590159,100.0,7651000.0,519000.0,-4432.04
590160,100.0,7651000.0,520000.0,-4842.05
590161,100.0,7651000.0,521000.0,-6718.95
590162,100.0,7651000.0,522000.0,-7373.56
590163,100.0,7651000.0,523000.0,-7172.76
590164,100.0,7651000.0,524000.0,-7296.45
590165,100.0,7651000.0,525000.0,-7561.23
590166,100.0,7651000.0,526000.0,-7424.74
590167,100.0,7651000.0,527000.0,-6965.58
590168,100.0,7651000.0,528000.0,-6681.1
590169,100.0,7651000.0,529000.0,-6639.33
590170,100.0,7651000.0,530000.0,-6743.18
590171,100.0,7651000.0,531000.0,-7016.64
590172,100.0,7651000.0,532000.0,-7212.67
590173,100.0,7651000.0,533000.0,-7159.55
590174,100.0,7651000.0,534000.0,-6994.92
590175,100.0,7651000.0,535000.0,-6366.86
590176,100.0,7651000.0,536000.0,-4878.49
590177,100.0,7651000.0,537000.0,-3600.02
590178,100.0,7651000.0,538000.0,-3484.82
590179,100.0,7651000.0,539000.0,-3771.68
590180,100.0,7651000.0,540000.0,-3792.81
590181,100.0,7651000.0,541000.0,-3680.78
590182,100.0,7651000.0,542000.0,-3575.79
590183,100.0,7651000.0,543000.0,-3499.76
590184,100.0,7651000.0,544000.0,-3420.74
590185,100.0,7651000.0,545000.0,-3264.91
590186,100.0,7651000.0,546000.0,-3032.43
590187,100.0,7651000.0,547000.0,-2868.83
590188,100.0,7651000.0,548000.0,-2848.35
590189,100.0,7651000.0,549000.0,-2905.96
590190,100.0,7651000.0,550000.0,-3008.68
590191,100.0,7651000.0,551000.0,-3660.3
590192,100.0,7651000.0,552000.0,-5089.8
590193,100.0,7651000.0,553000.0,-6272.42
590194,100.0,7651000.0,554000.0,-6691.89
590195,100.0,7651000.0,555000.0,-6852.67
590196,100.0,7651000.0,556000.0,-7016.82
590197,100.0,7651000.0,557000.0,-7203.99
590198,100.0,7651000.0,558000.0,-7402.73
590199,100.0,7651000.0,559000.0,-7536.18
590200,100.0,7651000.0,560000.0,-7574.98
590201,100.0,7651000.0,561000.0,-7566.85
590202,100.0,7651000.0,562000.0,-7543.95
590203,100.0,7651000.0,563000.0,-7501.26
590204,100.0,7651000.0,564000.0,-7425.47
590205,100.0,7651000.0,565000.0,-7323.22
590206,100.0,7651000.0,566000.0,-7224.98
590207,100.0,7651000.0,567000.0,-7158.13
590208,100.0,7651000.0,568000.0,-7131.9
590209,100.0,7651000.0,569000.0,-7139.23
590210,100.0,7651000.0,570000.0,-7164.03
590211,100.0,7651000.0,571000.0,-7183.23
590212,100.0,7651000.0,572000.0,-7169.8
590213,100.0,7651000.0,573000.0,-7104.71
590214,100.0,7651000.0,574000.0,-6976.55
590215,100.0,7651000.0,575000.0,-6836.07
590216,100.0,7651000.0,576000.0,-6753.49
590217,100.0,7651000.0,577000.0,-6697.71
590218,100.0,7651000.0,578000.0,-6628.06
590219,100.0,7651000.0,579000.0,-6737.02
590220,100.0,7652000.0,400000.0,-3496.31
