,time_d,northing_d,easting_d,estrutural
160920,92.0,7651000.0,400000.0,-3383.01
160921,92.0,7651000.0,401000.0,-3444.42
160922,92.0,7651000.0,402000.0,-3570.67
160923,92.0,7651000.0,403000.0,-3685.11
160924,92.0,7651000.0,404000.0,-3801.83
160925,92.0,7651000.0,405000.0,-3976.92
160926,92.0,7651000.0,406000.0,-4190.45
160927,92.0,7651000.0,407000.0,-4347.68
160928,92.0,7651000.0,408000.0,-4391.01
160929,92.0,7651000.0,409000.0,-4383.95
160930,92.0,7651000.0,410000.0,-4384.69
160931,92.0,7651000.0,411000.0,-4361.16
160932,92.0,7651000.0,412000.0,-4300.03
160933,92.0,7651000.0,413000.0,-4182.63
160934,92.0,7651000.0,414000.0,-3999.58
160935,92.0,7651000.0,415000.0,-3860.16
160936,92.0,7651000.0,416000.0,-3863.12
160937,92.0,7651000.0,417000.0,-3947.61
160938,92.0,7651000.0,418000.0,-4026.44
160939,92.0,7651000.0,419000.0,-4099.58
160940,92.0,7651000.0,420000.0,-4176.23
160941,92.0,7651000.0,421000.0,-4236.53
160942,92.0,7651000.0,422000.0,-4246.3
160943,92.0,7651000.0,423000.0,-4184.97
160944,92.0,7651000.0,424000.0,-4097.93
160945,92.0,7651000.0,425000.0,-4039.55
160946,92.0,7651000.0,426000.0,-4015.89
160947,92.0,7651000.0,427000.0,-4067.58
160948,92.0,7651000.0,428000.0,-4239.31
160949,92.0,7651000.0,429000.0,-4468.28
160950,92.0,7651000.0,430000.0,-4613.66
160951,92.0,7651000.0,431000.0,-4563.94
160952,92.0,7651000.0,432000.0,-4363.8
160953,92.0,7651000.0,433000.0,-4179.12
160954,92.0,7651000.0,434000.0,-4153.61
160955,92.0,7651000.0,435000.0,-4342.63
160956,92.0,7651000.0,436000.0,-4640.91
160957,92.0,7651000.0,437000.0,-4880.83
160958,92.0,7651000.0,438000.0,-5016.81
160959,92.0,7651000.0,439000.0,-5035.08
160960,92.0,7651000.0,440000.0,-4814.6
160961,92.0,7651000.0,441000.0,-4424.64
160962,92.0,7651000.0,442000.0,-4232.87
160963,92.0,7651000.0,443000.0,-4342.89
160964,92.0,7651000.0,444000.0,-4532.19
160965,92.0,7651000.0,445000.0,-4673.51
160966,92.0,7651000.0,446000.0,-4753.25
160967,92.0,7651000.0,447000.0,-4784.21
160968,92.0,7651000.0,448000.0,-4797.47
160969,92.0,7651000.0,449000.0,-4825.98
160970,92.0,7651000.0,450000.0,-4917.77
160971,92.0,7651000.0,451000.0,-5079.61
160972,92.0,7651000.0,452000.0,-5207.49
160973,92.0,7651000.0,453000.0,-5191.35
160974,92.0,7651000.0,454000.0,-5075.79
160975,92.0,7651000.0,455000.0,-4997.63
160976,92.0,7651000.0,456000.0,-5023.89
160977,92.0,7651000.0,457000.0,-5137.74
160978,92.0,7651000.0,458000.0,-5293.84
160979,92.0,7651000.0,459000.0,-5421.32
160980,92.0,7651000.0,460000.0,-5458.53
160981,92.0,7651000.0,461000.0,-5437.97
160982,92.0,7651000.0,462000.0,-5438.06
160983,92.0,7651000.0,463000.0,-5433.12
160984,92.0,7651000.0,464000.0,-5312.55
160985,92.0,7651000.0,465000.0,-4857.28
160986,92.0,7651000.0,466000.0,-3920.3
160987,92.0,7651000.0,467000.0,-2943.23
160988,92.0,7651000.0,468000.0,-2436.11
160989,92.0,7651000.0,469000.0,-2260.8
160990,92.0,7651000.0,470000.0,-2135.41
160991,92.0,7651000.0,471000.0,-2046.91
160992,92.0,7651000.0,472000.0,-2092.99
160993,92.0,7651000.0,473000.0,-2322.98
160994,92.0,7651000.0,474000.0,-2690.27
160995,92.0,7651000.0,475000.0,-3125.59
160996,92.0,7651000.0,476000.0,-3543.34
160997,92.0,7651000.0,477000.0,-3805.79
160998,92.0,7651000.0,478000.0,-3853.31
160999,92.0,7651000.0,479000.0,-3761.01
161000,92.0,7651000.0,480000.0,-3631.45
161001,92.0,7651000.0,481000.0,-3564.71
161002,92.0,7651000.0,482000.0,-3561.81
161003,92.0,7651000.0,483000.0,-3574.61
161004,92.0,7651000.0,484000.0,-3741.77
161005,92.0,7651000.0,485000.0,-4274.73
161006,92.0,7651000.0,486000.0,-5070.26
161007,92.0,7651000.0,487000.0,-5759.72
161008,92.0,7651000.0,488000.0,-6268.95
161009,92.0,7651000.0,489000.0,-6772.44
161010,92.0,7651000.0,490000.0,-7243.17
161011,92.0,7651000.0,491000.0,-7511.66
161012,92.0,7651000.0,492000.0,-7433.68
161013,92.0,7651000.0,493000.0,-7154.03
161014,92.0,7651000.0,494000.0,-6941.26
161015,92.0,7651000.0,495000.0,-6546.53
161016,92.0,7651000.0,496000.0,-5466.46
161017,92.0,7651000.0,497000.0,-4288.75
161018,92.0,7651000.0,498000.0,-3911.64
161019,92.0,7651000.0,499000.0,-4064.6
161020,92.0,7651000.0,500000.0,-4612.17
161021,92.0,7651000.0,501000.0,-5424.72
161022,92.0,7651000.0,502000.0,-5836.74
161023,92.0,7651000.0,503000.0,-5616.97
161024,92.0,7651000.0,504000.0,-4928.68
161025,92.0,7651000.0,505000.0,-4086.31
161026,92.0,7651000.0,506000.0,-3525.16
161027,92.0,7651000.0,507000.0,-3505.74
161028,92.0,7651000.0,508000.0,-3837.6
161029,92.0,7651000.0,509000.0,-4155.71
161030,92.0,7651000.0,510000.0,-4341.39
161031,92.0,7651000.0,511000.0,-4426.27
161032,92.0,7651000.0,512000.0,-4407.22
161033,92.0,7651000.0,513000.0,-4273.8
161034,92.0,7651000.0,514000.0,-3939.64
161035,92.0,7651000.0,515000.0,-3702.58
161036,92.0,7651000.0,516000.0,-4500.77
161037,92.0,7651000.0,517000.0,-6024.44
161038,92.0,7651000.0,518000.0,-5911.39
161039,92.0,7651000.0,519000.0,-4402.62
161040,92.0,7651000.0,520000.0,-4812.9
161041,92.0,7651000.0,521000.0,-6677.79
161042,92.0,7651000.0,522000.0,-7301.86
161043,92.0,7651000.0,523000.0,-7071.81
161044,92.0,7651000.0,524000.0,-7159.14
161045,92.0,7651000.0,525000.0,-7341.09
161046,92.0,7651000.0,526000.0,-7123.97
161047,92.0,7651000.0,527000.0,-6662.92
161048,92.0,7651000.0,528000.0,-6373.56
161049,92.0,7651000.0,529000.0,-6228.76
161050,92.0,7651000.0,530000.0,-6278.36
161051,92.0,7651000.0,531000.0,-6692.63
161052,92.0,7651000.0,532000.0,-7081.63
161053,92.0,7651000.0,533000.0,-7110.24
161054,92.0,7651000.0,534000.0,-6873.69
161055,92.0,7651000.0,535000.0,-6164.29
161056,92.0,7651000.0,536000.0,-4755.02
